Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Alpha-Beta T Cell Proliferation (GO:0046640)	1/6	0.14015448600273733	0.33960989230529953	0	0	7.862096774193549	15.449098729596304	IRF1
Regulation of Blood-Brain Barrier Permeability (GO:1905603)	1/6	0.14015448600273733	0.33960989230529953	0	0	7.862096774193549	15.449098729596304	VEGFA
Regulation of Cardiac Epithelial to Mesenchymal Transition (GO:0062042)	1/6	0.14015448600273733	0.33960989230529953	0	0	7.862096774193549	15.449098729596304	TGFB3
Regulation of Cell Adhesion Molecule Production (GO:0060353)	1/6	0.14015448600273733	0.33960989230529953	0	0	7.862096774193549	15.449098729596304	CAV1
Regulation of Cellular Response to Hypoxia (GO:1900037)	1/6	0.14015448600273733	0.33960989230529953	0	0	7.862096774193549	15.449098729596304	VHL
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	12/340	0.14245376273218818	0.3442299485107047	0	0	1.446442041740005	2.8187362880057756	DDB1;KLHDC3;CDC34;PSMC3;DDIT3;SIAH2;NEDD4L;ERCC8;KLHL24;ARRB2;VHL;RBX1
Sterol Homeostasis (GO:0055092)	4/81	0.14254912150400884	0.3442299485107047	0	0	2.0469429150970733	3.98758527285916	SCARB1;APOM;CAV1;RORA
External Encapsulating Structure Organization (GO:0045229)	5/111	0.1429461355119302	0.3442299485107047	0	0	1.8596602239607303	3.6175735915820137	MMP14;COL2A1;FURIN;TGFBI;ATP7A
Extracellular Structure Organization (GO:0043062)	5/111	0.1429461355119302	0.3442299485107047	0	0	1.8596602239607303	3.6175735915820137	MMP14;COL2A1;FURIN;TGFBI;ATP7A
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)	5/111	0.1429461355119302	0.3442299485107047	0	0	1.8596602239607303	3.6175735915820137	CCND3;CDKN2B;CDKN1B;CCNE1;EGFR
ER-nucleus Signaling Pathway (GO:0006984)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	DDIT3;TP53
Regulation of Keratinocyte Proliferation (GO:0010837)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	ZFP36;SRSF6
Regulation of Lysosomal Lumen pH (GO:0035751)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	PPT1;ATP6V1F
Regulation of Mitochondrial Fission (GO:0090140)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	RALA;DCN
Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	EFNA1;PRKCA
Respiratory Chain Complex IV Assembly (GO:0008535)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	SURF1;COX17
Striated Muscle Cell Development (GO:0055002)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	NKX2-5;VEGFA
Negative Regulation of miRNA Metabolic Process (GO:2000629)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	PDGFB;VEGFA
Phagocytosis, Engulfment (GO:0006911)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	MYH9;CLCN2
Plasma Membrane Invagination (GO:0099024)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	MYH9;CLCN2
Positive Regulation of Erythrocyte Differentiation (GO:0045648)	2/27	0.1442333656632236	0.3442299485107047	0	0	3.147959595959596	6.0954656125959685	FOXO3;ETS1
B Cell Differentiation (GO:0030183)	3/53	0.1445866805006445	0.3442299485107047	0	0	2.3627125506072875	4.569193300232265	TPD52;KLF6;CEBPG
Cellular Response to Mechanical Stimulus (GO:0071260)	3/53	0.1445866805006445	0.3442299485107047	0	0	2.3627125506072875	4.569193300232265	MAP3K1;IRF1;BAK1
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	3/53	0.1445866805006445	0.3442299485107047	0	0	2.3627125506072875	4.569193300232265	GPX4;EPHX1;ACAA1
Negative Regulation of Protein Catabolic Process (GO:0042177)	3/53	0.1445866805006445	0.3442299485107047	0	0	2.3627125506072875	4.569193300232265	ANXA2;FURIN;EGFR
Cellular Response to Metal Ion (GO:0071248)	5/112	0.14678834155495074	0.3491666833148305	0	0	1.8421852442823494	3.534717960156391	MT2A;CDKN1B;PPIF;FBP1;MT1E
Response to Insulin (GO:0032868)	4/82	0.14711920525225372	0.3496486081234905	0	0	2.020596036823217	3.8724967552751224	PKLR;SLC2A1;IRS2;PCK1
mRNA Destabilization (GO:0061157)	3/54	0.15044711019407747	0.34977101941235883	0	0	2.316265777566087	4.387340192671833	ZFP36;AGO4;AGO2
Negative Regulation of Neuron Projection Development (GO:0010977)	3/54	0.15044711019407747	0.34977101941235883	0	0	2.316265777566087	4.387340192671833	EFNA1;FKBP4;ADCY6
Negative Regulation of Protein Phosphorylation (GO:0001933)	4/83	0.15174542473825256	0.34977101941235883	0	0	1.9949161681259147	3.7615161747127495	LYN;ERRFI1;IGFBP3;TARBP2
Regulation of T Cell Proliferation (GO:0042129)	4/83	0.15174542473825256	0.34977101941235883	0	0	1.9949161681259147	3.7615161747127495	IL6;TFRC;SDC4;IL6ST
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	RET;BCL2
Regulation of Mitophagy (GO:1901524)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	SLC25A4;RBX1
Regulation of Monoatomic Ion Transport (GO:0043269)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	NEDD4L;STC1
Regulation of Monocyte Chemotaxis (GO:0090025)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	LYN;SERPINE1
Carbohydrate Biosynthetic Process (GO:0016051)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	EXT1;B4GALNT2
Regulation of Striated Muscle Contraction (GO:0006942)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	PRKCA;NKX2-5
Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	ZFP36;EGFR
Response to Zinc Ion (GO:0010043)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	MT2A;MT1E
Ventricular Septum Morphogenesis (GO:0060412)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	CITED2;NKX2-5
Hematopoietic Progenitor Cell Differentiation (GO:0002244)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	LYN;TP53
Hydrogen Peroxide Metabolic Process (GO:0042743)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	PRDX5;GPX3
Negative Regulation of Signaling (GO:0023057)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	IGFBP3;VHL
Negative Regulation of Type II Interferon Production (GO:0032689)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	DDIT3;INHA
Positive Regulation of ATP Metabolic Process (GO:1903580)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	GAPDHS;ENO1
Positive Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0045745)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	PDE6G;PRKCA
Positive Regulation of Mitotic Cell Cycle (GO:0045931)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	ASNS;PRKCA
Positive Regulation of Signal Transduction by P53 Class Mediator (GO:1901798)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	PPP1R15A;MSX1
Positive Regulation of Viral Genome Replication (GO:0045070)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	DDB1;TARBP2
Regulation of DNA Biosynthetic Process (GO:2000278)	2/28	0.15290238203294346	0.34977101941235883	0	0	3.0267288267288266	5.684062310923191	PDGFB;VEGFA
Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046425)	3/55	0.15638221429154459	0.34977101941235883	0	0	2.2716054188726256	4.214855219052975	IL6;CAV1;VHL
Monoatomic Cation Homeostasis (GO:0055080)	4/84	0.15642632191520803	0.34977101941235883	0	0	1.9698782961460446	3.654459446332732	KCNH2;TFRC;CAV1;HMOX1
Protein Processing (GO:0016485)	5/115	0.1585741645586633	0.34977101941235883	0	0	1.7916666666666667	3.2994130764989067	MMP14;CASP6;CASP3;FURIN;F3
Carbohydrate Metabolic Process (GO:0005975)	4/85	0.16116042353816576	0.34977101941235883	0	0	1.945458643227406	3.5511526434256098	PHKG1;SLC2A3;SLC2A5;PGM1
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	4/85	0.16116042353816576	0.34977101941235883	0	0	1.945458643227406	3.5511526434256098	GPX4;EPHX1;CYP1A1;ACAA1
ADP Transport (GO:0015866)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	SLC25A4
Regulation of Complement Activation, Classical Pathway (GO:0030450)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	C4BPB
ATF6-mediated Unfolded Protein Response (GO:0036500)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	DDIT3
Regulation of Dopamine Metabolic Process (GO:0042053)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	HPRT1
Regulation of Extracellular Matrix Constituent Secretion (GO:0003330)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	BMP2
G Protein-Coupled Receptor Internalization (GO:0002031)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	ARRB2
L-tryptophan Metabolic Process (GO:0006568)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	ATP7A
T Follicular Helper Cell Differentiation (GO:0061470)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	IL6
Regulation of miRNA-mediated Gene Silencing (GO:0060964)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	ZFP36
Amino-Acid Betaine Transport (GO:0015838)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	SLC6A12
Anterograde Axonal Protein Transport (GO:0099641)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	KIF5A
Anterograde Dendritic Transport (GO:0098937)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	KIF5A
Regulation of Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070432)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	NAGK
Axo-Dendritic Protein Transport (GO:0099640)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	KIF5A
Regulation of Protein Kinase A Signaling (GO:0010738)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	AKAP12
Regulation of Thymocyte Apoptotic Process (GO:0070243)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	TP53
Cellular Response to Erythropoietin (GO:0036018)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	MT2A
Cellular Response to Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	ZFP36
Regulation of Vitamin D Receptor Signaling Pathway (GO:0070562)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	RXRB
Regulatory ncRNA-mediated Heterochromatin Formation (GO:0031048)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	HNRNPU
Cellular Response to Monoamine Stimulus (GO:0071868)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	TGM2
Response to Angiotensin (GO:1990776)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	PRKCD
Response to Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	ZFP36
Coronary Vasculature Development (GO:0060976)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	GPC3
Coronary Vasculature Morphogenesis (GO:0060977)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	VEGFA
Dense Core Granule Cytoskeletal Transport (GO:0099519)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	KIF5A
siRNA Processing (GO:0030422)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	TARBP2
Sinoatrial Node Development (GO:0003163)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	SHOX2
Establishment of Golgi Localization (GO:0051683)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	STK25
Thyroid Gland Development (GO:0030878)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	NKX2-5
Transcription Initiation at RNA Polymerase I Promoter (GO:0006361)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	TAF1C
Ganglioside Catabolic Process (GO:0006689)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	HEXA
Glyceraldehyde-3-Phosphate Metabolic Process (GO:0019682)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	TPI1
Glycerol Transmembrane Transport (GO:0015793)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	AQP3
Hexose Catabolic Process (GO:0019320)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	TKTL1
Hyaluronan Catabolic Process (GO:0030214)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	HYAL2
Intermediate Filament Bundle Assembly (GO:0045110)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	PKP1
Intestinal Epithelial Cell Differentiation (GO:0060575)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	IL6ST
Lactate Metabolic Process (GO:0006089)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	LDHC
Maintenance of Lens Transparency (GO:0036438)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	GCNT2
Meiotic Spindle Assembly (GO:0090306)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	DDB1
Mitotic Nuclear Membrane Disassembly (GO:0007077)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	PRKCA
Natural Killer Cell Differentiation (GO:0001779)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	NFIL3
Negative Regulation of B Cell Apoptotic Process (GO:0002903)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	IRS2
Negative Regulation of Chromosome Organization (GO:2001251)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	ERCC4
Negative Regulation of Epidermal Cell Differentiation (GO:0045605)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	SRSF6
Negative Regulation of Mitochondrial Fusion (GO:0010637)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	TFRC
Negative Regulation of Sodium Ion Transport (GO:0010766)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	NEDD4L
Negative Regulation of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	PDGFB
Nose Development (GO:0043584)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	MSX1
Peptidyl-Amino Acid Modification (GO:0018193)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	ATP7A
Polysaccharide Metabolic Process (GO:0005976)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	EXT1
Porphyrin-Containing Compound Metabolic Process (GO:0006778)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	UROD
Positive Regulation of T-helper 2 Cell Cytokine Production (GO:2000553)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	IL6
Positive Regulation of Astrocyte Differentiation (GO:0048711)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	BMP2
Positive Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902425)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	HNRNPU
Positive Regulation of Epithelial Cell Apoptotic Process (GO:1904037)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	IL6
Positive Regulation of Extracellular Matrix Disassembly (GO:0090091)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	IL6
Positive Regulation of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031666)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	PRKCA
Positive Regulation of Myotube Differentiation (GO:0010831)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	MMP14
Positive Regulation of Plasminogen Activation (GO:0010756)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	ENO1
Protein Localization to Endoplasmic Reticulum Exit Site (GO:0070973)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	BCAP31
Protein Localization to Presynapse (GO:1905383)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	KIF5A
Protein Retention in ER Lumen (GO:0006621)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	KDELR3
Proteoglycan Catabolic Process (GO:0030167)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	GPC1
Proximal/Distal Pattern Formation (GO:0009954)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	HOXB9
Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	HPRT1
Pyrimidine Nucleobase Catabolic Process (GO:0006208)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	DPYSL4
Pyrimidine Ribonucleotide Biosynthetic Process (GO:0009220)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	UMPS
Pyrimidine-Containing Compound Catabolic Process (GO:0072529)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	DPYSL4
Regulation of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	IRF1
Regulation of Amide Metabolic Process (GO:0034248)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	PRKCD
Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050854)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	LYN
Regulation of Apoptotic Cell Clearance (GO:2000425)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	TGM2
Regulation of Carbohydrate Biosynthetic Process (GO:0043255)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	FBP1
Reg of Cardiac Muscle Cell Action Potential Inv in Reg of Contraction (GO:0098909)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	CAV1
Regulation of Cellular Extravasation (GO:0002691)	1/7	0.16152802835346608	0.34977101941235883	0	0	6.551411290322581	11.943724628232818	ICAM1
Regulation of Dendrite Morphogenesis (GO:0048814)	2/29	0.16166965680835368	0.34977101941235883	0	0	2.9144781144781144	5.3107625481947975	SDC2;NEDD4L
Fc-gamma Receptor Signaling Pathway (GO:0038094)	2/29	0.16166965680835368	0.34977101941235883	0	0	2.9144781144781144	5.3107625481947975	LYN;PRKCD
Response to Interferon-Beta (GO:0035456)	2/29	0.16166965680835368	0.34977101941235883	0	0	2.9144781144781144	5.3107625481947975	CDC34;IRF1
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	2/29	0.16166965680835368	0.34977101941235883	0	0	2.9144781144781144	5.3107625481947975	PGF;VEGFA
Intracellular Zinc Ion Homeostasis (GO:0006882)	2/29	0.16166965680835368	0.34977101941235883	0	0	2.9144781144781144	5.3107625481947975	MT2A;MT1E
mRNA Splice Site Recognition (GO:0006376)	2/29	0.16166965680835368	0.34977101941235883	0	0	2.9144781144781144	5.3107625481947975	SF3A3;SRSF6
Negative Regulation of Cytoskeleton Organization (GO:0051494)	2/29	0.16166965680835368	0.34977101941235883	0	0	2.9144781144781144	5.3107625481947975	PRKCD;FKBP4
Organelle Fusion (GO:0048284)	2/29	0.16166965680835368	0.34977101941235883	0	0	2.9144781144781144	5.3107625481947975	NME3;STX3
Response to Peptide Hormone (GO:0043434)	3/56	0.16238873626654912	0.3502149486254849	0	0	2.2286303567336336	4.051120046149703	CAV1;SLC2A1;PCK1
Sulfur Compound Biosynthetic Process (GO:0044272)	3/56	0.16238873626654912	0.3502149486254849	0	0	2.2286303567336336	4.051120046149703	EXT1;B3GALT6;CDO1
Epidermal Cell Differentiation (GO:0009913)	3/56	0.16238873626654912	0.3502149486254849	0	0	2.2286303567336336	4.051120046149703	ERCC3;CASP3;ERCC2
Nucleosome Assembly (GO:0006334)	3/56	0.16238873626654912	0.3502149486254849	0	0	2.2286303567336336	4.051120046149703	H2AX;POLE3;SSRP1
Regulation of Innate Immune Response (GO:0045088)	4/86	0.16594624287549392	0.3576043146866375	0	0	1.9216345915994657	3.4514313277336006	POLR3C;IRF1;TYRO3;TNFAIP3
mRNA Stabilization (GO:0048255)	3/57	0.16846343426692517	0.36274196035674405	0	0	2.187246963562753	3.89556680797929	ZFP36;NOCT;HNRNPU
Regulation of Inflammatory Response (GO:0050727)	9/249	0.16895079986286474	0.3635042465873475	0	0	1.4802510245901639	2.6321050014492346	NFKBIA;IL6;HYAL2;SERPINE1;PRKCD;TYRO3;TNFAIP3;RORA;ETS1
Fc Receptor Signaling Pathway (GO:0038093)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	LYN;MAP3K1
Regulation of Muscle Contraction (GO:0006937)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	CAV1;ENO1
Cardiac Muscle Tissue Morphogenesis (GO:0055008)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	BMP2;NKX2-5
Regulation of Transmembrane Transport (GO:0034762)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	BCL2;NEDD4L
Regulation of Vasoconstriction (GO:0019229)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	CAV1;ADM
Clathrin-Dependent Endocytosis (GO:0072583)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	CLTB;AP2S1
Positive Regulation of B Cell Proliferation (GO:0030890)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	TFRC;IRS2
Positive Regulation of Calcium Ion Transport (GO:0051928)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	PDGFB;STC1
Positive Regulation of Calcium-Mediated Signaling (GO:0050850)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	EDN2;PRKCA
Positive Regulation of Catalytic Activity (GO:0043085)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	HNRNPU;ATP7A
Positive Regulation of Peptidyl-Serine Phosphorylation (GO:0033138)	2/30	0.17052498287010937	0.3636753660555795	0	0	2.8102453102453104	4.970968361949344	IL6;EGFR
Defense Response to Gram-negative Bacterium (GO:0050829)	4/87	0.17078228148866292	0.3636753660555795	0	0	1.8983846135047289	3.355139929843904	IL6;SERPINE1;ADM;LALBA
Mesenchymal Cell Differentiation (GO:0048762)	3/58	0.17460308491510876	0.3636753660555795	0	0	2.1473684210526316	3.7476731928558604	BMP2;S100A4;RBPJ
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	3/58	0.17460308491510876	0.3636753660555795	0	0	2.1473684210526316	3.7476731928558604	LYN;PDGFB;EGFR
Regulation of Type II Interferon Production (GO:0032649)	4/88	0.1756670307057608	0.3636753660555795	0	0	1.8756882063170095	3.2621311795193644	DDIT3;CEBPG;PDE4B;INHA
Regulation of Dendritic Spine Morphogenesis (GO:0061001)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	EFNA1;PTPRD
Antigen Processing and Presentation of Exogenous Peptide Antigen (GO:0002478)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	CTSV;HLA-F
Regulation of Protein Localization to Cell Surface (GO:2000008)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	NEDD4L;STX3
Regulation of Stress-Activated MAPK Cascade (GO:0032872)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	MPG;STK25
Response to Epidermal Growth Factor (GO:0070849)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	ZFP36;EGFR
Collagen Catabolic Process (GO:0030574)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	MMP14;FURIN
Estrogen Metabolic Process (GO:0008210)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	SULT1A1;CYP1A1
Vacuolar Acidification (GO:0007035)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	PPT1;ATP6V1F
Negative Regulation of Blood Coagulation (GO:0030195)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	SERPINE1;PDGFB
Negative Regulation of Insulin Receptor Signaling Pathway (GO:0046627)	2/31	0.17945859788123525	0.3636753660555795	0	0	2.713200975269941	4.660765802582998	PRKCD;RBX1
Response to Interleukin-1 (GO:0070555)	3/59	0.18080448677914326	0.3636753660555795	0	0	2.108914112203586	3.6069580855454317	HYAL2;TAF9;PRKCA
AMP Biosynthetic Process (GO:0006167)	1/8	0.18237132259647	0.3636753660555795	0	0	5.61520737327189	9.555456989140222	APRT
Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/8	0.18237132259647	0.3636753660555795	0	0	5.61520737327189	9.555456989140222	HSPA5
