Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Phosphate Ion Transport (GO:0006817)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	SLC37A4
Positive Regulation of Amyloid-Beta Formation (GO:1902004)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	EFNA1
Positive Regulation of Fatty Acid Metabolic Process (GO:0045923)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	PPARGC1A
Positive Regulation of Focal Adhesion Assembly (GO:0051894)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	VEGFA
Positive Regulation of Glucose Metabolic Process (GO:0010907)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	PPARGC1A
Glycerolipid Catabolic Process (GO:0046503)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	PRDX5
Positive Regulation of Triglyceride Metabolic Process (GO:0090208)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	SCARB1
Negative Regulation of DNA-templated Transcription, Elongation (GO:0032785)	1/18	0.04407449493169267	0.0980657512230162	0	0	23.92917166866747	74.70385911458476	VHL
Receptor-Mediated Endocytosis (GO:0006898)	2/136	0.045478669821700686	0.1005935964634869	0	0	6.161691542288557	19.042780777221534	CAV1;VLDLR
Regulation of Protein Phosphorylation (GO:0001932)	2/137	0.046080253337353536	0.1005935964634869	0	0	6.1157407407407405	18.820401760879264	EFNA1;VEGFA
Negative Regulation of Transferase Activity (GO:0051348)	1/19	0.04646645529524364	0.1005935964634869	0	0	22.598639455782312	69.35578082800635	CDKN1B
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/19	0.04646645529524364	0.1005935964634869	0	0	22.598639455782312	69.35578082800635	AK4
Positive Regulation of Axon Extension (GO:0045773)	1/19	0.04646645529524364	0.1005935964634869	0	0	22.598639455782312	69.35578082800635	VEGFA
Positive Regulation of Endothelial Cell Apoptotic Process (GO:2000353)	1/19	0.04646645529524364	0.1005935964634869	0	0	22.598639455782312	69.35578082800635	F3
Positive Regulation of Mitochondrial Fission (GO:0090141)	1/19	0.04646645529524364	0.1005935964634869	0	0	22.598639455782312	69.35578082800635	DCN
Vasculature Development (GO:0001944)	1/19	0.04646645529524364	0.1005935964634869	0	0	22.598639455782312	69.35578082800635	ERRFI1
Mesoderm Development (GO:0007498)	1/19	0.04646645529524364	0.1005935964634869	0	0	22.598639455782312	69.35578082800635	VEGFA
Mitochondrial Calcium Ion Homeostasis (GO:0051560)	1/19	0.04646645529524364	0.1005935964634869	0	0	22.598639455782312	69.35578082800635	TGM2
Regulation of Collagen Biosynthetic Process (GO:0032965)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	PRDX5
Regulation of Fatty Acid Metabolic Process (GO:0019217)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	CAV1
Negative Regulation of Phosphate Metabolic Process (GO:0045936)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	CDKN1B
Atrioventricular Valve Morphogenesis (GO:0003181)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	EFNA1
Positive Regulation of Blood Coagulation (GO:0030194)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	F3
Energy Reserve Metabolic Process (GO:0006112)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	PYGM
Positive Regulation of Monooxygenase Activity (GO:0032770)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	SCARB1
Ganglioside Metabolic Process (GO:0001573)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	HEXA
Positive Regulation of Protein Processing (GO:0010954)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	ANXA2
High-Density Lipoprotein Particle Remodeling (GO:0034375)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	SCARB1
Hydrogen Peroxide Catabolic Process (GO:0042744)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	PRDX5
Regulation of Cell-Cell Adhesion Mediated by Cadherin (GO:2000047)	1/20	0.04885254998202776	0.10243689145446136	0	0	21.408163265306122	64.63014669364038	VEGFA
Protein Homooligomerization (GO:0051260)	2/143	0.04975126914796579	0.10404899892303028	0	0	5.8537234042553195	17.565380826397597	TGM2;JMJD6
N-glycan Processing (GO:0006491)	1/21	0.0512327930672156	0.10576666816195798	0	0	20.336734693877553	60.42807445408675	HEXA
NADP Metabolic Process (GO:0006739)	1/21	0.0512327930672156	0.10576666816195798	0	0	20.336734693877553	60.42807445408675	PRDX5
Regulation of Smooth Muscle Contraction (GO:0006940)	1/21	0.0512327930672156	0.10576666816195798	0	0	20.336734693877553	60.42807445408675	CAV1
Peptide Cross-Linking (GO:0018149)	1/21	0.0512327930672156	0.10576666816195798	0	0	20.336734693877553	60.42807445408675	TGM2
Negative Regulation of ERBB Signaling Pathway (GO:1901185)	1/21	0.0512327930672156	0.10576666816195798	0	0	20.336734693877553	60.42807445408675	ERRFI1
Supramolecular Fiber Organization (GO:0097435)	3/339	0.05274751742967687	0.10788785446734443	0	0	3.726063829787234	10.962968716808078	COL5A1;SIAH2;VHL
Neuron Apoptotic Process (GO:0051402)	1/22	0.05360719859925478	0.10788785446734443	0	0	19.367346938775512	56.67024999786951	BCL2
Nitric Oxide Metabolic Process (GO:0046209)	1/22	0.05360719859925478	0.10788785446734443	0	0	19.367346938775512	56.67024999786951	CAV1
Cell Migration Involved in Sprouting Angiogenesis (GO:0002042)	1/22	0.05360719859925478	0.10788785446734443	0	0	19.367346938775512	56.67024999786951	VEGFA
Positive Regulation of Cholesterol Efflux (GO:0010875)	1/22	0.05360719859925478	0.10788785446734443	0	0	19.367346938775512	56.67024999786951	CAV1
Positive Regulation of Epithelial Cell Differentiation (GO:0030858)	1/22	0.05360719859925478	0.10788785446734443	0	0	19.367346938775512	56.67024999786951	BTG1
Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179)	1/22	0.05360719859925478	0.10788785446734443	0	0	19.367346938775512	56.67024999786951	VEGFA
Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)	1/22	0.05360719859925478	0.10788785446734443	0	0	19.367346938775512	56.67024999786951	EXT1
Regulation of Biosynthetic Process (GO:0009889)	1/22	0.05360719859925478	0.10788785446734443	0	0	19.367346938775512	56.67024999786951	STC2
Negative Regulation of Cell Communication (GO:0010648)	1/22	0.05360719859925478	0.10788785446734443	0	0	19.367346938775512	56.67024999786951	VHL
Artery Development (GO:0060840)	1/23	0.05597578058787951	0.11012965879062835	0	0	18.4860853432282	53.29235549319145	VEGFA
Nucleotide-Sugar Biosynthetic Process (GO:0009226)	1/23	0.05597578058787951	0.11012965879062835	0	0	18.4860853432282	53.29235549319145	NAGK
Positive Regulation of DNA Replication (GO:0045740)	1/23	0.05597578058787951	0.11012965879062835	0	0	18.4860853432282	53.29235549319145	CDKN1B
Cholesterol Efflux (GO:0033344)	1/23	0.05597578058787951	0.11012965879062835	0	0	18.4860853432282	53.29235549319145	SCARB1
Positive Regulation of Amide Metabolic Process (GO:0034250)	1/23	0.05597578058787951	0.11012965879062835	0	0	18.4860853432282	53.29235549319145	EFNA1
Positive Regulation of Cell-Substrate Junction Organization (GO:0150117)	1/23	0.05597578058787951	0.11012965879062835	0	0	18.4860853432282	53.29235549319145	VEGFA
Positive Regulation of mRNA Splicing, via Spliceosome (GO:0048026)	1/23	0.05597578058787951	0.11012965879062835	0	0	18.4860853432282	53.29235549319145	PRDX5
Hepaticobiliary System Development (GO:0061008)	1/23	0.05597578058787951	0.11012965879062835	0	0	18.4860853432282	53.29235549319145	CITED2
Regulation of ERAD Pathway (GO:1904292)	1/23	0.05597578058787951	0.11012965879062835	0	0	18.4860853432282	53.29235549319145	CAV1
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	2/153	0.05609600597575077	0.11012965879062835	0	0	5.463300220750551	15.73807793899423	CCN2;VEGFA
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	BCL2
Acute Inflammatory Response (GO:0002526)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	F3
Negative Regulation of Receptor-Mediated Endocytosis (GO:0048261)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	ANXA2
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	BCL2
Regulation of Ruffle Assembly (GO:1900027)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	CAV1
Response to Ketone (GO:1901654)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	CAV1
Positive Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	CITED2
Positive Regulation of Morphogenesis of an Epithelium (GO:1905332)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	VEGFA
Positive Regulation of Receptor Internalization (GO:0002092)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	VEGFA
Positive Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	CITED2
Macrophage Differentiation (GO:0030225)	1/24	0.05833855301300996	0.11152549155947729	0	0	17.68145519077196	50.24171555062859	VEGFA
Epithelium Development (GO:0060429)	2/159	0.060032623780291075	0.11306306834689418	0	0	5.25291932059448	14.775764118949981	ERRFI1;VEGFA
Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	ERRFI1
Negative Regulation of Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:1902230)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	BCL2
Negative Regulation of miRNA Transcription (GO:1902894)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	VEGFA
Activin Receptor Signaling Pathway (GO:0032924)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	CITED2
Carboxylic Acid Catabolic Process (GO:0046395)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	NAGK
Organophosphate Ester Transport (GO:0015748)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	SCARB1
Cardiac Muscle Cell Development (GO:0055013)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	VEGFA
Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	FOS
Dopaminergic Neuron Differentiation (GO:0071542)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	VEGFA
Negative Regulation of Catalytic Activity (GO:0043086)	1/25	0.06069552982417541	0.11306306834689418	0	0	16.943877551020407	47.47480020477031	PRDX5
+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897)	2/162	0.062035997186313606	0.11477369701861108	0	0	5.153645833333333	14.327343946785978	DCN;VEGFA
Acylglycerol Homeostasis (GO:0055090)	1/26	0.06304672495404354	0.11477369701861108	0	0	16.26530612244898	44.95534064809558	SCARB1
Blood Vessel Endothelial Cell Migration (GO:0043534)	1/26	0.06304672495404354	0.11477369701861108	0	0	16.26530612244898	44.95534064809558	VEGFA
Respiratory Tube Development (GO:0030323)	1/26	0.06304672495404354	0.11477369701861108	0	0	16.26530612244898	44.95534064809558	VEGFA
Cellular Response to Topologically Incorrect Protein (GO:0035967)	1/26	0.06304672495404354	0.11477369701861108	0	0	16.26530612244898	44.95534064809558	CAV1
Sterol Transport (GO:0015918)	1/26	0.06304672495404354	0.11477369701861108	0	0	16.26530612244898	44.95534064809558	CAV1
Positive Regulation of mRNA Processing (GO:0050685)	1/26	0.06304672495404354	0.11477369701861108	0	0	16.26530612244898	44.95534064809558	PRDX5
Proteoglycan Metabolic Process (GO:0006029)	1/26	0.06304672495404354	0.11477369701861108	0	0	16.26530612244898	44.95534064809558	B3GALT6
Myeloid Cell Development (GO:0061515)	1/26	0.06304672495404354	0.11477369701861108	0	0	16.26530612244898	44.95534064809558	ANXA2
Regulation of Cardiac Muscle Cell Contraction (GO:0086004)	1/26	0.06304672495404354	0.11477369701861108	0	0	16.26530612244898	44.95534064809558	CAV1
Negative Regulation of miRNA Metabolic Process (GO:2000629)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	VEGFA
Regulation of Kinase Activity (GO:0043549)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	CDKN1B
Negative Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903051)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	EFNA1
Regulation of Mitochondrial Fission (GO:0090140)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	DCN
Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	EFNA1
Cardiac Muscle Cell Differentiation (GO:0055007)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	VEGFA
Regulation of Transcription by RNA Polymerase III (GO:0006359)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	PRDX5
Striated Muscle Cell Development (GO:0055002)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	VEGFA
Wound Healing, Spreading of Cells (GO:0044319)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	COL5A1
Glycerophospholipid Catabolic Process (GO:0046475)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	PRDX5
in Utero Embryonic Development (GO:0001701)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	VEGFA
Protein Quality Control for Misfolded or Incompletely Synthesized Proteins (GO:0006515)	1/27	0.06539215225886762	0.11588299548529415	0	0	15.638932496075354	42.652889831563165	ANKZF1
Proteasomal Protein Catabolic Process (GO:0010498)	3/372	0.06593083109995507	0.11617385934561136	0	0	3.3871302542812662	9.210112182996166	SIAH2;VHL;ANKZF1
ADP Catabolic Process (GO:0046032)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	PGAM2
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	BCL2
Negative Regulation of Signaling (GO:0023057)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	VHL
Amino Acid Import Across Plasma Membrane (GO:0089718)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	SLC6A6
Carbohydrate Biosynthetic Process (GO:0016051)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	EXT1
Phospholipid Catabolic Process (GO:0009395)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	PRDX5
Positive Regulation of Cholesterol Transport (GO:0032376)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	CAV1
Positive Regulation of Leukocyte Migration (GO:0002687)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	VEGFA
Ventricular Septum Morphogenesis (GO:0060412)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	CITED2
Glycolytic Process (GO:0006096)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	PGAM2
Hydrogen Peroxide Metabolic Process (GO:0042743)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	PRDX5
Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	CAV1
Regulation of DNA Biosynthetic Process (GO:2000278)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	VEGFA
Regulation of Cardiac Muscle Cell Action Potential (GO:0098901)	1/28	0.0677318256109869	0.11617385934561136	0	0	15.058956916099774	40.541710435272364	CAV1
Positive Regulation of Protein Phosphorylation (GO:0001934)	2/171	0.06818108212725724	0.11669454441011334	0	0	4.876972386587771	13.097539204308811	EFNA1;VEGFA
Camera-Type Eye Development (GO:0043010)	1/29	0.07006575883720893	0.11915641789512603	0	0	14.520408163265307	38.5999069065122	VEGFA
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	1/29	0.07006575883720893	0.11915641789512603	0	0	14.520408163265307	38.5999069065122	VEGFA
Regulation of Blood Coagulation (GO:0030193)	1/29	0.07006575883720893	0.11915641789512603	0	0	14.520408163265307	38.5999069065122	CAV1
Negative Regulation of Mitotic Cell Cycle (GO:0045930)	1/30	0.0723939657090184	0.12131290069649317	0	0	14.019000703729768	36.80874147674154	CDKN1B
Regulation of Keratinocyte Differentiation (GO:0045616)	1/30	0.0723939657090184	0.12131290069649317	0	0	14.019000703729768	36.80874147674154	ERRFI1
Regulation of Muscle Contraction (GO:0006937)	1/30	0.0723939657090184	0.12131290069649317	0	0	14.019000703729768	36.80874147674154	CAV1
Cellular Response to Acid Chemical (GO:0071229)	1/30	0.0723939657090184	0.12131290069649317	0	0	14.019000703729768	36.80874147674154	VEGFA
Regulation of Transmembrane Transport (GO:0034762)	1/30	0.0723939657090184	0.12131290069649317	0	0	14.019000703729768	36.80874147674154	BCL2
Regulation of Vasoconstriction (GO:0019229)	1/30	0.0723939657090184	0.12131290069649317	0	0	14.019000703729768	36.80874147674154	CAV1
Intrinsic Apoptotic Signaling Pathway in Response to Endoplasmic Reticulum Stress (GO:0070059)	1/30	0.0723939657090184	0.12131290069649317	0	0	14.019000703729768	36.80874147674154	BCL2
Regulation of Dendritic Spine Morphogenesis (GO:0061001)	1/31	0.07471646000262763	0.12416573539855755	0	0	13.551020408163266	35.15209038871121	EFNA1
Artery Morphogenesis (GO:0048844)	1/31	0.07471646000262763	0.12416573539855755	0	0	13.551020408163266	35.15209038871121	VEGFA
Determination of Bilateral Symmetry (GO:0009855)	1/31	0.07471646000262763	0.12416573539855755	0	0	13.551020408163266	35.15209038871121	CITED2
Positive Regulation of Signaling (GO:0023056)	1/31	0.07471646000262763	0.12416573539855755	0	0	13.551020408163266	35.15209038871121	ANXA2
Positive Regulation of Catabolic Process (GO:0009896)	2/183	0.07667344723251522	0.12515950831976927	0	0	4.550874769797422	11.687555766796065	CDKN1B;DCN
Apoptotic Mitochondrial Changes (GO:0008637)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	BCL2
Respiratory System Development (GO:0060541)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	VEGFA
Response to Steroid Hormone (GO:0048545)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	CAV1
Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:0008625)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	BCL2
Membrane Depolarization (GO:0051899)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	CAV1
Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	AK4
Pyridine Nucleotide Catabolic Process (GO:0019364)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	PGAM2
Mitochondrial Membrane Organization (GO:0007006)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	BCL2
Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090049)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	VEGFA
Regulation of Cholesterol Efflux (GO:0010874)	1/32	0.07703325543276686	0.12515950831976927	0	0	13.113232389730086	33.61600807740255	CAV1
Negative Regulation of Cell Migration (GO:0030336)	2/184	0.07739582625998243	0.1254940421745869	0	0	4.5256410256410255	11.5803117399732	CITED2;DCN
Negative Regulation of Developmental Growth (GO:0048640)	1/33	0.0793443657059371	0.12685596193703716	0	0	12.70280612244898	32.18837516559274	CDKN1B
B Cell Receptor Signaling Pathway (GO:0050853)	1/33	0.0793443657059371	0.12685596193703716	0	0	12.70280612244898	32.18837516559274	BCL2
Regulation of Small Molecule Metabolic Process (GO:0062012)	1/33	0.0793443657059371	0.12685596193703716	0	0	12.70280612244898	32.18837516559274	CAV1
Rescue of Stalled Ribosome (GO:0072344)	1/33	0.0793443657059371	0.12685596193703716	0	0	12.70280612244898	32.18837516559274	ANKZF1
Positive Regulation of Cell Development (GO:0010720)	1/33	0.0793443657059371	0.12685596193703716	0	0	12.70280612244898	32.18837516559274	TGM2
Regulation of Amyloid-Beta Formation (GO:1902003)	1/33	0.0793443657059371	0.12685596193703716	0	0	12.70280612244898	32.18837516559274	EFNA1
Regulation of Cell Adhesion Mediated by Integrin (GO:0033628)	1/33	0.0793443657059371	0.12685596193703716	0	0	12.70280612244898	32.18837516559274	EFNA1
Positive Regulation of Multicellular Organismal Process (GO:0051240)	3/407	0.08140854469329813	0.12874309719367025	0	0	3.08816094375395	7.745957014166992	CAV1;PPARGC1A;VEGFA
Negative Regulation of Endocytosis (GO:0045806)	1/34	0.0816498044624026	0.12874309719367025	0	0	12.317254174397032	30.85861216573232	CAV1
Regulation of Gluconeogenesis (GO:0006111)	1/34	0.0816498044624026	0.12874309719367025	0	0	12.317254174397032	30.85861216573232	PPARGC1A
Triglyceride Homeostasis (GO:0070328)	1/34	0.0816498044624026	0.12874309719367025	0	0	12.317254174397032	30.85861216573232	SCARB1
Integrated Stress Response Signaling (GO:0140467)	1/34	0.0816498044624026	0.12874309719367025	0	0	12.317254174397032	30.85861216573232	FOS
Liver Development (GO:0001889)	1/34	0.0816498044624026	0.12874309719367025	0	0	12.317254174397032	30.85861216573232	CITED2
Regulation of Cell Cycle Phase Transition (GO:1901987)	1/34	0.0816498044624026	0.12874309719367025	0	0	12.317254174397032	30.85861216573232	CDKN1B
Regulation of Mitochondrial Membrane Potential (GO:0051881)	1/35	0.08394958536129378	0.13107917714307274	0	0	11.95438175270108	29.617445035780882	BCL2
Cellular Response to Hydrogen Peroxide (GO:0070301)	1/35	0.08394958536129378	0.13107917714307274	0	0	11.95438175270108	29.617445035780882	ANKZF1
Skeletal Muscle Organ Development (GO:0060538)	1/35	0.08394958536129378	0.13107917714307274	0	0	11.95438175270108	29.617445035780882	CAV1
Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	1/35	0.08394958536129378	0.13107917714307274	0	0	11.95438175270108	29.617445035780882	EFNA1
Positive Regulation of Macromolecule Metabolic Process (GO:0010604)	1/35	0.08394958536129378	0.13107917714307274	0	0	11.95438175270108	29.617445035780882	ANXA2
Response to Endoplasmic Reticulum Stress (GO:0034976)	2/196	0.08623081580636444	0.1328485025027315	0	0	4.243127147766323	10.398749122125208	BCL2;ANKZF1
Regulation of Cytosolic Calcium Ion Concentration (GO:0051480)	1/36	0.08624372197430759	0.1328485025027315	0	0	11.612244897959183	28.456712045041098	CAV1
Negative Regulation of Epithelial to Mesenchymal Transition (GO:0010719)	1/36	0.08624372197430759	0.1328485025027315	0	0	11.612244897959183	28.456712045041098	EFNA1
Neutral Amino Acid Transport (GO:0015804)	1/36	0.08624372197430759	0.1328485025027315	0	0	11.612244897959183	28.456712045041098	SLC6A6
Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924)	1/36	0.08624372197430759	0.1328485025027315	0	0	11.612244897959183	28.456712045041098	VEGFA
Positive Regulation of RNA Splicing (GO:0033120)	1/36	0.08624372197430759	0.1328485025027315	0	0	11.612244897959183	28.456712045041098	PRDX5
Left/Right Pattern Formation (GO:0060972)	1/36	0.08624372197430759	0.1328485025027315	0	0	11.612244897959183	28.456712045041098	CITED2
Negative Regulation of Endothelial Cell Migration (GO:0010596)	1/37	0.08853222789026767	0.1358511772798935	0	0	11.289115646258503	27.36920368672352	DCN
Regulation of mRNA Processing (GO:0050684)	1/37	0.08853222789026767	0.1358511772798935	0	0	11.289115646258503	27.36920368672352	JMJD6
Axonogenesis (GO:0007409)	2/200	0.08924145426065531	0.13641680317325364	0	0	4.156565656565657	10.043965211617904	EFNA1;EFNA3
Transcription by RNA Polymerase II (GO:0006366)	2/200	0.08924145426065531	0.13641680317325364	0	0	4.156565656565657	10.043965211617904	ANXA2;PPARGC1A
Negative Regulation of Endothelial Cell Proliferation (GO:0001937)	1/38	0.09081511663134849	0.13699229457949177	0	0	10.983452840595698	26.34852930034076	CAV1
Aortic Valve Morphogenesis (GO:0003180)	1/38	0.09081511663134849	0.13699229457949177	0	0	10.983452840595698	26.34852930034076	EFNA1
Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/38	0.09081511663134849	0.13699229457949177	0	0	10.983452840595698	26.34852930034076	CDKN1B
Striated Muscle Tissue Development (GO:0014706)	1/38	0.09081511663134849	0.13699229457949177	0	0	10.983452840595698	26.34852930034076	CAV1
Ventricular Septum Development (GO:0003281)	1/38	0.09081511663134849	0.13699229457949177	0	0	10.983452840595698	26.34852930034076	CITED2
Positive Regulation of Reproductive Process (GO:2000243)	1/38	0.09081511663134849	0.13699229457949177	0	0	10.983452840595698	26.34852930034076	VEGFA
Membrane Assembly (GO:0071709)	1/38	0.09081511663134849	0.13699229457949177	0	0	10.983452840595698	26.34852930034076	ANXA2
Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)	2/204	0.09228339151793027	0.13894548234184614	0	0	4.073432343234323	9.706545652223769	CAV1;VEGFA
Regulation of Metal Ion Transport (GO:0010959)	1/39	0.09309240170465724	0.13937759582323447	0	0	10.693877551020408	25.38900533231373	BCL2
Positive Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	1/39	0.09309240170465724	0.13937759582323447	0	0	10.693877551020408	25.38900533231373	CAV1
Positive Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.09309240170465724	0.13937759582323447	0	0	10.693877551020408	25.38900533231373	CAV1
Negative Regulation of Proteolysis (GO:0045861)	1/40	0.09536409657552716	0.14041662014153908	0	0	10.419152276295133	24.485561288951835	EFNA1
Regulation of Potassium Ion Transmembrane Transport (GO:1901379)	1/40	0.09536409657552716	0.14041662014153908	0	0	10.419152276295133	24.485561288951835	CAV1
Branching Morphogenesis of an Epithelial Tube (GO:0048754)	1/40	0.09536409657552716	0.14041662014153908	0	0	10.419152276295133	24.485561288951835	VEGFA
Carbohydrate Catabolic Process (GO:0016052)	1/40	0.09536409657552716	0.14041662014153908	0	0	10.419152276295133	24.485561288951835	PGAM2
