Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of DNA-templated Transcription (GO:0045893)	7/1274	0.04570752500854969	0.10119217451097481	0	0	2.2935543278084713	7.076744295190623	ASXL1;SNW1;PARP1;CTBP2;TRIM16;NR1D1;KLF2
Regulation of Early Endosome to Late Endosome Transport (GO:2000641)	1/18	0.04579873384946774	0.10119217451097481	0	0	22.988465974625143	70.88490801561363	VPS11
G Protein-Coupled Dopamine Receptor Signaling Pathway (GO:0007212)	1/18	0.04579873384946774	0.10119217451097481	0	0	22.988465974625143	70.88490801561363	DRD2
Negative Regulation of Reproductive Process (GO:2000242)	1/18	0.04579873384946774	0.10119217451097481	0	0	22.988465974625143	70.88490801561363	CALR
Neural Crest Cell Differentiation (GO:0014033)	1/18	0.04579873384946774	0.10119217451097481	0	0	22.988465974625143	70.88490801561363	CYP26C1
Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	1/18	0.04579873384946774	0.10119217451097481	0	0	22.988465974625143	70.88490801561363	CALR
Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904356)	1/18	0.04579873384946774	0.10119217451097481	0	0	22.988465974625143	70.88490801561363	PARP1
Synaptic Transmission, Cholinergic (GO:0007271)	1/18	0.04579873384946774	0.10119217451097481	0	0	22.988465974625143	70.88490801561363	CHRNB2
Positive Regulation of Muscle Hypertrophy (GO:0014742)	1/18	0.04579873384946774	0.10119217451097481	0	0	22.988465974625143	70.88490801561363	PARP1
Negative Regulation of DNA-templated Transcription, Elongation (GO:0032785)	1/18	0.04579873384946774	0.10119217451097481	0	0	22.988465974625143	70.88490801561363	PARP1
Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	GHRH
Negative Regulation of Peptide Hormone Secretion (GO:0090278)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	CRH
Adrenergic Receptor Signaling Pathway (GO:0071875)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	ADRB1
Antigen Processing and Presentation of Peptide Antigen via MHC Class I (GO:0002474)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	CALR
Pore Complex Assembly (GO:0046931)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	FXR1
Positive Regulation of Alcohol Biosynthetic Process (GO:1902932)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	SNCA
Positive Regulation of Cell Cycle Phase Transition (GO:1901989)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	EZH2
Positive Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010744)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	CSF2
Limb Morphogenesis (GO:0035108)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	CYP26B1
Microglial Cell Activation (GO:0001774)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	SNCA
Regulation of Behavior (GO:0050795)	1/19	0.048281885719464374	0.10349856803278135	0	0	21.71023965141612	65.79719781355674	NR1D1
Regulation of Necroptotic Process (GO:0060544)	1/20	0.05075869973655116	0.10678226460535097	0	0	20.56656346749226	61.30218505418602	PARP1
Regulation of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	1/20	0.05075869973655116	0.10678226460535097	0	0	20.56656346749226	61.30218505418602	CNOT1
Neuromuscular Process (GO:0050905)	1/20	0.05075869973655116	0.10678226460535097	0	0	20.56656346749226	61.30218505418602	PRRT2
Cellular Response to Fatty Acid (GO:0071398)	1/20	0.05075869973655116	0.10678226460535097	0	0	20.56656346749226	61.30218505418602	AKR1C3
Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613)	1/20	0.05075869973655116	0.10678226460535097	0	0	20.56656346749226	61.30218505418602	PARP1
Glycogen Metabolic Process (GO:0005977)	1/20	0.05075869973655116	0.10678226460535097	0	0	20.56656346749226	61.30218505418602	NR1D1
Presynaptic Endocytosis (GO:0140238)	1/20	0.05075869973655116	0.10678226460535097	0	0	20.56656346749226	61.30218505418602	SNCA
Intracellular Calcium Ion Homeostasis (GO:0006874)	2/140	0.05138901618237965	0.1078215167115711	0	0	5.742028985507246	17.04424162025803	CALR;DRD2
Protein-Containing Complex Assembly (GO:0065003)	3/323	0.05163963424454946	0.10806071610433499	0	0	3.755357142857143	11.1288724439536	STXBP1;STXBP6;SNCA
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	2/141	0.05204367653819669	0.10851621306403468	0	0	5.700431654676259	16.848606112898494	NLGN1;BLOC1S6
Regulation of Dendritic Spine Development (GO:0060998)	1/21	0.05322919174316746	0.10851621306403468	0	0	19.537254901960786	57.30566631783699	NLGN1
Regulation of Neuroinflammatory Response (GO:0150077)	1/21	0.05322919174316746	0.10851621306403468	0	0	19.537254901960786	57.30566631783699	NR1D1
Neuromuscular Synaptic Transmission (GO:0007274)	1/21	0.05322919174316746	0.10851621306403468	0	0	19.537254901960786	57.30566631783699	CHRNB2
Regulation of Systemic Arterial Blood Pressure (GO:0003073)	1/21	0.05322919174316746	0.10851621306403468	0	0	19.537254901960786	57.30566631783699	DRD2
Response to Copper Ion (GO:0046688)	1/21	0.05322919174316746	0.10851621306403468	0	0	19.537254901960786	57.30566631783699	SNCA
Positive Regulation of Epidermal Cell Differentiation (GO:0045606)	1/21	0.05322919174316746	0.10851621306403468	0	0	19.537254901960786	57.30566631783699	TRIM16
Entrainment of Circadian Clock by Photoperiod (GO:0043153)	1/21	0.05322919174316746	0.10851621306403468	0	0	19.537254901960786	57.30566631783699	PER3
Excitatory Postsynaptic Potential (GO:0060079)	1/21	0.05322919174316746	0.10851621306403468	0	0	19.537254901960786	57.30566631783699	DRD2
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage by P53 Class Mediator (GO:0042771)	1/21	0.05322919174316746	0.10851621306403468	0	0	19.537254901960786	57.30566631783699	SNW1
Negative Regulation of Protein Metabolic Process (GO:0051248)	2/146	0.05536183277127277	0.11209532223715193	0	0	5.501111111111111	15.919472145319764	CNOT1;CALR
Photoperiodism (GO:0009648)	1/22	0.05569337754639787	0.11209532223715193	0	0	18.605975723622784	53.732086291886986	PER3
Early Endosome to Late Endosome Transport (GO:0045022)	1/22	0.05569337754639787	0.11209532223715193	0	0	18.605975723622784	53.732086291886986	ANKRD27
Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179)	1/22	0.05569337754639787	0.11209532223715193	0	0	18.605975723622784	53.732086291886986	DRD2
Regulation of Biosynthetic Process (GO:0009889)	1/22	0.05569337754639787	0.11209532223715193	0	0	18.605975723622784	53.732086291886986	SNCA
RNA Destabilization (GO:0050779)	1/23	0.05815127291207919	0.114422032023519	0	0	17.759358288770052	50.52017989878981	FXR1
Negative Regulation of Neuron Differentiation (GO:0045665)	1/23	0.05815127291207919	0.114422032023519	0	0	17.759358288770052	50.52017989878981	CALR
Regulatory ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)	1/23	0.05815127291207919	0.114422032023519	0	0	17.759358288770052	50.52017989878981	CNOT1
Retinol Metabolic Process (GO:0042572)	1/23	0.05815127291207919	0.114422032023519	0	0	17.759358288770052	50.52017989878981	DHRS3
Dendritic Cell Differentiation (GO:0097028)	1/23	0.05815127291207919	0.114422032023519	0	0	17.759358288770052	50.52017989878981	CSF2
Positive Regulation of Dendritic Spine Development (GO:0060999)	1/23	0.05815127291207919	0.114422032023519	0	0	17.759358288770052	50.52017989878981	NLGN1
Positive Regulation of Excitatory Postsynaptic Potential (GO:2000463)	1/23	0.05815127291207919	0.114422032023519	0	0	17.759358288770052	50.52017989878981	NLGN1
Positive Regulation of mRNA Splicing, via Spliceosome (GO:0048026)	1/23	0.05815127291207919	0.114422032023519	0	0	17.759358288770052	50.52017989878981	SNW1
Positive Regulation of Phosphate Metabolic Process (GO:0045937)	1/23	0.05815127291207919	0.114422032023519	0	0	17.759358288770052	50.52017989878981	SNCA
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	1/24	0.060602893576447214	0.11691924102187742	0	0	16.986359761295823	47.619775632857134	CSF2
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	1/24	0.060602893576447214	0.11691924102187742	0	0	16.986359761295823	47.619775632857134	CSF2
Regulation of Ruffle Assembly (GO:1900027)	1/24	0.060602893576447214	0.11691924102187742	0	0	16.986359761295823	47.619775632857134	NLGN1
Cellular Response to Acetylcholine (GO:1905145)	1/24	0.060602893576447214	0.11691924102187742	0	0	16.986359761295823	47.619775632857134	CHRNB2
Cellular Response to Steroid Hormone Stimulus (GO:0071383)	1/24	0.060602893576447214	0.11691924102187742	0	0	16.986359761295823	47.619775632857134	AKR1C3
Positive Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.060602893576447214	0.11691924102187742	0	0	16.986359761295823	47.619775632857134	SNW1
Positive Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.060602893576447214	0.11691924102187742	0	0	16.986359761295823	47.619775632857134	SNW1
Male Gamete Generation (GO:0048232)	1/24	0.060602893576447214	0.11691924102187742	0	0	16.986359761295823	47.619775632857134	CYP26B1
Negative Regulation of Interleukin-1 Beta Production (GO:0032691)	1/25	0.06304825523333392	0.11988261992684407	0	0	16.27777777777778	44.98941570457079	GHRL
Regulation of Protein Transport (GO:0051223)	1/25	0.06304825523333392	0.11988261992684407	0	0	16.27777777777778	44.98941570457079	SEPTIN8
Protein Export From Nucleus (GO:0006611)	1/25	0.06304825523333392	0.11988261992684407	0	0	16.27777777777778	44.98941570457079	CALR
Receptor Clustering (GO:0043113)	1/25	0.06304825523333392	0.11988261992684407	0	0	16.27777777777778	44.98941570457079	NLGN1
Regulation of Cardiac Muscle Hypertrophy (GO:0010611)	1/25	0.06304825523333392	0.11988261992684407	0	0	16.27777777777778	44.98941570457079	PARP1
Regulation of Cell Junction Assembly (GO:1901888)	1/25	0.06304825523333392	0.11988261992684407	0	0	16.27777777777778	44.98941570457079	CHRNB2
Neuron Development (GO:0048666)	2/159	0.0643247950801751	0.121883558749966	0	0	5.042292993630573	13.835094475929864	NLGN1;BLOC1S6
Negative Regulation of Lipid Biosynthetic Process (GO:0051055)	1/26	0.06548737353822447	0.121883558749966	0	0	15.625882352941176	42.594560287369276	AKR1C3
Amyloid Fibril Formation (GO:1990000)	1/26	0.06548737353822447	0.121883558749966	0	0	15.625882352941176	42.594560287369276	SNCA
Regulation of Postsynaptic Membrane Potential (GO:0060078)	1/26	0.06548737353822447	0.121883558749966	0	0	15.625882352941176	42.594560287369276	DRD2
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	1/26	0.06548737353822447	0.121883558749966	0	0	15.625882352941176	42.594560287369276	DRD2
Positive Regulation of Rho Protein Signal Transduction (GO:0035025)	1/26	0.06548737353822447	0.121883558749966	0	0	15.625882352941176	42.594560287369276	FXR1
Positive Regulation of Filopodium Assembly (GO:0051491)	1/26	0.06548737353822447	0.121883558749966	0	0	15.625882352941176	42.594560287369276	NLGN1
Positive Regulation of mRNA Processing (GO:0050685)	1/26	0.06548737353822447	0.121883558749966	0	0	15.625882352941176	42.594560287369276	SNW1
Vesicle-Mediated Transport Between Endosomal Compartments (GO:0098927)	1/26	0.06548737353822447	0.121883558749966	0	0	15.625882352941176	42.594560287369276	ANKRD27
Response to Lipopolysaccharide (GO:0032496)	2/161	0.06574489350891285	0.12207561212570439	0	0	4.978364779874214	13.550975890013062	NR1D1;SNCA
Positive Regulation of MAPK Cascade (GO:0043410)	3/362	0.06788736155984607	0.12465180723232204	0	0	3.340742425103746	8.986281072196547	ADRB1;GHRL;EZH2
Regulation of Lysosomal Lumen pH (GO:0035751)	1/27	0.06792026411773805	0.12465180723232204	0	0	15.024132730015083	40.40621579213957	VPS33A
Regulation of Protein Localization to Cell Periphery (GO:1904375)	1/27	0.06792026411773805	0.12465180723232204	0	0	15.024132730015083	40.40621579213957	SNCA
Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	1/27	0.06792026411773805	0.12465180723232204	0	0	15.024132730015083	40.40621579213957	SNCA
miRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195)	1/27	0.06792026411773805	0.12465180723232204	0	0	15.024132730015083	40.40621579213957	CNOT1
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239)	1/28	0.07034694254402857	0.12733279531424851	0	0	14.466957153231663	38.39987522113669	CSF2
Regulation of Insulin Secretion Involved in Cellular Response to Glucose Stimulus (GO:0061178)	1/28	0.07034694254402857	0.12733279531424851	0	0	14.466957153231663	38.39987522113669	NR1D1
Negative Regulation of Protein Polymerization (GO:0032272)	1/28	0.07034694254402857	0.12733279531424851	0	0	14.466957153231663	38.39987522113669	SNCA
Negative Regulation of Protein Transport (GO:0051224)	1/28	0.07034694254402857	0.12733279531424851	0	0	14.466957153231663	38.39987522113669	DRD2
Negative Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904357)	1/28	0.07034694254402857	0.12733279531424851	0	0	14.466957153231663	38.39987522113669	PARP1
Regulation of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)	1/28	0.07034694254402857	0.12733279531424851	0	0	14.466957153231663	38.39987522113669	NR1D1
Protein Ubiquitination (GO:0016567)	3/369	0.07102537155460764	0.12826728059291015	0	0	3.2756774841083973	8.663243597281607	VPS18;VPS11;PRAME
Proteasomal Protein Catabolic Process (GO:0010498)	3/372	0.07239023534462573	0.12905612706764594	0	0	3.248548199767712	8.529660575317788	PRAME;NR1D1;CALR
Regulation of Dendrite Morphogenesis (GO:0048814)	1/29	0.0727674243643111	0.12905612706764594	0	0	13.949579831932773	36.55469109076161	CHRNB2
Negative Regulation of Interleukin-1 Production (GO:0032692)	1/29	0.0727674243643111	0.12905612706764594	0	0	13.949579831932773	36.55469109076161	GHRL
Regulation of Long-Term Synaptic Potentiation (GO:1900271)	1/29	0.0727674243643111	0.12905612706764594	0	0	13.949579831932773	36.55469109076161	FXR1
Synaptic Vesicle Endocytosis (GO:0048488)	1/29	0.0727674243643111	0.12905612706764594	0	0	13.949579831932773	36.55469109076161	SNCA
Positive Regulation of Protein Targeting to Mitochondrion (GO:1903955)	1/29	0.0727674243643111	0.12905612706764594	0	0	13.949579831932773	36.55469109076161	VPS11
Protein Localization to Cell Junction (GO:1902414)	1/29	0.0727674243643111	0.12905612706764594	0	0	13.949579831932773	36.55469109076161	NLGN1
Regulation of Calcium Ion-Dependent Exocytosis (GO:0017158)	1/29	0.0727674243643111	0.12905612706764594	0	0	13.949579831932773	36.55469109076161	STXBP1
Regulation of Keratinocyte Differentiation (GO:0045616)	1/30	0.07518172509845912	0.13215276567306927	0	0	13.467883705206221	34.852823720532044	TRIM16
Cellular Response to Acid Chemical (GO:0071229)	1/30	0.07518172509845912	0.13215276567306927	0	0	13.467883705206221	34.852823720532044	KLF2
Positive Regulation of B Cell Proliferation (GO:0030890)	1/30	0.07518172509845912	0.13215276567306927	0	0	13.467883705206221	34.852823720532044	CHRNB2
Positive Regulation of Nitric Oxide Biosynthetic Process (GO:0045429)	1/30	0.07518172509845912	0.13215276567306927	0	0	13.467883705206221	34.852823720532044	KLF2
Negative Regulation of Programmed Cell Death (GO:0043069)	3/382	0.07702521503869172	0.1348869877292447	0	0	3.1612191050562704	8.104172244012526	PRAME;GHRL;SNCA
Regulation of Dendritic Spine Morphogenesis (GO:0061001)	1/31	0.0775898601982381	0.1348869877292447	0	0	13.018300653594771	33.27892316228608	NLGN1
Positive Regulation of Nitric Oxide Metabolic Process (GO:1904407)	1/31	0.0775898601982381	0.1348869877292447	0	0	13.018300653594771	33.27892316228608	KLF2
Positive Regulation of Signaling (GO:0023056)	1/31	0.0775898601982381	0.1348869877292447	0	0	13.018300653594771	33.27892316228608	SNCA
Modulation of Excitatory Postsynaptic Potential (GO:0098815)	1/31	0.0775898601982381	0.1348869877292447	0	0	13.018300653594771	33.27892316228608	NLGN1
Metal Ion Transport (GO:0030001)	2/180	0.07974299630746201	0.13636540837789193	0	0	4.442696629213483	11.235341476896059	CHRNB2;KCNA2
Negative Regulation of Fat Cell Differentiation (GO:0045599)	1/32	0.07999184511674066	0.13636540837789193	0	0	12.597722960151803	31.81971396097176	ASXL1
Negative Regulation of Interleukin-6 Production (GO:0032715)	1/32	0.07999184511674066	0.13636540837789193	0	0	12.597722960151803	31.81971396097176	GHRL
Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/32	0.07999184511674066	0.13636540837789193	0	0	12.597722960151803	31.81971396097176	CSF2
Nuclear Receptor-Mediated Signaling Pathway (GO:0141193)	1/32	0.07999184511674066	0.13636540837789193	0	0	12.597722960151803	31.81971396097176	SNW1
Regulation of Regulated Secretory Pathway (GO:1903305)	1/32	0.07999184511674066	0.13636540837789193	0	0	12.597722960151803	31.81971396097176	VPS18
Response to Estrogen (GO:0043627)	1/32	0.07999184511674066	0.13636540837789193	0	0	12.597722960151803	31.81971396097176	GHRL
Positive Regulation of Establishment of Protein Localization to Mitochondrion (GO:1903749)	1/32	0.07999184511674066	0.13636540837789193	0	0	12.597722960151803	31.81971396097176	VPS11
Membrane Depolarization (GO:0051899)	1/32	0.07999184511674066	0.13636540837789193	0	0	12.597722960151803	31.81971396097176	CHRNB2
Cortical Cytoskeleton Organization (GO:0030865)	1/33	0.08238769524016291	0.13924928832258304	0	0	12.20343137254902	30.463659831608904	NLGN1
Positive Regulation of Cell Development (GO:0010720)	1/33	0.08238769524016291	0.13924928832258304	0	0	12.20343137254902	30.463659831608904	SNW1
Signal Release From Synapse (GO:0099643)	1/33	0.08238769524016291	0.13924928832258304	0	0	12.20343137254902	30.463659831608904	SNCA
Protein Localization to Chromatin (GO:0071168)	1/33	0.08238769524016291	0.13924928832258304	0	0	12.20343137254902	30.463659831608904	PARP1
Negative Regulation of Cell Migration (GO:0030336)	2/184	0.08280029192608107	0.13964825354697255	0	0	4.344175824175824	10.822748152634588	CALR;DRD2
Negative Regulation of Microtubule Polymerization or Depolymerization (GO:0031111)	1/34	0.08477742591890931	0.14207403369037558	0	0	11.833036244800951	29.200690909254362	SNCA
Positive Regulation of Carbohydrate Metabolic Process (GO:0045913)	1/34	0.08477742591890931	0.14207403369037558	0	0	11.833036244800951	29.200690909254362	SNCA
Synaptic Vesicle Recycling (GO:0036465)	1/34	0.08477742591890931	0.14207403369037558	0	0	11.833036244800951	29.200690909254362	SNCA
Negative Regulation of Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	PARP1
Acetylcholine Receptor Signaling Pathway (GO:0095500)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	CHRNB2
Regulation of Neuronal Synaptic Plasticity (GO:0048168)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	DRD2
Neurotransmitter Secretion (GO:0007269)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	SNCA
Platelet Aggregation (GO:0070527)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	STXBP1
Skeletal Muscle Organ Development (GO:0060538)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	FXR1
Positive Regulation of Mononuclear Cell Migration (GO:0071677)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	CALR
Positive Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	CALR
Intracellular Receptor Signaling Pathway (GO:0030522)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	NR1D1
Macrophage Activation (GO:0042116)	1/35	0.08716105247078709	0.1430381587228062	0	0	11.484429065743944	28.02198043525966	SNCA
Positive Regulation of RNA Splicing (GO:0033120)	1/36	0.0895385901937681	0.1454312625118492	0	0	11.155742296918767	26.919760773627658	SNW1
Embryonic Limb Morphogenesis (GO:0030326)	1/36	0.0895385901937681	0.1454312625118492	0	0	11.155742296918767	26.919760773627658	CYP26B1
Positive Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051281)	1/36	0.0895385901937681	0.1454312625118492	0	0	11.155742296918767	26.919760773627658	SNCA
Lytic Vacuole Organization (GO:0080171)	1/36	0.0895385901937681	0.1454312625118492	0	0	11.155742296918767	26.919760773627658	VPS18
Regulation of Blood Circulation (GO:1903522)	1/36	0.0895385901937681	0.1454312625118492	0	0	11.155742296918767	26.919760773627658	TH
Anterograde Axonal Transport (GO:0008089)	1/37	0.09191005432406149	0.1474662332055429	0	0	10.845315904139433	25.887170950029557	BLOC1S6
Regulation of Sodium Ion Transport (GO:0002028)	1/37	0.09191005432406149	0.1474662332055429	0	0	10.845315904139433	25.887170950029557	DRD2
Regulatory ncRNA-mediated Gene Silencing (GO:0031047)	1/37	0.09191005432406149	0.1474662332055429	0	0	10.845315904139433	25.887170950029557	EZH2
Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:0072332)	1/37	0.09191005432406149	0.1474662332055429	0	0	10.845315904139433	25.887170950029557	SNW1
Melanosome Organization (GO:0032438)	1/37	0.09191005432406149	0.1474662332055429	0	0	10.845315904139433	25.887170950029557	BLOC1S6
Regulation of Cellular Component Biogenesis (GO:0044087)	1/37	0.09191005432406149	0.1474662332055429	0	0	10.845315904139433	25.887170950029557	VPS11
Endomembrane System Organization (GO:0010256)	2/196	0.09218381311387573	0.1476060651276836	0	0	4.072989690721649	9.709888192378228	VPS18;VPS11
Negative Regulation of Endothelial Cell Proliferation (GO:0001937)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	GHRL
Regulation of Intracellular Protein Transport (GO:0033157)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	SEPTIN8
Regulation of Microtubule Cytoskeleton Organization (GO:0070507)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	SNCA
Negative Regulation of Transport (GO:0051051)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	SNCA
Regulation of Potassium Ion Transport (GO:0043266)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	DRD2
Regulation of Sprouting Angiogenesis (GO:1903670)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	KLF2
Regulation of Synapse Organization (GO:0050807)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	CHRNB2
Positive Regulation of Exocytosis (GO:0045921)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	SNCA
Male Meiotic Nuclear Division (GO:0007140)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	CYP26B1
Membrane Assembly (GO:0071709)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	NLGN1
Regulation of DNA-templated Transcription Elongation (GO:0032784)	1/38	0.09427546006763976	0.147667106759412	0	0	10.551669316375198	24.91812960155312	PARP1
Protein Localization to Membrane (GO:0072657)	2/199	0.09457701776780218	0.1478466819255564	0	0	4.010355329949238	9.457784491175293	NLGN1;STXBP1
Regulation of Metal Ion Transport (GO:0010959)	1/39	0.09663482260597495	0.15046878874276806	0	0	10.273477812177502	24.00722856261286	DRD2
Axonal Transport (GO:0098930)	1/39	0.09663482260597495	0.15046878874276806	0	0	10.273477812177502	24.00722856261286	BLOC1S6
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	2/202	0.09698830848348436	0.1507224990381849	0	0	3.9496	9.215067847487639	ADORA2A;GHRH
Regulation of Filopodium Assembly (GO:0051489)	1/40	0.09898815707684175	0.1517434733484144	0	0	10.009552538964304	23.149643297736706	NLGN1
Negative Regulation of Protein Secretion (GO:0050709)	1/40	0.09898815707684175	0.1517434733484144	0	0	10.009552538964304	23.149643297736706	DRD2
Negative Regulation of Sequestering of Calcium Ion (GO:0051283)	1/40	0.09898815707684175	0.1517434733484144	0	0	10.009552538964304	23.149643297736706	DRD2
Regulation of Protein Targeting to Mitochondrion (GO:1903214)	1/40	0.09898815707684175	0.1517434733484144	0	0	10.009552538964304	23.149643297736706	VPS11
Calcium-Dependent Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	1/40	0.09898815707684175	0.1517434733484144	0	0	10.009552538964304	23.149643297736706	NLGN1
Constitutive Heterochromatin Formation (GO:0140719)	1/40	0.09898815707684175	0.1517434733484144	0	0	10.009552538964304	23.149643297736706	EZH2
Positive Regulation of Cytokinesis (GO:0032467)	1/40	0.09898815707684175	0.1517434733484144	0	0	10.009552538964304	23.149643297736706	DRD2
Negative Regulation of Kinase Activity (GO:0033673)	1/41	0.10133547857013349	0.1541468529787992	0	0	9.758823529411766	22.34105716043935	SNCA
Regulation of Neurotransmitter Secretion (GO:0046928)	1/41	0.10133547857013349	0.1541468529787992	0	0	9.758823529411766	22.34105716043935	VPS18
Connective Tissue Development (GO:0061448)	1/41	0.10133547857013349	0.1541468529787992	0	0	9.758823529411766	22.34105716043935	GHRL
Positive Regulation of Insulin Secretion (GO:0032024)	1/41	0.10133547857013349	0.1541468529787992	0	0	9.758823529411766	22.34105716043935	GHRL
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	2/210	0.10350371485534247	0.15561356830369177	0	0	3.796153846153846	8.610237898188057	CALR;DRD2
Blood Vessel Diameter Maintenance (GO:0097746)	1/42	0.10367680214417897	0.15561356830369177	0	0	9.520325203252032	21.577597061983855	KLF2
Cellular Response to Retinoic Acid (GO:0071300)	1/42	0.10367680214417897	0.15561356830369177	0	0	9.520325203252032	21.577597061983855	SNW1
Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168)	1/42	0.10367680214417897	0.15561356830369177	0	0	9.520325203252032	21.577597061983855	PARP1
Heterophilic Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	1/42	0.10367680214417897	0.15561356830369177	0	0	9.520325203252032	21.577597061983855	NLGN1
Keratinocyte Differentiation (GO:0030216)	1/42	0.10367680214417897	0.15561356830369177	0	0	9.520325203252032	21.577597061983855	AKR1C3
Lysosome Localization (GO:0032418)	1/42	0.10367680214417897	0.15561356830369177	0	0	9.520325203252032	21.577597061983855	VPS33A
Protein Stabilization (GO:0050821)	2/212	0.10515130410608453	0.1570329681087117	0	0	3.7596190476190476	8.467996664392954	PER3;CALR
Regulation of Dendrite Development (GO:0050773)	1/43	0.10601214281928198	0.1570329681087117	0	0	9.293183940242765	20.85577860728659	CHRNB2
Negative Regulation of mRNA Catabolic Process (GO:1902373)	1/43	0.10601214281928198	0.1570329681087117	0	0	9.293183940242765	20.85577860728659	FXR1
RNA Transport (GO:0050658)	1/43	0.10601214281928198	0.1570329681087117	0	0	9.293183940242765	20.85577860728659	FXR1
Neural Crest Cell Development (GO:0014032)	1/43	0.10601214281928198	0.1570329681087117	0	0	9.293183940242765	20.85577860728659	CYP26C1
Release of Sequestered Calcium Ion Into Cytosol (GO:0051209)	1/43	0.10601214281928198	0.1570329681087117	0	0	9.293183940242765	20.85577860728659	DRD2
