Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of T-helper 2 Cell Cytokine Production (GO:2000553)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	PRKCZ
Secondary Metabolite Biosynthetic Process (GO:0044550)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	CYP1A2
Dendritic Spine Maintenance (GO:0097062)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	PRNP
Positive Regulation of Epithelial Cell Apoptotic Process (GO:1904037)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	PLA2G1B
Sulfur Amino Acid Biosynthetic Process (GO:0000097)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	GGT1
Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	APOE
Positive Regulation of Microtubule Nucleation (GO:0090063)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	MECP2
Positive Regulation of Monocyte Chemotactic Protein-1 Production (GO:0071639)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	SYK
Positive Regulation of Receptor Catabolic Process (GO:2000646)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	APOE
Positive Regulation of Steroid Metabolic Process (GO:0045940)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	APOE
Positive Regulation of Synapse Maturation (GO:0090129)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	RELN
Malate Metabolic Process (GO:0006108)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	LDLR
Purine Nucleotide Catabolic Process (GO:0006195)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	NUDT15
Regulation of Cdc42 Protein Signal Transduction (GO:0032489)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	APOE
Monosaccharide Metabolic Process (GO:0005996)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	GSTO1
Regulation of T-helper 2 Cell Differentiation (GO:0045628)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	PRKCZ
Negative Regulation of Amyloid-Beta Clearance (GO:1900222)	1/7	0.03448424920041465	0.11955232177613634	0	0	33.49158249158249	112.77461836050252	SRF
Response to Light Stimulus (GO:0009416)	2/59	0.03521255663904897	0.1215788145236233	0	0	7.104547081990691	23.774319154103356	SIRT6;DRD2
Positive Regulation of MAPK Cascade (GO:0043410)	5/362	0.035280038271842035	0.1215788145236233	0	0	2.881173522040395	9.635906105221467	PLA2G1B;PLA2G5;APOE;PRKCZ;PJA2
Phospholipid Transport (GO:0015914)	2/61	0.03742130042373311	0.12746434726483685	0	0	6.863023175371843	22.54856700617945	APOE;LDLR
Regulation of Phagocytosis (GO:0050764)	2/62	0.03854519675936855	0.12746434726483685	0	0	6.7482993197278915	21.97194825947037	SYK;PLA2G5
Cellular Response to Light Stimulus (GO:0071482)	2/62	0.03854519675936855	0.12746434726483685	0	0	6.7482993197278915	21.97194825947037	EIF2AK4;RHNO1
Regulation of Extent of Cell Growth (GO:0061387)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	APOE
Regulation of Myeloid Leukocyte Differentiation (GO:0002761)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	CAMK4
Regulation of Myeloid Leukocyte Mediated Immunity (GO:0002886)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	SYK
Regulation of Phospholipase Activity (GO:0010517)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	PLA2G5
Regulation of Protein Localization to Chromatin (GO:1905634)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	SIRT6
cAMP Biosynthetic Process (GO:0006171)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	ADCY8
Cardioblast Differentiation (GO:0010002)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	SRF
Cellular Response to Purine-Containing Compound (GO:0071415)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	GSTM2
Positive Regulation of Adaptive Immune Response (GO:0002821)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	EIF2AK4
Small Molecule Biosynthetic Process (GO:0044283)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	SIRT6
Somatic Recombination of Immunoglobulin Gene Segments (GO:0016447)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	XRCC4
Synaptic Vesicle Fusion to Presynaptic Active Zone Membrane (GO:0031629)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	SNAP25
Ethanol Catabolic Process (GO:0006068)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	ACSS2
Ethanol Metabolic Process (GO:0006067)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	ACSS2
Positive Regulation of Opsonization (GO:1903028)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	PLA2G5
Positive Regulation of Transporter Activity (GO:0032411)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	SGK1
Postsynaptic Density Organization (GO:0097106)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	RELN
Reelin-Mediated Signaling Pathway (GO:0038026)	1/8	0.03931350415205654	0.12746434726483685	0	0	28.705627705627705	92.89678500716381	RELN
Positive Regulation of Interleukin-8 Production (GO:0032757)	2/63	0.03968190291379739	0.12829738835331683	0	0	6.637336901973904	21.417757229084128	SYK;PLA2G1B
G1/S Transition of Mitotic Cell Cycle (GO:0000082)	2/64	0.040831265524650134	0.12987414704750339	0	0	6.529953917050691	20.88479849248963	CCND2;RPS6KB1
Epigenetic Regulation of Gene Expression (GO:0040029)	2/64	0.040831265524650134	0.12987414704750339	0	0	6.529953917050691	20.88479849248963	EHMT2;SIRT6
Positive Regulation of Neurogenesis (GO:0050769)	2/64	0.040831265524650134	0.12987414704750339	0	0	6.529953917050691	20.88479849248963	RGS14;DRD2
Granulocyte Chemotaxis (GO:0071621)	2/64	0.040831265524650134	0.12987414704750339	0	0	6.529953917050691	20.88479849248963	SYK;PLA2G1B
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	3/153	0.041455697866359095	0.12987414704750339	0	0	4.072164948453608	12.962230181254323	PLA2G5;APOE;PRKCZ
Regulation of Endocytosis (GO:0030100)	2/65	0.04199313241076799	0.12987414704750339	0	0	6.425979915775834	20.371957610722255	SYK;APOE
Negative Regulation of Response to External Stimulus (GO:0032102)	3/154	0.04213062590095635	0.12987414704750339	0	0	4.044992148562845	12.81041063698153	ALOX5;APOE;DRD2
Regulation of miRNA Transcription (GO:1902893)	2/66	0.04316735256679497	0.12987414704750339	0	0	6.325255102040816	19.87819449312978	SRF;NFATC4
Cell Cycle G1/S Phase Transition (GO:0044843)	2/66	0.04316735256679497	0.12987414704750339	0	0	6.325255102040816	19.87819449312978	CCND2;RPS6KB1
Negative Regulation of Cytoplasmic Translation (GO:2000766)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	CPEB3
Regulation of Dendritic Spine Maintenance (GO:1902950)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	PRNP
Negative Regulation of Long-Term Synaptic Potentiation (GO:1900272)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	APOE
Regulation of Lysosomal Protein Catabolic Process (GO:1905165)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	LDLR
Regulation of Melanin Biosynthetic Process (GO:0048021)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	CTNS
Alpha-Linolenic Acid Metabolic Process (GO:0036109)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	ACAA1
Nerve Growth Factor Signaling Pathway (GO:0038180)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	NTF4
Nitric oxide-cGMP-mediated Signaling (GO:0038060)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	APOE
Peptidyl-Lysine Acetylation (GO:0018394)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	KAT2A
Cellular Response to Forskolin (GO:1904322)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	ADCY8
Response to Forskolin (GO:1904321)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	ADCY8
Response to Histamine (GO:0034776)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	DRD2
Positive Regulation of Calcium Ion Transport Into Cytosol (GO:0010524)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	PLA2G1B
Synaptic Vesicle Docking (GO:0016081)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	SNAP25
Positive Regulation of Lipase Activity (GO:0060193)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	PLA2G5
Fat-Soluble Vitamin Catabolic Process (GO:0042363)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	CYP3A4
Genomic Imprinting (GO:0071514)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	MECP2
Positive Regulation of Phospholipase Activity (GO:0010518)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	PLA2G5
High-Density Lipoprotein Particle Assembly (GO:0034380)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	APOE
Intestinal Cholesterol Absorption (GO:0030299)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	LDLR
Lipoxygenase Pathway (GO:0019372)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	ALOX5
Protein poly-ADP-ribosylation (GO:0070212)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	PARP3
Regulation of NMDA Receptor Activity (GO:2000310)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	RELN
Myeloid Dendritic Cell Differentiation (GO:0043011)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	CAMK4
Myeloid Leukocyte Mediated Immunity (GO:0002444)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	PLA2G1B
Regulation of Calcium Ion Import Across Plasma Membrane (GO:1905664)	1/9	0.0441188457824273	0.12987414704750339	0	0	25.116161616161616	78.3842312444799	PRNP
Neuron Development (GO:0048666)	3/159	0.04558807932610038	0.13305992956086726	0	0	3.9143536875495637	12.087950910125885	SRF;RASGRF1;APOE
Regulation of Translational Initiation (GO:0006446)	2/69	0.04676264021877073	0.13305992956086726	0	0	6.041120925982333	18.501963939065423	RPS6KB1;EIF2AK4
Negative Regulation of Cholesterol Transport (GO:0032375)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	APOE
Negative Regulation of Interleukin-17 Production (GO:0032700)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	PRNP
Regulation of Long-Term Synaptic Depression (GO:1900452)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	ARC
Regulation of Low-Density Lipoprotein Particle Clearance (GO:0010988)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	LDLR
Negative Regulation of Protein Import Into Nucleus (GO:0042308)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	SIRT6
Negative Regulation of Protein Maturation (GO:1903318)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	PRNP
Regulation of Monocyte Chemotactic Protein-1 Production (GO:0071637)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	SYK
Angiogenesis Involved in Wound Healing (GO:0060055)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	SRF
Regulation of Opsonization (GO:1903027)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	PLA2G5
Cell Surface Pattern Recognition Receptor Signaling Pathway (GO:0002752)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	SYK
Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	PJA2
Positive Regulation of CREB Transcription Factor Activity (GO:0032793)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	ADCY8
Response to X-ray (GO:0010165)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	XRCC4
Positive Regulation of Cilium Movement (GO:0003353)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	TACR1
Positive Regulation of Cilium-Dependent Cell Motility (GO:2000155)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	TACR1
Positive Regulation of Dendritic Spine Morphogenesis (GO:0061003)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	RELN
Positive Regulation of Flagellated Sperm Motility (GO:1902093)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	TACR1
Positive Regulation of Interleukin-13 Production (GO:0032736)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	PRKCZ
Ether Lipid Biosynthetic Process (GO:0008611)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	PLA2G4A
Positive Regulation of Lipid Transport (GO:0032370)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	APOE
Positive Regulation of Neuroblast Proliferation (GO:0002052)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	DRD2
Positive Regulation of Phospholipid Transport (GO:2001140)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	APOE
Homologous Recombination (GO:0035825)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	TOPBP1
Long-Chain Fatty Acid Import Into Cell (GO:0044539)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	RPS6KB1
Protein auto-ADP-ribosylation (GO:0070213)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	PARP3
Regulation of T-helper 2 Cell Cytokine Production (GO:2000551)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	PRKCZ
Negative Regulation by Host of Viral Genome Replication (GO:0044828)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	EIF2AK4
Negative Regulation of Activated T Cell Proliferation (GO:0046007)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	PRNP
Regulation of Cellular Response to Oxidative Stress (GO:1900407)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	ALOX5
Negative Regulation of Centrosome Duplication (GO:0010826)	1/10	0.04890039114183046	0.13305992956086726	0	0	22.32435465768799	67.37423003045056	KAT2A
Negative Regulation of Epithelial Cell Proliferation (GO:0050680)	2/73	0.05172034528607497	0.13514366196989994	0	0	5.699626329405001	16.881746303056282	ALOX5;APOE
Positive Regulation of Protein Transport (GO:0051222)	2/73	0.05172034528607497	0.13514366196989994	0	0	5.699626329405001	16.881746303056282	PLA2G1B;APOE
Regulation of DNA Replication (GO:0006275)	2/73	0.05172034528607497	0.13514366196989994	0	0	5.699626329405001	16.881746303056282	EHMT2;RAD17
Regulation of Dopamine Secretion (GO:0014059)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	DRD2
Negative Regulation of Gene Expression via Chromosomal CpG Island Methylation (GO:0044027)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	MECP2
Negative Regulation of Glycolytic Process (GO:0045820)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SIRT6
Negative Regulation of Purine Nucleotide Catabolic Process (GO:0033122)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SIRT6
Negative Regulation of Sprouting Angiogenesis (GO:1903671)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	ALOX5
Arginine Metabolic Process (GO:0006525)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	LDLR
Neuron Projection Maintenance (GO:1990535)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	PRNP
Neurotransmitter Uptake (GO:0001504)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SNAP25
Neutrophil Activation Involved in Immune Response (GO:0002283)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SYK
Regulation of Smooth Muscle Cell Differentiation (GO:0051150)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SRF
Regulation of Synapse Maturation (GO:0090128)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	RELN
Phagosome-Lysosome Fusion (GO:0090385)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	PLA2G5
Phasic Smooth Muscle Contraction (GO:0014821)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	DRD2
Cellular Response to Nutrient (GO:0031670)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	RPS6KB1
Positive Regulation of B Cell Differentiation (GO:0045579)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SYK
Positive Regulation of Bone Resorption (GO:0045780)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SYK
Excitatory Synapse Assembly (GO:1904861)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	RELN
Fatty Acid Homeostasis (GO:0055089)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	APOE
+ Reg of Nuclear-Transcribed mRNA Cat Proc, Deadenylation-Dep Decay (GO:1900153)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	CPEB3
Positive Regulation of Platelet Activation (GO:0010572)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	PLA2G4A
Intestinal Lipid Absorption (GO:0098856)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	LDLR
Positive Regulation of Triglyceride Biosynthetic Process (GO:0010867)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	LDLR
Ketone Biosynthetic Process (GO:0042181)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SIRT6
Primary Alcohol Catabolic Process (GO:0034310)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	ACSS2
Lipid Import Into Cell (GO:0140354)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	RPS6KB1
Macrophage Activation Involved in Immune Response (GO:0002281)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SYK
Regulation of TORC2 Signaling (GO:1903939)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	RPS6KB1
Negative Regulation of Adenylate Cyclase Activity (GO:0007194)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	DRD2
Regulation of Cell Activation (GO:0050865)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	SYK
Negative Regulation of calcineurin-NFAT Signaling Cascade (GO:0070885)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	PRNP
Negative Regulation of Calcineurin-Mediated Signaling (GO:0106057)	1/11	0.05365825675086383	0.13514366196989994	0	0	20.09090909090909	58.768318421882675	PRNP
Regulation of Fat Cell Differentiation (GO:0045598)	2/75	0.05426688973122658	0.13608102414083179	0	0	5.542913055633212	16.15116734069409	ALOX5;SIRT6
Import Into Nucleus (GO:0051170)	2/75	0.05426688973122658	0.13608102414083179	0	0	5.542913055633212	16.15116734069409	SYK;SIRT6
Negative Regulation of Supramolecular Fiber Organization (GO:1902904)	2/76	0.05555659136411855	0.1384104689612564	0	0	5.467733039161611	15.803679213614178	LDLR;SHANK1
Regulation of Neuron Differentiation (GO:0045664)	2/76	0.05555659136411855	0.1384104689612564	0	0	5.467733039161611	15.803679213614178	RELN;EIF2AK4
Positive Regulation of Protein Secretion (GO:0050714)	2/76	0.05555659136411855	0.1384104689612564	0	0	5.467733039161611	15.803679213614178	PLA2G1B;SIRT6
Protein Modification Process (GO:0036211)	6/545	0.055722516529568916	0.1385240097743711	0	0	2.292780168160107	6.620106891816326	SYK;CAMK4;SIRT6;EIF2AK4;SGK1;PRKCZ
Cellular Response to UV (GO:0034644)	2/77	0.05685706083640968	0.13857697922818785	0	0	5.394557823129252	15.467356382357153	EIF2AK4;RHNO1
Regulation of Neuron Projection Development (GO:0010975)	3/176	0.0583548847938619	0.13857697922818785	0	0	3.526667063941362	10.020009516851996	ARC;RELN;APOE
Negative Regulation of Hemostasis (GO:1900047)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	APOE
Regulation of Interleukin-5 Production (GO:0032674)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	PRKCZ
V(D)J Recombination (GO:0033151)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	XRCC4
acetyl-CoA Biosynthetic Process (GO:0006085)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	ACSS2
cAMP Metabolic Process (GO:0046058)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	ADCY8
Catecholamine Metabolic Process (GO:0006584)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	DRD2
Cellular Component Maintenance (GO:0043954)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	PRNP
Phospholipid Efflux (GO:0033700)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	APOE
Relaxation of Cardiac Muscle (GO:0055119)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	GSTM2
Porphyrin-Containing Compound Catabolic Process (GO:0006787)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	UGT1A1
Positive Regulation of T-helper Cell Differentiation (GO:0045624)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	PRKCZ
Dehydroascorbic Acid Transport (GO:0070837)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	SLC2A4
Positive Regulation of Insulin Receptor Signaling Pathway (GO:0046628)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	PRKCZ
Positive Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	CPEB3
Positive Regulation of Smooth Muscle Contraction (GO:0045987)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	SRF
Intracellular Copper Ion Homeostasis (GO:0006878)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	PRNP
Positive Regulation of Vascular Endothelial Cell Proliferation (GO:1905564)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	SIRT6
Low-Density Lipoprotein Particle Remodeling (GO:0034374)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	PLA2G5
Regulation of T Cell Differentiation in Thymus (GO:0033081)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	CAMK4
Negative Regulation of Amyloid Fibril Formation (GO:1905907)	1/12	0.05839255858007915	0.13857697922818785	0	0	18.26354453627181	51.878818604154176	LDLR
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	2/80	0.0608217071927091	0.14297643172913502	0	0	5.1862899005756145	14.520618689888993	SIRT6;TP53BP1
Cholesterol Homeostasis (GO:0042632)	2/80	0.0608217071927091	0.14297643172913502	0	0	5.1862899005756145	14.520618689888993	APOE;LDLR
Protein Import Into Nucleus (GO:0006606)	2/80	0.0608217071927091	0.14297643172913502	0	0	5.1862899005756145	14.520618689888993	SYK;SIRT6
Regulation of TOR Signaling (GO:0032006)	2/80	0.0608217071927091	0.14297643172913502	0	0	5.1862899005756145	14.520618689888993	RELN;CTNS
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	2/81	0.06216388427865964	0.14297643172913502	0	0	5.120382330147248	14.224325268693594	NTF4;NFATC4
Sterol Homeostasis (GO:0055092)	2/81	0.06216388427865964	0.14297643172913502	0	0	5.120382330147248	14.224325268693594	APOE;LDLR
Regulation of Homotypic Cell-Cell Adhesion (GO:0034110)	1/13	0.06310341209244187	0.14297643172913502	0	0	16.74074074074074	46.254339159717055	SYK
Regulation of Long-Term Neuronal Synaptic Plasticity (GO:0048169)	1/13	0.06310341209244187	0.14297643172913502	0	0	16.74074074074074	46.254339159717055	DRD2
calcineurin-NFAT Signaling Cascade (GO:0033173)	1/13	0.06310341209244187	0.14297643172913502	0	0	16.74074074074074	46.254339159717055	NFATC4
Cardiocyte Differentiation (GO:0035051)	1/13	0.06310341209244187	0.14297643172913502	0	0	16.74074074074074	46.254339159717055	SIRT6
Cellular Response to Arsenic-Containing Substance (GO:0071243)	1/13	0.06310341209244187	0.14297643172913502	0	0	16.74074074074074	46.254339159717055	GSTO1
Positive Regulation of Ras Protein Signal Transduction (GO:0046579)	1/13	0.06310341209244187	0.14297643172913502	0	0	16.74074074074074	46.254339159717055	RASGRF1
Positive Regulation of Cellular Response to Insulin Stimulus (GO:1900078)	1/13	0.06310341209244187	0.14297643172913502	0	0	16.74074074074074	46.254339159717055	PRKCZ
Synaptic Vesicle Membrane Organization (GO:0048499)	1/13	0.06310341209244187	0.14297643172913502	0	0	16.74074074074074	46.254339159717055	SNAP25
Epigenetic Programming of Gene Expression (GO:0043045)	1/13	0.06310341209244187	0.14297643172913502	0	0	16.74074074074074	46.254339159717055	MECP2
