Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Male Gonad Development (GO:2000018)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	SOX9
Regulation of Protein Targeting (GO:1903533)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	PRKN
Calcium Ion-Regulated Exocytosis of Neurotransmitter (GO:0048791)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	STXBP1
Regulation of Respiratory System Process (GO:0044065)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	PHOX2B
Regulation of Response to Nutrient Levels (GO:0032107)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	SNW1
Cardiac Cell Fate Commitment (GO:0060911)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	ISL1
Cardiac Muscle Cell Myoblast Differentiation (GO:0060379)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	NRG1
Cardiac Pacemaker Cell Development (GO:0060926)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	ISL1
Regulation of Striated Muscle Cell Differentiation (GO:0051153)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	NRG1
Cellular Response to Bacterial Lipopeptide (GO:0071221)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	TLR2
Cellular Response to Caffeine (GO:0071313)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	GSTM2
Regulation of Type 2 Immune Response (GO:0002828)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	NOD2
Cellular Response to Hepatocyte Growth Factor Stimulus (GO:0035729)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	NRP1
Cellular Response to Lipoteichoic Acid (GO:0071223)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	TLR2
Response to Caffeine (GO:0031000)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	GSTM2
Response to Hepatocyte Growth Factor (GO:0035728)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	NRP1
Response to Lipoteichoic Acid (GO:0070391)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	TLR2
Collecting Duct Development (GO:0072044)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	SHH
Retinal Ganglion Cell Axon Guidance (GO:0031290)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	NRP1
Detection of Muscle Stretch (GO:0035995)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	CDH2
Enamel Mineralization (GO:0070166)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	TBX1
Substrate-Dependent Cell Migration, Cell Extension (GO:0006930)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	NRP1
Synaptic Transmission, Dopaminergic (GO:0001963)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	SNCA
Enteroendocrine Cell Differentiation (GO:0035883)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	PAX6
Epithelial Tube Formation (GO:0072175)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	SOX9
Type B Pancreatic Cell Development (GO:0003323)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	CDH2
Ureter Development (GO:0072189)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	SOX8
Vacuole Organization (GO:0007033)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	VPS11
Vascular Associated Smooth Muscle Cell Development (GO:0097084)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	ENG
Glomerular Epithelial Cell Development (GO:0072310)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	JAG1
White Fat Cell Differentiation (GO:0050872)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	CTBP2
Glycerol Ether Biosynthetic Process (GO:0046504)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	GNPAT
Glycosylceramide Biosynthetic Process (GO:0046476)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	UGT8
Heparan Sulfate Proteoglycan Catabolic Process (GO:0030200)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	GPC1
Hepatocyte Growth Factor Receptor Signaling Pathway (GO:0048012)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	NRP1
Hindlimb Morphogenesis (GO:0035137)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	WNT7A
Inclusion Body Assembly (GO:0070841)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	PRKN
Lung Vasculature Development (GO:0060426)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	BMP4
Lymphocyte Migration Into Lymphoid Organs (GO:0097021)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	RET
Mitochondrial Outer Membrane Permeabilization (GO:0097345)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	BNIP3
Negative Regulation of Protein Sumoylation (GO:0033234)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	PARK7
Negative Regulation of Steroid Metabolic Process (GO:0045939)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	UGT1A1
Nucleotide Catabolic Process (GO:0009166)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	NUDT15
Peptidyl-Lysine Trimethylation (GO:0018023)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	SETD2
Pharyngeal Arch Artery Morphogenesis (GO:0061626)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	BMPR1A
Podocyte Development (GO:0072015)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	JAG1
Positive Regulation of Animal Organ Morphogenesis (GO:0110110)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	GDNF
Positive Regulation of Autophagosome Maturation (GO:1901098)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	IRGM
Positive Regulation of Gastrulation (GO:2000543)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	TENM4
Positive Regulation of Gliogenesis (GO:0014015)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	SOX8
Positive Regulation of Hormone Metabolic Process (GO:0032352)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	HIF1A
Positive Regulation of Interleukin-18 Production (GO:0032741)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	TLR2
Positive Regulation of Lamellipodium Morphogenesis (GO:2000394)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	CORO1C
Positive Regulation of Muscle Cell Apoptotic Process (GO:0010661)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	STUB1
Positive Regulation of Pinocytosis (GO:0048549)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	CDC42
Positive Regulation of Striated Muscle Contraction (GO:0045989)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	GSTO1
Protein Repair (GO:0030091)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	PARK7
Regulation of Cardiac Epithelial to Mesenchymal Transition (GO:0062042)	1/6	0.05795592592668016	0.13067887349139504	0	0	20.098477157360406	57.241919181742155	JAG1
Regulation of Filopodium Assembly (GO:0051489)	2/40	0.05951198515243541	0.1334759794246033	0	0	5.307196562835661	14.974666704757507	CDC42;NRP1
Regulation of Protein Targeting to Mitochondrion (GO:1903214)	2/40	0.05951198515243541	0.1334759794246033	0	0	5.307196562835661	14.974666704757507	PRKN;VPS11
Constitutive Heterochromatin Formation (GO:0140719)	2/40	0.05951198515243541	0.1334759794246033	0	0	5.307196562835661	14.974666704757507	SIRT6;EZH2
Negative Regulation of Sequestering of Calcium Ion (GO:0051283)	2/40	0.05951198515243541	0.1334759794246033	0	0	5.307196562835661	14.974666704757507	PTPRC;HTR2B
Regulation of DNA Recombination (GO:0000018)	2/40	0.05951198515243541	0.1334759794246033	0	0	5.307196562835661	14.974666704757507	SETD2;SIRT6
Regulation of Cold-Induced Thermogenesis (GO:0120161)	4/148	0.0597346584876649	0.13383347743793567	0	0	2.8147193585337917	7.931436911670672	FOXC2;ACSL1;SIRT6;PHOX2B
Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	3/90	0.0600732231799833	0.13444959473615312	0	0	3.486295313881521	9.804128564744659	CDC42;NRP1;TAPT1
ERAD Pathway (GO:0036503)	3/91	0.06168621842316671	0.1376227341402928	0	0	3.4465034965034964	9.600906652339221	PRKN;STUB1;CALR
Phosphatidylinositol Biosynthetic Process (GO:0006661)	3/91	0.06168621842316671	0.1376227341402928	0	0	3.4465034965034964	9.600906652339221	FIG4;MTMR2;PIKFYVE
Protein K48-linked Ubiquitination (GO:0070936)	3/91	0.06168621842316671	0.1376227341402928	0	0	3.4465034965034964	9.600906652339221	PRKN;UBE2A;FBXO7
Regulation of Heart Rate by Cardiac Conduction (GO:0086091)	2/41	0.06216762783487358	0.13768013913168337	0	0	5.170852956567242	14.364220331003802	ANK2;ISL1
Regulation of Protein Import Into Nucleus (GO:0042306)	2/41	0.06216762783487358	0.13768013913168337	0	0	5.170852956567242	14.364220331003802	BMP4;SIRT6
Connective Tissue Development (GO:0061448)	2/41	0.06216762783487358	0.13768013913168337	0	0	5.170852956567242	14.364220331003802	SOX8;SOX9
Visual System Development (GO:0150063)	2/41	0.06216762783487358	0.13768013913168337	0	0	5.170852956567242	14.364220331003802	FOXC1;PAX6
Negative Regulation of Kinase Activity (GO:0033673)	2/41	0.06216762783487358	0.13768013913168337	0	0	5.170852956567242	14.364220331003802	PTPRC;SNCA
Negative Regulation of Secretion by Cell (GO:1903531)	2/41	0.06216762783487358	0.13768013913168337	0	0	5.170852956567242	14.364220331003802	STXBP6;SNCA
Positive Regulation of Insulin Secretion (GO:0032024)	2/41	0.06216762783487358	0.13768013913168337	0	0	5.170852956567242	14.364220331003802	SIRT6;ISL1
Glucose Homeostasis (GO:0042593)	3/92	0.06331930722375989	0.1396165580665366	0	0	3.4076058772687987	9.40350986126655	PAX6;PARK7;HIF1A
Protein Localization to Organelle (GO:0033365)	4/151	0.06335478896465481	0.1396165580665366	0	0	2.7568553194473666	7.60617700339119	PIKFYVE;EIF2AK1;ANK2;CALR
Regulation of Glycolytic Process (GO:0006110)	2/42	0.06486293104564635	0.1396165580665366	0	0	5.041326530612245	13.79044280007415	SIRT6;HIF1A
Notch Signaling Pathway (GO:0007219)	2/42	0.06486293104564635	0.1396165580665366	0	0	5.041326530612245	13.79044280007415	JAG1;SNAI2
Response to Hydrogen Peroxide (GO:0042542)	2/42	0.06486293104564635	0.1396165580665366	0	0	5.041326530612245	13.79044280007415	EDN1;PARK7
Determination of Heart Left/Right Asymmetry (GO:0061371)	2/42	0.06486293104564635	0.1396165580665366	0	0	5.041326530612245	13.79044280007415	SHH;ENG
Embryonic Heart Tube Morphogenesis (GO:0003143)	2/42	0.06486293104564635	0.1396165580665366	0	0	5.041326530612245	13.79044280007415	SHH;ENG
Keratinocyte Differentiation (GO:0030216)	2/42	0.06486293104564635	0.1396165580665366	0	0	5.041326530612245	13.79044280007415	JAG1;AKR1C3
Lipid Catabolic Process (GO:0016042)	2/42	0.06486293104564635	0.1396165580665366	0	0	5.041326530612245	13.79044280007415	CYP1A2;CYP3A4
Negative Regulation of DNA Recombination (GO:0045910)	2/42	0.06486293104564635	0.1396165580665366	0	0	5.041326530612245	13.79044280007415	PARP3;TP53BP1
Regulation of Chromosome Organization (GO:0033044)	2/42	0.06486293104564635	0.1396165580665366	0	0	5.041326530612245	13.79044280007415	SLF1;SLF2
Regulation of Insulin Secretion (GO:0050796)	3/93	0.06497233529082283	0.1396165580665366	0	0	3.3695726495726497	9.211716516794466	PRKN;SIRT6;ISL1
Regulation of Collateral Sprouting (GO:0048670)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SEMA4D
Regulation of Dendritic Cell Chemotaxis (GO:2000508)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	CALR
Regulation of Dopamine Metabolic Process (GO:0042053)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	PRKN
Regulation of mRNA Export From Nucleus (GO:0010793)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SETD2
Regulation of Ribonucleoprotein Complex Localization (GO:2000197)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SETD2
Cardiac Atrium Development (GO:0003230)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	ENG
Cardiac Muscle Hypertrophy (GO:0003300)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	HTR2B
Regulation of Thymocyte Apoptotic Process (GO:0070243)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	BMP4
Regulatory ncRNA-mediated Heterochromatin Formation (GO:0031048)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	EZH2
Coronary Vasculature Development (GO:0060976)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	BMP4
Secondary Metabolite Biosynthetic Process (GO:0044550)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	CYP1A2
Dendritic Spine Maintenance (GO:0097062)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	MTMR2
siRNA Processing (GO:0030422)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	DICER1
Establishment of Golgi Localization (GO:0051683)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	CDC42
Thyroid Gland Development (GO:0030878)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	TBX1
Urea Metabolic Process (GO:0019627)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	CYP2C9
Galactosylceramide Metabolic Process (GO:0006681)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	UGT8
Venous Blood Vessel Development (GO:0060841)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	ENG
Heart Induction (GO:0003129)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	BMP4
Host-Mediated Regulation of Intestinal Microbiota Composition (GO:0048874)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	NOD2
Lactate Metabolic Process (GO:0006089)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	PARK7
Lens Fiber Cell Development (GO:0070307)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	WNT7A
Leukocyte Aggregation (GO:0070486)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SEMA4D
Maintenance of Lens Transparency (GO:0036438)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	FOXC1
Mammary Gland Epithelial Cell Differentiation (GO:0060644)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	ERBB4
Monosaccharide Metabolic Process (GO:0005996)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	GSTO1
Natural Killer Cell Differentiation (GO:0001779)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	PTPRC
Negative Regulation of T Cell Mediated Cytotoxicity (GO:0001915)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	PTPRC
Negative Regulation of Epidermal Cell Differentiation (GO:0045605)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	OVOL2
Negative Regulation of Fatty Acid Oxidation (GO:0046322)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SOX9
Negative Regulation of Keratinocyte Proliferation (GO:0010839)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SNAI2
Negative Regulation of Microglial Cell Activation (GO:1903979)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	PTPRC
Pericardium Development (GO:0060039)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	BMP7
Positive Regulation of Dendritic Cell Chemotaxis (GO:2000510)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	CALR
Positive Regulation of Inositol Phosphate Biosynthetic Process (GO:0060732)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SNCA
Positive Regulation of Monocyte Chemotactic Protein-1 Production (GO:0071639)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	TWIST1
Positive Regulation of Neurotransmitter Transport (GO:0051590)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	PRKN
Positive Regulation of Oligodendrocyte Differentiation (GO:0048714)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	TENM4
Positive Regulation of Phospholipid Biosynthetic Process (GO:0071073)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	HTR2B
Positive Regulation of Protein K63-linked Ubiquitination (GO:1902523)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	NOD2
Positive Regulation of Smooth Muscle Cell Differentiation (GO:0051152)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SHH
Postsynapse Assembly (GO:0099068)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	WNT7A
Postsynapse Organization (GO:0099173)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	WNT7A
Proteoglycan Catabolic Process (GO:0030167)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	GPC1
Purine Nucleotide Catabolic Process (GO:0006195)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	NUDT15
Regulation of Cdc42 Protein Signal Transduction (GO:0032489)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	NRP1
Regulation of Alpha-Beta T Cell Differentiation (GO:0046637)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SHH
Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050854)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	PTPRC
Regulation of Chaperone-Mediated Autophagy (GO:1904714)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	SNCA
Regulation of Chemokine-Mediated Signaling Pathway (GO:0070099)	1/7	0.06728494121441418	0.1396165580665366	0	0	16.74788494077834	45.199507131472544	HIF1A
DNA Recombination (GO:0006310)	2/43	0.06759685837358557	0.1396165580665366	0	0	4.918118466898955	13.250364137460942	TOPBP1;RHNO1
Release of Sequestered Calcium Ion Into Cytosol (GO:0051209)	2/43	0.06759685837358557	0.1396165580665366	0	0	4.918118466898955	13.250364137460942	PTPRC;HTR2B
Skeletal System Morphogenesis (GO:0048705)	2/43	0.06759685837358557	0.1396165580665366	0	0	4.918118466898955	13.250364137460942	LAMA5;CYP26B1
Synaptic Vesicle Exocytosis (GO:0016079)	2/43	0.06759685837358557	0.1396165580665366	0	0	4.918118466898955	13.250364137460942	PRRT2;SNCA
Non-Canonical Wnt Signaling Pathway (GO:0035567)	2/43	0.06759685837358557	0.1396165580665366	0	0	4.918118466898955	13.250364137460942	CDC42;WNT7A
Positive Regulation of Production of Molecular Mediator of Immune Response (GO:0002702)	2/43	0.06759685837358557	0.1396165580665366	0	0	4.918118466898955	13.250364137460942	PTPRC;NOD2
Positive Regulation of Stress Fiber Assembly (GO:0051496)	2/43	0.06759685837358557	0.1396165580665366	0	0	4.918118466898955	13.250364137460942	CDC42;NRP1
Response to Calcium Ion (GO:0051592)	3/95	0.06833757811136497	0.1410087587371092	0	0	3.2959866220735785	8.844105977919796	PEF1;PDCD6;AKR1C3
B Cell Activation (GO:0042113)	3/96	0.07004947064381682	0.1439353429212642	0	0	3.2603804797353186	8.66789614133527	PTPRC;BCL2;SLC25A5
Regulation of Microtubule-Based Process (GO:0032886)	2/44	0.07036838987261805	0.1439353429212642	0	0	4.800777453838679	12.741316767024726	TPPP;SNCA
Bone Development (GO:0060348)	2/44	0.07036838987261805	0.1439353429212642	0	0	4.800777453838679	12.741316767024726	CYP26B1;PTPRC
Substantia Nigra Development (GO:0021762)	2/44	0.07036838987261805	0.1439353429212642	0	0	4.800777453838679	12.741316767024726	CDC42;MAG
Lysosome Organization (GO:0007040)	2/44	0.07036838987261805	0.1439353429212642	0	0	4.800777453838679	12.741316767024726	VPS18;VPS33A
Peptidyl-Threonine Modification (GO:0018210)	2/44	0.07036838987261805	0.1439353429212642	0	0	4.800777453838679	12.741316767024726	GDNF;MAPK1
Protein Sumoylation (GO:0016925)	2/44	0.07036838987261805	0.1439353429212642	0	0	4.800777453838679	12.741316767024726	SLF1;SLF2
Regulated Exocytosis (GO:0045055)	2/44	0.07036838987261805	0.1439353429212642	0	0	4.800777453838679	12.741316767024726	STXBP1;SNCA
Regulation of Autophagosome Assembly (GO:2000785)	2/44	0.07036838987261805	0.1439353429212642	0	0	4.800777453838679	12.741316767024726	EFNB1;PIKFYVE
Regulation of Nervous System Development (GO:0051960)	2/45	0.07317652182093962	0.14861717571266184	0	0	4.688894162316089	12.260898613128823	TENM4;GBX2
Regulation of Nitric Oxide Biosynthetic Process (GO:0045428)	2/45	0.07317652182093962	0.14861717571266184	0	0	4.688894162316089	12.260898613128823	EDN1;KLF2
Endothelial Cell Migration (GO:0043542)	2/45	0.07317652182093962	0.14861717571266184	0	0	4.688894162316089	12.260898613128823	NRP1;FN1
Negative Regulation of Biosynthetic Process (GO:0009890)	2/45	0.07317652182093962	0.14861717571266184	0	0	4.688894162316089	12.260898613128823	SIRT6;PARK7
Positive Regulation of Calcium Ion Transmembrane Transport (GO:1904427)	2/45	0.07317652182093962	0.14861717571266184	0	0	4.688894162316089	12.260898613128823	ANK2;SNCA
Regulation of B Cell Proliferation (GO:0030888)	2/45	0.07317652182093962	0.14861717571266184	0	0	4.688894162316089	12.260898613128823	PTPRC;BCL2
Positive Regulation of Proteasomal Protein Catabolic Process (GO:1901800)	3/98	0.07353097344146252	0.14861717571266184	0	0	3.191417004048583	8.329753337150311	PRKN;SIRT6;STUB1
Skeletal System Development (GO:0001501)	4/160	0.07488889433523077	0.14861717571266184	0	0	2.596616441977267	6.729779813571175	LAMA5;TCOF1;SOX9;BMP7
Positive Regulation of Cold-Induced Thermogenesis (GO:0120162)	3/99	0.07530024677639337	0.14861717571266184	0	0	3.1580128205128206	8.167479713124104	ACSL1;SIRT6;PHOX2B
Positive Regulation of Neuron Projection Development (GO:0010976)	3/99	0.07530024677639337	0.14861717571266184	0	0	3.1580128205128206	8.167479713124104	RET;BMP7;BMPR1A
T Cell Differentiation (GO:0030217)	2/46	0.07602026649927245	0.14861717571266184	0	0	4.582096474953618	11.806941421762529	SHH;PTPRC
Mononuclear Cell Differentiation (GO:1903131)	2/46	0.07602026649927245	0.14861717571266184	0	0	4.582096474953618	11.806941421762529	CDC42;BMP4
- Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051898)	2/46	0.07602026649927245	0.14861717571266184	0	0	4.582096474953618	11.806941421762529	PDCD6;TWIST1
Regulation of Calcium-Mediated Signaling (GO:0050848)	2/46	0.07602026649927245	0.14861717571266184	0	0	4.582096474953618	11.806941421762529	EDN1;PTPRC
Regulation of Cell-Cell Adhesion (GO:0022407)	2/46	0.07602026649927245	0.14861717571266184	0	0	4.582096474953618	11.806941421762529	JAG1;CITED2
Regulation of Dendritic Cell Antigen Processing and Presentation (GO:0002604)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	NOD2
Regulation of Heart Morphogenesis (GO:2000826)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	BMP4
Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902253)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	PRKN
Schwann Cell Development (GO:0014044)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	CNTNAP1
Adult Heart Development (GO:0007512)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	HAND2
Aminoglycoside Antibiotic Metabolic Process (GO:0030647)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	AKR1C3
Apoptotic DNA Fragmentation (GO:0006309)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	DICER1
Regulation of Pinocytosis (GO:0048548)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	CDC42
Autophagosome-Lysosome Fusion (GO:0061909)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	VPS39
Regulation of Protein Acetylation (GO:1901983)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	PARK7
Regulation of Skeletal Muscle Cell Differentiation (GO:2001014)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	GPC1
Cardioblast Differentiation (GO:0010002)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	NRG1
Cellular Response to Epinephrine Stimulus (GO:0071872)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	SNCA
Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	PARK7
Cellular Response to Purine-Containing Compound (GO:0071415)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	GSTM2
Response to Magnesium Ion (GO:0032026)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	SNCA
Daunorubicin Metabolic Process (GO:0044597)	1/8	0.07652203515417907	0.14861717571266184	0	0	14.354604786076868	36.89386843909958	AKR1C3
