Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
developmental growth (GO:0048589)	469	3	2.3	+	1.30	0.502	1.0	GO:0048589
multicellular organism development (GO:0007275)	4074	26	19.99	+	1.30	0.134	1.0	GO:0007275
cell development (GO:0048468)	2351	15	11.54	+	1.30	0.272	1.0	GO:0048468
cell communication (GO:0007154)	5343	34	26.22	+	1.30	0.0873	1.0	GO:0007154
anatomical structure development (GO:0048856)	5370	34	26.35	+	1.29	0.0885	1.0	GO:0048856
cellular component assembly (GO:0022607)	2531	16	12.42	+	1.29	0.286	1.0	GO:0022607
renal system development (GO:0072001)	318	2	1.56	+	1.28	0.671	1.0	GO:0072001
circulatory system development (GO:0072359)	957	6	4.7	+	1.28	0.475	1.0	GO:0072359
defense response to bacterium (GO:0042742)	319	2	1.57	+	1.28	0.671	1.0	GO:0042742
regulation of mRNA metabolic process (GO:1903311)	320	2	1.57	+	1.27	0.672	1.0	GO:1903311
positive regulation of molecular function (GO:0044093)	480	3	2.36	+	1.27	0.512	1.0	GO:0044093
regulation of response to external stimulus (GO:0032101)	1122	7	5.51	+	1.27	0.505	1.0	GO:0032101
carboxylic acid metabolic process (GO:0019752)	802	5	3.94	+	1.27	0.599	1.0	GO:0019752
signaling (GO:0023052)	5297	33	26.0	+	1.27	0.111	1.0	GO:0023052
biosynthetic process (GO:0009058)	4024	25	19.75	+	1.27	0.207	1.0	GO:0009058
regulation of cytokine production (GO:0001817)	807	5	3.96	+	1.26	0.601	1.0	GO:0001817
regulation of cellular response to growth factor stimulus (GO:0090287)	324	2	1.59	+	1.26	0.674	1.0	GO:0090287
regulation of cell activation (GO:0050865)	649	4	3.19	+	1.26	0.563	1.0	GO:0050865
head development (GO:0060322)	812	5	3.99	+	1.25	0.602	1.0	GO:0060322
epithelium development (GO:0060429)	1139	7	5.59	+	1.25	0.509	1.0	GO:0060429
protein catabolic process (GO:0030163)	815	5	4.0	+	1.25	0.603	1.0	GO:0030163
protein phosphorylation (GO:0006468)	326	2	1.6	+	1.25	0.676	1.0	GO:0006468
nucleobase-containing compound biosynthetic process (GO:0034654)	1802	11	8.84	+	1.24	0.477	1.0	GO:0034654
developmental process (GO:0032502)	5903	36	28.97	+	1.24	0.123	1.0	GO:0032502
regulation of mitotic cell cycle (GO:0007346)	493	3	2.42	+	1.24	0.523	1.0	GO:0007346
oxoacid metabolic process (GO:0043436)	824	5	4.04	+	1.24	0.605	1.0	GO:0043436
tissue development (GO:0009888)	1814	11	8.9	+	1.24	0.479	1.0	GO:0009888
epithelial cell differentiation (GO:0030855)	662	4	3.25	+	1.23	0.569	1.0	GO:0030855
behavior (GO:0007610)	664	4	3.26	+	1.23	0.57	1.0	GO:0007610
positive regulation of cell cycle (GO:0045787)	333	2	1.63	+	1.22	0.68	1.0	GO:0045787
organic acid metabolic process (GO:0006082)	833	5	4.09	+	1.22	0.607	1.0	GO:0006082
positive regulation of developmental process (GO:0051094)	1337	8	6.56	+	1.22	0.541	1.0	GO:0051094
cellular response to abiotic stimulus (GO:0071214)	336	2	1.65	+	1.21	0.682	1.0	GO:0071214
cellular response to environmental stimulus (GO:0104004)	336	2	1.65	+	1.21	0.682	1.0	GO:0104004
regulation of localization (GO:0032879)	2019	12	9.91	+	1.21	0.5	1.0	GO:0032879
regulation of biological quality (GO:0065008)	3033	18	14.88	+	1.21	0.397	1.0	GO:0065008
negative regulation of cell communication (GO:0010648)	1518	9	7.45	+	1.21	0.564	1.0	GO:0010648
negative regulation of signaling (GO:0023057)	1518	9	7.45	+	1.21	0.564	1.0	GO:0023057
positive regulation of cytokine production (GO:0001819)	506	3	2.48	+	1.21	0.74	1.0	GO:0001819
regulation of leukocyte differentiation (GO:1902105)	339	2	1.66	+	1.20	0.684	1.0	GO:1902105
negative regulation of organelle organization (GO:0010639)	339	2	1.66	+	1.20	0.684	1.0	GO:0010639
wound healing (GO:0042060)	339	2	1.66	+	1.20	0.684	1.0	GO:0042060
striated muscle tissue development (GO:0014706)	339	2	1.66	+	1.20	0.684	1.0	GO:0014706
regulation of anatomical structure size (GO:0090066)	509	3	2.5	+	1.20	0.741	1.0	GO:0090066
regulation of Wnt signaling pathway (GO:0030111)	340	2	1.67	+	1.20	0.684	1.0	GO:0030111
regulation of signaling (GO:0023051)	3579	21	17.56	+	1.20	0.358	1.0	GO:0023051
apoptotic signaling pathway (GO:0097190)	341	2	1.67	+	1.20	0.685	1.0	GO:0097190
regulation of cell communication (GO:0010646)	3583	21	17.58	+	1.19	0.358	1.0	GO:0010646
signal transduction (GO:0007165)	4957	29	24.33	+	1.19	0.293	1.0	GO:0007165
positive regulation of gene expression (GO:0010628)	1197	7	5.87	+	1.19	0.527	1.0	GO:0010628
inorganic cation transmembrane transport (GO:0098662)	690	4	3.39	+	1.18	0.583	1.0	GO:0098662
regulation of response to stimulus (GO:0048583)	4142	24	20.33	+	1.18	0.383	1.0	GO:0048583
cell differentiation (GO:0030154)	3806	22	18.68	+	1.18	0.371	1.0	GO:0030154
catabolic process (GO:0009056)	2077	12	10.19	+	1.18	0.508	1.0	GO:0009056
cellular developmental process (GO:0048869)	3809	22	18.69	+	1.18	0.371	1.0	GO:0048869
cellular component biogenesis (GO:0044085)	2774	16	13.61	+	1.18	0.465	1.0	GO:0044085
lipid metabolic process (GO:0006629)	1217	7	5.97	+	1.17	0.669	1.0	GO:0006629
positive regulation of cell differentiation (GO:0045597)	870	5	4.27	+	1.17	0.619	1.0	GO:0045597
lymphocyte activation (GO:0046649)	522	3	2.56	+	1.17	0.744	1.0	GO:0046649
small molecule metabolic process (GO:0044281)	1567	9	7.69	+	1.17	0.572	1.0	GO:0044281
regulation of cellular component biogenesis (GO:0044087)	1045	6	5.13	+	1.17	0.647	1.0	GO:0044087
positive regulation of immune system process (GO:0002684)	1045	6	5.13	+	1.17	0.647	1.0	GO:0002684
circulatory system process (GO:0003013)	523	3	2.57	+	1.17	0.745	1.0	GO:0003013
chordate embryonic development (GO:0043009)	698	4	3.43	+	1.17	0.588	1.0	GO:0043009
angiogenesis (GO:0001525)	352	2	1.73	+	1.16	0.692	1.0	GO:0001525
T cell activation (GO:0042110)	352	2	1.73	+	1.16	0.692	1.0	GO:0042110
monoatomic cation transmembrane transport (GO:0098655)	706	4	3.46	+	1.15	0.78	1.0	GO:0098655
positive regulation of cellular process (GO:0048522)	5828	33	28.6	+	1.15	0.321	1.0	GO:0048522
protein localization to organelle (GO:0033365)	707	4	3.47	+	1.15	0.78	1.0	GO:0033365
negative regulation of response to stimulus (GO:0048585)	1768	10	8.68	+	1.15	0.593	1.0	GO:0048585
muscle structure development (GO:0061061)	533	3	2.62	+	1.15	0.747	1.0	GO:0061061
small molecule catabolic process (GO:0044282)	357	2	1.75	+	1.14	0.695	1.0	GO:0044282
regulation of cellular localization (GO:0060341)	537	3	2.64	+	1.14	0.749	1.0	GO:0060341
muscle tissue development (GO:0060537)	358	2	1.76	+	1.14	0.696	1.0	GO:0060537
embryo development ending in birth or egg hatching (GO:0009792)	717	4	3.52	+	1.14	0.781	1.0	GO:0009792
microtubule-based process (GO:0007017)	897	5	4.4	+	1.14	0.629	1.0	GO:0007017
regulation of cellular component size (GO:0032535)	359	2	1.76	+	1.14	0.697	1.0	GO:0032535
multicellular organismal process (GO:0032501)	6486	36	31.83	+	1.13	0.391	1.0	GO:0032501
embryo development (GO:0009790)	1087	6	5.33	+	1.12	0.657	1.0	GO:0009790
regulation of cytoskeleton organization (GO:0051493)	544	3	2.67	+	1.12	0.751	1.0	GO:0051493
system process (GO:0003008)	2179	12	10.69	+	1.12	0.627	1.0	GO:0003008
intracellular protein transport (GO:0006886)	545	3	2.67	+	1.12	0.751	1.0	GO:0006886
organelle assembly (GO:0070925)	910	5	4.47	+	1.12	0.805	1.0	GO:0070925
negative regulation of immune system process (GO:0002683)	546	3	2.68	+	1.12	0.752	1.0	GO:0002683
cell morphogenesis (GO:0000902)	730	4	3.58	+	1.12	0.784	1.0	GO:0000902
cellular localization (GO:0051641)	2008	11	9.85	+	1.12	0.617	1.0	GO:0051641
regulation of translation (GO:0006417)	367	2	1.8	+	1.11	0.702	1.0	GO:0006417
camera-type eye development (GO:0043010)	367	2	1.8	+	1.11	0.702	1.0	GO:0043010
regulation of signal transduction (GO:0009966)	3130	17	15.36	+	1.11	0.676	1.0	GO:0009966
phosphorylation (GO:0016310)	369	2	1.81	+	1.10	0.703	1.0	GO:0016310
regulation of immune system process (GO:0002682)	1661	9	8.15	+	1.10	0.713	1.0	GO:0002682
proteolysis (GO:0006508)	1292	7	6.34	+	1.10	0.682	1.0	GO:0006508
regulation of vesicle-mediated transport (GO:0060627)	555	3	2.72	+	1.10	0.754	1.0	GO:0060627
biological regulation (GO:0065007)	12243	66	60.08	+	1.10	0.264	1.0	GO:0065007
purine nucleotide metabolic process (GO:0006163)	372	2	1.83	+	1.10	0.705	1.0	GO:0006163
mononuclear cell differentiation (GO:1903131)	373	2	1.83	+	1.09	0.706	1.0	GO:1903131
positive regulation of biological process (GO:0048518)	6174	33	30.3	+	1.09	0.586	1.0	GO:0048518
vasculature development (GO:0001944)	562	3	2.76	+	1.09	0.757	1.0	GO:0001944
cellular process (GO:0009987)	15556	83	76.34	+	1.09	0.132	1.0	GO:0009987
cellular response to hormone stimulus (GO:0032870)	564	3	2.77	+	1.08	0.757	1.0	GO:0032870
nervous system process (GO:0050877)	1513	8	7.43	+	1.08	0.847	1.0	GO:0050877
negative regulation of catabolic process (GO:0009895)	381	2	1.87	+	1.07	0.711	1.0	GO:0009895
regulation of body fluid levels (GO:0050878)	381	2	1.87	+	1.07	0.711	1.0	GO:0050878
regulation of biological process (GO:0050789)	11842	62	58.12	+	1.07	0.48	1.0	GO:0050789
metabolic process (GO:0008152)	7644	40	37.51	+	1.07	0.607	1.0	GO:0008152
cellular response to stimulus (GO:0051716)	6499	34	31.89	+	1.07	0.668	1.0	GO:0051716
heart development (GO:0007507)	579	3	2.84	+	1.06	0.763	1.0	GO:0007507
regulation of proteolysis (GO:0030162)	386	2	1.89	+	1.06	0.715	1.0	GO:0030162
response to stimulus (GO:0050896)	8315	43	40.81	+	1.05	0.685	1.0	GO:0050896
regulation of cellular process (GO:0050794)	11414	59	56.02	+	1.05	0.616	1.0	GO:0050794
cell activation (GO:0001775)	776	4	3.81	+	1.05	0.793	1.0	GO:0001775
regulation of apoptotic signaling pathway (GO:2001233)	389	2	1.91	+	1.05	0.717	1.0	GO:2001233
protein metabolic process (GO:0019538)	3308	17	16.23	+	1.05	0.787	1.0	GO:0019538
regulation of supramolecular fiber organization (GO:1902903)	390	2	1.91	+	1.04	0.717	1.0	GO:1902903
DNA-templated transcription (GO:0006351)	586	3	2.88	+	1.04	0.765	1.0	GO:0006351
reproductive process (GO:0022414)	1569	8	7.7	+	1.04	0.851	1.0	GO:0022414
RNA metabolic process (GO:0016070)	1572	8	7.71	+	1.04	0.851	1.0	GO:0016070
regulation of organelle organization (GO:0033043)	1186	6	5.82	+	1.03	0.831	1.0	GO:0033043
regulation of actin filament-based process (GO:0032970)	398	2	1.95	+	1.02	0.723	1.0	GO:0032970
primary metabolic process (GO:0044238)	6776	34	33.25	+	1.02	0.916	1.0	GO:0044238
macromolecule metabolic process (GO:0043170)	5404	27	26.52	+	1.02	0.91	1.0	GO:0043170
cytokine-mediated signaling pathway (GO:0019221)	402	2	1.97	+	1.01	0.726	1.0	GO:0019221
cellular response to chemical stimulus (GO:0070887)	2010	10	9.86	+	1.01	0.868	1.0	GO:0070887
tissue morphogenesis (GO:0048729)	605	3	2.97	+	1.01	1.0	1.0	GO:0048729
Unclassified (UNCLASSIFIED)	2827	14	13.87	+	1.01	1.0	1.0	UNCLASSIFIED
RNA biosynthetic process (GO:0032774)	1414	7	6.94	+	1.01	1.0	1.0	GO:0032774
negative regulation of response to external stimulus (GO:0032102)	404	2	1.98	+	1.01	1.0	1.0	GO:0032102
sensory perception (GO:0007600)	1014	5	4.98	+	1.00	1.0	1.0	GO:0007600
negative regulation of signal transduction (GO:0009968)	1423	7	6.98	+	1.00	1.0	1.0	GO:0009968
regulation of intracellular signal transduction (GO:1902531)	2034	10	9.98	+	1.00	1.0	1.0	GO:1902531
response to peptide hormone (GO:0043434)	407	2	2.0	+	1.00	1.0	1.0	GO:0043434
biological_process (GO:0008150)	17753	87	87.13	-	1.00	1.0	1.0	GO:0008150
regulation of immune response (GO:0050776)	1033	5	5.07	-	.99	1.0	1.0	GO:0050776
negative regulation of biological process (GO:0048519)	5381	26	26.41	-	.98	1.0	1.0	GO:0048519
regulation of immune effector process (GO:0002697)	414	2	2.03	-	.98	1.0	1.0	GO:0002697
regulation of response to stress (GO:0080134)	1455	7	7.14	-	.98	1.0	1.0	GO:0080134
eye development (GO:0001654)	419	2	2.06	-	.97	1.0	1.0	GO:0001654
regulation of catabolic process (GO:0009894)	1048	5	5.14	-	.97	1.0	1.0	GO:0009894
positive regulation of transcription by RNA polymerase II (GO:0045944)	1262	6	6.19	-	.97	1.0	1.0	GO:0045944
macromolecule biosynthetic process (GO:0009059)	2945	14	14.45	-	.97	1.0	1.0	GO:0009059
regulation of inflammatory response (GO:0050727)	421	2	2.07	-	.97	1.0	1.0	GO:0050727
developmental process involved in reproduction (GO:0003006)	1056	5	5.18	-	.96	1.0	1.0	GO:0003006
visual system development (GO:0150063)	423	2	2.08	-	.96	1.0	1.0	GO:0150063
cellular component organization (GO:0016043)	5732	27	28.13	-	.96	0.911	1.0	GO:0016043
in utero embryonic development (GO:0001701)	425	2	2.09	-	.96	1.0	1.0	GO:0001701
regulation of hemopoiesis (GO:1903706)	425	2	2.09	-	.96	1.0	1.0	GO:1903706
nucleobase-containing compound metabolic process (GO:0006139)	2773	13	13.61	-	.96	1.0	1.0	GO:0006139
regionalization (GO:0003002)	427	2	2.1	-	.95	1.0	1.0	GO:0003002
regulation of protein-containing complex assembly (GO:0043254)	427	2	2.1	-	.95	1.0	1.0	GO:0043254
positive regulation of macromolecule biosynthetic process (GO:0010557)	2567	12	12.6	-	.95	1.0	1.0	GO:0010557
negative regulation of cellular process (GO:0048523)	5145	24	25.25	-	.95	0.819	1.0	GO:0048523
nucleic acid biosynthetic process (GO:0141187)	1504	7	7.38	-	.95	1.0	1.0	GO:0141187
sensory system development (GO:0048880)	430	2	2.11	-	.95	1.0	1.0	GO:0048880
leukocyte activation (GO:0045321)	646	3	3.17	-	.95	1.0	1.0	GO:0045321
regulation of defense response (GO:0031347)	863	4	4.24	-	.94	1.0	1.0	GO:0031347
gland development (GO:0048732)	433	2	2.13	-	.94	1.0	1.0	GO:0048732
blood circulation (GO:0008015)	433	2	2.13	-	.94	1.0	1.0	GO:0008015
positive regulation of metabolic process (GO:0009893)	3467	16	17.01	-	.94	0.894	1.0	GO:0009893
leukocyte differentiation (GO:0002521)	438	2	2.15	-	.93	1.0	1.0	GO:0002521
axon development (GO:0061564)	439	2	2.15	-	.93	1.0	1.0	GO:0061564
response to chemical (GO:0042221)	3736	17	18.34	-	.93	0.797	1.0	GO:0042221
cellular component organization or biogenesis (GO:0071840)	5942	27	29.16	-	.93	0.741	1.0	GO:0071840
blood vessel morphogenesis (GO:0048514)	442	2	2.17	-	.92	1.0	1.0	GO:0048514
RNA processing (GO:0006396)	886	4	4.35	-	.92	1.0	1.0	GO:0006396
response to stress (GO:0006950)	3577	16	17.55	-	.91	0.793	1.0	GO:0006950
positive regulation of biosynthetic process (GO:0009891)	2688	12	13.19	-	.91	0.882	1.0	GO:0009891
positive regulation of macromolecule metabolic process (GO:0010604)	3136	14	15.39	-	.91	0.783	1.0	GO:0010604
negative regulation of cell differentiation (GO:0045596)	685	3	3.36	-	.89	1.0	1.0	GO:0045596
macromolecule modification (GO:0043412)	1830	8	8.98	-	.89	0.862	1.0	GO:0043412
adaptive immune response (GO:0002250)	688	3	3.38	-	.89	1.0	1.0	GO:0002250
positive regulation of immune response (GO:0050778)	689	3	3.38	-	.89	1.0	1.0	GO:0050778
multicellular organismal-level homeostasis (GO:0048871)	691	3	3.39	-	.88	1.0	1.0	GO:0048871
gene expression (GO:0010467)	2566	11	12.59	-	.87	0.763	1.0	GO:0010467
tube morphogenesis (GO:0035239)	700	3	3.44	-	.87	1.0	1.0	GO:0035239
protein modification process (GO:0036211)	1641	7	8.05	-	.87	0.854	1.0	GO:0036211
embryonic organ development (GO:0048568)	471	2	2.31	-	.87	1.0	1.0	GO:0048568
chemical homeostasis (GO:0048878)	946	4	4.64	-	.86	1.0	1.0	GO:0048878
establishment of localization in cell (GO:0051649)	1662	7	8.16	-	.86	0.854	1.0	GO:0051649
pattern specification process (GO:0007389)	476	2	2.34	-	.86	1.0	1.0	GO:0007389
hemopoiesis (GO:0030097)	719	3	3.53	-	.85	1.0	1.0	GO:0030097
regulation of innate immune response (GO:0045088)	483	2	2.37	-	.84	1.0	1.0	GO:0045088
morphogenesis of an epithelium (GO:0002009)	486	2	2.39	-	.84	1.0	1.0	GO:0002009
animal organ morphogenesis (GO:0009887)	995	4	4.88	-	.82	1.0	1.0	GO:0009887
regulation of metabolic process (GO:0019222)	6255	25	30.7	-	.81	0.234	1.0	GO:0019222
cellular response to cytokine stimulus (GO:0071345)	751	3	3.69	-	.81	1.0	1.0	GO:0071345
intracellular transport (GO:0046907)	1254	5	6.15	-	.81	0.834	1.0	GO:0046907
multicellular organismal reproductive process (GO:0048609)	1014	4	4.98	-	.80	0.82	1.0	GO:0048609
negative regulation of intracellular signal transduction (GO:1902532)	761	3	3.73	-	.80	1.0	1.0	GO:1902532
neuron projection morphogenesis (GO:0048812)	508	2	2.49	-	.80	1.0	1.0	GO:0048812
defense response (GO:0006952)	1527	6	7.49	-	.80	0.705	1.0	GO:0006952
post-transcriptional regulation of gene expression (GO:0010608)	510	2	2.5	-	.80	1.0	1.0	GO:0010608
cytoskeleton organization (GO:0007010)	1279	5	6.28	-	.80	0.835	1.0	GO:0007010
mitotic cell cycle process (GO:1903047)	512	2	2.51	-	.80	1.0	1.0	GO:1903047
plasma membrane bounded cell projection morphogenesis (GO:0120039)	513	2	2.52	-	.79	1.0	1.0	GO:0120039
homeostatic process (GO:0042592)	1539	6	7.55	-	.79	0.705	1.0	GO:0042592
positive regulation of RNA metabolic process (GO:0051254)	1816	7	8.91	-	.79	0.6	1.0	GO:0051254
cell projection morphogenesis (GO:0048858)	520	2	2.55	-	.78	1.0	1.0	GO:0048858
positive regulation of apoptotic process (GO:0043065)	525	2	2.58	-	.78	1.0	1.0	GO:0043065
positive regulation of protein metabolic process (GO:0051247)	788	3	3.87	-	.78	1.0	1.0	GO:0051247
membrane organization (GO:0061024)	789	3	3.87	-	.77	1.0	1.0	GO:0061024
negative regulation of gene expression (GO:0010629)	1056	4	5.18	-	.77	0.82	1.0	GO:0010629
regulation of cell cycle (GO:0051726)	1073	4	5.27	-	.76	0.821	1.0	GO:0051726
blood vessel development (GO:0001568)	537	2	2.64	-	.76	1.0	1.0	GO:0001568
immune system process (GO:0002376)	2436	9	11.96	-	.75	0.441	1.0	GO:0002376
positive regulation of programmed cell death (GO:0043068)	549	2	2.69	-	.74	1.0	1.0	GO:0043068
nucleic acid metabolic process (GO:0090304)	2201	8	10.8	-	.74	0.516	1.0	GO:0090304
organelle localization (GO:0051640)	552	2	2.71	-	.74	1.0	1.0	GO:0051640
supramolecular fiber organization (GO:0097435)	555	2	2.72	-	.73	1.0	1.0	GO:0097435
detection of stimulus involved in sensory perception (GO:0050906)	563	2	2.76	-	.72	1.0	1.0	GO:0050906
positive regulation of DNA-templated transcription (GO:0045893)	1691	6	8.3	-	.72	0.583	1.0	GO:0045893
positive regulation of RNA biosynthetic process (GO:1902680)	1693	6	8.31	-	.72	0.583	1.0	GO:1902680
ubiquitin-dependent protein catabolic process (GO:0006511)	565	2	2.77	-	.72	1.0	1.0	GO:0006511
response to cytokine (GO:0034097)	848	3	4.16	-	.72	0.801	1.0	GO:0034097
intracellular signaling cassette (GO:0141124)	854	3	4.19	-	.72	0.801	1.0	GO:0141124
regulation of macromolecule metabolic process (GO:0060255)	5699	20	27.97	-	.72	0.0937	1.0	GO:0060255
negative regulation of biosynthetic process (GO:0009890)	2284	8	11.21	-	.71	0.425	1.0	GO:0009890
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	2006	7	9.84	-	.71	0.403	1.0	GO:0045935
gamete generation (GO:0007276)	863	3	4.24	-	.71	0.802	1.0	GO:0007276
modification-dependent protein catabolic process (GO:0019941)	576	2	2.83	-	.71	1.0	1.0	GO:0019941
regulation of response to biotic stimulus (GO:0002831)	576	2	2.83	-	.71	1.0	1.0	GO:0002831
response to peptide (GO:1901652)	865	3	4.25	-	.71	0.802	1.0	GO:1901652
regulation of gene expression (GO:0010468)	4913	17	24.11	-	.71	0.102	1.0	GO:0010468
regulation of biosynthetic process (GO:0009889)	5204	18	25.54	-	.70	0.086	1.0	GO:0009889
modification-dependent macromolecule catabolic process (GO:0043632)	581	2	2.85	-	.70	1.0	1.0	GO:0043632
positive regulation of response to external stimulus (GO:0032103)	582	2	2.86	-	.70	1.0	1.0	GO:0032103
intracellular chemical homeostasis (GO:0055082)	585	2	2.87	-	.70	1.0	1.0	GO:0055082
regulation of transcription by RNA polymerase II (GO:0006357)	2649	9	13.0	-	.69	0.296	1.0	GO:0006357
endomembrane system organization (GO:0010256)	590	2	2.9	-	.69	1.0	1.0	GO:0010256
regulation of macromolecule biosynthetic process (GO:0010556)	5019	17	24.63	-	.69	0.0815	1.0	GO:0010556
regulation of protein metabolic process (GO:0051246)	1479	5	7.26	-	.69	0.559	1.0	GO:0051246
mitotic cell cycle (GO:0000278)	592	2	2.91	-	.69	1.0	1.0	GO:0000278
protein ubiquitination (GO:0016567)	600	2	2.94	-	.68	1.0	1.0	GO:0016567
negative regulation of apoptotic process (GO:0043066)	901	3	4.42	-	.68	0.805	1.0	GO:0043066
inflammatory response (GO:0006954)	601	2	2.95	-	.68	1.0	1.0	GO:0006954
cell cycle process (GO:0022402)	906	3	4.45	-	.67	0.631	1.0	GO:0022402
actin filament-based process (GO:0030029)	622	2	3.05	-	.66	0.772	1.0	GO:0030029
tube development (GO:0035295)	936	3	4.59	-	.65	0.631	1.0	GO:0035295
negative regulation of metabolic process (GO:0009892)	2815	9	13.82	-	.65	0.191	1.0	GO:0009892
negative regulation of programmed cell death (GO:0043069)	939	3	4.61	-	.65	0.631	1.0	GO:0043069
negative regulation of macromolecule biosynthetic process (GO:0010558)	2206	7	10.83	-	.65	0.26	1.0	GO:0010558
sensory organ development (GO:0007423)	631	2	3.1	-	.65	0.772	1.0	GO:0007423
G protein-coupled receptor signaling pathway (GO:0007186)	1270	4	6.23	-	.64	0.53	1.0	GO:0007186
protein-containing complex assembly (GO:0065003)	1293	4	6.35	-	.63	0.415	1.0	GO:0065003
cell cycle (GO:0007049)	994	3	4.88	-	.61	0.637	1.0	GO:0007049
regulation of RNA metabolic process (GO:0051252)	3659	11	17.96	-	.61	0.0883	1.0	GO:0051252
response to external stimulus (GO:0009605)	2003	6	9.83	-	.61	0.239	1.0	GO:0009605
negative regulation of transcription by RNA polymerase II (GO:0000122)	1009	3	4.95	-	.61	0.491	1.0	GO:0000122
regulation of DNA-templated transcription (GO:0006355)	3382	10	16.6	-	.60	0.0802	1.0	GO:0006355
protein modification by small protein conjugation (GO:0032446)	678	2	3.33	-	.60	0.776	1.0	GO:0032446
regulation of RNA biosynthetic process (GO:2001141)	3394	10	16.66	-	.60	0.0801	1.0	GO:2001141
organelle organization (GO:0006996)	3084	9	15.14	-	.59	0.0935	1.0	GO:0006996
regulation of primary metabolic process (GO:0080090)	5163	15	25.34	-	.59	0.0155	1.0	GO:0080090
detection of stimulus (GO:0051606)	694	2	3.41	-	.59	0.778	1.0	GO:0051606
immune response (GO:0006955)	1753	5	8.6	-	.58	0.28	1.0	GO:0006955
cellular homeostasis (GO:0019725)	703	2	3.45	-	.58	0.588	1.0	GO:0019725
response to bacterium (GO:0009617)	704	2	3.46	-	.58	0.588	1.0	GO:0009617
negative regulation of cellular component organization (GO:0051129)	709	2	3.48	-	.57	0.588	1.0	GO:0051129
apoptotic process (GO:0006915)	1076	3	5.28	-	.57	0.496	1.0	GO:0006915
regulation of nucleobase-containing compound metabolic process (GO:0019219)	3962	11	19.44	-	.57	0.0312	1.0	GO:0019219
protein-containing complex organization (GO:0043933)	1449	4	7.11	-	.56	0.326	1.0	GO:0043933
negative regulation of macromolecule metabolic process (GO:0010605)	2577	7	12.65	-	.55	0.0971	1.0	GO:0010605
sexual reproduction (GO:0019953)	1108	3	5.44	-	.55	0.377	1.0	GO:0019953
regulation of cell cycle process (GO:0010564)	740	2	3.63	-	.55	0.589	1.0	GO:0010564
programmed cell death (GO:0012501)	1123	3	5.51	-	.54	0.378	1.0	GO:0012501
cell death (GO:0008219)	1128	3	5.54	-	.54	0.378	1.0	GO:0008219
protein modification by small protein conjugation or removal (GO:0070647)	789	2	3.87	-	.52	0.597	1.0	GO:0070647
innate immune response (GO:0045087)	800	2	3.93	-	.51	0.442	1.0	GO:0045087
biological process involved in interspecies interaction between organisms (GO:0044419)	1627	4	7.98	-	.50	0.192	1.0	GO:0044419
cellular response to stress (GO:0033554)	1670	4	8.2	-	.49	0.144	1.0	GO:0033554
post-translational protein modification (GO:0043687)	840	2	4.12	-	.49	0.445	1.0	GO:0043687
defense response to symbiont (GO:0140546)	908	2	4.46	-	.45	0.33	1.0	GO:0140546
negative regulation of DNA-templated transcription (GO:0045892)	1366	3	6.7	-	.45	0.162	1.0	GO:0045892
negative regulation of RNA biosynthetic process (GO:1902679)	1375	3	6.75	-	.44	0.162	1.0	GO:1902679
defense response to other organism (GO:0098542)	924	2	4.53	-	.44	0.331	1.0	GO:0098542
response to other organism (GO:0051707)	1457	3	7.15	-	.42	0.12	1.0	GO:0051707
response to external biotic stimulus (GO:0043207)	1460	3	7.17	-	.42	0.12	1.0	GO:0043207
regulation of apoptotic process (GO:0042981)	1478	3	7.25	-	.41	0.12	1.0	GO:0042981
negative regulation of RNA metabolic process (GO:0051253)	1486	3	7.29	-	.41	0.12	1.0	GO:0051253
response to biotic stimulus (GO:0009607)	1507	3	7.4	-	.41	0.121	1.0	GO:0009607
regulation of programmed cell death (GO:0043067)	1534	3	7.53	-	.40	0.0883	1.0	GO:0043067
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1615	3	7.93	-	.38	0.0907	1.0	GO:0045934
