Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
detection of stimulus (GO:0051606)	694	21	17.43	+	1.20	0.386	1.0	GO:0051606
fatty acid metabolic process (GO:0006631)	331	10	8.32	+	1.20	0.48	1.0	GO:0006631
epithelial cell differentiation (GO:0030855)	662	20	16.63	+	1.20	0.376	1.0	GO:0030855
establishment of protein localization (GO:0045184)	1325	40	33.29	+	1.20	0.237	1.0	GO:0045184
neuron projection development (GO:0031175)	729	22	18.31	+	1.20	0.397	1.0	GO:0031175
cilium movement involved in cell motility (GO:0060294)	199	6	5.0	+	1.20	0.644	1.0	GO:0060294
tRNA metabolic process (GO:0006399)	199	6	5.0	+	1.20	0.644	1.0	GO:0006399
regulation of blood pressure (GO:0008217)	199	6	5.0	+	1.20	0.644	1.0	GO:0008217
cell death (GO:0008219)	1128	34	28.34	+	1.20	0.28	1.0	GO:0008219
cell communication (GO:0007154)	5343	161	134.22	+	1.20	0.00817	1.0	GO:0007154
mesoderm development (GO:0007498)	133	4	3.34	+	1.20	0.579	1.0	GO:0007498
epithelial tube formation (GO:0072175)	133	4	3.34	+	1.20	0.579	1.0	GO:0072175
regulation of B cell activation (GO:0050864)	133	4	3.34	+	1.20	0.579	1.0	GO:0050864
cardiac chamber morphogenesis (GO:0003206)	133	4	3.34	+	1.20	0.579	1.0	GO:0003206
chromatin organization (GO:0006325)	832	25	20.9	+	1.20	0.364	1.0	GO:0006325
signaling (GO:0023052)	5297	159	133.07	+	1.19	0.00933	1.0	GO:0023052
negative regulation of DNA-templated transcription (GO:0045892)	1366	41	34.32	+	1.19	0.244	1.0	GO:0045892
organic acid metabolic process (GO:0006082)	833	25	20.93	+	1.19	0.364	1.0	GO:0006082
regulation of protein polymerization (GO:0032271)	200	6	5.02	+	1.19	0.645	1.0	GO:0032271
regulation of dendrite development (GO:0050773)	100	3	2.51	+	1.19	0.741	1.0	GO:0050773
cytoskeleton-dependent intracellular transport (GO:0030705)	200	6	5.02	+	1.19	0.645	1.0	GO:0030705
response to chemical (GO:0042221)	3736	112	93.85	+	1.19	0.0376	1.0	GO:0042221
negative regulation of apoptotic process (GO:0043066)	901	27	22.63	+	1.19	0.327	1.0	GO:0043066
carboxylic acid metabolic process (GO:0019752)	802	24	20.15	+	1.19	0.357	1.0	GO:0019752
regulation of SMAD protein signal transduction (GO:0060390)	67	2	1.68	+	1.19	0.686	1.0	GO:0060390
homologous chromosome segregation (GO:0045143)	67	2	1.68	+	1.19	0.686	1.0	GO:0045143
cellular component maintenance (GO:0043954)	67	2	1.68	+	1.19	0.686	1.0	GO:0043954
positive regulation of muscle cell differentiation (GO:0051149)	67	2	1.68	+	1.19	0.686	1.0	GO:0051149
positive regulation of neuron apoptotic process (GO:0043525)	67	2	1.68	+	1.19	0.686	1.0	GO:0043525
cytoplasmic microtubule organization (GO:0031122)	67	2	1.68	+	1.19	0.686	1.0	GO:0031122
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	67	2	1.68	+	1.19	0.686	1.0	GO:1903556
negative regulation of programmed cell death (GO:0043069)	939	28	23.59	+	1.19	0.336	1.0	GO:0043069
negative regulation of RNA biosynthetic process (GO:1902679)	1375	41	34.54	+	1.19	0.246	1.0	GO:1902679
cellular response to biotic stimulus (GO:0071216)	235	7	5.9	+	1.19	0.533	1.0	GO:0071216
antimicrobial humoral response (GO:0019730)	168	5	4.22	+	1.18	0.618	1.0	GO:0019730
ribose phosphate biosynthetic process (GO:0046390)	168	5	4.22	+	1.18	0.618	1.0	GO:0046390
apoptotic process (GO:0006915)	1076	32	27.03	+	1.18	0.316	1.0	GO:0006915
positive regulation of immune effector process (GO:0002699)	269	8	6.76	+	1.18	0.555	1.0	GO:0002699
organophosphate biosynthetic process (GO:0090407)	572	17	14.37	+	1.18	0.496	1.0	GO:0090407
cilium-dependent cell motility (GO:0060285)	202	6	5.07	+	1.18	0.647	1.0	GO:0060285
cilium or flagellum-dependent cell motility (GO:0001539)	202	6	5.07	+	1.18	0.647	1.0	GO:0001539
response to alkaloid (GO:0043279)	101	3	2.54	+	1.18	0.743	1.0	GO:0043279
nuclear chromosome segregation (GO:0098813)	236	7	5.93	+	1.18	0.672	1.0	GO:0098813
synapse organization (GO:0050808)	371	11	9.32	+	1.18	0.504	1.0	GO:0050808
positive regulation of cytokine production (GO:0001819)	506	15	12.71	+	1.18	0.471	1.0	GO:0001819
intracellular signal transduction (GO:0035556)	1788	53	44.92	+	1.18	0.205	1.0	GO:0035556
regulation of protein-containing complex disassembly (GO:0043244)	135	4	3.39	+	1.18	0.585	1.0	GO:0043244
axon development (GO:0061564)	439	13	11.03	+	1.18	0.535	1.0	GO:0061564
vacuolar transport (GO:0007034)	169	5	4.25	+	1.18	0.619	1.0	GO:0007034
positive regulation of leukocyte proliferation (GO:0070665)	169	5	4.25	+	1.18	0.619	1.0	GO:0070665
epithelial cell development (GO:0002064)	203	6	5.1	+	1.18	0.648	1.0	GO:0002064
extracellular matrix organization (GO:0030198)	271	8	6.81	+	1.18	0.558	1.0	GO:0030198
chromosome segregation (GO:0007059)	339	10	8.52	+	1.17	0.597	1.0	GO:0007059
regulation of leukocyte differentiation (GO:1902105)	339	10	8.52	+	1.17	0.597	1.0	GO:1902105
negative regulation of organelle organization (GO:0010639)	339	10	8.52	+	1.17	0.597	1.0	GO:0010639
striated muscle tissue development (GO:0014706)	339	10	8.52	+	1.17	0.597	1.0	GO:0014706
mononuclear cell differentiation (GO:1903131)	373	11	9.37	+	1.17	0.506	1.0	GO:1903131
sensory perception of pain (GO:0019233)	68	2	1.71	+	1.17	0.689	1.0	GO:0019233
regulation of multicellular organism growth (GO:0040014)	68	2	1.71	+	1.17	0.689	1.0	GO:0040014
regulation of smooth muscle cell proliferation (GO:0048660)	136	4	3.42	+	1.17	0.587	1.0	GO:0048660
receptor internalization (GO:0031623)	68	2	1.71	+	1.17	0.689	1.0	GO:0031623
regulation of carbohydrate catabolic process (GO:0043470)	68	2	1.71	+	1.17	0.689	1.0	GO:0043470
negative regulation of DNA metabolic process (GO:0051053)	136	4	3.42	+	1.17	0.587	1.0	GO:0051053
extracellular structure organization (GO:0043062)	272	8	6.83	+	1.17	0.559	1.0	GO:0043062
organic hydroxy compound transport (GO:0015850)	170	5	4.27	+	1.17	0.621	1.0	GO:0015850
regulation of blood coagulation (GO:0030193)	68	2	1.71	+	1.17	0.689	1.0	GO:0030193
generation of precursor metabolites and energy (GO:0006091)	374	11	9.4	+	1.17	0.614	1.0	GO:0006091
programmed cell death (GO:0012501)	1123	33	28.21	+	1.17	0.327	1.0	GO:0012501
external encapsulating structure organization (GO:0045229)	273	8	6.86	+	1.17	0.561	1.0	GO:0045229
negative regulation of protein metabolic process (GO:0051248)	546	16	13.72	+	1.17	0.488	1.0	GO:0051248
intracellular protein localization (GO:0008104)	1879	55	47.2	+	1.17	0.245	1.0	GO:0008104
aerobic respiration (GO:0009060)	205	6	5.15	+	1.17	0.65	1.0	GO:0009060
proteinogenic amino acid metabolic process (GO:0170039)	171	5	4.3	+	1.16	0.623	1.0	GO:0170039
determination of left/right symmetry (GO:0007368)	137	4	3.44	+	1.16	0.78	1.0	GO:0007368
embryonic skeletal system development (GO:0048706)	137	4	3.44	+	1.16	0.78	1.0	GO:0048706
proteolysis involved in protein catabolic process (GO:0051603)	685	20	17.21	+	1.16	0.456	1.0	GO:0051603
positive regulation of phosphorylation (GO:0042327)	240	7	6.03	+	1.16	0.675	1.0	GO:0042327
generation of neurons (GO:0048699)	1235	36	31.03	+	1.16	0.348	1.0	GO:0048699
G protein-coupled receptor signaling pathway (GO:0007186)	1270	37	31.9	+	1.16	0.354	1.0	GO:0007186
oxoacid metabolic process (GO:0043436)	824	24	20.7	+	1.16	0.426	1.0	GO:0043436
regulation of glucose metabolic process (GO:0010906)	103	3	2.59	+	1.16	0.746	1.0	GO:0010906
negative regulation of transmembrane transport (GO:0034763)	103	3	2.59	+	1.16	0.746	1.0	GO:0034763
small GTPase-mediated signal transduction (GO:0007264)	275	8	6.91	+	1.16	0.564	1.0	GO:0007264
female gamete generation (GO:0007292)	172	5	4.32	+	1.16	0.625	1.0	GO:0007292
RNA modification (GO:0009451)	172	5	4.32	+	1.16	0.625	1.0	GO:0009451
response to endoplasmic reticulum stress (GO:0034976)	241	7	6.05	+	1.16	0.675	1.0	GO:0034976
regulation of molecular function (GO:0065009)	862	25	21.65	+	1.15	0.436	1.0	GO:0065009
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	69	2	1.73	+	1.15	0.693	1.0	GO:0001912
collagen metabolic process (GO:0032963)	69	2	1.73	+	1.15	0.693	1.0	GO:0032963
translational initiation (GO:0006413)	69	2	1.73	+	1.15	0.693	1.0	GO:0006413
positive regulation of reactive oxygen species metabolic process (GO:2000379)	69	2	1.73	+	1.15	0.693	1.0	GO:2000379
multicellular organismal process (GO:0032501)	6486	188	162.94	+	1.15	0.0187	1.0	GO:0032501
neutrophil migration (GO:1990266)	69	2	1.73	+	1.15	0.693	1.0	GO:1990266
response to glucose (GO:0009749)	138	4	3.47	+	1.15	0.78	1.0	GO:0009749
cellular response to hydrogen peroxide (GO:0070301)	69	2	1.73	+	1.15	0.693	1.0	GO:0070301
regulation of hormone secretion (GO:0046883)	276	8	6.93	+	1.15	0.696	1.0	GO:0046883
brain development (GO:0007420)	761	22	19.12	+	1.15	0.478	1.0	GO:0007420
gastrulation (GO:0007369)	173	5	4.35	+	1.15	0.626	1.0	GO:0007369
L-amino acid metabolic process (GO:0170033)	173	5	4.35	+	1.15	0.626	1.0	GO:0170033
negative regulation of defense response (GO:0031348)	277	8	6.96	+	1.15	0.696	1.0	GO:0031348
sexual reproduction (GO:0019953)	1108	32	27.83	+	1.15	0.429	1.0	GO:0019953
cellular response to chemical stimulus (GO:0070887)	2010	58	50.49	+	1.15	0.26	1.0	GO:0070887
DNA-templated DNA replication (GO:0006261)	139	4	3.49	+	1.15	0.781	1.0	GO:0006261
response to calcium ion (GO:0051592)	139	4	3.49	+	1.15	0.781	1.0	GO:0051592
negative regulation of cell growth (GO:0030308)	174	5	4.37	+	1.14	0.628	1.0	GO:0030308
intracellular transport (GO:0046907)	1254	36	31.5	+	1.14	0.401	1.0	GO:0046907
forebrain development (GO:0030900)	418	12	10.5	+	1.14	0.633	1.0	GO:0030900
system development (GO:0048731)	3670	105	92.2	+	1.14	0.146	1.0	GO:0048731
mitotic DNA damage checkpoint signaling (GO:0044773)	70	2	1.76	+	1.14	0.696	1.0	GO:0044773
cellular response to retinoic acid (GO:0071300)	70	2	1.76	+	1.14	0.696	1.0	GO:0071300
regulation of meiotic cell cycle (GO:0051445)	70	2	1.76	+	1.14	0.696	1.0	GO:0051445
response to fungus (GO:0009620)	70	2	1.76	+	1.14	0.696	1.0	GO:0009620
regulation of small GTPase mediated signal transduction (GO:0051056)	315	9	7.91	+	1.14	0.589	1.0	GO:0051056
peptide transport (GO:0015833)	105	3	2.64	+	1.14	0.749	1.0	GO:0015833
regulation of hemostasis (GO:1900046)	70	2	1.76	+	1.14	0.696	1.0	GO:1900046
regulation of cytokine production involved in inflammatory response (GO:1900015)	70	2	1.76	+	1.14	0.696	1.0	GO:1900015
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	70	2	1.76	+	1.14	0.696	1.0	GO:0010803
response to alcohol (GO:0097305)	280	8	7.03	+	1.14	0.698	1.0	GO:0097305
positive regulation of T cell proliferation (GO:0042102)	105	3	2.64	+	1.14	0.749	1.0	GO:0042102
establishment of cell polarity (GO:0030010)	140	4	3.52	+	1.14	0.782	1.0	GO:0030010
transport along microtubule (GO:0010970)	175	5	4.4	+	1.14	0.63	1.0	GO:0010970
positive regulation of secretion by cell (GO:1903532)	316	9	7.94	+	1.13	0.715	1.0	GO:1903532
cell division (GO:0051301)	527	15	13.24	+	1.13	0.572	1.0	GO:0051301
response to carbohydrate (GO:0009743)	176	5	4.42	+	1.13	0.632	1.0	GO:0009743
regulation of protein metabolic process (GO:0051246)	1479	42	37.15	+	1.13	0.388	1.0	GO:0051246
microtubule-based movement (GO:0007018)	458	13	11.51	+	1.13	0.649	1.0	GO:0007018
neuron development (GO:0048666)	916	26	23.01	+	1.13	0.516	1.0	GO:0048666
cellular response to hormone stimulus (GO:0032870)	564	16	14.17	+	1.13	0.584	1.0	GO:0032870
cellular response to peptide hormone stimulus (GO:0071375)	282	8	7.08	+	1.13	0.699	1.0	GO:0071375
response to steroid hormone (GO:0048545)	282	8	7.08	+	1.13	0.699	1.0	GO:0048545
organophosphate metabolic process (GO:0019637)	988	28	24.82	+	1.13	0.467	1.0	GO:0019637
head development (GO:0060322)	812	23	20.4	+	1.13	0.566	1.0	GO:0060322
intracellular glucose homeostasis (GO:0001678)	106	3	2.66	+	1.13	0.751	1.0	GO:0001678
nucleotide biosynthetic process (GO:0009165)	212	6	5.33	+	1.13	0.659	1.0	GO:0009165
epigenetic regulation of gene expression (GO:0040029)	283	8	7.11	+	1.13	0.7	1.0	GO:0040029
negative regulation of RNA metabolic process (GO:0051253)	1486	42	37.33	+	1.13	0.438	1.0	GO:0051253
regulation of hemopoiesis (GO:1903706)	425	12	10.68	+	1.12	0.637	1.0	GO:1903706
multicellular organism development (GO:0007275)	4074	115	102.34	+	1.12	0.162	1.0	GO:0007275
regulation of phosphate metabolic process (GO:0019220)	568	16	14.27	+	1.12	0.587	1.0	GO:0019220
positive regulation of synapse assembly (GO:0051965)	71	2	1.78	+	1.12	0.699	1.0	GO:0051965
regulation of lymphocyte migration (GO:2000401)	71	2	1.78	+	1.12	0.699	1.0	GO:2000401
protein autoubiquitination (GO:0051865)	71	2	1.78	+	1.12	0.699	1.0	GO:0051865
leukocyte proliferation (GO:0070661)	142	4	3.57	+	1.12	0.784	1.0	GO:0070661
protein insertion into membrane (GO:0051205)	71	2	1.78	+	1.12	0.699	1.0	GO:0051205
cardiac cell development (GO:0055006)	71	2	1.78	+	1.12	0.699	1.0	GO:0055006
photoreceptor cell differentiation (GO:0046530)	71	2	1.78	+	1.12	0.699	1.0	GO:0046530
positive regulation of response to cytokine stimulus (GO:0060760)	71	2	1.78	+	1.12	0.699	1.0	GO:0060760
cytoskeleton organization (GO:0007010)	1279	36	32.13	+	1.12	0.46	1.0	GO:0007010
cellular response to stress (GO:0033554)	1670	47	41.95	+	1.12	0.414	1.0	GO:0033554
regulation of phosphorus metabolic process (GO:0051174)	569	16	14.29	+	1.12	0.587	1.0	GO:0051174
tissue development (GO:0009888)	1814	51	45.57	+	1.12	0.387	1.0	GO:0009888
tissue morphogenesis (GO:0048729)	605	17	15.2	+	1.12	0.597	1.0	GO:0048729
epithelium development (GO:0060429)	1139	32	28.61	+	1.12	0.495	1.0	GO:0060429
small molecule metabolic process (GO:0044281)	1567	44	39.37	+	1.12	0.449	1.0	GO:0044281
response to lipid (GO:0033993)	891	25	22.38	+	1.12	0.583	1.0	GO:0033993
reproductive process (GO:0022414)	1569	44	39.42	+	1.12	0.449	1.0	GO:0022414
regulation of sister chromatid segregation (GO:0033045)	107	3	2.69	+	1.12	0.752	1.0	GO:0033045
positive regulation of protein ubiquitination (GO:0031398)	107	3	2.69	+	1.12	0.752	1.0	GO:0031398
hair cycle (GO:0042633)	107	3	2.69	+	1.12	0.752	1.0	GO:0042633
respiratory electron transport chain (GO:0022904)	107	3	2.69	+	1.12	0.752	1.0	GO:0022904
molting cycle (GO:0042303)	107	3	2.69	+	1.12	0.752	1.0	GO:0042303
positive regulation of cell communication (GO:0010647)	1822	51	45.77	+	1.11	0.389	1.0	GO:0010647
phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	143	4	3.59	+	1.11	0.785	1.0	GO:0007200
ameboidal-type cell migration (GO:0001667)	143	4	3.59	+	1.11	0.785	1.0	GO:0001667
determination of bilateral symmetry (GO:0009855)	143	4	3.59	+	1.11	0.785	1.0	GO:0009855
camera-type eye morphogenesis (GO:0048593)	143	4	3.59	+	1.11	0.785	1.0	GO:0048593
specification of symmetry (GO:0009799)	143	4	3.59	+	1.11	0.785	1.0	GO:0009799
carbohydrate derivative metabolic process (GO:1901135)	894	25	22.46	+	1.11	0.584	1.0	GO:1901135
response to external stimulus (GO:0009605)	2003	56	50.32	+	1.11	0.408	1.0	GO:0009605
cell morphogenesis involved in neuron differentiation (GO:0048667)	465	13	11.68	+	1.11	0.652	1.0	GO:0048667
response to stress (GO:0006950)	3577	100	89.86	+	1.11	0.24	1.0	GO:0006950
regulation of system process (GO:0044057)	573	16	14.39	+	1.11	0.59	1.0	GO:0044057
embryonic morphogenesis (GO:0048598)	610	17	15.32	+	1.11	0.6	1.0	GO:0048598
leukocyte activation (GO:0045321)	646	18	16.23	+	1.11	0.609	1.0	GO:0045321
amide metabolic process (GO:0043603)	431	12	10.83	+	1.11	0.641	1.0	GO:0043603
hemopoiesis (GO:0030097)	719	20	18.06	+	1.11	0.626	1.0	GO:0030097
nitrogen compound transport (GO:0071705)	1546	43	38.84	+	1.11	0.498	1.0	GO:0071705
immune system development (GO:0002520)	180	5	4.52	+	1.11	0.808	1.0	GO:0002520
positive regulation of canonical Wnt signaling pathway (GO:0090263)	108	3	2.71	+	1.11	0.754	1.0	GO:0090263
response to hexose (GO:0009746)	144	4	3.62	+	1.11	0.786	1.0	GO:0009746
positive regulation of cell killing (GO:0031343)	72	2	1.81	+	1.11	0.703	1.0	GO:0031343
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	72	2	1.81	+	1.11	0.703	1.0	GO:0010972
left/right pattern formation (GO:0060972)	144	4	3.62	+	1.11	0.786	1.0	GO:0060972
regulation of T cell mediated immunity (GO:0002709)	108	3	2.71	+	1.11	0.754	1.0	GO:0002709
cellular component biogenesis (GO:0044085)	2774	77	69.69	+	1.10	0.328	1.0	GO:0044085
positive regulation of transcription by RNA polymerase II (GO:0045944)	1262	35	31.7	+	1.10	0.516	1.0	GO:0045944
nucleotide metabolic process (GO:0009117)	434	12	10.9	+	1.10	0.643	1.0	GO:0009117
regulation of protein stability (GO:0031647)	398	11	10.0	+	1.10	0.745	1.0	GO:0031647
sensory perception (GO:0007600)	1014	28	25.47	+	1.10	0.606	1.0	GO:0007600
cellular component organization or biogenesis (GO:0071840)	5942	164	149.27	+	1.10	0.154	1.0	GO:0071840
animal organ development (GO:0048513)	2935	81	73.73	+	1.10	0.34	1.0	GO:0048513
regulation of mononuclear cell migration (GO:0071675)	145	4	3.64	+	1.10	0.787	1.0	GO:0071675
negative regulation of macromolecule metabolic process (GO:0010605)	2577	71	64.74	+	1.10	0.382	1.0	GO:0010605
phospholipid metabolic process (GO:0006644)	363	10	9.12	+	1.10	0.733	1.0	GO:0006644
glycolipid metabolic process (GO:0006664)	109	3	2.74	+	1.10	0.756	1.0	GO:0006664
host-mediated perturbation of symbiont process (GO:0051851)	109	3	2.74	+	1.10	0.756	1.0	GO:0051851
response to retinoic acid (GO:0032526)	109	3	2.74	+	1.10	0.756	1.0	GO:0032526
positive regulation of endothelial cell migration (GO:0010595)	109	3	2.74	+	1.10	0.756	1.0	GO:0010595
regulation of anatomical structure size (GO:0090066)	509	14	12.79	+	1.09	0.667	1.0	GO:0090066
regulation of carbohydrate metabolic process (GO:0006109)	182	5	4.57	+	1.09	0.809	1.0	GO:0006109
nuclear transport (GO:0051169)	255	7	6.41	+	1.09	0.689	1.0	GO:0051169
positive regulation of signaling (GO:0023056)	1823	50	45.8	+	1.09	0.481	1.0	GO:0023056
renal system process (GO:0003014)	146	4	3.67	+	1.09	0.788	1.0	GO:0003014
organelle disassembly (GO:1903008)	73	2	1.83	+	1.09	0.706	1.0	GO:1903008
response to hypoxia (GO:0001666)	292	8	7.34	+	1.09	0.707	1.0	GO:0001666
regulation of sodium ion transport (GO:0002028)	73	2	1.83	+	1.09	0.706	1.0	GO:0002028
regulation of postsynapse organization (GO:0099175)	146	4	3.67	+	1.09	0.788	1.0	GO:0099175
insulin receptor signaling pathway (GO:0008286)	73	2	1.83	+	1.09	0.706	1.0	GO:0008286
developmental growth involved in morphogenesis (GO:0060560)	146	4	3.67	+	1.09	0.788	1.0	GO:0060560
anatomical structure morphogenesis (GO:0009653)	2303	63	57.85	+	1.09	0.48	1.0	GO:0009653
single fertilization (GO:0007338)	183	5	4.6	+	1.09	0.81	1.0	GO:0007338
response to stimulus (GO:0050896)	8315	227	208.89	+	1.09	0.102	1.0	GO:0050896
pigmentation (GO:0043473)	110	3	2.76	+	1.09	0.757	1.0	GO:0043473
nucleosome organization (GO:0034728)	110	3	2.76	+	1.09	0.757	1.0	GO:0034728
liposaccharide metabolic process (GO:1903509)	110	3	2.76	+	1.09	0.757	1.0	GO:1903509
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1615	44	40.57	+	1.08	0.562	1.0	GO:0045934
neurogenesis (GO:0022008)	1433	39	36.0	+	1.08	0.599	1.0	GO:0022008
cellular component organization (GO:0016043)	5732	156	144.0	+	1.08	0.233	1.0	GO:0016043
response to topologically incorrect protein (GO:0035966)	147	4	3.69	+	1.08	0.789	1.0	GO:0035966
tube formation (GO:0035148)	147	4	3.69	+	1.08	0.789	1.0	GO:0035148
positive regulation of Wnt signaling pathway (GO:0030177)	147	4	3.69	+	1.08	0.789	1.0	GO:0030177
regulation of JNK cascade (GO:0046328)	147	4	3.69	+	1.08	0.789	1.0	GO:0046328
positive regulation of DNA-templated transcription (GO:0045893)	1691	46	42.48	+	1.08	0.57	1.0	GO:0045893
macromolecule localization (GO:0033036)	2316	63	58.18	+	1.08	0.481	1.0	GO:0033036
positive regulation of RNA biosynthetic process (GO:1902680)	1693	46	42.53	+	1.08	0.57	1.0	GO:1902680
cell projection organization (GO:0030030)	1252	34	31.45	+	1.08	0.641	1.0	GO:0030030
cell migration (GO:0016477)	958	26	24.07	+	1.08	0.672	1.0	GO:0016477
lymphocyte differentiation (GO:0030098)	295	8	7.41	+	1.08	0.709	1.0	GO:0030098
regulation of cell population proliferation (GO:0042127)	1660	45	41.7	+	1.08	0.567	1.0	GO:0042127
regulation of immune response (GO:0050776)	1033	28	25.95	+	1.08	0.683	1.0	GO:0050776
regulation of protein phosphorylation (GO:0001932)	369	10	9.27	+	1.08	0.737	1.0	GO:0001932
system process (GO:0003008)	2179	59	54.74	+	1.08	0.515	1.0	GO:0003008
positive regulation of intracellular signal transduction (GO:1902533)	1145	31	28.76	+	1.08	0.627	1.0	GO:1902533
cellular process (GO:0009987)	15556	421	390.79	+	1.08	0.00153	1.0	GO:0009987
cell activation (GO:0001775)	776	21	19.49	+	1.08	0.725	1.0	GO:0001775
positive regulation of cell cycle (GO:0045787)	333	9	8.37	+	1.08	0.725	1.0	GO:0045787
muscle tissue morphogenesis (GO:0060415)	74	2	1.86	+	1.08	0.71	1.0	GO:0060415
proton transmembrane transport (GO:1902600)	185	5	4.65	+	1.08	0.811	1.0	GO:1902600
myeloid leukocyte mediated immunity (GO:0002444)	74	2	1.86	+	1.08	0.71	1.0	GO:0002444
B cell activation involved in immune response (GO:0002312)	74	2	1.86	+	1.08	0.71	1.0	GO:0002312
modified amino acid metabolic process (GO:0006575)	185	5	4.65	+	1.08	0.811	1.0	GO:0006575
mitotic DNA integrity checkpoint signaling (GO:0044774)	74	2	1.86	+	1.08	0.71	1.0	GO:0044774
protein folding (GO:0006457)	222	6	5.58	+	1.08	0.827	1.0	GO:0006457
response to oxygen levels (GO:0070482)	333	9	8.37	+	1.08	0.725	1.0	GO:0070482
autophagy of mitochondrion (GO:0000422)	74	2	1.86	+	1.08	0.71	1.0	GO:0000422
regulation of cell killing (GO:0031341)	111	3	2.79	+	1.08	0.759	1.0	GO:0031341
organ growth (GO:0035265)	111	3	2.79	+	1.08	0.759	1.0	GO:0035265
positive regulation of cell migration (GO:0030335)	556	15	13.97	+	1.07	0.782	1.0	GO:0030335
response to starvation (GO:0042594)	223	6	5.6	+	1.07	0.828	1.0	GO:0042594
regulation of cell-substrate adhesion (GO:0010810)	223	6	5.6	+	1.07	0.828	1.0	GO:0010810
visual perception (GO:0007601)	223	6	5.6	+	1.07	0.828	1.0	GO:0007601
negative regulation of gene expression, epigenetic (GO:0045814)	186	5	4.67	+	1.07	0.812	1.0	GO:0045814
nervous system development (GO:0007399)	2307	62	57.96	+	1.07	0.572	1.0	GO:0007399
cell motility (GO:0048870)	1191	32	29.92	+	1.07	0.702	1.0	GO:0048870
cellular component assembly (GO:0022607)	2531	68	63.58	+	1.07	0.542	1.0	GO:0022607
negative regulation of leukocyte cell-cell adhesion (GO:1903038)	149	4	3.74	+	1.07	0.791	1.0	GO:1903038
lymphocyte activation involved in immune response (GO:0002285)	149	4	3.74	+	1.07	0.791	1.0	GO:0002285
morphogenesis of embryonic epithelium (GO:0016331)	149	4	3.74	+	1.07	0.791	1.0	GO:0016331
lipid biosynthetic process (GO:0008610)	596	16	14.97	+	1.07	0.79	1.0	GO:0008610
neuron differentiation (GO:0030182)	1156	31	29.04	+	1.07	0.698	1.0	GO:0030182
biological regulation (GO:0065007)	12243	328	307.56	+	1.07	0.0695	1.0	GO:0065007
protein targeting (GO:0006605)	224	6	5.63	+	1.07	0.828	1.0	GO:0006605
cellular detoxification (GO:1990748)	112	3	2.81	+	1.07	0.761	1.0	GO:1990748
double-strand break repair (GO:0006302)	224	6	5.63	+	1.07	0.828	1.0	GO:0006302
proteoglycan metabolic process (GO:0006029)	112	3	2.81	+	1.07	0.761	1.0	GO:0006029
oogenesis (GO:0048477)	112	3	2.81	+	1.07	0.761	1.0	GO:0048477
positive regulation of macromolecule metabolic process (GO:0010604)	3136	84	78.78	+	1.07	0.535	1.0	GO:0010604
response to oxidative stress (GO:0006979)	374	10	9.4	+	1.06	0.74	1.0	GO:0006979
regulation of response to external stimulus (GO:0032101)	1122	30	28.19	+	1.06	0.695	1.0	GO:0032101
plasma membrane bounded cell projection organization (GO:0120036)	1197	32	30.07	+	1.06	0.703	1.0	GO:0120036
meiotic cell cycle (GO:0051321)	262	7	6.58	+	1.06	0.841	1.0	GO:0051321
positive regulation of secretion (GO:0051047)	337	9	8.47	+	1.06	0.86	1.0	GO:0051047
neuron migration (GO:0001764)	150	4	3.77	+	1.06	0.792	1.0	GO:0001764
host-mediated perturbation of viral process (GO:0044788)	75	2	1.88	+	1.06	0.713	1.0	GO:0044788
aminoglycan metabolic process (GO:0006022)	75	2	1.88	+	1.06	0.713	1.0	GO:0006022
regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072)	75	2	1.88	+	1.06	0.713	1.0	GO:0099072
CD4-positive, alpha-beta T cell activation (GO:0035710)	75	2	1.88	+	1.06	0.713	1.0	GO:0035710
cell surface receptor signaling pathway via STAT (GO:0097696)	75	2	1.88	+	1.06	0.713	1.0	GO:0097696
membrane lipid biosynthetic process (GO:0046467)	150	4	3.77	+	1.06	0.792	1.0	GO:0046467
regulation of miRNA transcription (GO:1902893)	75	2	1.88	+	1.06	0.713	1.0	GO:1902893
macromolecule catabolic process (GO:0009057)	1088	29	27.33	+	1.06	0.691	1.0	GO:0009057
regulation of cellular process (GO:0050794)	11414	304	286.74	+	1.06	0.128	1.0	GO:0050794
positive regulation of protein transport (GO:0051222)	263	7	6.61	+	1.06	0.841	1.0	GO:0051222
glycoprotein biosynthetic process (GO:0009101)	263	7	6.61	+	1.06	0.841	1.0	GO:0009101
regulation of biological process (GO:0050789)	11842	315	297.49	+	1.06	0.125	1.0	GO:0050789
positive regulation of cellular process (GO:0048522)	5828	155	146.41	+	1.06	0.401	1.0	GO:0048522
regulation of T cell proliferation (GO:0042129)	188	5	4.72	+	1.06	0.813	1.0	GO:0042129
response to hormone (GO:0009725)	828	22	20.8	+	1.06	0.734	1.0	GO:0009725
