Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
protein localization to cell periphery (GO:1990778)	235	2	1.19	+	1.68	0.333	1.0	GO:1990778
connective tissue development (GO:0061448)	235	2	1.19	+	1.68	0.333	1.0	GO:0061448
glycosylation (GO:0070085)	236	2	1.19	+	1.68	0.335	1.0	GO:0070085
regulation of organelle assembly (GO:1902115)	237	2	1.2	+	1.67	0.337	1.0	GO:1902115
regulation of localization (GO:0032879)	2016	17	10.19	+	1.67	0.0309	1.0	GO:0032879
protein ubiquitination (GO:0016567)	593	5	3.0	+	1.67	0.229	1.0	GO:0016567
positive regulation of gene expression (GO:0010628)	1186	10	5.99	+	1.67	0.092	1.0	GO:0010628
monoatomic cation transport (GO:0006812)	831	7	4.2	+	1.67	0.201	1.0	GO:0006812
gene expression (GO:0010467)	2501	21	12.64	+	1.66	0.016	1.0	GO:0010467
regulation of molecular function (GO:0065009)	1316	11	6.65	+	1.65	0.102	1.0	GO:0065009
peptidyl-amino acid modification (GO:0018193)	359	3	1.81	+	1.65	0.432	1.0	GO:0018193
exocytosis (GO:0006887)	240	2	1.21	+	1.65	0.343	1.0	GO:0006887
regulation of defense response (GO:0031347)	842	7	4.26	+	1.65	0.204	1.0	GO:0031347
positive regulation of biosynthetic process (GO:0009891)	2653	22	13.41	+	1.64	0.0178	1.0	GO:0009891
mononuclear cell differentiation (GO:1903131)	362	3	1.83	+	1.64	0.434	1.0	GO:1903131
cell-cell signaling (GO:0007267)	845	7	4.27	+	1.64	0.205	1.0	GO:0007267
positive regulation of macromolecule biosynthetic process (GO:0010557)	2539	21	12.83	+	1.64	0.0234	1.0	GO:0010557
anatomical structure maturation (GO:0071695)	242	2	1.22	+	1.64	0.346	1.0	GO:0071695
regulation of lymphocyte proliferation (GO:0050670)	242	2	1.22	+	1.64	0.346	1.0	GO:0050670
positive regulation of macromolecule metabolic process (GO:0010604)	3154	26	15.94	+	1.63	0.00912	1.0	GO:0010604
programmed cell death (GO:0012501)	1095	9	5.53	+	1.63	0.125	1.0	GO:0012501
negative regulation of molecular function (GO:0044092)	487	4	2.46	+	1.63	0.315	1.0	GO:0044092
cell death (GO:0008219)	1100	9	5.56	+	1.62	0.127	1.0	GO:0008219
positive regulation of leukocyte activation (GO:0002696)	367	3	1.85	+	1.62	0.437	1.0	GO:0002696
mesenchyme development (GO:0060485)	245	2	1.24	+	1.62	0.352	1.0	GO:0060485
mRNA splicing, via spliceosome (GO:0000398)	245	2	1.24	+	1.62	0.352	1.0	GO:0000398
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	245	2	1.24	+	1.62	0.352	1.0	GO:0000377
protein localization (GO:0008104)	1964	16	9.92	+	1.61	0.0625	1.0	GO:0008104
cellular macromolecule localization (GO:0070727)	1972	16	9.97	+	1.61	0.063	1.0	GO:0070727
generation of precursor metabolites and energy (GO:0006091)	370	3	1.87	+	1.60	0.439	1.0	GO:0006091
immune response (GO:0006955)	1727	14	8.73	+	1.60	0.0736	1.0	GO:0006955
positive regulation of transcription by RNA polymerase II (GO:0045944)	1234	10	6.24	+	1.60	0.141	1.0	GO:0045944
regulation of mononuclear cell proliferation (GO:0032944)	247	2	1.25	+	1.60	0.355	1.0	GO:0032944
mRNA metabolic process (GO:0016071)	618	5	3.12	+	1.60	0.245	1.0	GO:0016071
response to cytokine (GO:0034097)	868	7	4.39	+	1.60	0.213	1.0	GO:0034097
nucleocytoplasmic transport (GO:0006913)	249	2	1.26	+	1.59	0.359	1.0	GO:0006913
RNA splicing, via transesterification reactions (GO:0000375)	249	2	1.26	+	1.59	0.359	1.0	GO:0000375
sensory perception (GO:0007600)	998	8	5.04	+	1.59	0.168	1.0	GO:0007600
nuclear transport (GO:0051169)	250	2	1.26	+	1.58	0.361	1.0	GO:0051169
regulation of DNA metabolic process (GO:0051052)	500	4	2.53	+	1.58	0.324	1.0	GO:0051052
regulation of programmed cell death (GO:0043067)	1518	12	7.67	+	1.56	0.127	1.0	GO:0043067
post-transcriptional regulation of gene expression (GO:0010608)	506	4	2.56	+	1.56	0.328	1.0	GO:0010608
regulation of immune response (GO:0050776)	1013	8	5.12	+	1.56	0.174	1.0	GO:0050776
RNA splicing (GO:0008380)	380	3	1.92	+	1.56	0.445	1.0	GO:0008380
cell fate commitment (GO:0045165)	255	2	1.29	+	1.55	0.37	1.0	GO:0045165
germ cell development (GO:0007281)	383	3	1.94	+	1.55	0.447	1.0	GO:0007281
regulation of blood circulation (GO:1903522)	256	2	1.29	+	1.55	0.372	1.0	GO:1903522
response to chemical (GO:0042221)	3717	29	18.78	+	1.54	0.0144	1.0	GO:0042221
positive regulation of metabolic process (GO:0009893)	3472	27	17.55	+	1.54	0.0176	1.0	GO:0009893
positive regulation of cell activation (GO:0050867)	386	3	1.95	+	1.54	0.449	1.0	GO:0050867
multicellular organismal-level homeostasis (GO:0048871)	645	5	3.26	+	1.53	0.264	1.0	GO:0048871
positive regulation of immune system process (GO:0002684)	1033	8	5.22	+	1.53	0.252	1.0	GO:0002684
heart morphogenesis (GO:0003007)	259	2	1.31	+	1.53	0.377	1.0	GO:0003007
regulation of signaling (GO:0023051)	3502	27	17.7	+	1.53	0.0185	1.0	GO:0023051
circulatory system process (GO:0003013)	519	4	2.62	+	1.53	0.337	1.0	GO:0003013
regulation of canonical Wnt signaling pathway (GO:0060828)	260	2	1.31	+	1.52	0.379	1.0	GO:0060828
muscle structure development (GO:0061061)	520	4	2.63	+	1.52	0.338	1.0	GO:0061061
regulation of cell communication (GO:0010646)	3510	27	17.74	+	1.52	0.0251	1.0	GO:0010646
protein modification by small protein conjugation or removal (GO:0070647)	781	6	3.95	+	1.52	0.294	1.0	GO:0070647
cell surface receptor signaling pathway (GO:0007166)	2091	16	10.57	+	1.51	0.1	1.0	GO:0007166
negative regulation of macromolecule biosynthetic process (GO:0010558)	2099	16	10.61	+	1.51	0.101	1.0	GO:0010558
negative regulation of programmed cell death (GO:0043069)	921	7	4.65	+	1.50	0.234	1.0	GO:0043069
chordate embryonic development (GO:0043009)	660	5	3.34	+	1.50	0.391	1.0	GO:0043009
regulation of primary metabolic process (GO:0080090)	5285	40	26.71	+	1.50	0.00459	1.0	GO:0080090
positive regulation of catabolic process (GO:0009896)	529	4	2.67	+	1.50	0.345	1.0	GO:0009896
regulation of cellular response to stress (GO:0080135)	529	4	2.67	+	1.50	0.345	1.0	GO:0080135
in utero embryonic development (GO:0001701)	399	3	2.02	+	1.49	0.458	1.0	GO:0001701
regulation of cell adhesion (GO:0030155)	799	6	4.04	+	1.49	0.301	1.0	GO:0030155
negative regulation of immune system process (GO:0002683)	534	4	2.7	+	1.48	0.349	1.0	GO:0002683
proteolysis involved in protein catabolic process (GO:0051603)	669	5	3.38	+	1.48	0.394	1.0	GO:0051603
regulation of DNA-templated transcription (GO:0006355)	3480	26	17.59	+	1.48	0.0349	1.0	GO:0006355
regulation of multicellular organismal process (GO:0051239)	2946	22	14.89	+	1.48	0.0498	1.0	GO:0051239
blood vessel development (GO:0001568)	536	4	2.71	+	1.48	0.351	1.0	GO:0001568
circulatory system development (GO:0072359)	940	7	4.75	+	1.47	0.338	1.0	GO:0072359
regulation of RNA biosynthetic process (GO:2001141)	3493	26	17.65	+	1.47	0.0355	1.0	GO:2001141
regulation of apoptotic process (GO:0042981)	1479	11	7.47	+	1.47	0.18	1.0	GO:0042981
protein metabolic process (GO:0019538)	3368	25	17.02	+	1.47	0.0449	1.0	GO:0019538
regulation of transcription by RNA polymerase II (GO:0006357)	2704	20	13.66	+	1.46	0.0789	1.0	GO:0006357
negative regulation of biosynthetic process (GO:0009890)	2171	16	10.97	+	1.46	0.11	1.0	GO:0009890
regulation of immune system process (GO:0002682)	1630	12	8.24	+	1.46	0.198	1.0	GO:0002682
intracellular signal transduction (GO:0035556)	1767	13	8.93	+	1.46	0.158	1.0	GO:0035556
regulation of cell development (GO:0060284)	816	6	4.12	+	1.46	0.309	1.0	GO:0060284
regulation of leukocyte proliferation (GO:0070663)	272	2	1.37	+	1.46	0.401	1.0	GO:0070663
negative regulation of defense response (GO:0031348)	272	2	1.37	+	1.46	0.401	1.0	GO:0031348
embryo development ending in birth or egg hatching (GO:0009792)	681	5	3.44	+	1.45	0.399	1.0	GO:0009792
biosynthetic process (GO:0009058)	3960	29	20.01	+	1.45	0.0331	1.0	GO:0009058
negative regulation of transport (GO:0051051)	410	3	2.07	+	1.45	0.466	1.0	GO:0051051
regionalization (GO:0003002)	411	3	2.08	+	1.44	0.466	1.0	GO:0003002
detection of stimulus (GO:0051606)	686	5	3.47	+	1.44	0.401	1.0	GO:0051606
post-translational protein modification (GO:0043687)	831	6	4.2	+	1.43	0.317	1.0	GO:0043687
regulation of hormone levels (GO:0010817)	554	4	2.8	+	1.43	0.365	1.0	GO:0010817
negative regulation of macromolecule metabolic process (GO:0010605)	2495	18	12.61	+	1.43	0.129	1.0	GO:0010605
regulation of RNA metabolic process (GO:0051252)	3745	27	18.93	+	1.43	0.0546	1.0	GO:0051252
vascular process in circulatory system (GO:0003018)	278	2	1.4	+	1.42	0.653	1.0	GO:0003018
chemical synaptic transmission (GO:0007268)	417	3	2.11	+	1.42	0.471	1.0	GO:0007268
anterograde trans-synaptic signaling (GO:0098916)	417	3	2.11	+	1.42	0.471	1.0	GO:0098916
regulation of response to external stimulus (GO:0032101)	1113	8	5.62	+	1.42	0.276	1.0	GO:0032101
vasculature development (GO:0001944)	558	4	2.82	+	1.42	0.369	1.0	GO:0001944
glycoprotein biosynthetic process (GO:0009101)	279	2	1.41	+	1.42	0.654	1.0	GO:0009101
intracellular signaling cassette (GO:0141124)	839	6	4.24	+	1.42	0.321	1.0	GO:0141124
regulation of multicellular organismal development (GO:2000026)	1400	10	7.07	+	1.41	0.24	1.0	GO:2000026
immune system process (GO:0002376)	2384	17	12.05	+	1.41	0.126	1.0	GO:0002376
establishment of organelle localization (GO:0051656)	421	3	2.13	+	1.41	0.474	1.0	GO:0051656
cellular response to hormone stimulus (GO:0032870)	563	4	2.85	+	1.41	0.373	1.0	GO:0032870
glycerophospholipid metabolic process (GO:0006650)	282	2	1.43	+	1.40	0.655	1.0	GO:0006650
detection of stimulus involved in sensory perception (GO:0050906)	564	4	2.85	+	1.40	0.374	1.0	GO:0050906
muscle cell differentiation (GO:0042692)	282	2	1.43	+	1.40	0.655	1.0	GO:0042692
Wnt signaling pathway (GO:0016055)	282	2	1.43	+	1.40	0.655	1.0	GO:0016055
multicellular organismal reproductive process (GO:0048609)	989	7	5.0	+	1.40	0.351	1.0	GO:0048609
sensory organ morphogenesis (GO:0090596)	283	2	1.43	+	1.40	0.656	1.0	GO:0090596
defense response to virus (GO:0051607)	283	2	1.43	+	1.40	0.656	1.0	GO:0051607
regulation of hydrolase activity (GO:0051336)	283	2	1.43	+	1.40	0.656	1.0	GO:0051336
regulation of macromolecule metabolic process (GO:0060255)	5809	41	29.36	+	1.40	0.0157	1.0	GO:0060255
learning or memory (GO:0007611)	284	2	1.44	+	1.39	0.656	1.0	GO:0007611
heart development (GO:0007507)	568	4	2.87	+	1.39	0.538	1.0	GO:0007507
regulation of response to stress (GO:0080134)	1426	10	7.21	+	1.39	0.248	1.0	GO:0080134
leukocyte differentiation (GO:0002521)	428	3	2.16	+	1.39	0.48	1.0	GO:0002521
response to peptide hormone (GO:0043434)	428	3	2.16	+	1.39	0.48	1.0	GO:0043434
regulation of protein-containing complex assembly (GO:0043254)	430	3	2.17	+	1.38	0.481	1.0	GO:0043254
regulation of monoatomic cation transmembrane transport (GO:1904062)	287	2	1.45	+	1.38	0.658	1.0	GO:1904062
sex differentiation (GO:0007548)	288	2	1.46	+	1.37	0.659	1.0	GO:0007548
regulation of nucleobase-containing compound metabolic process (GO:0019219)	4050	28	20.47	+	1.37	0.0821	1.0	GO:0019219
response to radiation (GO:0009314)	436	3	2.2	+	1.36	0.486	1.0	GO:0009314
response to steroid hormone (GO:0048545)	291	2	1.47	+	1.36	0.66	1.0	GO:0048545
trans-synaptic signaling (GO:0099537)	437	3	2.21	+	1.36	0.487	1.0	GO:0099537
regulation of response to stimulus (GO:0048583)	4079	28	20.61	+	1.36	0.0831	1.0	GO:0048583
macromolecule metabolic process (GO:0043170)	5398	37	27.28	+	1.36	0.0337	1.0	GO:0043170
regulation of biosynthetic process (GO:0009889)	5260	36	26.58	+	1.35	0.0418	1.0	GO:0009889
regulation of signal transduction (GO:0009966)	3069	21	15.51	+	1.35	0.13	1.0	GO:0009966
monoatomic ion transport (GO:0006811)	1024	7	5.17	+	1.35	0.364	1.0	GO:0006811
regulation of cellular component biogenesis (GO:0044087)	1024	7	5.17	+	1.35	0.364	1.0	GO:0044087
response to stress (GO:0006950)	3513	24	17.75	+	1.35	0.116	1.0	GO:0006950
regulation of gene expression (GO:0010468)	4979	34	25.16	+	1.35	0.0504	1.0	GO:0010468
negative regulation of cellular process (GO:0048523)	4996	34	25.25	+	1.35	0.051	1.0	GO:0048523
developmental maturation (GO:0021700)	294	2	1.49	+	1.35	0.662	1.0	GO:0021700
regulation of catabolic process (GO:0009894)	1029	7	5.2	+	1.35	0.366	1.0	GO:0009894
positive regulation of developmental process (GO:0051094)	1329	9	6.72	+	1.34	0.319	1.0	GO:0051094
growth (GO:0040007)	443	3	2.24	+	1.34	0.492	1.0	GO:0040007
developmental growth (GO:0048589)	443	3	2.24	+	1.34	0.492	1.0	GO:0048589
nervous system process (GO:0050877)	1478	10	7.47	+	1.34	0.337	1.0	GO:0050877
regulation of metabolic process (GO:0019222)	6356	43	32.12	+	1.34	0.0251	1.0	GO:0019222
negative regulation of cell migration (GO:0030336)	297	2	1.5	+	1.33	0.664	1.0	GO:0030336
negative regulation of apoptotic process (GO:0043066)	892	6	4.51	+	1.33	0.462	1.0	GO:0043066
regulation of growth (GO:0040008)	595	4	3.01	+	1.33	0.547	1.0	GO:0040008
cellular localization (GO:0051641)	2680	18	13.54	+	1.33	0.189	1.0	GO:0051641
homeostasis of number of cells (GO:0048872)	298	2	1.51	+	1.33	0.664	1.0	GO:0048872
macromolecule localization (GO:0033036)	2388	16	12.07	+	1.33	0.22	1.0	GO:0033036
regulation of macromolecule biosynthetic process (GO:0010556)	5086	34	25.7	+	1.32	0.0677	1.0	GO:0010556
carbohydrate derivative metabolic process (GO:1901135)	898	6	4.54	+	1.32	0.464	1.0	GO:1901135
apoptotic process (GO:0006915)	1056	7	5.34	+	1.31	0.498	1.0	GO:0006915
regulation of endocytosis (GO:0030100)	302	2	1.53	+	1.31	0.667	1.0	GO:0030100
negative regulation of metabolic process (GO:0009892)	2723	18	13.76	+	1.31	0.244	1.0	GO:0009892
cell junction assembly (GO:0034329)	303	2	1.53	+	1.31	0.667	1.0	GO:0034329
regulation of intracellular signal transduction (GO:1902531)	1975	13	9.98	+	1.30	0.314	1.0	GO:1902531
regulation of mRNA metabolic process (GO:1903311)	304	2	1.54	+	1.30	0.668	1.0	GO:1903311
reproductive structure development (GO:0048608)	305	2	1.54	+	1.30	0.668	1.0	GO:0048608
positive regulation of protein modification process (GO:0031401)	458	3	2.31	+	1.30	0.505	1.0	GO:0031401
tube development (GO:0035295)	919	6	4.64	+	1.29	0.471	1.0	GO:0035295
negative regulation of biological process (GO:0048519)	5208	34	26.32	+	1.29	0.0897	1.0	GO:0048519
pattern specification process (GO:0007389)	460	3	2.32	+	1.29	0.506	1.0	GO:0007389
reproductive system development (GO:0061458)	309	2	1.56	+	1.28	0.671	1.0	GO:0061458
small molecule biosynthetic process (GO:0044283)	465	3	2.35	+	1.28	0.511	1.0	GO:0044283
neurogenesis (GO:0022008)	1397	9	7.06	+	1.27	0.431	1.0	GO:0022008
negative regulation of cell motility (GO:2000146)	312	2	1.58	+	1.27	0.673	1.0	GO:2000146
positive regulation of biological process (GO:0048518)	6117	39	30.91	+	1.26	0.0857	1.0	GO:0048518
positive regulation of cellular process (GO:0048522)	5807	37	29.35	+	1.26	0.101	1.0	GO:0048522
G protein-coupled receptor signaling pathway (GO:0007186)	1256	8	6.35	+	1.26	0.534	1.0	GO:0007186
sensory perception of smell (GO:0007608)	472	3	2.39	+	1.26	0.517	1.0	GO:0007608
synaptic signaling (GO:0099536)	473	3	2.39	+	1.26	0.518	1.0	GO:0099536
proteolysis (GO:0006508)	1266	8	6.4	+	1.25	0.535	1.0	GO:0006508
cellular response to endogenous stimulus (GO:0071495)	955	6	4.83	+	1.24	0.486	1.0	GO:0071495
regulation of monoatomic ion transmembrane transport (GO:0034765)	319	2	1.61	+	1.24	0.677	1.0	GO:0034765
cellular response to stimulus (GO:0051716)	6422	40	32.45	+	1.23	0.112	1.0	GO:0051716
response to abiotic stimulus (GO:0009628)	1129	7	5.71	+	1.23	0.516	1.0	GO:0009628
regulation of cellular response to growth factor stimulus (GO:0090287)	324	2	1.64	+	1.22	0.68	1.0	GO:0090287
epithelial cell differentiation (GO:0030855)	649	4	3.28	+	1.22	0.572	1.0	GO:0030855
regulation of developmental process (GO:0050793)	2443	15	12.35	+	1.22	0.445	1.0	GO:0050793
signal transduction (GO:0007165)	4895	30	24.74	+	1.21	0.248	1.0	GO:0007165
regulation of protein kinase activity (GO:0045859)	327	2	1.65	+	1.21	0.682	1.0	GO:0045859
system process (GO:0003008)	2128	13	10.75	+	1.21	0.422	1.0	GO:0003008
cell cycle (GO:0007049)	987	6	4.99	+	1.20	0.641	1.0	GO:0007049
positive regulation of cell cycle (GO:0045787)	330	2	1.67	+	1.20	0.684	1.0	GO:0045787
negative regulation of locomotion (GO:0040013)	330	2	1.67	+	1.20	0.684	1.0	GO:0040013
primary metabolic process (GO:0044238)	6774	41	34.23	+	1.20	0.174	1.0	GO:0044238
cognition (GO:0050890)	332	2	1.68	+	1.19	0.686	1.0	GO:0050890
nucleobase-containing compound catabolic process (GO:0034655)	332	2	1.68	+	1.19	0.686	1.0	GO:0034655
immune response-activating signaling pathway (GO:0002757)	333	2	1.68	+	1.19	0.686	1.0	GO:0002757
regulation of Wnt signaling pathway (GO:0030111)	335	2	1.69	+	1.18	0.688	1.0	GO:0030111
gamete generation (GO:0007276)	838	5	4.23	+	1.18	0.617	1.0	GO:0007276
catabolic process (GO:0009056)	2013	12	10.17	+	1.18	0.508	1.0	GO:0009056
chromosome segregation (GO:0007059)	337	2	1.7	+	1.17	0.689	1.0	GO:0007059
regulation of protein phosphorylation (GO:0001932)	507	3	2.56	+	1.17	0.744	1.0	GO:0001932
monocarboxylic acid metabolic process (GO:0032787)	507	3	2.56	+	1.17	0.744	1.0	GO:0032787
response to hormone (GO:0009725)	849	5	4.29	+	1.17	0.621	1.0	GO:0009725
developmental process involved in reproduction (GO:0003006)	1029	6	5.2	+	1.15	0.65	1.0	GO:0003006
generation of neurons (GO:0048699)	1205	7	6.09	+	1.15	0.673	1.0	GO:0048699
regulation of cell differentiation (GO:0045595)	1553	9	7.85	+	1.15	0.579	1.0	GO:0045595
negative regulation of gene expression (GO:0010629)	1037	6	5.24	+	1.14	0.652	1.0	GO:0010629
metabolic process (GO:0008152)	7621	44	38.51	+	1.14	0.265	1.0	GO:0008152
RNA biosynthetic process (GO:0032774)	1386	8	7.0	+	1.14	0.692	1.0	GO:0032774
hemopoiesis (GO:0030097)	694	4	3.51	+	1.14	0.781	1.0	GO:0030097
tube morphogenesis (GO:0035239)	695	4	3.51	+	1.14	0.781	1.0	GO:0035239
signaling (GO:0023052)	5226	30	26.41	+	1.14	0.429	1.0	GO:0023052
regulation of phosphate metabolic process (GO:0019220)	697	4	3.52	+	1.14	0.782	1.0	GO:0019220
DNA repair (GO:0006281)	523	3	2.64	+	1.14	0.749	1.0	GO:0006281
cell division (GO:0051301)	523	3	2.64	+	1.14	0.749	1.0	GO:0051301
regulation of phosphorus metabolic process (GO:0051174)	698	4	3.53	+	1.13	0.782	1.0	GO:0051174
monoatomic cation transmembrane transport (GO:0098655)	698	4	3.53	+	1.13	0.782	1.0	GO:0098655
cilium assembly (GO:0060271)	350	2	1.77	+	1.13	0.698	1.0	GO:0060271
regulation of kinase activity (GO:0043549)	351	2	1.77	+	1.13	0.698	1.0	GO:0043549
cell communication (GO:0007154)	5272	30	26.64	+	1.13	0.433	1.0	GO:0007154
transport (GO:0006810)	3703	21	18.71	+	1.12	0.524	1.0	GO:0006810
angiogenesis (GO:0001525)	353	2	1.78	+	1.12	0.7	1.0	GO:0001525
negative regulation of cell cycle (GO:0045786)	355	2	1.79	+	1.11	0.701	1.0	GO:0045786
response to endogenous stimulus (GO:0009719)	1243	7	6.28	+	1.11	0.68	1.0	GO:0009719
phospholipid metabolic process (GO:0006644)	356	2	1.8	+	1.11	0.702	1.0	GO:0006644
protein modification process (GO:0036211)	1781	10	9.0	+	1.11	0.725	1.0	GO:0036211
regulation of cellular process (GO:0050794)	11410	64	57.66	+	1.11	0.235	1.0	GO:0050794
camera-type eye development (GO:0043010)	357	2	1.8	+	1.11	0.702	1.0	GO:0043010
cell cycle process (GO:0022402)	897	5	4.53	+	1.10	0.807	1.0	GO:0022402
localization (GO:0051179)	4523	25	22.86	+	1.09	0.635	1.0	GO:0051179
establishment of localization (GO:0051234)	3981	22	20.12	+	1.09	0.619	1.0	GO:0051234
sexual reproduction (GO:0019953)	1088	6	5.5	+	1.09	0.824	1.0	GO:0019953
negative regulation of catabolic process (GO:0009895)	363	2	1.83	+	1.09	0.706	1.0	GO:0009895
regulation of biological process (GO:0050789)	11802	65	59.64	+	1.09	0.321	1.0	GO:0050789
establishment of localization in cell (GO:0051649)	1639	9	8.28	+	1.09	0.717	1.0	GO:0051649
organelle localization (GO:0051640)	547	3	2.76	+	1.09	0.757	1.0	GO:0051640
sensory perception of chemical stimulus (GO:0007606)	547	3	2.76	+	1.09	0.757	1.0	GO:0007606
protein transport (GO:0015031)	1095	6	5.53	+	1.08	0.825	1.0	GO:0015031
chemical homeostasis (GO:0048878)	913	5	4.61	+	1.08	0.809	1.0	GO:0048878
synapse organization (GO:0050808)	366	2	1.85	+	1.08	0.709	1.0	GO:0050808
secretion (GO:0046903)	552	3	2.79	+	1.08	0.759	1.0	GO:0046903
carbohydrate derivative biosynthetic process (GO:1901137)	553	3	2.79	+	1.07	0.759	1.0	GO:1901137
homeostatic process (GO:0042592)	1475	8	7.45	+	1.07	0.848	1.0	GO:0042592
nucleic acid biosynthetic process (GO:0141187)	1476	8	7.46	+	1.07	0.848	1.0	GO:0141187
positive regulation of cellular component organization (GO:0051130)	1116	6	5.64	+	1.06	0.827	1.0	GO:0051130
vesicle-mediated transport (GO:0016192)	1304	7	6.59	+	1.06	0.839	1.0	GO:0016192
biological_process (GO:0008150)	17701	95	89.45	+	1.06	0.154	1.0	GO:0008150
regulation of phosphorylation (GO:0042325)	559	3	2.82	+	1.06	0.762	1.0	GO:0042325
brain development (GO:0007420)	747	4	3.77	+	1.06	0.792	1.0	GO:0007420
response to stimulus (GO:0050896)	8218	44	41.53	+	1.06	0.617	1.0	GO:0050896
cellular process (GO:0009987)	15523	83	78.44	+	1.06	0.361	1.0	GO:0009987
DNA metabolic process (GO:0006259)	749	4	3.79	+	1.06	0.792	1.0	GO:0006259
biological regulation (GO:0065007)	12207	65	61.69	+	1.05	0.549	1.0	GO:0065007
cell junction organization (GO:0034330)	564	3	2.85	+	1.05	0.763	1.0	GO:0034330
regulation of apoptotic signaling pathway (GO:2001233)	379	2	1.92	+	1.04	0.718	1.0	GO:2001233
membrane organization (GO:0061024)	763	4	3.86	+	1.04	0.795	1.0	GO:0061024
chromatin organization (GO:0006325)	1149	6	5.81	+	1.03	0.831	1.0	GO:0006325
response to virus (GO:0009615)	384	2	1.94	+	1.03	0.721	1.0	GO:0009615
RNA metabolic process (GO:0016070)	1537	8	7.77	+	1.03	0.852	1.0	GO:0016070
regulation of cell migration (GO:0030334)	961	5	4.86	+	1.03	0.817	1.0	GO:0030334
cilium organization (GO:0044782)	385	2	1.95	+	1.03	0.722	1.0	GO:0044782
regulation of catalytic activity (GO:0050790)	775	4	3.92	+	1.02	0.798	1.0	GO:0050790
inorganic ion transmembrane transport (GO:0098660)	776	4	3.92	+	1.02	0.799	1.0	GO:0098660
cell differentiation (GO:0030154)	3711	19	18.75	+	1.01	0.899	1.0	GO:0030154
cellular developmental process (GO:0048869)	3714	19	18.77	+	1.01	0.899	1.0	GO:0048869
mitotic cell cycle (GO:0000278)	592	3	2.99	+	1.00	1.0	1.0	GO:0000278
regulation of biological quality (GO:0065008)	2968	15	15.0	+	1.00	1.0	1.0	GO:0065008
macromolecule modification (GO:0043412)	1979	10	10.0	-	1.00	1.0	1.0	GO:0043412
positive regulation of phosphorus metabolic process (GO:0010562)	398	2	2.01	-	.99	1.0	1.0	GO:0010562
positive regulation of phosphate metabolic process (GO:0045937)	398	2	2.01	-	.99	1.0	1.0	GO:0045937
head development (GO:0060322)	797	4	4.03	-	.99	1.0	1.0	GO:0060322
intracellular transport (GO:0046907)	1197	6	6.05	-	.99	1.0	1.0	GO:0046907
activation of immune response (GO:0002253)	399	2	2.02	-	.99	1.0	1.0	GO:0002253
negative regulation of response to external stimulus (GO:0032102)	400	2	2.02	-	.99	1.0	1.0	GO:0032102
lipid metabolic process (GO:0006629)	1209	6	6.11	-	.98	1.0	1.0	GO:0006629
immune response-regulating signaling pathway (GO:0002764)	403	2	2.04	-	.98	1.0	1.0	GO:0002764
eye development (GO:0001654)	406	2	2.05	-	.97	1.0	1.0	GO:0001654
central nervous system development (GO:0007417)	1021	5	5.16	-	.97	1.0	1.0	GO:0007417
sensory organ development (GO:0007423)	613	3	3.1	-	.97	1.0	1.0	GO:0007423
regulation of cell motility (GO:2000145)	1023	5	5.17	-	.97	1.0	1.0	GO:2000145
multicellular organismal process (GO:0032501)	6347	31	32.07	-	.97	0.915	1.0	GO:0032501
visual system development (GO:0150063)	410	2	2.07	-	.97	1.0	1.0	GO:0150063
regulation of transferase activity (GO:0051338)	411	2	2.08	-	.96	1.0	1.0	GO:0051338
cell projection organization (GO:0030030)	1237	6	6.25	-	.96	1.0	1.0	GO:0030030
organic anion transport (GO:0015711)	414	2	2.09	-	.96	1.0	1.0	GO:0015711
negative regulation of cell communication (GO:0010648)	1452	7	7.34	-	.95	1.0	1.0	GO:0010648
cell development (GO:0048468)	2282	11	11.53	-	.95	1.0	1.0	GO:0048468
sensory system development (GO:0048880)	417	2	2.11	-	.95	1.0	1.0	GO:0048880
forebrain development (GO:0030900)	417	2	2.11	-	.95	1.0	1.0	GO:0030900
enzyme-linked receptor protein signaling pathway (GO:0007167)	626	3	3.16	-	.95	1.0	1.0	GO:0007167
embryo development (GO:0009790)	1045	5	5.28	-	.95	1.0	1.0	GO:0009790
regulation of anatomical structure morphogenesis (GO:0022603)	836	4	4.22	-	.95	1.0	1.0	GO:0022603
regulation of plasma membrane bounded cell projection organization (GO:0120035)	638	3	3.22	-	.93	1.0	1.0	GO:0120035
regulation of locomotion (GO:0040012)	1067	5	5.39	-	.93	1.0	1.0	GO:0040012
regulation of cell cycle (GO:0051726)	1070	5	5.41	-	.92	1.0	1.0	GO:0051726
monoatomic ion transmembrane transport (GO:0034220)	859	4	4.34	-	.92	1.0	1.0	GO:0034220
cell surface receptor protein tyrosine kinase signaling pathway (GO:0007169)	430	2	2.17	-	.92	1.0	1.0	GO:0007169
secretion by cell (GO:0032940)	431	2	2.18	-	.92	1.0	1.0	GO:0032940
intracellular monoatomic cation homeostasis (GO:0030003)	432	2	2.18	-	.92	1.0	1.0	GO:0030003
positive regulation of cell differentiation (GO:0045597)	865	4	4.37	-	.92	1.0	1.0	GO:0045597
nucleic acid metabolic process (GO:0090304)	2164	10	10.94	-	.91	0.873	1.0	GO:0090304
establishment of protein localization (GO:0045184)	1307	6	6.6	-	.91	1.0	1.0	GO:0045184
