Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
skin epidermis development (GO:0098773)	122	2	1.19	+	1.69	0.333	1.0	GO:0098773
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	122	2	1.19	+	1.69	0.333	1.0	GO:0061844
cilium movement (GO:0003341)	244	4	2.37	+	1.69	0.305	1.0	GO:0003341
sperm motility (GO:0097722)	184	3	1.79	+	1.68	0.266	1.0	GO:0097722
flagellated sperm motility (GO:0030317)	184	3	1.79	+	1.68	0.266	1.0	GO:0030317
sensory system development (GO:0048880)	430	7	4.18	+	1.68	0.203	1.0	GO:0048880
mononuclear cell proliferation (GO:0032943)	123	2	1.2	+	1.67	0.336	1.0	GO:0032943
regulation of muscle system process (GO:0090257)	246	4	2.39	+	1.67	0.307	1.0	GO:0090257
defense response to Gram-positive bacterium (GO:0050830)	123	2	1.2	+	1.67	0.336	1.0	GO:0050830
regulation of cell morphogenesis (GO:0022604)	246	4	2.39	+	1.67	0.307	1.0	GO:0022604
regulation of DNA metabolic process (GO:0051052)	493	8	4.79	+	1.67	0.154	1.0	GO:0051052
carboxylic acid metabolic process (GO:0019752)	802	13	7.79	+	1.67	0.0644	1.0	GO:0019752
connective tissue development (GO:0061448)	247	4	2.4	+	1.67	0.308	1.0	GO:0061448
chloride transport (GO:0006821)	124	2	1.21	+	1.66	0.34	1.0	GO:0006821
alcohol metabolic process (GO:0006066)	310	5	3.01	+	1.66	0.232	1.0	GO:0006066
mononuclear cell differentiation (GO:1903131)	373	6	3.62	+	1.66	0.182	1.0	GO:1903131
vasculature development (GO:0001944)	562	9	5.46	+	1.65	0.124	1.0	GO:0001944
anatomical structure maturation (GO:0071695)	250	4	2.43	+	1.65	0.312	1.0	GO:0071695
leukocyte differentiation (GO:0002521)	438	7	4.26	+	1.64	0.207	1.0	GO:0002521
regulation of small GTPase mediated signal transduction (GO:0051056)	315	5	3.06	+	1.63	0.238	1.0	GO:0051056
regulation of cell-matrix adhesion (GO:0001952)	126	2	1.22	+	1.63	0.347	1.0	GO:0001952
cardiocyte differentiation (GO:0035051)	126	2	1.22	+	1.63	0.347	1.0	GO:0035051
epithelial cell proliferation (GO:0050673)	190	3	1.85	+	1.62	0.436	1.0	GO:0050673
oxoacid metabolic process (GO:0043436)	824	13	8.01	+	1.62	0.098	1.0	GO:0043436
recombinational repair (GO:0000725)	127	2	1.23	+	1.62	0.35	1.0	GO:0000725
negative regulation of catabolic process (GO:0009895)	381	6	3.7	+	1.62	0.191	1.0	GO:0009895
tube morphogenesis (GO:0035239)	700	11	6.8	+	1.62	0.112	1.0	GO:0035239
circulatory system development (GO:0072359)	957	15	9.3	+	1.61	0.062	1.0	GO:0072359
negative regulation of cell population proliferation (GO:0008285)	704	11	6.84	+	1.61	0.114	1.0	GO:0008285
stem cell population maintenance (GO:0019827)	128	2	1.24	+	1.61	0.354	1.0	GO:0019827
microtubule-based process (GO:0007017)	897	14	8.72	+	1.61	0.0786	1.0	GO:0007017
homeostatic process (GO:0042592)	1539	24	14.96	+	1.60	0.0207	1.0	GO:0042592
heart development (GO:0007507)	579	9	5.63	+	1.60	0.19	1.0	GO:0007507
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	129	2	1.25	+	1.60	0.357	1.0	GO:0006888
regulation of actin filament polymerization (GO:0030833)	129	2	1.25	+	1.60	0.357	1.0	GO:0030833
positive regulation of cell-substrate adhesion (GO:0010811)	129	2	1.25	+	1.60	0.357	1.0	GO:0010811
endocrine system development (GO:0035270)	129	2	1.25	+	1.60	0.357	1.0	GO:0035270
protein-containing complex assembly (GO:0065003)	1293	20	12.57	+	1.59	0.0388	1.0	GO:0065003
regulation of neuron differentiation (GO:0045664)	194	3	1.89	+	1.59	0.441	1.0	GO:0045664
response to radiation (GO:0009314)	453	7	4.4	+	1.59	0.217	1.0	GO:0009314
regulation of cellular response to growth factor stimulus (GO:0090287)	324	5	3.15	+	1.59	0.25	1.0	GO:0090287
cell-cell junction assembly (GO:0007043)	130	2	1.26	+	1.58	0.361	1.0	GO:0007043
organelle assembly (GO:0070925)	910	14	8.84	+	1.58	0.0821	1.0	GO:0070925
microtubule cytoskeleton organization (GO:0000226)	585	9	5.69	+	1.58	0.192	1.0	GO:0000226
lymphocyte activation (GO:0046649)	522	8	5.07	+	1.58	0.173	1.0	GO:0046649
hemopoiesis (GO:0030097)	719	11	6.99	+	1.57	0.12	1.0	GO:0030097
circulatory system process (GO:0003013)	523	8	5.08	+	1.57	0.174	1.0	GO:0003013
cerebral cortex development (GO:0021987)	131	2	1.27	+	1.57	0.364	1.0	GO:0021987
protein-containing complex organization (GO:0043933)	1449	22	14.08	+	1.56	0.036	1.0	GO:0043933
heart morphogenesis (GO:0003007)	264	4	2.57	+	1.56	0.33	1.0	GO:0003007
inorganic anion transmembrane transport (GO:0098661)	132	2	1.28	+	1.56	0.368	1.0	GO:0098661
epithelial cell differentiation (GO:0030855)	662	10	6.43	+	1.55	0.155	1.0	GO:0030855
lipid biosynthetic process (GO:0008610)	596	9	5.79	+	1.55	0.196	1.0	GO:0008610
cilium movement involved in cell motility (GO:0060294)	199	3	1.93	+	1.55	0.447	1.0	GO:0060294
regulation of blood pressure (GO:0008217)	199	3	1.93	+	1.55	0.447	1.0	GO:0008217
organophosphate catabolic process (GO:0046434)	199	3	1.93	+	1.55	0.447	1.0	GO:0046434
regulation of chromosome segregation (GO:0051983)	133	2	1.29	+	1.55	0.371	1.0	GO:0051983
regulation of B cell activation (GO:0050864)	133	2	1.29	+	1.55	0.371	1.0	GO:0050864
maintenance of cell number (GO:0098727)	133	2	1.29	+	1.55	0.371	1.0	GO:0098727
plasma membrane bounded cell projection organization (GO:0120036)	1197	18	11.63	+	1.55	0.0661	1.0	GO:0120036
cellular component assembly (GO:0022607)	2531	38	24.6	+	1.54	0.00644	1.0	GO:0022607
pallium development (GO:0021543)	200	3	1.94	+	1.54	0.448	1.0	GO:0021543
regulation of protein polymerization (GO:0032271)	200	3	1.94	+	1.54	0.448	1.0	GO:0032271
tube development (GO:0035295)	936	14	9.1	+	1.54	0.12	1.0	GO:0035295
synapse assembly (GO:0007416)	134	2	1.3	+	1.54	0.375	1.0	GO:0007416
cytoplasmic translation (GO:0002181)	134	2	1.3	+	1.54	0.375	1.0	GO:0002181
regulation of intracellular transport (GO:0032386)	268	4	2.6	+	1.54	0.336	1.0	GO:0032386
response to acid chemical (GO:0001101)	134	2	1.3	+	1.54	0.375	1.0	GO:0001101
mRNA transport (GO:0051028)	134	2	1.3	+	1.54	0.375	1.0	GO:0051028
regulation of blood circulation (GO:1903522)	268	4	2.6	+	1.54	0.336	1.0	GO:1903522
regulation of mRNA catabolic process (GO:0061013)	201	3	1.95	+	1.54	0.45	1.0	GO:0061013
bone development (GO:0060348)	202	3	1.96	+	1.53	0.451	1.0	GO:0060348
cilium-dependent cell motility (GO:0060285)	202	3	1.96	+	1.53	0.451	1.0	GO:0060285
cilium or flagellum-dependent cell motility (GO:0001539)	202	3	1.96	+	1.53	0.451	1.0	GO:0001539
negative regulation of response to external stimulus (GO:0032102)	404	6	3.93	+	1.53	0.295	1.0	GO:0032102
negative regulation of proteolysis (GO:0045861)	135	2	1.31	+	1.52	0.378	1.0	GO:0045861
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	135	2	1.31	+	1.52	0.378	1.0	GO:1902850
epithelial cell development (GO:0002064)	203	3	1.97	+	1.52	0.452	1.0	GO:0002064
liver development (GO:0001889)	136	2	1.32	+	1.51	0.382	1.0	GO:0001889
response to glucocorticoid (GO:0051384)	136	2	1.32	+	1.51	0.382	1.0	GO:0051384
pyridine-containing compound metabolic process (GO:0072524)	136	2	1.32	+	1.51	0.382	1.0	GO:0072524
regulation of cell growth (GO:0001558)	409	6	3.97	+	1.51	0.299	1.0	GO:0001558
organic anion transport (GO:0015711)	409	6	3.97	+	1.51	0.299	1.0	GO:0015711
humoral immune response (GO:0006959)	273	4	2.65	+	1.51	0.343	1.0	GO:0006959
sulfur compound metabolic process (GO:0006790)	273	4	2.65	+	1.51	0.343	1.0	GO:0006790
animal organ development (GO:0048513)	2935	43	28.52	+	1.51	0.00575	1.0	GO:0048513
positive regulation of response to biotic stimulus (GO:0002833)	342	5	3.32	+	1.50	0.392	1.0	GO:0002833
determination of left/right symmetry (GO:0007368)	137	2	1.33	+	1.50	0.385	1.0	GO:0007368
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	274	4	2.66	+	1.50	0.344	1.0	GO:0090092
vascular process in circulatory system (GO:0003018)	276	4	2.68	+	1.49	0.347	1.0	GO:0003018
regulation of lipid metabolic process (GO:0019216)	345	5	3.35	+	1.49	0.394	1.0	GO:0019216
epidermis development (GO:0008544)	346	5	3.36	+	1.49	0.395	1.0	GO:0008544
regulation of small molecule metabolic process (GO:0062012)	347	5	3.37	+	1.48	0.395	1.0	GO:0062012
fat cell differentiation (GO:0045444)	139	2	1.35	+	1.48	0.392	1.0	GO:0045444
response to calcium ion (GO:0051592)	139	2	1.35	+	1.48	0.392	1.0	GO:0051592
protein complex oligomerization (GO:0051259)	278	4	2.7	+	1.48	0.35	1.0	GO:0051259
hepaticobiliary system development (GO:0061008)	139	2	1.35	+	1.48	0.392	1.0	GO:0061008
cell projection organization (GO:0030030)	1252	18	12.17	+	1.48	0.0992	1.0	GO:0030030
protein homooligomerization (GO:0051260)	209	3	2.03	+	1.48	0.46	1.0	GO:0051260
anatomical structure morphogenesis (GO:0009653)	2303	33	22.38	+	1.47	0.0234	1.0	GO:0009653
small molecule biosynthetic process (GO:0044283)	489	7	4.75	+	1.47	0.247	1.0	GO:0044283
regulation of fat cell differentiation (GO:0045598)	140	2	1.36	+	1.47	0.396	1.0	GO:0045598
regulation of viral process (GO:0050792)	140	2	1.36	+	1.47	0.396	1.0	GO:0050792
regulation of cell shape (GO:0008360)	140	2	1.36	+	1.47	0.396	1.0	GO:0008360
positive regulation of DNA metabolic process (GO:0051054)	281	4	2.73	+	1.46	0.355	1.0	GO:0051054
angiogenesis (GO:0001525)	352	5	3.42	+	1.46	0.399	1.0	GO:0001525
regulation of anatomical structure morphogenesis (GO:0022603)	845	12	8.21	+	1.46	0.205	1.0	GO:0022603
chromosome organization (GO:0051276)	423	6	4.11	+	1.46	0.311	1.0	GO:0051276
synaptic signaling (GO:0099536)	495	7	4.81	+	1.46	0.345	1.0	GO:0099536
regulation of ERK1 and ERK2 cascade (GO:0070372)	283	4	2.75	+	1.45	0.358	1.0	GO:0070372
leukocyte proliferation (GO:0070661)	142	2	1.38	+	1.45	0.402	1.0	GO:0070661
branching morphogenesis of an epithelial tube (GO:0048754)	142	2	1.38	+	1.45	0.402	1.0	GO:0048754
inorganic ion transmembrane transport (GO:0098660)	782	11	7.6	+	1.45	0.193	1.0	GO:0098660
cellular component biogenesis (GO:0044085)	2774	39	26.96	+	1.45	0.0163	1.0	GO:0044085
ameboidal-type cell migration (GO:0001667)	143	2	1.39	+	1.44	0.406	1.0	GO:0001667
lipid metabolic process (GO:0006629)	1217	17	11.83	+	1.44	0.13	1.0	GO:0006629
leukocyte activation (GO:0045321)	646	9	6.28	+	1.43	0.302	1.0	GO:0045321
positive regulation of organelle organization (GO:0010638)	503	7	4.89	+	1.43	0.349	1.0	GO:0010638
regulation of muscle cell differentiation (GO:0051147)	144	2	1.4	+	1.43	0.653	1.0	GO:0051147
Wnt signaling pathway (GO:0016055)	288	4	2.8	+	1.43	0.366	1.0	GO:0016055
left/right pattern formation (GO:0060972)	144	2	1.4	+	1.43	0.653	1.0	GO:0060972
regulation of ketone metabolic process (GO:0010565)	144	2	1.4	+	1.43	0.653	1.0	GO:0010565
cell recognition (GO:0008037)	144	2	1.4	+	1.43	0.653	1.0	GO:0008037
monoatomic ion transmembrane transport (GO:0034220)	864	12	8.4	+	1.43	0.211	1.0	GO:0034220
chemical synaptic transmission (GO:0007268)	433	6	4.21	+	1.43	0.321	1.0	GO:0007268
anterograde trans-synaptic signaling (GO:0098916)	433	6	4.21	+	1.43	0.321	1.0	GO:0098916
blood circulation (GO:0008015)	433	6	4.21	+	1.43	0.321	1.0	GO:0008015
vesicle organization (GO:0016050)	361	5	3.51	+	1.43	0.406	1.0	GO:0016050
telencephalon development (GO:0021537)	290	4	2.82	+	1.42	0.369	1.0	GO:0021537
regulation of mononuclear cell migration (GO:0071675)	145	2	1.41	+	1.42	0.654	1.0	GO:0071675
keratinocyte differentiation (GO:0030216)	145	2	1.41	+	1.42	0.654	1.0	GO:0030216
membraneless organelle assembly (GO:0140694)	363	5	3.53	+	1.42	0.408	1.0	GO:0140694
system process (GO:0003008)	2179	30	21.18	+	1.42	0.0489	1.0	GO:0003008
protein-containing complex disassembly (GO:0032984)	146	2	1.42	+	1.41	0.655	1.0	GO:0032984
defense response to virus (GO:0051607)	292	4	2.84	+	1.41	0.373	1.0	GO:0051607
regulation of postsynapse organization (GO:0099175)	146	2	1.42	+	1.41	0.655	1.0	GO:0099175
nucleobase-containing compound catabolic process (GO:0034655)	366	5	3.56	+	1.41	0.411	1.0	GO:0034655
calcium ion transmembrane transport (GO:0070588)	220	3	2.14	+	1.40	0.476	1.0	GO:0070588
regulation of nuclear division (GO:0051783)	147	2	1.43	+	1.40	0.656	1.0	GO:0051783
positive regulation of Wnt signaling pathway (GO:0030177)	147	2	1.43	+	1.40	0.656	1.0	GO:0030177
negative regulation of cell cycle phase transition (GO:1901988)	221	3	2.15	+	1.40	0.478	1.0	GO:1901988
blood vessel morphogenesis (GO:0048514)	442	6	4.3	+	1.40	0.33	1.0	GO:0048514
protein folding (GO:0006457)	222	3	2.16	+	1.39	0.479	1.0	GO:0006457
sensory organ morphogenesis (GO:0090596)	296	4	2.88	+	1.39	0.539	1.0	GO:0090596
regulation of intracellular protein transport (GO:0033157)	148	2	1.44	+	1.39	0.657	1.0	GO:0033157
monoatomic anion transmembrane transport (GO:0098656)	148	2	1.44	+	1.39	0.657	1.0	GO:0098656
monoatomic ion transport (GO:0006811)	1037	14	10.08	+	1.39	0.193	1.0	GO:0006811
regulation of angiogenesis (GO:0045765)	297	4	2.89	+	1.39	0.54	1.0	GO:0045765
Golgi vesicle transport (GO:0048193)	297	4	2.89	+	1.39	0.54	1.0	GO:0048193
regulation of cell-substrate adhesion (GO:0010810)	223	3	2.17	+	1.38	0.481	1.0	GO:0010810
cell adhesion (GO:0007155)	968	13	9.41	+	1.38	0.236	1.0	GO:0007155
male gonad development (GO:0008584)	149	2	1.45	+	1.38	0.658	1.0	GO:0008584
fertilization (GO:0009566)	224	3	2.18	+	1.38	0.482	1.0	GO:0009566
neuron migration (GO:0001764)	150	2	1.46	+	1.37	0.659	1.0	GO:0001764
development of primary male sexual characteristics (GO:0046546)	150	2	1.46	+	1.37	0.659	1.0	GO:0046546
positive regulation of cellular component organization (GO:0051130)	1127	15	10.95	+	1.37	0.209	1.0	GO:0051130
cytoskeleton organization (GO:0007010)	1279	17	12.43	+	1.37	0.183	1.0	GO:0007010
cell division (GO:0051301)	527	7	5.12	+	1.37	0.364	1.0	GO:0051301
nucleus organization (GO:0006997)	151	2	1.47	+	1.36	0.66	1.0	GO:0006997
monocarboxylic acid transport (GO:0015718)	151	2	1.47	+	1.36	0.66	1.0	GO:0015718
regulation of growth (GO:0040008)	605	8	5.88	+	1.36	0.393	1.0	GO:0040008
trans-synaptic signaling (GO:0099537)	455	6	4.42	+	1.36	0.46	1.0	GO:0099537
regulation of calcium ion transport (GO:0051924)	228	3	2.22	+	1.35	0.489	1.0	GO:0051924
regulation of vasculature development (GO:1901342)	304	4	2.95	+	1.35	0.545	1.0	GO:1901342
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	152	2	1.48	+	1.35	0.661	1.0	GO:0090101
cell junction assembly (GO:0034329)	304	4	2.95	+	1.35	0.545	1.0	GO:0034329
brain development (GO:0007420)	761	10	7.4	+	1.35	0.341	1.0	GO:0007420
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	382	5	3.71	+	1.35	0.426	1.0	GO:0043161
cell cycle (GO:0007049)	994	13	9.66	+	1.35	0.246	1.0	GO:0007049
amide transport (GO:0042886)	153	2	1.49	+	1.35	0.662	1.0	GO:0042886
axonogenesis (GO:0007409)	383	5	3.72	+	1.34	0.427	1.0	GO:0007409
skeletal system morphogenesis (GO:0048705)	230	3	2.24	+	1.34	0.492	1.0	GO:0048705
inorganic cation transmembrane transport (GO:0098662)	690	9	6.71	+	1.34	0.323	1.0	GO:0098662
striated muscle cell differentiation (GO:0051146)	230	3	2.24	+	1.34	0.492	1.0	GO:0051146
regulation of cellular localization (GO:0060341)	537	7	5.22	+	1.34	0.371	1.0	GO:0060341
lipid catabolic process (GO:0016042)	307	4	2.98	+	1.34	0.547	1.0	GO:0016042
monoatomic cation transport (GO:0006812)	847	11	8.23	+	1.34	0.284	1.0	GO:0006812
anatomical structure formation involved in morphogenesis (GO:0048646)	1001	13	9.73	+	1.34	0.249	1.0	GO:0048646
nucleobase-containing compound transport (GO:0015931)	231	3	2.24	+	1.34	0.493	1.0	GO:0015931
regeneration (GO:0031099)	154	2	1.5	+	1.34	0.663	1.0	GO:0031099
organelle organization (GO:0006996)	3084	40	29.97	+	1.33	0.0577	1.0	GO:0006996
regulation of endocytosis (GO:0030100)	309	4	3.0	+	1.33	0.548	1.0	GO:0030100
cell morphogenesis involved in neuron differentiation (GO:0048667)	465	6	4.52	+	1.33	0.466	1.0	GO:0048667
cell activation (GO:0001775)	776	10	7.54	+	1.33	0.347	1.0	GO:0001775
organic acid catabolic process (GO:0016054)	233	3	2.26	+	1.32	0.497	1.0	GO:0016054
carboxylic acid catabolic process (GO:0046395)	233	3	2.26	+	1.32	0.497	1.0	GO:0046395
actin filament-based process (GO:0030029)	622	8	6.04	+	1.32	0.401	1.0	GO:0030029
positive regulation of innate immune response (GO:0045089)	312	4	3.03	+	1.32	0.551	1.0	GO:0045089
negative regulation of protein metabolic process (GO:0051248)	546	7	5.31	+	1.32	0.379	1.0	GO:0051248
actin cytoskeleton organization (GO:0030036)	546	7	5.31	+	1.32	0.379	1.0	GO:0030036
regulation of supramolecular fiber organization (GO:1902903)	390	5	3.79	+	1.32	0.434	1.0	GO:1902903
growth (GO:0040007)	469	6	4.56	+	1.32	0.468	1.0	GO:0040007
developmental growth (GO:0048589)	469	6	4.56	+	1.32	0.468	1.0	GO:0048589
intracellular transport (GO:0046907)	1254	16	12.19	+	1.31	0.236	1.0	GO:0046907
import into cell (GO:0098657)	706	9	6.86	+	1.31	0.43	1.0	GO:0098657
monoatomic cation transmembrane transport (GO:0098655)	706	9	6.86	+	1.31	0.43	1.0	GO:0098655
cellular response to oxygen levels (GO:0071453)	157	2	1.53	+	1.31	0.667	1.0	GO:0071453
response to corticosteroid (GO:0031960)	157	2	1.53	+	1.31	0.667	1.0	GO:0031960
regulation of cellular component organization (GO:0051128)	2512	32	24.41	+	1.31	0.103	1.0	GO:0051128
blood vessel diameter maintenance (GO:0097746)	157	2	1.53	+	1.31	0.667	1.0	GO:0097746
regulation of tube diameter (GO:0035296)	157	2	1.53	+	1.31	0.667	1.0	GO:0035296
regulation of tube size (GO:0035150)	158	2	1.54	+	1.30	0.668	1.0	GO:0035150
regulation of organelle organization (GO:0033043)	1186	15	11.53	+	1.30	0.284	1.0	GO:0033043
supramolecular fiber organization (GO:0097435)	555	7	5.39	+	1.30	0.504	1.0	GO:0097435
regulation of vesicle-mediated transport (GO:0060627)	555	7	5.39	+	1.30	0.504	1.0	GO:0060627
cell differentiation (GO:0030154)	3806	48	36.99	+	1.30	0.054	1.0	GO:0030154
cellular developmental process (GO:0048869)	3809	48	37.02	+	1.30	0.0541	1.0	GO:0048869
defense response to bacterium (GO:0042742)	319	4	3.1	+	1.29	0.556	1.0	GO:0042742
system development (GO:0048731)	3670	46	35.67	+	1.29	0.0629	1.0	GO:0048731
multicellular organism development (GO:0007275)	4074	51	39.59	+	1.29	0.0493	1.0	GO:0007275
regulation of epithelial cell differentiation (GO:0030856)	160	2	1.55	+	1.29	0.67	1.0	GO:0030856
regulation of mRNA metabolic process (GO:1903311)	320	4	3.11	+	1.29	0.557	1.0	GO:1903311
anatomical structure homeostasis (GO:0060249)	240	3	2.33	+	1.29	0.508	1.0	GO:0060249
tissue homeostasis (GO:0001894)	240	3	2.33	+	1.29	0.508	1.0	GO:0001894
phospholipid biosynthetic process (GO:0008654)	240	3	2.33	+	1.29	0.508	1.0	GO:0008654
localization (GO:0051179)	4565	57	44.36	+	1.28	0.0396	1.0	GO:0051179
anatomical structure development (GO:0048856)	5370	67	52.19	+	1.28	0.0189	1.0	GO:0048856
regulation of synapse organization (GO:0050807)	321	4	3.12	+	1.28	0.558	1.0	GO:0050807
regulation of cellular component biogenesis (GO:0044087)	1045	13	10.16	+	1.28	0.331	1.0	GO:0044087
amide biosynthetic process (GO:0043604)	161	2	1.56	+	1.28	0.671	1.0	GO:0043604
cellular component organization (GO:0016043)	5732	71	55.7	+	1.27	0.0173	1.0	GO:0016043
developmental process (GO:0032502)	5903	73	57.37	+	1.27	0.0181	1.0	GO:0032502
monoatomic anion transport (GO:0006820)	162	2	1.57	+	1.27	0.673	1.0	GO:0006820
inorganic anion transport (GO:0015698)	162	2	1.57	+	1.27	0.673	1.0	GO:0015698
cell morphogenesis (GO:0000902)	730	9	7.09	+	1.27	0.439	1.0	GO:0000902
head development (GO:0060322)	812	10	7.89	+	1.27	0.461	1.0	GO:0060322
spermatid development (GO:0007286)	244	3	2.37	+	1.27	0.515	1.0	GO:0007286
myeloid leukocyte activation (GO:0002274)	163	2	1.58	+	1.26	0.674	1.0	GO:0002274
positive regulation of cell growth (GO:0030307)	163	2	1.58	+	1.26	0.674	1.0	GO:0030307
myeloid cell differentiation (GO:0030099)	326	4	3.17	+	1.26	0.563	1.0	GO:0030099
positive regulation of cytosolic calcium ion concentration (GO:0007204)	164	2	1.59	+	1.25	0.675	1.0	GO:0007204
regulation of synapse structure or activity (GO:0050803)	328	4	3.19	+	1.25	0.564	1.0	GO:0050803
cell junction organization (GO:0034330)	574	7	5.58	+	1.25	0.513	1.0	GO:0034330
regulation of mitotic cell cycle phase transition (GO:1901990)	329	4	3.2	+	1.25	0.565	1.0	GO:1901990
regulation of response to biotic stimulus (GO:0002831)	576	7	5.6	+	1.25	0.514	1.0	GO:0002831
small molecule metabolic process (GO:0044281)	1567	19	15.23	+	1.25	0.285	1.0	GO:0044281
positive regulation of angiogenesis (GO:0045766)	165	2	1.6	+	1.25	0.676	1.0	GO:0045766
positive regulation of developmental growth (GO:0048639)	165	2	1.6	+	1.25	0.676	1.0	GO:0048639
cellular component organization or biogenesis (GO:0071840)	5942	72	57.75	+	1.25	0.0281	1.0	GO:0071840
establishment of localization (GO:0051234)	3962	48	38.5	+	1.25	0.0874	1.0	GO:0051234
vesicle-mediated transport (GO:0016192)	1321	16	12.84	+	1.25	0.382	1.0	GO:0016192
macromolecule localization (GO:0033036)	2316	28	22.51	+	1.24	0.216	1.0	GO:0033036
myeloid leukocyte differentiation (GO:0002573)	166	2	1.61	+	1.24	0.677	1.0	GO:0002573
transport (GO:0006810)	3735	45	36.3	+	1.24	0.117	1.0	GO:0006810
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	166	2	1.61	+	1.24	0.677	1.0	GO:0007189
negative regulation of MAPK cascade (GO:0043409)	166	2	1.61	+	1.24	0.677	1.0	GO:0043409
phosphate-containing compound metabolic process (GO:0006796)	1412	17	13.72	+	1.24	0.326	1.0	GO:0006796
metal ion transport (GO:0030001)	665	8	6.46	+	1.24	0.542	1.0	GO:0030001
chromatin organization (GO:0006325)	832	10	8.09	+	1.24	0.468	1.0	GO:0006325
phosphorus metabolic process (GO:0006793)	1415	17	13.75	+	1.24	0.327	1.0	GO:0006793
response to oxygen levels (GO:0070482)	333	4	3.24	+	1.24	0.569	1.0	GO:0070482
embryo development (GO:0009790)	1087	13	10.56	+	1.23	0.425	1.0	GO:0009790
regulation of response to wounding (GO:1903034)	168	2	1.63	+	1.22	0.68	1.0	GO:1903034
cellular response to abiotic stimulus (GO:0071214)	336	4	3.27	+	1.22	0.572	1.0	GO:0071214
cellular response to environmental stimulus (GO:0104004)	336	4	3.27	+	1.22	0.572	1.0	GO:0104004
negative regulation of phosphorus metabolic process (GO:0010563)	168	2	1.63	+	1.22	0.68	1.0	GO:0010563
antimicrobial humoral response (GO:0019730)	168	2	1.63	+	1.22	0.68	1.0	GO:0019730
negative regulation of phosphate metabolic process (GO:0045936)	168	2	1.63	+	1.22	0.68	1.0	GO:0045936
endomembrane system organization (GO:0010256)	590	7	5.73	+	1.22	0.521	1.0	GO:0010256
positive regulation of growth (GO:0045927)	253	3	2.46	+	1.22	0.739	1.0	GO:0045927
mitotic nuclear division (GO:0140014)	169	2	1.64	+	1.22	0.681	1.0	GO:0140014
positive regulation of vasculature development (GO:1904018)	169	2	1.64	+	1.22	0.681	1.0	GO:1904018
negative regulation of intracellular signal transduction (GO:1902532)	761	9	7.4	+	1.22	0.568	1.0	GO:1902532
mitotic cell cycle (GO:0000278)	592	7	5.75	+	1.22	0.523	1.0	GO:0000278
neuron projection morphogenesis (GO:0048812)	508	6	4.94	+	1.22	0.642	1.0	GO:0048812
spermatid differentiation (GO:0048515)	254	3	2.47	+	1.22	0.74	1.0	GO:0048515
protein modification by small protein conjugation (GO:0032446)	678	8	6.59	+	1.21	0.547	1.0	GO:0032446
regulation of anatomical structure size (GO:0090066)	509	6	4.95	+	1.21	0.642	1.0	GO:0090066
receptor-mediated endocytosis (GO:0006898)	170	2	1.65	+	1.21	0.682	1.0	GO:0006898
organic hydroxy compound transport (GO:0015850)	170	2	1.65	+	1.21	0.682	1.0	GO:0015850
immune response-activating signaling pathway (GO:0002757)	341	4	3.31	+	1.21	0.577	1.0	GO:0002757
endocytosis (GO:0006897)	512	6	4.98	+	1.21	0.643	1.0	GO:0006897
mitotic cell cycle process (GO:1903047)	512	6	4.98	+	1.21	0.643	1.0	GO:1903047
rRNA metabolic process (GO:0016072)	256	3	2.49	+	1.21	0.741	1.0	GO:0016072
negative regulation of programmed cell death (GO:0043069)	939	11	9.13	+	1.21	0.494	1.0	GO:0043069
negative regulation of biological process (GO:0048519)	5381	63	52.29	+	1.20	0.0894	1.0	GO:0048519
plasma membrane bounded cell projection morphogenesis (GO:0120039)	513	6	4.99	+	1.20	0.644	1.0	GO:0120039
proteinogenic amino acid metabolic process (GO:0170039)	171	2	1.66	+	1.20	0.684	1.0	GO:0170039
biosynthetic process (GO:0009058)	4024	47	39.11	+	1.20	0.178	1.0	GO:0009058
negative regulation of cell differentiation (GO:0045596)	685	8	6.66	+	1.20	0.55	1.0	GO:0045596
protein polyubiquitination (GO:0000209)	257	3	2.5	+	1.20	0.741	1.0	GO:0000209
inflammatory response (GO:0006954)	601	7	5.84	+	1.20	0.528	1.0	GO:0006954
female gamete generation (GO:0007292)	172	2	1.67	+	1.20	0.685	1.0	GO:0007292
spindle organization (GO:0007051)	172	2	1.67	+	1.20	0.685	1.0	GO:0007051
positive regulation of cellular component biogenesis (GO:0044089)	516	6	5.01	+	1.20	0.645	1.0	GO:0044089
RNA modification (GO:0009451)	172	2	1.67	+	1.20	0.685	1.0	GO:0009451
male sex differentiation (GO:0046661)	172	2	1.67	+	1.20	0.685	1.0	GO:0046661
membrane fusion (GO:0061025)	172	2	1.67	+	1.20	0.685	1.0	GO:0061025
regulation of defense response (GO:0031347)	863	10	8.39	+	1.19	0.592	1.0	GO:0031347
regulation of response to external stimulus (GO:0032101)	1122	13	10.9	+	1.19	0.529	1.0	GO:0032101
