Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
cell activation involved in immune response (GO:0002263)	218	3	2.13	+	1.41	0.475	1.0	GO:0002263
cellular process involved in reproduction in multicellular organism (GO:0022412)	436	6	4.26	+	1.41	0.326	1.0	GO:0022412
regulation of anatomical structure size (GO:0090066)	509	7	4.97	+	1.41	0.354	1.0	GO:0090066
detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	437	6	4.27	+	1.41	0.327	1.0	GO:0050911
positive regulation of cell communication (GO:0010647)	1822	25	17.8	+	1.40	0.0797	1.0	GO:0010647
positive regulation of signaling (GO:0023056)	1823	25	17.8	+	1.40	0.0799	1.0	GO:0023056
renal system process (GO:0003014)	146	2	1.43	+	1.40	0.656	1.0	GO:0003014
protein-containing complex disassembly (GO:0032984)	146	2	1.43	+	1.40	0.656	1.0	GO:0032984
response to hypoxia (GO:0001666)	292	4	2.85	+	1.40	0.375	1.0	GO:0001666
osteoblast differentiation (GO:0001649)	146	2	1.43	+	1.40	0.656	1.0	GO:0001649
endocytosis (GO:0006897)	512	7	5.0	+	1.40	0.356	1.0	GO:0006897
enzyme-linked receptor protein signaling pathway (GO:0007167)	659	9	6.44	+	1.40	0.308	1.0	GO:0007167
DNA-templated transcription (GO:0006351)	586	8	5.72	+	1.40	0.287	1.0	GO:0006351
tube formation (GO:0035148)	147	2	1.44	+	1.39	0.657	1.0	GO:0035148
lymphocyte differentiation (GO:0030098)	295	4	2.88	+	1.39	0.54	1.0	GO:0030098
regulation of protein phosphorylation (GO:0001932)	369	5	3.6	+	1.39	0.415	1.0	GO:0001932
regulation of calcium ion transmembrane transport (GO:1903169)	148	2	1.45	+	1.38	0.658	1.0	GO:1903169
monoatomic anion transmembrane transport (GO:0098656)	148	2	1.45	+	1.38	0.658	1.0	GO:0098656
negative regulation of secretion by cell (GO:1903531)	148	2	1.45	+	1.38	0.658	1.0	GO:1903531
synapse organization (GO:0050808)	371	5	3.62	+	1.38	0.417	1.0	GO:0050808
regulation of angiogenesis (GO:0045765)	297	4	2.9	+	1.38	0.541	1.0	GO:0045765
secretion by cell (GO:0032940)	446	6	4.36	+	1.38	0.457	1.0	GO:0032940
lymphocyte activation involved in immune response (GO:0002285)	149	2	1.46	+	1.37	0.659	1.0	GO:0002285
detoxification (GO:0098754)	149	2	1.46	+	1.37	0.659	1.0	GO:0098754
morphogenesis of embryonic epithelium (GO:0016331)	149	2	1.46	+	1.37	0.659	1.0	GO:0016331
male gonad development (GO:0008584)	149	2	1.46	+	1.37	0.659	1.0	GO:0008584
glial cell differentiation (GO:0010001)	224	3	2.19	+	1.37	0.484	1.0	GO:0010001
establishment of protein localization to membrane (GO:0090150)	224	3	2.19	+	1.37	0.484	1.0	GO:0090150
fertilization (GO:0009566)	224	3	2.19	+	1.37	0.484	1.0	GO:0009566
positive regulation of lymphocyte proliferation (GO:0050671)	150	2	1.47	+	1.37	0.66	1.0	GO:0050671
development of primary male sexual characteristics (GO:0046546)	150	2	1.47	+	1.37	0.66	1.0	GO:0046546
cell death (GO:0008219)	1128	15	11.02	+	1.36	0.211	1.0	GO:0008219
carboxylic acid transport (GO:0046942)	301	4	2.94	+	1.36	0.544	1.0	GO:0046942
plasma membrane bounded cell projection assembly (GO:0120031)	452	6	4.41	+	1.36	0.46	1.0	GO:0120031
nucleus organization (GO:0006997)	151	2	1.47	+	1.36	0.661	1.0	GO:0006997
organic acid transport (GO:0015849)	302	4	2.95	+	1.36	0.544	1.0	GO:0015849
monocarboxylic acid transport (GO:0015718)	151	2	1.47	+	1.36	0.661	1.0	GO:0015718
response to monosaccharide (GO:0034284)	151	2	1.47	+	1.36	0.661	1.0	GO:0034284
tissue morphogenesis (GO:0048729)	605	8	5.91	+	1.35	0.395	1.0	GO:0048729
regulation of locomotion (GO:0040012)	1060	14	10.35	+	1.35	0.258	1.0	GO:0040012
positive regulation of mononuclear cell proliferation (GO:0032946)	152	2	1.48	+	1.35	0.662	1.0	GO:0032946
regulation of calcium ion transport (GO:0051924)	228	3	2.23	+	1.35	0.49	1.0	GO:0051924
regulation of vasculature development (GO:1901342)	304	4	2.97	+	1.35	0.546	1.0	GO:1901342
hormone-mediated signaling pathway (GO:0009755)	152	2	1.48	+	1.35	0.662	1.0	GO:0009755
cellular component disassembly (GO:0022411)	304	4	2.97	+	1.35	0.546	1.0	GO:0022411
regulation of leukocyte migration (GO:0002685)	228	3	2.23	+	1.35	0.49	1.0	GO:0002685
response to decreased oxygen levels (GO:0036293)	305	4	2.98	+	1.34	0.547	1.0	GO:0036293
positive regulation of multicellular organismal process (GO:0051240)	1678	22	16.39	+	1.34	0.153	1.0	GO:0051240
positive regulation of intracellular signal transduction (GO:1902533)	1145	15	11.18	+	1.34	0.217	1.0	GO:1902533
response to ketone (GO:1901654)	229	3	2.24	+	1.34	0.492	1.0	GO:1901654
regulation of transport (GO:0051049)	1605	21	15.68	+	1.34	0.184	1.0	GO:0051049
lipid catabolic process (GO:0016042)	307	4	3.0	+	1.33	0.548	1.0	GO:0016042
regulation of anatomical structure morphogenesis (GO:0022603)	845	11	8.25	+	1.33	0.286	1.0	GO:0022603
apoptotic process (GO:0006915)	1076	14	10.51	+	1.33	0.263	1.0	GO:0006915
regulation of interleukin-6 production (GO:0032675)	154	2	1.5	+	1.33	0.664	1.0	GO:0032675
positive regulation of neuron projection development (GO:0010976)	154	2	1.5	+	1.33	0.664	1.0	GO:0010976
regulation of proteolysis (GO:0030162)	386	5	3.77	+	1.33	0.432	1.0	GO:0030162
regulation of endocytosis (GO:0030100)	309	4	3.02	+	1.33	0.55	1.0	GO:0030100
cellular response to steroid hormone stimulus (GO:0071383)	155	2	1.51	+	1.32	0.665	1.0	GO:0071383
cell projection assembly (GO:0030031)	465	6	4.54	+	1.32	0.467	1.0	GO:0030031
intracellular signaling cassette (GO:0141124)	854	11	8.34	+	1.32	0.37	1.0	GO:0141124
gonad development (GO:0008406)	233	3	2.28	+	1.32	0.499	1.0	GO:0008406
positive regulation of leukocyte mediated immunity (GO:0002705)	156	2	1.52	+	1.31	0.667	1.0	GO:0002705
tube development (GO:0035295)	936	12	9.14	+	1.31	0.306	1.0	GO:0035295
negative regulation of immune system process (GO:0002683)	546	7	5.33	+	1.31	0.381	1.0	GO:0002683
regulation of cell motility (GO:2000145)	1016	13	9.92	+	1.31	0.323	1.0	GO:2000145
sensory perception of smell (GO:0007608)	469	6	4.58	+	1.31	0.47	1.0	GO:0007608
cilium organization (GO:0044782)	391	5	3.82	+	1.31	0.438	1.0	GO:0044782
reproductive process (GO:0022414)	1569	20	15.32	+	1.31	0.227	1.0	GO:0022414
blood vessel diameter maintenance (GO:0097746)	157	2	1.53	+	1.30	0.668	1.0	GO:0097746
regulation of tube diameter (GO:0035296)	157	2	1.53	+	1.30	0.668	1.0	GO:0035296
regulation of small GTPase mediated signal transduction (GO:0051056)	315	4	3.08	+	1.30	0.554	1.0	GO:0051056
myeloid cell homeostasis (GO:0002262)	158	2	1.54	+	1.30	0.669	1.0	GO:0002262
protein O-linked glycosylation (GO:0006493)	158	2	1.54	+	1.30	0.669	1.0	GO:0006493
regulation of lipid localization (GO:1905952)	158	2	1.54	+	1.30	0.669	1.0	GO:1905952
regulation of tube size (GO:0035150)	158	2	1.54	+	1.30	0.669	1.0	GO:0035150
ear development (GO:0043583)	237	3	2.31	+	1.30	0.505	1.0	GO:0043583
positive regulation of cell differentiation (GO:0045597)	870	11	8.5	+	1.29	0.375	1.0	GO:0045597
establishment of localization in cell (GO:0051649)	1662	21	16.23	+	1.29	0.239	1.0	GO:0051649
epithelial tube morphogenesis (GO:0060562)	317	4	3.1	+	1.29	0.556	1.0	GO:0060562
pattern specification process (GO:0007389)	476	6	4.65	+	1.29	0.475	1.0	GO:0007389
development of primary sexual characteristics (GO:0045137)	238	3	2.32	+	1.29	0.507	1.0	GO:0045137
cellular response to insulin stimulus (GO:0032869)	159	2	1.55	+	1.29	0.67	1.0	GO:0032869
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	159	2	1.55	+	1.29	0.67	1.0	GO:0008277
regulation of actin filament-based process (GO:0032970)	398	5	3.89	+	1.29	0.446	1.0	GO:0032970
circulatory system development (GO:0072359)	957	12	9.35	+	1.28	0.396	1.0	GO:0072359
regulation of cell migration (GO:0030334)	957	12	9.35	+	1.28	0.396	1.0	GO:0030334
response to lipopolysaccharide (GO:0032496)	319	4	3.12	+	1.28	0.558	1.0	GO:0032496
hemopoiesis (GO:0030097)	719	9	7.02	+	1.28	0.436	1.0	GO:0030097
regulation of epithelial cell differentiation (GO:0030856)	160	2	1.56	+	1.28	0.671	1.0	GO:0030856
regulation of proteolysis involved in protein catabolic process (GO:1903050)	240	3	2.34	+	1.28	0.51	1.0	GO:1903050
positive regulation of phosphorylation (GO:0042327)	240	3	2.34	+	1.28	0.51	1.0	GO:0042327
programmed cell death (GO:0012501)	1123	14	10.97	+	1.28	0.346	1.0	GO:0012501
cytokine-mediated signaling pathway (GO:0019221)	402	5	3.93	+	1.27	0.601	1.0	GO:0019221
adult behavior (GO:0030534)	161	2	1.57	+	1.27	0.672	1.0	GO:0030534
negative regulation of response to external stimulus (GO:0032102)	404	5	3.95	+	1.27	0.602	1.0	GO:0032102
detection of chemical stimulus involved in sensory perception (GO:0050907)	485	6	4.74	+	1.27	0.481	1.0	GO:0050907
positive regulation of signal transduction (GO:0009967)	1619	20	15.81	+	1.26	0.29	1.0	GO:0009967
monoatomic anion transport (GO:0006820)	162	2	1.58	+	1.26	0.674	1.0	GO:0006820
inorganic anion transport (GO:0015698)	162	2	1.58	+	1.26	0.674	1.0	GO:0015698
muscle organ development (GO:0007517)	325	4	3.17	+	1.26	0.563	1.0	GO:0007517
cilium movement (GO:0003341)	244	3	2.38	+	1.26	0.517	1.0	GO:0003341
myeloid cell differentiation (GO:0030099)	326	4	3.18	+	1.26	0.564	1.0	GO:0030099
macromolecule metabolic process (GO:0043170)	5404	66	52.78	+	1.25	0.0362	1.0	GO:0043170
regulation of muscle system process (GO:0090257)	246	3	2.4	+	1.25	0.52	1.0	GO:0090257
regulation of cell morphogenesis (GO:0022604)	246	3	2.4	+	1.25	0.52	1.0	GO:0022604
regulation of mitotic cell cycle (GO:0007346)	493	6	4.82	+	1.25	0.488	1.0	GO:0007346
connective tissue development (GO:0061448)	247	3	2.41	+	1.24	0.522	1.0	GO:0061448
regulation of transmembrane transport (GO:0034762)	412	5	4.02	+	1.24	0.606	1.0	GO:0034762
regulation of phosphorylation (GO:0042325)	412	5	4.02	+	1.24	0.606	1.0	GO:0042325
positive regulation of angiogenesis (GO:0045766)	165	2	1.61	+	1.24	0.677	1.0	GO:0045766
sphingolipid metabolic process (GO:0006665)	165	2	1.61	+	1.24	0.677	1.0	GO:0006665
response to hormone (GO:0009725)	828	10	8.09	+	1.24	0.468	1.0	GO:0009725
cell surface receptor signaling pathway (GO:0007166)	2155	26	21.05	+	1.24	0.247	1.0	GO:0007166
transport (GO:0006810)	3735	45	36.48	+	1.23	0.118	1.0	GO:0006810
regulation of lymphocyte proliferation (GO:0050670)	249	3	2.43	+	1.23	0.738	1.0	GO:0050670
behavior (GO:0007610)	664	8	6.49	+	1.23	0.543	1.0	GO:0007610
positive regulation of cell cycle (GO:0045787)	333	4	3.25	+	1.23	0.571	1.0	GO:0045787
response to oxygen levels (GO:0070482)	333	4	3.25	+	1.23	0.571	1.0	GO:0070482
anatomical structure maturation (GO:0071695)	250	3	2.44	+	1.23	0.739	1.0	GO:0071695
immune response-regulating signaling pathway (GO:0002764)	417	5	4.07	+	1.23	0.609	1.0	GO:0002764
intracellular transport (GO:0046907)	1254	15	12.25	+	1.22	0.375	1.0	GO:0046907
positive regulation of organelle organization (GO:0010638)	503	6	4.91	+	1.22	0.641	1.0	GO:0010638
cell population proliferation (GO:0008283)	755	9	7.37	+	1.22	0.568	1.0	GO:0008283
potassium ion transmembrane transport (GO:0071805)	168	2	1.64	+	1.22	0.681	1.0	GO:0071805
regulation of response to wounding (GO:1903034)	168	2	1.64	+	1.22	0.681	1.0	GO:1903034
negative regulation of phosphorus metabolic process (GO:0010563)	168	2	1.64	+	1.22	0.681	1.0	GO:0010563
negative regulation of phosphate metabolic process (GO:0045936)	168	2	1.64	+	1.22	0.681	1.0	GO:0045936
regulation of biological quality (GO:0065008)	3033	36	29.62	+	1.22	0.195	1.0	GO:0065008
positive regulation of vasculature development (GO:1904018)	169	2	1.65	+	1.21	0.682	1.0	GO:1904018
chromosome organization (GO:0051276)	423	5	4.13	+	1.21	0.612	1.0	GO:0051276
positive regulation of cell population proliferation (GO:0008284)	931	11	9.09	+	1.21	0.493	1.0	GO:0008284
response to molecule of bacterial origin (GO:0002237)	339	4	3.31	+	1.21	0.577	1.0	GO:0002237
protein metabolic process (GO:0019538)	3308	39	32.31	+	1.21	0.209	1.0	GO:0019538
response to toxic substance (GO:0009636)	255	3	2.49	+	1.20	0.741	1.0	GO:0009636
apoptotic signaling pathway (GO:0097190)	341	4	3.33	+	1.20	0.579	1.0	GO:0097190
immune response-activating signaling pathway (GO:0002757)	341	4	3.33	+	1.20	0.579	1.0	GO:0002757
positive regulation of transport (GO:0051050)	853	10	8.33	+	1.20	0.479	1.0	GO:0051050
hexose metabolic process (GO:0019318)	172	2	1.68	+	1.19	0.686	1.0	GO:0019318
export from cell (GO:0140352)	516	6	5.04	+	1.19	0.646	1.0	GO:0140352
positive regulation of cellular component biogenesis (GO:0044089)	516	6	5.04	+	1.19	0.646	1.0	GO:0044089
male sex differentiation (GO:0046661)	172	2	1.68	+	1.19	0.686	1.0	GO:0046661
morphogenesis of a branching epithelium (GO:0061138)	172	2	1.68	+	1.19	0.686	1.0	GO:0061138
gamete generation (GO:0007276)	863	10	8.43	+	1.19	0.593	1.0	GO:0007276
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	259	3	2.53	+	1.19	0.743	1.0	GO:0007188
multicellular organismal-level homeostasis (GO:0048871)	691	8	6.75	+	1.19	0.554	1.0	GO:0048871
monoatomic ion transmembrane transport (GO:0034220)	864	10	8.44	+	1.19	0.593	1.0	GO:0034220
regulation of muscle contraction (GO:0006937)	173	2	1.69	+	1.18	0.687	1.0	GO:0006937
positive regulation of T cell activation (GO:0050870)	261	3	2.55	+	1.18	0.744	1.0	GO:0050870
detection of chemical stimulus (GO:0009593)	522	6	5.1	+	1.18	0.648	1.0	GO:0009593
lymphocyte activation (GO:0046649)	522	6	5.1	+	1.18	0.648	1.0	GO:0046649
cell migration (GO:0016477)	958	11	9.36	+	1.18	0.503	1.0	GO:0016477
cellular localization (GO:0051641)	2008	23	19.61	+	1.17	0.403	1.0	GO:0051641
meiotic cell cycle (GO:0051321)	262	3	2.56	+	1.17	0.745	1.0	GO:0051321
negative regulation of cell cycle (GO:0045786)	350	4	3.42	+	1.17	0.588	1.0	GO:0045786
organophosphate ester transport (GO:0015748)	175	2	1.71	+	1.17	0.69	1.0	GO:0015748
cardiac chamber development (GO:0003205)	175	2	1.71	+	1.17	0.69	1.0	GO:0003205
cell division (GO:0051301)	527	6	5.15	+	1.17	0.65	1.0	GO:0051301
metabolic process (GO:0008152)	7644	87	74.66	+	1.17	0.0781	1.0	GO:0008152
cell adhesion (GO:0007155)	968	11	9.45	+	1.16	0.613	1.0	GO:0007155
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	176	2	1.72	+	1.16	0.691	1.0	GO:2000058
response to carbohydrate (GO:0009743)	176	2	1.72	+	1.16	0.691	1.0	GO:0009743
T cell activation (GO:0042110)	352	4	3.44	+	1.16	0.59	1.0	GO:0042110
heart morphogenesis (GO:0003007)	264	3	2.58	+	1.16	0.746	1.0	GO:0003007
developmental process involved in reproduction (GO:0003006)	1056	12	10.31	+	1.16	0.522	1.0	GO:0003006
establishment of localization (GO:0051234)	3962	45	38.7	+	1.16	0.28	1.0	GO:0051234
regulation of actin cytoskeleton organization (GO:0032956)	353	4	3.45	+	1.16	0.78	1.0	GO:0032956
cellular response to endogenous stimulus (GO:0071495)	971	11	9.48	+	1.16	0.614	1.0	GO:0071495
gene expression (GO:0010467)	2566	29	25.06	+	1.16	0.391	1.0	GO:0010467
lipid transport (GO:0006869)	354	4	3.46	+	1.16	0.781	1.0	GO:0006869
establishment of vesicle localization (GO:0051650)	177	2	1.73	+	1.16	0.692	1.0	GO:0051650
regulation of protein localization to membrane (GO:1905475)	177	2	1.73	+	1.16	0.692	1.0	GO:1905475
positive regulation of cell development (GO:0010720)	443	5	4.33	+	1.16	0.625	1.0	GO:0010720
regulation of monoatomic cation transmembrane transport (GO:1904062)	266	3	2.6	+	1.15	0.747	1.0	GO:1904062
regulation of protein modification process (GO:0031399)	621	7	6.07	+	1.15	0.675	1.0	GO:0031399
regulation of metal ion transport (GO:0010959)	355	4	3.47	+	1.15	0.781	1.0	GO:0010959
lipid localization (GO:0010876)	355	4	3.47	+	1.15	0.781	1.0	GO:0010876
regulation of protein transport (GO:0051223)	444	5	4.34	+	1.15	0.626	1.0	GO:0051223
response to endogenous stimulus (GO:0009719)	1244	14	12.15	+	1.15	0.551	1.0	GO:0009719
meiotic nuclear division (GO:0140013)	178	2	1.74	+	1.15	0.694	1.0	GO:0140013
primary metabolic process (GO:0044238)	6776	76	66.18	+	1.15	0.152	1.0	GO:0044238
positive regulation of catabolic process (GO:0009896)	535	6	5.23	+	1.15	0.654	1.0	GO:0009896
macromolecule biosynthetic process (GO:0009059)	2945	33	28.76	+	1.15	0.417	1.0	GO:0009059
cilium assembly (GO:0060271)	357	4	3.49	+	1.15	0.781	1.0	GO:0060271
regulation of blood circulation (GO:1903522)	268	3	2.62	+	1.15	0.748	1.0	GO:1903522
regulation of signaling (GO:0023051)	3579	40	34.96	+	1.14	0.35	1.0	GO:0023051
regulation of cellular localization (GO:0060341)	537	6	5.24	+	1.14	0.655	1.0	GO:0060341
regulation of synapse assembly (GO:0051963)	179	2	1.75	+	1.14	0.695	1.0	GO:0051963
regulation of mRNA stability (GO:0043488)	179	2	1.75	+	1.14	0.695	1.0	GO:0043488
regulation of cell communication (GO:0010646)	3583	40	34.99	+	1.14	0.35	1.0	GO:0010646
regulation of actin filament organization (GO:0110053)	269	3	2.63	+	1.14	0.749	1.0	GO:0110053
regulation of establishment of protein localization (GO:0070201)	540	6	5.27	+	1.14	0.656	1.0	GO:0070201
signal transduction (GO:0007165)	4957	55	48.41	+	1.14	0.281	1.0	GO:0007165
cell cycle (GO:0007049)	994	11	9.71	+	1.13	0.619	1.0	GO:0007049
regulation of cell size (GO:0008361)	181	2	1.77	+	1.13	0.698	1.0	GO:0008361
cell cycle process (GO:0022402)	906	10	8.85	+	1.13	0.606	1.0	GO:0022402
system process (GO:0003008)	2179	24	21.28	+	1.13	0.491	1.0	GO:0003008
humoral immune response (GO:0006959)	273	3	2.67	+	1.13	0.751	1.0	GO:0006959
morphogenesis of a branching structure (GO:0001763)	182	2	1.78	+	1.13	0.699	1.0	GO:0001763
regulation of protein localization (GO:0032880)	910	10	8.89	+	1.13	0.607	1.0	GO:0032880
regulation of carbohydrate metabolic process (GO:0006109)	182	2	1.78	+	1.13	0.699	1.0	GO:0006109
negative regulation of protein metabolic process (GO:0051248)	546	6	5.33	+	1.13	0.659	1.0	GO:0051248
cartilage development (GO:0051216)	182	2	1.78	+	1.13	0.699	1.0	GO:0051216
actin cytoskeleton organization (GO:0030036)	546	6	5.33	+	1.13	0.659	1.0	GO:0030036
protein modification process (GO:0036211)	1641	18	16.03	+	1.12	0.6	1.0	GO:0036211
regulation of organelle organization (GO:0033043)	1186	13	11.58	+	1.12	0.647	1.0	GO:0033043
signaling (GO:0023052)	5297	58	51.73	+	1.12	0.33	1.0	GO:0023052
nucleobase-containing compound catabolic process (GO:0034655)	366	4	3.57	+	1.12	0.784	1.0	GO:0034655
cellular response to stimulus (GO:0051716)	6499	71	63.47	+	1.12	0.253	1.0	GO:0051716
microtubule-based movement (GO:0007018)	458	5	4.47	+	1.12	0.807	1.0	GO:0007018
cell motility (GO:0048870)	1191	13	11.63	+	1.12	0.648	1.0	GO:0048870
sensory perception of chemical stimulus (GO:0007606)	550	6	5.37	+	1.12	0.662	1.0	GO:0007606
cell-cell adhesion (GO:0098609)	551	6	5.38	+	1.11	0.662	1.0	GO:0098609
organelle localization (GO:0051640)	552	6	5.39	+	1.11	0.663	1.0	GO:0051640
cell communication (GO:0007154)	5343	58	52.18	+	1.11	0.374	1.0	GO:0007154
multicellular organismal reproductive process (GO:0048609)	1014	11	9.9	+	1.11	0.625	1.0	GO:0048609
leukocyte activation (GO:0045321)	646	7	6.31	+	1.11	0.684	1.0	GO:0045321
regulation of intracellular signal transduction (GO:1902531)	2034	22	19.87	+	1.11	0.634	1.0	GO:1902531
cell-substrate adhesion (GO:0031589)	185	2	1.81	+	1.11	0.703	1.0	GO:0031589
cellular process (GO:0009987)	15556	168	151.93	+	1.11	0.00805	1.0	GO:0009987
positive regulation of cell migration (GO:0030335)	556	6	5.43	+	1.10	0.665	1.0	GO:0030335
localization (GO:0051179)	4565	49	44.59	+	1.10	0.443	1.0	GO:0051179
actin filament organization (GO:0007015)	280	3	2.73	+	1.10	0.756	1.0	GO:0007015
amino acid metabolic process (GO:0006520)	280	3	2.73	+	1.10	0.756	1.0	GO:0006520
regulation of cell junction assembly (GO:1901888)	280	3	2.73	+	1.10	0.756	1.0	GO:1901888
post-translational protein modification (GO:0043687)	840	9	8.2	+	1.10	0.719	1.0	GO:0043687
potassium ion transport (GO:0006813)	187	2	1.83	+	1.10	0.705	1.0	GO:0006813
detection of stimulus involved in sensory perception (GO:0050906)	563	6	5.5	+	1.09	0.826	1.0	GO:0050906
positive regulation of cellular component organization (GO:0051130)	1127	12	11.01	+	1.09	0.754	1.0	GO:0051130
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	282	3	2.75	+	1.09	0.757	1.0	GO:1903039
cellular response to peptide hormone stimulus (GO:0071375)	282	3	2.75	+	1.09	0.757	1.0	GO:0071375
response to steroid hormone (GO:0048545)	282	3	2.75	+	1.09	0.757	1.0	GO:0048545
ubiquitin-dependent protein catabolic process (GO:0006511)	565	6	5.52	+	1.09	0.826	1.0	GO:0006511
vesicle-mediated transport (GO:0016192)	1321	14	12.9	+	1.09	0.666	1.0	GO:0016192
catabolic process (GO:0009056)	2077	22	20.29	+	1.08	0.639	1.0	GO:0009056
DNA metabolic process (GO:0006259)	757	8	7.39	+	1.08	0.708	1.0	GO:0006259
regulation of phosphate metabolic process (GO:0019220)	568	6	5.55	+	1.08	0.827	1.0	GO:0019220
positive regulation of nervous system development (GO:0051962)	284	3	2.77	+	1.08	0.758	1.0	GO:0051962
regulation of phosphorus metabolic process (GO:0051174)	569	6	5.56	+	1.08	0.827	1.0	GO:0051174
epithelial cell proliferation (GO:0050673)	190	2	1.86	+	1.08	0.709	1.0	GO:0050673
negative regulation of catabolic process (GO:0009895)	381	4	3.72	+	1.07	0.79	1.0	GO:0009895
regulation of body fluid levels (GO:0050878)	381	4	3.72	+	1.07	0.79	1.0	GO:0050878
tissue development (GO:0009888)	1814	19	17.72	+	1.07	0.708	1.0	GO:0009888
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	191	2	1.87	+	1.07	0.711	1.0	GO:0070374
response to abiotic stimulus (GO:0009628)	1146	12	11.19	+	1.07	0.757	1.0	GO:0009628
positive regulation of developmental process (GO:0051094)	1337	14	13.06	+	1.07	0.773	1.0	GO:0051094
RNA splicing (GO:0008380)	382	4	3.73	+	1.07	0.791	1.0	GO:0008380
response to stimulus (GO:0050896)	8315	87	81.21	+	1.07	0.427	1.0	GO:0050896
regulation of T cell differentiation (GO:0045580)	192	2	1.88	+	1.07	0.712	1.0	GO:0045580
vesicle localization (GO:0051648)	192	2	1.88	+	1.07	0.712	1.0	GO:0051648
positive regulation of molecular function (GO:0044093)	480	5	4.69	+	1.07	0.812	1.0	GO:0044093
regulation of RNA stability (GO:0043487)	192	2	1.88	+	1.07	0.712	1.0	GO:0043487
modification-dependent protein catabolic process (GO:0019941)	576	6	5.63	+	1.07	0.828	1.0	GO:0019941
learning or memory (GO:0007611)	288	3	2.81	+	1.07	0.761	1.0	GO:0007611
sex differentiation (GO:0007548)	288	3	2.81	+	1.07	0.761	1.0	GO:0007548
macromolecule modification (GO:0043412)	1830	19	17.87	+	1.06	0.71	1.0	GO:0043412
positive regulation of response to stimulus (GO:0048584)	2316	24	22.62	+	1.06	0.736	1.0	GO:0048584
glycerophospholipid biosynthetic process (GO:0046474)	193	2	1.88	+	1.06	0.713	1.0	GO:0046474
regulation of cellular component organization (GO:0051128)	2512	26	24.53	+	1.06	0.745	1.0	GO:0051128
nitrogen compound transport (GO:0071705)	1546	16	15.1	+	1.06	0.787	1.0	GO:0071705
telencephalon development (GO:0021537)	290	3	2.83	+	1.06	0.763	1.0	GO:0021537
modification-dependent macromolecule catabolic process (GO:0043632)	581	6	5.67	+	1.06	0.829	1.0	GO:0043632
protein modification by small protein conjugation (GO:0032446)	678	7	6.62	+	1.06	0.841	1.0	GO:0032446
cell activation (GO:0001775)	776	8	7.58	+	1.06	0.851	1.0	GO:0001775
positive regulation of cell motility (GO:2000147)	582	6	5.68	+	1.06	0.829	1.0	GO:2000147
signal release (GO:0023061)	194	2	1.89	+	1.06	0.715	1.0	GO:0023061
spermatogenesis (GO:0007283)	680	7	6.64	+	1.05	0.842	1.0	GO:0007283
morphogenesis of an epithelium (GO:0002009)	486	5	4.75	+	1.05	0.814	1.0	GO:0002009
intracellular chemical homeostasis (GO:0055082)	585	6	5.71	+	1.05	0.83	1.0	GO:0055082
cellular response to lipopolysaccharide (GO:0071222)	195	2	1.9	+	1.05	0.716	1.0	GO:0071222
protein localization to plasma membrane (GO:0072659)	195	2	1.9	+	1.05	0.716	1.0	GO:0072659
regulation of supramolecular fiber organization (GO:1902903)	390	4	3.81	+	1.05	0.794	1.0	GO:1902903
muscle cell differentiation (GO:0042692)	293	3	2.86	+	1.05	0.765	1.0	GO:0042692
translation (GO:0006412)	391	4	3.82	+	1.05	0.794	1.0	GO:0006412
inorganic ion transmembrane transport (GO:0098660)	782	8	7.64	+	1.05	0.852	1.0	GO:0098660
regulation of signal transduction (GO:0009966)	3130	32	30.57	+	1.05	0.767	1.0	GO:0009966
cell development (GO:0048468)	2351	24	22.96	+	1.05	0.823	1.0	GO:0048468
monosaccharide metabolic process (GO:0005996)	196	2	1.91	+	1.04	0.718	1.0	GO:0005996
DNA-templated transcription initiation (GO:0006352)	196	2	1.91	+	1.04	0.718	1.0	GO:0006352
regulation of macroautophagy (GO:0016241)	196	2	1.91	+	1.04	0.718	1.0	GO:0016241
response to chemical (GO:0042221)	3736	38	36.49	+	1.04	0.783	1.0	GO:0042221
cytoskeleton organization (GO:0007010)	1279	13	12.49	+	1.04	0.883	1.0	GO:0007010
regulation of production of molecular mediator of immune response (GO:0002700)	197	2	1.92	+	1.04	0.719	1.0	GO:0002700
inorganic cation transmembrane transport (GO:0098662)	690	7	6.74	+	1.04	0.843	1.0	GO:0098662
protein modification by small protein conjugation or removal (GO:0070647)	789	8	7.71	+	1.04	0.853	1.0	GO:0070647
membrane organization (GO:0061024)	789	8	7.71	+	1.04	0.853	1.0	GO:0061024
embryo development (GO:0009790)	1087	11	10.62	+	1.04	0.874	1.0	GO:0009790
positive regulation of leukocyte differentiation (GO:1902107)	198	2	1.93	+	1.03	0.72	1.0	GO:1902107
cardiac muscle tissue development (GO:0048738)	198	2	1.93	+	1.03	0.72	1.0	GO:0048738
lung development (GO:0030324)	198	2	1.93	+	1.03	0.72	1.0	GO:0030324
positive regulation of hemopoiesis (GO:1903708)	198	2	1.93	+	1.03	0.72	1.0	GO:1903708
