Enrichment FDR	nGenes	Pathway Genes	Fold Enrichment	Pathway	URL	Genes	GOID
0.172372471800065	17	376	2.07317294162794	GO:0032496 response to lipopolysaccharide 	 http://amigo.geneontology.org/amigo/term/GO:0032496	 CXCL2  CD80  S100A14  PDCD1LG2  CX3CL1  DEFB118  BCL10  IL12A  PAF1  CASP8  PCK2  GATA1  HADHB  GJB2  PRKCE  MTDH  LGALS9	GO:0032496
0.172372471800065	12	226	2.43471012822104	GO:0034764 positive regulation of transmembrane transport 	 http://amigo.geneontology.org/amigo/term/GO:0034764	 AZIN2  PPP3R1  ATP1B3  ATP1B2  RYR2  GH1  ADIPOQ  CX3CL1  CREBL2  PIK3R1  CACNB2  ACTN4	GO:0034764
0.172372471800065	3	16	8.59757014028056	GO:0043981 histone H4-K5 acetylation 	 http://amigo.geneontology.org/amigo/term/GO:0043981	 JADE2  JADE3  KANSL1	GO:0043981
0.172372471800065	3	16	8.59757014028056	GO:0043982 histone H4-K8 acetylation 	 http://amigo.geneontology.org/amigo/term/GO:0043982	 JADE2  JADE3  KANSL1	GO:0043982
0.172372471800065	2	5	18.3414829659319	GO:0045163 clustering of voltage-gated potassium channels 	 http://amigo.geneontology.org/amigo/term/GO:0045163	 KCNB1  CNTN2	GO:0045163
0.172372471800065	25	650	1.7636041313396	GO:0051046 regulation of secretion 	 http://amigo.geneontology.org/amigo/term/GO:0051046	 RAB11FIP1  F2RL1  BSG  KLRC2  EIPR1  HIF1A  PCK2  GATA1  PARD6A  KDM5B  OPRL1  BMP2  ADORA2A  FRMD4A  KCNB1  NPY5R  CACNB2  PRKCE  P2RY2  ADIPOQ  IL12A  LGALS9  CHRNB4  ACHE  NPR1	GO:0051046
0.172372471800065	15	316	2.17660003551407	GO:0051222 positive regulation of protein transport 	 http://amigo.geneontology.org/amigo/term/GO:0051222	 NPEPPS  FZD5  PIK3R1  KCNB1  BSG  HIF1A  PCK2  PARD6A  ADORA2A  OAZ3  F2RL1  PRKCE  ERGIC3  FRMD4A  ACHE	GO:0051222
0.172372471800065	7	92	3.48886904243269	GO:0051591 response to cAMP 	 http://amigo.geneontology.org/amigo/term/GO:0051591	 RAPGEF1  RAPGEF2  BCKDHB  GATA1  BSG  ADIPOQ  SLC8A1	GO:0051591
0.172372471800065	2	5	18.3414829659319	GO:0070257 positive regulation of mucus secretion 	 http://amigo.geneontology.org/amigo/term/GO:0070257	 PRKCE  P2RY2	GO:0070257
0.172372471800065	2	5	18.3414829659319	GO:0070987 error-free translesion synthesis 	 http://amigo.geneontology.org/amigo/term/GO:0070987	 REV1  RCHY1	GO:0070987
0.172372471800065	17	377	2.06767380915678	GO:0071692 protein localization to extracellular region 	 http://amigo.geneontology.org/amigo/term/GO:0071692	 CER1  MIA2  DAND5  RAB11FIP1  BSG  EIPR1  HIF1A  PCK2  PARD6A  ADORA2A  ILDR2  FRMD4A  KCNB1  F2RL1  PRKCE  IL12A  ACHE	GO:0071692
0.172372471800065	2	5	18.3414829659319	GO:0098735 positive regulation of the force of heart contraction 	 http://amigo.geneontology.org/amigo/term/GO:0098735	 SLC8A1  RYR2	GO:0098735
0.172372471800065	8	117	3.13529623349263	GO:0120034 positive regulation of plasma membrane bounded cell projection assembly 	 http://amigo.geneontology.org/amigo/term/GO:0120034	 CDC42EP1  ENTR1  EPS8L2  ABI2  HDAC4  PIK3R1  F2RL1  APC	GO:0120034
0.172372471800065	2	5	18.3414829659319	GO:1900145 regulation of nodal signaling pathway involved in determination of left/right asymmetry 	 http://amigo.geneontology.org/amigo/term/GO:1900145	 CER1  DAND5	GO:1900145
0.172372471800065	2	5	18.3414829659319	GO:1900175 regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry 	 http://amigo.geneontology.org/amigo/term/GO:1900175	 CER1  DAND5	GO:1900175
0.172372471800065	2	5	18.3414829659319	GO:1902267 regulation of polyamine transmembrane transport 	 http://amigo.geneontology.org/amigo/term/GO:1902267	 AZIN2  OAZ3	GO:1902267
0.172372471800065	2	5	18.3414829659319	GO:1902809 regulation of skeletal muscle fiber differentiation 	 http://amigo.geneontology.org/amigo/term/GO:1902809	 HDAC4  RBM24	GO:1902809
0.172372471800065	14	288	2.22899966599866	GO:1903532 positive regulation of secretion by cell 	 http://amigo.geneontology.org/amigo/term/GO:1903532	 F2RL1  BSG  KLRC2  HIF1A  PCK2  GATA1  PARD6A  BMP2  ADORA2A  KCNB1  CACNB2  PRKCE  FRMD4A  ACHE	GO:1903532
0.17648324820995	6	72	3.82114228456914	GO:0061371 determination of heart left/right asymmetry 	 http://amigo.geneontology.org/amigo/term/GO:0061371	 CER1  DAND5  HIF1A  CITED2  ARL13B  CCDC103	GO:0061371
0.17954740659595	22	550	1.83414829659319	GO:0002009 morphogenesis of an epithelium 	 http://amigo.geneontology.org/amigo/term/GO:0002009	 BSG  HIF1A  PLOD3  LHX2  KDM5B  GNA13  BMP2  FOXA1  GRSF1  BCL10  PCDH15  GRHL3  FZD5  CITED2  DCHS1  ARL13B  CPLANE1  RYR2  PPP3R1  LIN7C  CCDC103  CELSR2	GO:0002009
0.179802836540138	29	794	1.67475757560461	GO:0055080 cation homeostasis 	 http://amigo.geneontology.org/amigo/term/GO:0055080	 ATP1B3  CASQ2  ATP1B2  ATP1A1  CXCR1  F2RL1  SLC8A1  CCR4  ATP6V0A2  MT1X  MT1H  RYR2  PPP3R1  PDK2  HEXB  GNA15  HIF1A  GATA1  GNA13  ADORA2A  SCN7A  CACNB2  PRKCE  CX3CL1  OTC  OPRL1  ATP6V0E1  S100A14  NPR1	GO:0055080
0.179802836540138	13	261	2.28390113560454	GO:0071695 anatomical structure maturation 	 http://amigo.geneontology.org/amigo/term/GO:0071695	 SEMA4D  BMP2  GH1  EPHA8  HIF1A  FOXA1  KCNB1  FZD5  PLXNB1  DCHS1  CNTN2  POU2F2  CX3CL1	GO:0071695
0.181464917507517	31	867	1.63952125704697	GO:0055082 cellular chemical homeostasis 	 http://amigo.geneontology.org/amigo/term/GO:0055082	 ATP1B3  PCK2  CASQ2  ORMDL1  ATP1B2  ATP1A1  CXCR1  F2RL1  SLC8A1  CCR4  ATP6V0A2  MT1X  MT1H  RYR2  PPP3R1  HIF1A  HEXB  GNA15  NUCKS1  GATA1  GNA13  PIK3R1  KCNB1  PRKAA2  CACNB2  PRKCE  GPX1  CX3CL1  OPRL1  ATP6V0E1  P2RY2	GO:0055082
0.186276597832716	8	122	3.00680048621834	GO:0009308 amine metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0009308	 AOC3  SAT2  AZIN2  NAPEPLD  OAZ3  NPR1  RTL4  ACMSD	GO:0009308
0.186276597832716	13	263	2.26653306613226	GO:0050708 regulation of protein secretion 	 http://amigo.geneontology.org/amigo/term/GO:0050708	 RAB11FIP1  BSG  EIPR1  HIF1A  PCK2  PARD6A  ADORA2A  FRMD4A  KCNB1  F2RL1  PRKCE  IL12A  ACHE	GO:0050708
0.186276597832716	12	233	2.36156433037749	GO:0071383 cellular response to steroid hormone stimulus 	 http://amigo.geneontology.org/amigo/term/GO:0071383	 PCK2  SAFB  ATP1A1  FLT3  MYOD1  ATP5F1A  PGRMC2  GJB2  ESRRA  LBH  DDX5  FOXA1	GO:0071383
0.188019574214345	55	1777	1.41921998188837	GO:0007267 cell-cell signaling 	 http://amigo.geneontology.org/amigo/term/GO:0007267	 GABRP  SLC17A7  CHRNB4  APC  NLGN4X  LIN7C  DKK2  CLSTN2  FZD5  NPY5R  GJB2  CACNB2  GJB1  CHRNB1  OR10H4  LY6H  SHISA6  GJB4  HRH1  GABRQ  ACHE  BMP2  RAB11FIP1  ADIPOQ  PAF1  EIPR1  HIF1A  PCK2  GATA1  CCNE1  RAPGEF1  KDM5B  ADORA2A  FOXA1  CELSR2  ILDR2  GRHL3  KCNB1  PRKAA2  F2RL1  BRD7  PRKCE  EXOC3L1  CNTN2  RYR2  PPP3R1  NIBAN2  CX3CL1  RAPGEF2  MDFI  SLC1A4  CASQ2  GNA15  GNB1  IGFBP4	GO:0007267
0.188511866728333	22	555	1.81762443806532	GO:0070201 regulation of establishment of protein localization 	 http://amigo.geneontology.org/amigo/term/GO:0070201	 NPEPPS  FZD5  PIK3R1  RAB11FIP1  KCNB1  SEPTIN8  BSG  ADIPOQ  EIPR1  HIF1A  PCK2  PARD6A  ADORA2A  OAZ3  FRMD4A  F2RL1  PKIA  PRKCE  IL12A  NDFIP2  ERGIC3  ACHE	GO:0070201
0.188602662784896	4	33	5.55802514119147	GO:0098801 regulation of renal system process 	 http://amigo.geneontology.org/amigo/term/GO:0098801	 ADIPOQ  ADORA2A  F2RL1  NPR1	GO:0098801
0.188752978890126	3	17	8.09183072026406	GO:0071380 cellular response to prostaglandin E stimulus 	 http://amigo.geneontology.org/amigo/term/GO:0071380	 PRKAA2  PRKCE  GNB1	GO:0071380
0.188901501903552	67	2254	1.36299840141685	GO:0006928 movement of cell or subcellular component 	 http://amigo.geneontology.org/amigo/term/GO:0006928	 CX3CL1  DNAH9  CFAP20  EPHA8  CXCL2  ITGB8  ATRNL1  NEDD9  IQCG  MTUS1  APC  NCK1  CXCR1  PLXNB1  CCDC103  GAP43  BSG  CCR4  CNTN2  SEMA4D  S100A14  GPC2  BRMS1L  C5  MEAK7  F2RL1  IL12A  ADIPOQ  ODAD4  CD300H  HEXB  HDAC4  B4GALT1  HIF1A  LHX2  RPL24  GNA13  BMP2  ATP1B2  ELP3  CELSR2  PIK3R1  CER1  DCHS1  ARL13B  PRKCE  FOXB1  IL17RA  SLC8A1  HRH1  RYR2  GPX1  ATP5F1A  BRAT1  BMPR1A  ACTN4  BICD1  CITED2  CACNB2  CFAP52  LGALS9  RAPGEF2  NIBAN2  MAPK8IP3  ABI2  ATP1A1  FEZ2	GO:0006928
0.190792702790449	19	456	1.91057114228457	GO:0051051 negative regulation of transport 	 http://amigo.geneontology.org/amigo/term/GO:0051051	 PID1  PPP3R1  CASQ2  PROM2  RAB11FIP1  ADIPOQ  ANO9  OPRL1  OAZ3  ATG3  FRMD4A  PIP4P2  KCNB1  NPY5R  PKIA  IL12A  NDFIP2  LGALS9  PRKCE	GO:0051051
0.198808159569523	82	2867	1.31147680781864	GO:0009653 anatomical structure morphogenesis 	 http://amigo.geneontology.org/amigo/term/GO:0009653	 CDKL3  EPHA8  ATRNL1  CDC42EP1  FOXA1  PLXNB1  DCHS1  FOXB1  GAP43  BSG  FLII  CNTN2  FOXD4L1  FOXE3  SEMA4D  HIF1A  PID1  RAPGEF2  NANOG  BMP2  MYOD1  MTDH  FZD5  ADIPOQ  CX3CL1  PAF1  JADE2  PREX2  HEXB  NFKB2  ITGA8  NCOA1  B4GALT1  GATA1  PLOD3  LHX2  C5  BMPR1A  MDFI  BYSL  RPL24  KCNQ4  KDM5B  GNA13  ADORA2A  HOXD10  GRSF1  CEMIP2  BCL10  CER1  PCDH15  GRHL3  CITED2  CLEC1B  ANPEP  ARL13B  AMBN  CPLANE1  RYR2  PPP3R1  GPX1  COL7A1  CRIP1  IL12A  ITGB8  NEDD9  AMELX  ACTN4  LIN7C  NAXE  NPY5R  CCDC103  CASP8  NGEF  NIBAN2  ABI2  CELSR2  PIK3R1  BICD1  NPR1  FEZ2  LY6H	GO:0009653
