Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
muscle structure development (GO:0061061)	520	18	12.79	+	1.41	0.149	1.0	GO:0061061
ubiquitin-dependent protein catabolic process (GO:0006511)	550	19	13.52	+	1.41	0.125	1.0	GO:0006511
regulation of miRNA metabolic process (GO:2000628)	87	3	2.14	+	1.40	0.476	1.0	GO:2000628
osteoblast differentiation (GO:0001649)	145	5	3.57	+	1.40	0.411	1.0	GO:0001649
positive regulation of DNA-templated transcription, elongation (GO:0032786)	58	2	1.43	+	1.40	0.655	1.0	GO:0032786
regulatory ncRNA processing (GO:0070918)	58	2	1.43	+	1.40	0.655	1.0	GO:0070918
cellular response to glucocorticoid stimulus (GO:0071385)	58	2	1.43	+	1.40	0.655	1.0	GO:0071385
negative regulation of leukocyte differentiation (GO:1902106)	116	4	2.85	+	1.40	0.374	1.0	GO:1902106
purine nucleotide metabolic process (GO:0006163)	377	13	9.27	+	1.40	0.235	1.0	GO:0006163
regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	58	2	1.43	+	1.40	0.655	1.0	GO:0000381
modulation of process of another organism (GO:0035821)	116	4	2.85	+	1.40	0.374	1.0	GO:0035821
transport along microtubule (GO:0010970)	174	6	4.28	+	1.40	0.328	1.0	GO:0010970
negative regulation of phosphorylation (GO:0042326)	174	6	4.28	+	1.40	0.328	1.0	GO:0042326
somatic stem cell population maintenance (GO:0035019)	58	2	1.43	+	1.40	0.655	1.0	GO:0035019
respiratory gaseous exchange by respiratory system (GO:0007585)	58	2	1.43	+	1.40	0.655	1.0	GO:0007585
regulation of transcription elongation by RNA polymerase II (GO:0034243)	87	3	2.14	+	1.40	0.476	1.0	GO:0034243
positive regulation of cell cycle process (GO:0090068)	262	9	6.44	+	1.40	0.309	1.0	GO:0090068
positive regulation of protein localization (GO:1903829)	495	17	12.17	+	1.40	0.183	1.0	GO:1903829
regulation of reproductive process (GO:2000241)	204	7	5.02	+	1.40	0.357	1.0	GO:2000241
cilium assembly (GO:0060271)	350	12	8.61	+	1.39	0.222	1.0	GO:0060271
positive regulation of cell population proliferation (GO:0008284)	934	32	22.96	+	1.39	0.0646	1.0	GO:0008284
positive regulation of DNA metabolic process (GO:0051054)	292	10	7.18	+	1.39	0.253	1.0	GO:0051054
phosphatidylinositol metabolic process (GO:0046488)	146	5	3.59	+	1.39	0.413	1.0	GO:0046488
behavior (GO:0007610)	643	22	15.81	+	1.39	0.119	1.0	GO:0007610
cytoskeleton-dependent cytokinesis (GO:0061640)	117	4	2.88	+	1.39	0.538	1.0	GO:0061640
negative regulation of transport (GO:0051051)	410	14	10.08	+	1.39	0.197	1.0	GO:0051051
apoptotic process (GO:0006915)	1056	36	25.96	+	1.39	0.0515	1.0	GO:0006915
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	176	6	4.33	+	1.39	0.333	1.0	GO:2001242
ureteric bud development (GO:0001657)	88	3	2.16	+	1.39	0.479	1.0	GO:0001657
regulation of insulin secretion (GO:0050796)	176	6	4.33	+	1.39	0.333	1.0	GO:0050796
regulation of fibroblast proliferation (GO:0048145)	88	3	2.16	+	1.39	0.479	1.0	GO:0048145
regulation of hormone secretion (GO:0046883)	264	9	6.49	+	1.39	0.312	1.0	GO:0046883
negative regulation of response to cytokine stimulus (GO:0060761)	88	3	2.16	+	1.39	0.479	1.0	GO:0060761
regionalization (GO:0003002)	411	14	10.11	+	1.39	0.198	1.0	GO:0003002
protein localization to cell periphery (GO:1990778)	235	8	5.78	+	1.38	0.292	1.0	GO:1990778
intracellular monoatomic ion homeostasis (GO:0006873)	441	15	10.84	+	1.38	0.21	1.0	GO:0006873
neuron migration (GO:0001764)	147	5	3.61	+	1.38	0.415	1.0	GO:0001764
mitotic cell cycle phase transition (GO:0044772)	147	5	3.61	+	1.38	0.415	1.0	GO:0044772
regulation of peptide hormone secretion (GO:0090276)	206	7	5.06	+	1.38	0.36	1.0	GO:0090276
cellular response to lipid (GO:0071396)	530	18	13.03	+	1.38	0.155	1.0	GO:0071396
regulation of heart growth (GO:0060420)	59	2	1.45	+	1.38	0.657	1.0	GO:0060420
reciprocal meiotic recombination (GO:0007131)	59	2	1.45	+	1.38	0.657	1.0	GO:0007131
reciprocal homologous recombination (GO:0140527)	59	2	1.45	+	1.38	0.657	1.0	GO:0140527
regulation of interferon-beta production (GO:0032648)	59	2	1.45	+	1.38	0.657	1.0	GO:0032648
maintenance of protein location in cell (GO:0032507)	59	2	1.45	+	1.38	0.657	1.0	GO:0032507
glucose metabolic process (GO:0006006)	118	4	2.9	+	1.38	0.54	1.0	GO:0006006
anterior/posterior axis specification (GO:0009948)	59	2	1.45	+	1.38	0.657	1.0	GO:0009948
vesicle docking (GO:0048278)	59	2	1.45	+	1.38	0.657	1.0	GO:0048278
cardiac muscle tissue morphogenesis (GO:0055008)	59	2	1.45	+	1.38	0.657	1.0	GO:0055008
regulation of macrophage activation (GO:0043030)	59	2	1.45	+	1.38	0.657	1.0	GO:0043030
modification-dependent protein catabolic process (GO:0019941)	561	19	13.79	+	1.38	0.164	1.0	GO:0019941
positive regulation of molecular function (GO:0044093)	768	26	18.88	+	1.38	0.0956	1.0	GO:0044093
regulation of cellular component size (GO:0032535)	355	12	8.73	+	1.37	0.228	1.0	GO:0032535
nucleoside phosphate biosynthetic process (GO:1901293)	296	10	7.28	+	1.37	0.339	1.0	GO:1901293
regulation of organelle assembly (GO:1902115)	237	8	5.83	+	1.37	0.392	1.0	GO:1902115
regulation of localization (GO:0032879)	2016	68	49.57	+	1.37	0.00783	1.0	GO:0032879
multicellular organismal response to stress (GO:0033555)	89	3	2.19	+	1.37	0.483	1.0	GO:0033555
mesonephric tubule development (GO:0072164)	89	3	2.19	+	1.37	0.483	1.0	GO:0072164
mesonephric epithelium development (GO:0072163)	89	3	2.19	+	1.37	0.483	1.0	GO:0072163
biogenic amine metabolic process (GO:0006576)	89	3	2.19	+	1.37	0.483	1.0	GO:0006576
epithelial cell proliferation (GO:0050673)	178	6	4.38	+	1.37	0.457	1.0	GO:0050673
kidney morphogenesis (GO:0060993)	89	3	2.19	+	1.37	0.483	1.0	GO:0060993
detection of stimulus involved in sensory perception (GO:0050906)	564	19	13.87	+	1.37	0.166	1.0	GO:0050906
regulation of protein kinase activity (GO:0045859)	327	11	8.04	+	1.37	0.277	1.0	GO:0045859
cytokinesis (GO:0000910)	119	4	2.93	+	1.37	0.542	1.0	GO:0000910
regulation of nervous system process (GO:0031644)	119	4	2.93	+	1.37	0.542	1.0	GO:0031644
modification-dependent macromolecule catabolic process (GO:0043632)	566	19	13.92	+	1.37	0.167	1.0	GO:0043632
biological process involved in interaction with host (GO:0051701)	149	5	3.66	+	1.36	0.42	1.0	GO:0051701
monoatomic anion transmembrane transport (GO:0098656)	149	5	3.66	+	1.36	0.42	1.0	GO:0098656
carbohydrate metabolic process (GO:0005975)	447	15	10.99	+	1.36	0.214	1.0	GO:0005975
regulation of protein phosphorylation (GO:0001932)	507	17	12.47	+	1.36	0.189	1.0	GO:0001932
detection of stimulus (GO:0051606)	686	23	16.87	+	1.36	0.131	1.0	GO:0051606
regulation of anatomical structure morphogenesis (GO:0022603)	836	28	20.55	+	1.36	0.109	1.0	GO:0022603
regulation of peptide secretion (GO:0002791)	209	7	5.14	+	1.36	0.365	1.0	GO:0002791
nucleus organization (GO:0006997)	150	5	3.69	+	1.36	0.423	1.0	GO:0006997
glycerolipid biosynthetic process (GO:0045017)	210	7	5.16	+	1.36	0.367	1.0	GO:0045017
positive regulation of cytokine-mediated signaling pathway (GO:0001961)	60	2	1.48	+	1.36	0.66	1.0	GO:0001961
negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051898)	60	2	1.48	+	1.36	0.66	1.0	GO:0051898
alpha-amino acid biosynthetic process (GO:1901607)	60	2	1.48	+	1.36	0.66	1.0	GO:1901607
regulation of DNA replication (GO:0006275)	120	4	2.95	+	1.36	0.544	1.0	GO:0006275
response to estradiol (GO:0032355)	120	4	2.95	+	1.36	0.544	1.0	GO:0032355
positive regulation of calcium-mediated signaling (GO:0050850)	60	2	1.48	+	1.36	0.66	1.0	GO:0050850
synaptic vesicle recycling (GO:0036465)	60	2	1.48	+	1.36	0.66	1.0	GO:0036465
protein localization to synapse (GO:0035418)	60	2	1.48	+	1.36	0.66	1.0	GO:0035418
negative regulation of BMP signaling pathway (GO:0030514)	60	2	1.48	+	1.36	0.66	1.0	GO:0030514
fatty acid catabolic process (GO:0009062)	90	3	2.21	+	1.36	0.487	1.0	GO:0009062
osteoclast differentiation (GO:0030316)	60	2	1.48	+	1.36	0.66	1.0	GO:0030316
cholesterol metabolic process (GO:0008203)	120	4	2.95	+	1.36	0.544	1.0	GO:0008203
positive regulation of transcription by RNA polymerase II (GO:0045944)	1234	41	30.34	+	1.35	0.0465	1.0	GO:0045944
monoatomic cation homeostasis (GO:0055080)	512	17	12.59	+	1.35	0.193	1.0	GO:0055080
cell migration (GO:0016477)	934	31	22.96	+	1.35	0.0837	1.0	GO:0016477
regulation of peptide transport (GO:0090087)	211	7	5.19	+	1.35	0.369	1.0	GO:0090087
cognition (GO:0050890)	332	11	8.16	+	1.35	0.283	1.0	GO:0050890
response to purine-containing compound (GO:0014074)	151	5	3.71	+	1.35	0.425	1.0	GO:0014074
regulation of cold-induced thermogenesis (GO:0120161)	151	5	3.71	+	1.35	0.425	1.0	GO:0120161
positive regulation of small molecule metabolic process (GO:0062013)	151	5	3.71	+	1.35	0.425	1.0	GO:0062013
regulation of cell development (GO:0060284)	816	27	20.06	+	1.35	0.132	1.0	GO:0060284
negative regulation of defense response (GO:0031348)	272	9	6.69	+	1.35	0.323	1.0	GO:0031348
regulation of post-translational protein modification (GO:1901873)	242	8	5.95	+	1.34	0.397	1.0	GO:1901873
regulation of calcium ion transport (GO:0051924)	242	8	5.95	+	1.34	0.397	1.0	GO:0051924
negative regulation of hemopoiesis (GO:1903707)	121	4	2.98	+	1.34	0.545	1.0	GO:1903707
regulation of neurogenesis (GO:0050767)	363	12	8.93	+	1.34	0.301	1.0	GO:0050767
regulation of small GTPase mediated signal transduction (GO:0051056)	303	10	7.45	+	1.34	0.345	1.0	GO:0051056
negative regulation of cell projection organization (GO:0031345)	182	6	4.47	+	1.34	0.463	1.0	GO:0031345
renal tubule development (GO:0061326)	91	3	2.24	+	1.34	0.491	1.0	GO:0061326
regulation of embryonic development (GO:0045995)	91	3	2.24	+	1.34	0.491	1.0	GO:0045995
sodium ion transmembrane transport (GO:0035725)	152	5	3.74	+	1.34	0.428	1.0	GO:0035725
adult behavior (GO:0030534)	152	5	3.74	+	1.34	0.428	1.0	GO:0030534
negative regulation of molecular function (GO:0044092)	487	16	11.97	+	1.34	0.234	1.0	GO:0044092
positive regulation of signal transduction (GO:0009967)	1584	52	38.95	+	1.34	0.0342	1.0	GO:0009967
membrane assembly (GO:0071709)	61	2	1.5	+	1.33	0.663	1.0	GO:0071709
regulation of interleukin-10 production (GO:0032653)	61	2	1.5	+	1.33	0.663	1.0	GO:0032653
cellular pigmentation (GO:0033059)	61	2	1.5	+	1.33	0.663	1.0	GO:0033059
regulation of action potential (GO:0098900)	61	2	1.5	+	1.33	0.663	1.0	GO:0098900
establishment of spindle localization (GO:0051293)	61	2	1.5	+	1.33	0.663	1.0	GO:0051293
CD4-positive, alpha-beta T cell differentiation (GO:0043367)	61	2	1.5	+	1.33	0.663	1.0	GO:0043367
rhythmic process (GO:0048511)	275	9	6.76	+	1.33	0.328	1.0	GO:0048511
roof of mouth development (GO:0060021)	92	3	2.26	+	1.33	0.496	1.0	GO:0060021
meiotic chromosome segregation (GO:0045132)	92	3	2.26	+	1.33	0.496	1.0	GO:0045132
regulation of DNA biosynthetic process (GO:2000278)	92	3	2.26	+	1.33	0.496	1.0	GO:2000278
post-embryonic development (GO:0009791)	92	3	2.26	+	1.33	0.496	1.0	GO:0009791
maintenance of location (GO:0051235)	92	3	2.26	+	1.33	0.496	1.0	GO:0051235
protein glycosylation (GO:0006486)	215	7	5.29	+	1.32	0.377	1.0	GO:0006486
macromolecule glycosylation (GO:0043413)	215	7	5.29	+	1.32	0.377	1.0	GO:0043413
carbohydrate derivative biosynthetic process (GO:1901137)	553	18	13.6	+	1.32	0.21	1.0	GO:1901137
import into nucleus (GO:0051170)	123	4	3.02	+	1.32	0.549	1.0	GO:0051170
mitochondrion organization (GO:0007005)	369	12	9.07	+	1.32	0.306	1.0	GO:0007005
cell division (GO:0051301)	523	17	12.86	+	1.32	0.249	1.0	GO:0051301
monoatomic ion homeostasis (GO:0050801)	523	17	12.86	+	1.32	0.249	1.0	GO:0050801
neuron development (GO:0048666)	893	29	21.96	+	1.32	0.121	1.0	GO:0048666
generation of precursor metabolites and energy (GO:0006091)	370	12	9.1	+	1.32	0.307	1.0	GO:0006091
intracellular monoatomic cation homeostasis (GO:0030003)	432	14	10.62	+	1.32	0.271	1.0	GO:0030003
epigenetic regulation of gene expression (GO:0040029)	278	9	6.84	+	1.32	0.43	1.0	GO:0040029
regulation of body fluid levels (GO:0050878)	371	12	9.12	+	1.32	0.308	1.0	GO:0050878
response to external stimulus (GO:0009605)	1953	63	48.02	+	1.31	0.0256	1.0	GO:0009605
epidermis development (GO:0008544)	341	11	8.38	+	1.31	0.373	1.0	GO:0008544
negative regulation of protein localization (GO:1903828)	217	7	5.34	+	1.31	0.382	1.0	GO:1903828
negative regulation of lymphocyte differentiation (GO:0045620)	62	2	1.52	+	1.31	0.666	1.0	GO:0045620
telencephalon cell migration (GO:0022029)	62	2	1.52	+	1.31	0.666	1.0	GO:0022029
mesonephros development (GO:0001823)	93	3	2.29	+	1.31	0.5	1.0	GO:0001823
positive regulation of miRNA metabolic process (GO:2000630)	62	2	1.52	+	1.31	0.666	1.0	GO:2000630
positive regulation of nuclear division (GO:0051785)	62	2	1.52	+	1.31	0.666	1.0	GO:0051785
positive regulation of intracellular protein transport (GO:0090316)	93	3	2.29	+	1.31	0.5	1.0	GO:0090316
exocytic process (GO:0140029)	62	2	1.52	+	1.31	0.666	1.0	GO:0140029
aminoglycan metabolic process (GO:0006022)	93	3	2.29	+	1.31	0.5	1.0	GO:0006022
odontogenesis (GO:0042476)	124	4	3.05	+	1.31	0.551	1.0	GO:0042476
carbohydrate catabolic process (GO:0016052)	124	4	3.05	+	1.31	0.551	1.0	GO:0016052
macrophage activation (GO:0042116)	62	2	1.52	+	1.31	0.666	1.0	GO:0042116
positive regulation of signaling (GO:0023056)	1772	57	43.57	+	1.31	0.0366	1.0	GO:0023056
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	1990	64	48.93	+	1.31	0.0268	1.0	GO:0045935
regulation of RNA splicing (GO:0043484)	187	6	4.6	+	1.30	0.471	1.0	GO:0043484
neural tube development (GO:0021915)	156	5	3.84	+	1.30	0.439	1.0	GO:0021915
double-strand break repair (GO:0006302)	219	7	5.38	+	1.30	0.504	1.0	GO:0006302
nucleotide metabolic process (GO:0009117)	438	14	10.77	+	1.30	0.277	1.0	GO:0009117
innate immune response (GO:0045087)	783	25	19.25	+	1.30	0.194	1.0	GO:0045087
regulation of cell division (GO:0051302)	188	6	4.62	+	1.30	0.473	1.0	GO:0051302
positive regulation of protein localization to nucleus (GO:1900182)	94	3	2.31	+	1.30	0.504	1.0	GO:1900182
Wnt signaling pathway (GO:0016055)	282	9	6.93	+	1.30	0.433	1.0	GO:0016055
neuron projection development (GO:0031175)	721	23	17.73	+	1.30	0.219	1.0	GO:0031175
positive regulation of RNA metabolic process (GO:0051254)	1788	57	43.96	+	1.30	0.0452	1.0	GO:0051254
negative regulation of supramolecular fiber organization (GO:1902904)	157	5	3.86	+	1.30	0.442	1.0	GO:1902904
regulation of protein transport (GO:0051223)	440	14	10.82	+	1.29	0.347	1.0	GO:0051223
microtubule-based transport (GO:0099111)	220	7	5.41	+	1.29	0.505	1.0	GO:0099111
positive regulation of canonical NF-kappaB signal transduction (GO:0043123)	220	7	5.41	+	1.29	0.505	1.0	GO:0043123
regulation of neuron projection development (GO:0010975)	440	14	10.82	+	1.29	0.347	1.0	GO:0010975
regulation of cellular localization (GO:0060341)	1006	32	24.73	+	1.29	0.142	1.0	GO:0060341
positive regulation of DNA-templated transcription (GO:0045893)	1667	53	40.99	+	1.29	0.0571	1.0	GO:0045893
sensory perception of smell (GO:0007608)	472	15	11.61	+	1.29	0.291	1.0	GO:0007608
positive regulation of RNA biosynthetic process (GO:1902680)	1669	53	41.04	+	1.29	0.0573	1.0	GO:1902680
meiosis I (GO:0007127)	126	4	3.1	+	1.29	0.555	1.0	GO:0007127
urogenital system development (GO:0001655)	63	2	1.55	+	1.29	0.669	1.0	GO:0001655
DNA recombination (GO:0006310)	252	8	6.2	+	1.29	0.411	1.0	GO:0006310
positive regulation of wound healing (GO:0090303)	63	2	1.55	+	1.29	0.669	1.0	GO:0090303
detection of light stimulus (GO:0009583)	63	2	1.55	+	1.29	0.669	1.0	GO:0009583
negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002823)	63	2	1.55	+	1.29	0.669	1.0	GO:0002823
ventricular cardiac muscle tissue development (GO:0003229)	63	2	1.55	+	1.29	0.669	1.0	GO:0003229
response to xenobiotic stimulus (GO:0009410)	442	14	10.87	+	1.29	0.348	1.0	GO:0009410
positive regulation of cell communication (GO:0010647)	1770	56	43.52	+	1.29	0.0534	1.0	GO:0010647
regulation of protein modification process (GO:0031399)	759	24	18.66	+	1.29	0.19	1.0	GO:0031399
reproductive process (GO:0022414)	1551	49	38.13	+	1.28	0.0727	1.0	GO:0022414
RNA localization (GO:0006403)	190	6	4.67	+	1.28	0.476	1.0	GO:0006403
regulation of chemokine production (GO:0032642)	95	3	2.34	+	1.28	0.508	1.0	GO:0032642
regulation of cytokinesis (GO:0032465)	95	3	2.34	+	1.28	0.508	1.0	GO:0032465
purine ribonucleoside triphosphate biosynthetic process (GO:0009206)	95	3	2.34	+	1.28	0.508	1.0	GO:0009206
positive regulation of lipid biosynthetic process (GO:0046889)	95	3	2.34	+	1.28	0.508	1.0	GO:0046889
defense response (GO:0006952)	1490	47	36.63	+	1.28	0.0816	1.0	GO:0006952
cell projection organization (GO:0030030)	1237	39	30.41	+	1.28	0.107	1.0	GO:0030030
protein catabolic process (GO:0030163)	794	25	19.52	+	1.28	0.198	1.0	GO:0030163
defense response to symbiont (GO:0140546)	890	28	21.88	+	1.28	0.183	1.0	GO:0140546
membrane organization (GO:0061024)	763	24	18.76	+	1.28	0.231	1.0	GO:0061024
cellular response to steroid hormone stimulus (GO:0071383)	159	5	3.91	+	1.28	0.6	1.0	GO:0071383
protein-containing complex localization (GO:0031503)	159	5	3.91	+	1.28	0.6	1.0	GO:0031503
negative regulation of MAPK cascade (GO:0043409)	159	5	3.91	+	1.28	0.6	1.0	GO:0043409
endomembrane system organization (GO:0010256)	573	18	14.09	+	1.28	0.273	1.0	GO:0010256
response to ketone (GO:1901654)	223	7	5.48	+	1.28	0.508	1.0	GO:1901654
negative regulation of developmental process (GO:0051093)	924	29	22.72	+	1.28	0.19	1.0	GO:0051093
negative regulation of protein modification process (GO:0031400)	255	8	6.27	+	1.28	0.416	1.0	GO:0031400
regulation of kinase activity (GO:0043549)	351	11	8.63	+	1.27	0.383	1.0	GO:0043549
response to lipid (GO:0033993)	862	27	21.19	+	1.27	0.215	1.0	GO:0033993
regulation of vesicle-mediated transport (GO:0060627)	543	17	13.35	+	1.27	0.323	1.0	GO:0060627
cell differentiation (GO:0030154)	3711	116	91.24	+	1.27	0.00488	1.0	GO:0030154
regulation of striated muscle contraction (GO:0006942)	96	3	2.36	+	1.27	0.512	1.0	GO:0006942
phagocytosis (GO:0006909)	160	5	3.93	+	1.27	0.601	1.0	GO:0006909
positive regulation of protein localization to plasma membrane (GO:1903078)	64	2	1.57	+	1.27	0.672	1.0	GO:1903078
protein targeting to mitochondrion (GO:0006626)	64	2	1.57	+	1.27	0.672	1.0	GO:0006626
regulation of protein localization (GO:0032880)	896	28	22.03	+	1.27	0.185	1.0	GO:0032880
cell cycle phase transition (GO:0044770)	160	5	3.93	+	1.27	0.601	1.0	GO:0044770
response to nitrogen compound (GO:1901698)	1056	33	25.96	+	1.27	0.153	1.0	GO:1901698
positive regulation of viral process (GO:0048524)	64	2	1.57	+	1.27	0.672	1.0	GO:0048524
protein acylation (GO:0043543)	64	2	1.57	+	1.27	0.672	1.0	GO:0043543
negative regulation of small GTPase mediated signal transduction (GO:0051058)	64	2	1.57	+	1.27	0.672	1.0	GO:0051058
purine nucleoside triphosphate biosynthetic process (GO:0009145)	96	3	2.36	+	1.27	0.512	1.0	GO:0009145
aerobic respiration (GO:0009060)	160	5	3.93	+	1.27	0.601	1.0	GO:0009060
regulation of hemopoiesis (GO:1903706)	416	13	10.23	+	1.27	0.337	1.0	GO:1903706
regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	64	2	1.57	+	1.27	0.672	1.0	GO:0042058
cardiac ventricle development (GO:0003231)	128	4	3.15	+	1.27	0.56	1.0	GO:0003231
negative regulation of cell cycle G1/S phase transition (GO:1902807)	64	2	1.57	+	1.27	0.672	1.0	GO:1902807
cellular developmental process (GO:0048869)	3714	116	91.32	+	1.27	0.00491	1.0	GO:0048869
regulation of multicellular organismal process (GO:0051239)	2946	92	72.43	+	1.27	0.0145	1.0	GO:0051239
plasma membrane bounded cell projection organization (GO:0120036)	1186	37	29.16	+	1.27	0.146	1.0	GO:0120036
carbohydrate derivative metabolic process (GO:1901135)	898	28	22.08	+	1.27	0.186	1.0	GO:1901135
cilium organization (GO:0044782)	385	12	9.47	+	1.27	0.402	1.0	GO:0044782
tissue development (GO:0009888)	1770	55	43.52	+	1.26	0.0767	1.0	GO:0009888
RNA transport (GO:0050658)	161	5	3.96	+	1.26	0.602	1.0	GO:0050658
nucleic acid transport (GO:0050657)	161	5	3.96	+	1.26	0.602	1.0	GO:0050657
learning (GO:0007612)	161	5	3.96	+	1.26	0.602	1.0	GO:0007612
meiosis I cell cycle process (GO:0061982)	129	4	3.17	+	1.26	0.562	1.0	GO:0061982
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	129	4	3.17	+	1.26	0.562	1.0	GO:0002824
response to abiotic stimulus (GO:0009628)	1129	35	27.76	+	1.26	0.165	1.0	GO:0009628
positive regulation of programmed cell death (GO:0043068)	549	17	13.5	+	1.26	0.326	1.0	GO:0043068
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	97	3	2.38	+	1.26	0.517	1.0	GO:2001237
centrosome cycle (GO:0007098)	97	3	2.38	+	1.26	0.517	1.0	GO:0007098
cholesterol homeostasis (GO:0042632)	97	3	2.38	+	1.26	0.517	1.0	GO:0042632
segmentation (GO:0035282)	97	3	2.38	+	1.26	0.517	1.0	GO:0035282
proteasomal protein catabolic process (GO:0010498)	453	14	11.14	+	1.26	0.356	1.0	GO:0010498
ossification (GO:0001503)	292	9	7.18	+	1.25	0.444	1.0	GO:0001503
proteolysis (GO:0006508)	1266	39	31.13	+	1.25	0.159	1.0	GO:0006508
collagen metabolic process (GO:0032963)	65	2	1.6	+	1.25	0.675	1.0	GO:0032963
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	65	2	1.6	+	1.25	0.675	1.0	GO:0002220
T cell differentiation in thymus (GO:0033077)	65	2	1.6	+	1.25	0.675	1.0	GO:0033077
positive regulation of non-canonical NF-kappaB signal transduction (GO:1901224)	65	2	1.6	+	1.25	0.675	1.0	GO:1901224
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	65	2	1.6	+	1.25	0.675	1.0	GO:0032088
chromosome organization involved in meiotic cell cycle (GO:0070192)	65	2	1.6	+	1.25	0.675	1.0	GO:0070192
positive regulation of epithelial cell differentiation (GO:0030858)	65	2	1.6	+	1.25	0.675	1.0	GO:0030858
regulation of epithelial cell migration (GO:0010632)	65	2	1.6	+	1.25	0.675	1.0	GO:0010632
regulation of canonical Wnt signaling pathway (GO:0060828)	260	8	6.39	+	1.25	0.541	1.0	GO:0060828
negative regulation of lymphocyte mediated immunity (GO:0002707)	65	2	1.6	+	1.25	0.675	1.0	GO:0002707
forebrain cell migration (GO:0021885)	65	2	1.6	+	1.25	0.675	1.0	GO:0021885
regulation of multicellular organismal development (GO:2000026)	1400	43	34.42	+	1.25	0.128	1.0	GO:2000026
positive regulation of protein metabolic process (GO:0051247)	880	27	21.64	+	1.25	0.221	1.0	GO:0051247
establishment of RNA localization (GO:0051236)	163	5	4.01	+	1.25	0.605	1.0	GO:0051236
regulation of epithelial cell proliferation (GO:0050678)	359	11	8.83	+	1.25	0.392	1.0	GO:0050678
endoplasmic reticulum organization (GO:0007029)	98	3	2.41	+	1.25	0.521	1.0	GO:0007029
mitochondrial transmembrane transport (GO:1990542)	98	3	2.41	+	1.25	0.521	1.0	GO:1990542
regulation of protein localization to membrane (GO:1905475)	196	6	4.82	+	1.25	0.488	1.0	GO:1905475
amine metabolic process (GO:0009308)	98	3	2.41	+	1.25	0.521	1.0	GO:0009308
sterol homeostasis (GO:0055092)	98	3	2.41	+	1.25	0.521	1.0	GO:0055092
female gonad development (GO:0008585)	98	3	2.41	+	1.25	0.521	1.0	GO:0008585
cell projection assembly (GO:0030031)	458	14	11.26	+	1.24	0.361	1.0	GO:0030031
negative regulation of DNA-templated transcription (GO:0045892)	1277	39	31.4	+	1.24	0.161	1.0	GO:0045892
mesoderm development (GO:0007498)	131	4	3.22	+	1.24	0.567	1.0	GO:0007498
regulation of sequestering of calcium ion (GO:0051282)	131	4	3.22	+	1.24	0.567	1.0	GO:0051282
nuclear export (GO:0051168)	131	4	3.22	+	1.24	0.567	1.0	GO:0051168
negative regulation of establishment of protein localization (GO:1904950)	131	4	3.22	+	1.24	0.567	1.0	GO:1904950
sterol metabolic process (GO:0016125)	131	4	3.22	+	1.24	0.567	1.0	GO:0016125
positive regulation of lipid metabolic process (GO:0045834)	131	4	3.22	+	1.24	0.567	1.0	GO:0045834
vasculature development (GO:0001944)	558	17	13.72	+	1.24	0.332	1.0	GO:0001944
regulation of DNA repair (GO:0006282)	230	7	5.66	+	1.24	0.517	1.0	GO:0006282
regulation of phosphorylation (GO:0042325)	559	17	13.74	+	1.24	0.333	1.0	GO:0042325
cellular response to nitrogen compound (GO:1901699)	626	19	15.39	+	1.23	0.357	1.0	GO:1901699
cell population proliferation (GO:0008283)	725	22	17.83	+	1.23	0.327	1.0	GO:0008283
organelle assembly (GO:0070925)	890	27	21.88	+	1.23	0.267	1.0	GO:0070925
negative regulation of RNA biosynthetic process (GO:1902679)	1287	39	31.64	+	1.23	0.164	1.0	GO:1902679
xenobiotic metabolic process (GO:0006805)	132	4	3.25	+	1.23	0.569	1.0	GO:0006805
regulation of leukocyte mediated cytotoxicity (GO:0001910)	99	3	2.43	+	1.23	0.737	1.0	GO:0001910
transforming growth factor beta receptor signaling pathway (GO:0007179)	99	3	2.43	+	1.23	0.737	1.0	GO:0007179
regulation of DNA-templated transcription elongation (GO:0032784)	99	3	2.43	+	1.23	0.737	1.0	GO:0032784
homologous chromosome segregation (GO:0045143)	66	2	1.62	+	1.23	0.678	1.0	GO:0045143
spindle localization (GO:0051653)	66	2	1.62	+	1.23	0.678	1.0	GO:0051653
neutrophil migration (GO:1990266)	66	2	1.62	+	1.23	0.678	1.0	GO:1990266
regulation of calcium-mediated signaling (GO:0050848)	99	3	2.43	+	1.23	0.737	1.0	GO:0050848
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	66	2	1.62	+	1.23	0.678	1.0	GO:0050731
cytoskeleton-dependent intracellular transport (GO:0030705)	198	6	4.87	+	1.23	0.492	1.0	GO:0030705
