Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	GOID	Count
Monoatomic Anion Transmembrane Transport (GO:0098656)	4/72	0.1058933625494761	0.6307287964841428	0	0	2.304554079696395	5.174467599871382	SLC12A4;KCNK1;CFTR;ANO3	GO:0098656	4
Negative Regulation of Protein Serine/Threonine Kinase Activity (GO:0071901)	3/46	0.1073631344156215	0.6307287964841428	0	0	2.731318141406579	6.095041344686691	PTEN;APOE;NR2F2	GO:0071901	3
Positive Regulation of Nucleocytoplasmic Transport (GO:0046824)	3/46	0.1073631344156215	0.6307287964841428	0	0	2.731318141406579	6.095041344686691	MAVS;DHX9;CHP2	GO:0046824	3
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	16/455	0.1086579942016408	0.6307287964841428	0	0	1.435343285829929	3.185816186373156	KCMF1;LRRC75A;HUWE1;KEAP1;ARK2N;DCST1;CCAR1;KBTBD3;LIAT1;PSMA3;RNF114;DDIT3;PCBP2;KCTD13;CTNNB1;KBTBD8	GO:0006511	16
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	31/983	0.1096931594557328	0.6307287964841428	0	0	1.2878016878393148	2.8461296489582937	CSRNP1;DHX9;IL26;PTEN;FSTL3;HOXA10;GALR3;HLTF;CHP2;APBB1;MYBL1;HTATIP2;MEF2A;NCOA2;PPP1R12A;CHUK;IL18;RFX3;NR2F2;ESR2;ACVR2A;RGMA;BCL9;MAVS;MYCN;DDIT3;MAFF;CTNNB1;RBMX;PPARD;BMPR1A	GO:0045944	31
Heterochromatin Formation (GO:0031507)	4/73	0.1099504685593423	0.6307287964841428	0	0	2.271037868162693	5.013827759761459	H2AC7;DNMT3A;METTL3;LMNB1	GO:0031507	4
Neuropeptide Signaling Pathway (GO:0007218)	4/73	0.1099504685593423	0.6307287964841428	0	0	2.271037868162693	5.013827759761459	LTB4R2;GALR3;NPPA;GPR149	GO:0007218	4
RNA Destabilization (GO:0050779)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	METTL3;RBM24	GO:0050779	2
Carbohydrate Derivative Catabolic Process (GO:1901136)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	NEU2;FBXO2	GO:1901136	2
Skin Epidermis Development (GO:0098773)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	RCAN1;IL18	GO:0098773	2
Iron-Sulfur Cluster Assembly (GO:0016226)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	ISCA1;IBA57	GO:0016226	2
Maturation of LSU-rRNA (GO:0000470)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	DDX18;RPF2	GO:0000470	2
Metallo-Sulfur Cluster Assembly (GO:0031163)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	ISCA1;IBA57	GO:0031163	2
Phosphatidylinositol-Mediated Signaling (GO:0048015)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	RPS6KB1;PLCG2	GO:0048015	2
Positive Regulation of DNA Replication (GO:0045740)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	DHX9;CDC25A	GO:0045740	2
Positive Regulation of Amide Metabolic Process (GO:0034250)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	APOE;PICALM	GO:0034250	2
Positive Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902993)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	APOE;PICALM	GO:1902993	2
Positive Regulation of Excitatory Postsynaptic Potential (GO:2000463)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	GRIN2A;PTEN	GO:2000463	2
Protein K63-linked Deubiquitination (GO:0070536)	2/23	0.1118743550413766	0.6307287964841428	0	0	3.7251864601262192	8.15956969937397	OTUB2;OTUD5	GO:0070536	2
+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897)	7/162	0.1124461587689022	0.6307287964841428	0	0	1.772099718641628	3.872535421045301	DDR1;ITGB1;IL26;RYK;IL18;ADTRP;MTDH	GO:0051897	7
Chromosome Organization (GO:0051276)	3/47	0.1126690411542324	0.6307287964841428	0	0	2.6691055423449788	5.827459724206966	CENPT;NUP155;H3C7	GO:0051276	3
Blood Circulation (GO:0008015)	3/48	0.1180727300313384	0.6307287964841428	0	0	2.6096579476861166	5.575415434969895	EDN3;C3AR1;SGCG	GO:0008015	3
Secondary Alcohol Metabolic Process (GO:1902652)	3/48	0.1180727300313384	0.6307287964841428	0	0	2.6096579476861166	5.575415434969895	IDH3G;APOE;PPARD	GO:1902652	3
Oligosaccharide Metabolic Process (GO:0009311)	3/48	0.1180727300313384	0.6307287964841428	0	0	2.6096579476861166	5.575415434969895	NEU2;IDUA;FUT2	GO:0009311	3
Positive Regulation of Innate Immune Response (GO:0045089)	3/48	0.1180727300313384	0.6307287964841428	0	0	2.6096579476861166	5.575415434969895	MAVS;RPS19;DHX9	GO:0045089	3
Positive Regulation of Osteoblast Differentiation (GO:0045669)	3/48	0.1180727300313384	0.6307287964841428	0	0	2.6096579476861166	5.575415434969895	NPNT;ACVR2A;BMPR1A	GO:0045669	3
Positive Regulation of Secretion by Cell (GO:1903532)	4/75	0.1182690958675334	0.6307287964841428	0	0	2.206837800999545	4.711141398458056	EDN3;APBB1;RAB5A;CFTR	GO:1903532	4
Regulation of Myotube Differentiation (GO:0010830)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	CEACAM5;RBM24	GO:0010830	2
Tricarboxylic Acid Cycle (GO:0006099)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	IDH3G;KGD4	GO:0006099	2
Long-Chain Fatty Acid Transport (GO:0015909)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	RPS6KB1;APOE	GO:0015909	2
Male Gamete Generation (GO:0048232)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	PRDM9;HROB	GO:0048232	2
Mitochondrial Cytochrome C Oxidase Assembly (GO:0033617)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	FASTKD3;COX17	GO:0033617	2
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	NRG1;MCL1	GO:2001240	2
Negative Regulation of Protein Localization to Cell Periphery (GO:1904376)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	NUMB;PICALM	GO:1904376	2
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	NRG1;MCL1	GO:1901099	2
Positive Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900227)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	MAVS;PLCG2	GO:1900227	2
Positive Regulation of Cell Communication (GO:0010647)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	EDN3;KCTD13	GO:0010647	2
Positive Regulation of Striated Muscle Cell Differentiation (GO:0051155)	2/24	0.1201098200124762	0.6307287964841428	0	0	3.5556772544724358	7.535720279569304	NRG1;RBM24	GO:0051155	2
Detection of Chemical Stimulus Involved in Sensory Perception (GO:0050907)	6/135	0.1230359093015872	0.6307287964841428	0	0	1.823839563129649	3.8214527737047375	OR2G6;OR6Y1;OR2G2;OR5AN1;OR6B1;OR2A4	GO:0050907	6
Positive Regulation of NF-kappaB Transcription Factor Activity (GO:0051092)	5/105	0.1230948692988612	0.6307287964841428	0	0	1.95959595959596	4.104961470744396	CHUK;DHX9;CAMK2A;IL18;MTDH	GO:0051092	5
Regulation of Stem Cell Differentiation (GO:2000736)	3/49	0.1235709051422029	0.6307287964841428	0	0	2.5527950310559007	5.337741642917594	METTL3;RBM24;BMPR1A	GO:2000736	3
Cilium Organization (GO:0044782)	9/230	0.1241146376339982	0.6307287964841428	0	0	1.599017611117767	3.336429626288753	GALNT11;INTU;PTPMT1;CFAP70;RFX3;KIF24;CIBAR2;SEPTIN7;CILK1	GO:0044782	9
Regulation of Autophagy (GO:0010506)	9/230	0.1241146376339982	0.6307287964841428	0	0	1.599017611117767	3.336429626288753	CTSA;DDIT3;KEAP1;PIP4K2A;EIF4G2;DEPP1;MTDH;ATP6V0A1;MCL1	GO:0010506	9
Receptor-Mediated Endocytosis (GO:0006898)	6/136	0.1261818287153856	0.6307287964841428	0	0	1.8097165991902835	3.746170053740132	ITGB1;MRC1;APOE;RAB5A;RAB9B;PICALM	GO:0006898	6
Cardiac Conduction System Development (GO:0003161)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	NPPA;BMPR1A	GO:0003161	2
Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	ITGB1;SEMA6A	GO:1900746	2
Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	ITGB1;ADTRP	GO:0071404	2
Dopaminergic Neuron Differentiation (GO:0071542)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	RYK;CTNNB1	GO:0071542	2
Sulfur Compound Catabolic Process (GO:0044273)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	IDUA;GNS	GO:0044273	2
Glycosaminoglycan Biosynthetic Process (GO:0006024)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	DDX18;HAS3	GO:0006024	2
Meiosis I (GO:0007127)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	BTBD18;MYBL1	GO:0007127	2
Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	NPPA;SH3GL2	GO:0042059	2
Positive Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141087)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	MAVS;PLCG2	GO:0141087	2
Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358)	2/25	0.1284891133206786	0.6307287964841428	0	0	3.4009079797450674	6.978360831934602	CCT2;CTNNB1	GO:1904358	2
Positive Regulation of Translation (GO:0045727)	5/108	0.1340886770047024	0.6307287964841428	0	0	1.902226144944592	3.822055355979262	RPS4X;RPS6KB1;DHX9;FASTKD3;METTL3	GO:0045727	5
Regulation of Secretion by Cell (GO:1903530)	3/51	0.1348374432231681	0.6307287964841428	0	0	2.4461770623742454	4.901369144257749	NSF;CAMK2A;SEPTIN4	GO:1903530	3
Regulation of Cytoplasmic Translation (GO:2000765)	2/26	0.1369999344737361	0.6307287964841428	0	0	3.2590361445783134	6.478230022972173	DHX9;RBM24	GO:2000765	2
Acylglycerol Homeostasis (GO:0055090)	2/26	0.1369999344737361	0.6307287964841428	0	0	3.2590361445783134	6.478230022972173	IL18;APOE	GO:0055090	2
Regulation of Postsynaptic Membrane Potential (GO:0060078)	2/26	0.1369999344737361	0.6307287964841428	0	0	3.2590361445783134	6.478230022972173	CHRNA3;GRIN2A	GO:0060078	2
Calcium Ion Import Across Plasma Membrane (GO:0098703)	2/26	0.1369999344737361	0.6307287964841428	0	0	3.2590361445783134	6.478230022972173	CACNA1C;CACNA1F	GO:0098703	2
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	2/26	0.1369999344737361	0.6307287964841428	0	0	3.2590361445783134	6.478230022972173	CHRNA3;GRIN2A	GO:0099565	2
Macromolecule Methylation (GO:0043414)	2/26	0.1369999344737361	0.6307287964841428	0	0	3.2590361445783134	6.478230022972173	METTL3;PRDM12	GO:0043414	2
Positive Regulation of Natural Killer Cell Mediated Immunity (GO:0002717)	2/26	0.1369999344737361	0.6307287964841428	0	0	3.2590361445783134	6.478230022972173	RAET1G;PVR	GO:0002717	2
Regulation of mRNA Stability (GO:0043488)	4/80	0.1401964372023959	0.6307287964841428	0	0	2.0611205432937183	4.049505620346605	CARHSP1;FASTKD3;METTL3;RBM24	GO:0043488	4
Glycoprotein Metabolic Process (GO:0009100)	3/52	0.1405991450155292	0.6307287964841428	0	0	2.396131893401224	4.7008330979691255	NEU2;FBXO2;MGAT4A	GO:0009100	3
Positive Regulation of TORC1 Signaling (GO:1904263)	3/52	0.1405991450155292	0.6307287964841428	0	0	2.396131893401224	4.7008330979691255	OTUD5;RPS6KB1;LAMTOR2	GO:1904263	3
Membrane Organization (GO:0061024)	7/173	0.1437452070018003	0.6307287964841428	0	0	1.6537305408245555	3.2077625333733515	NAPSA;NUP155;REEP4;HUWE1;EXOC5;PICALM;LMNB1	GO:0061024	7
Regulation of Cytokinesis (GO:0032465)	4/81	0.1447646841800899	0.6307287964841428	0	0	2.034248010054461	3.9314807152607054	MRGPRX2;OPN1MW3;KIF20B;OR2A4	GO:0032465	4
Aerobic Respiration (GO:0009060)	4/81	0.1447646841800899	0.6307287964841428	0	0	2.034248010054461	3.9314807152607054	IDH3G;NDUFA10;NDUFS4;KGD4	GO:0009060	4
Regulation of Interferon-Alpha Production (GO:0032647)	2/27	0.1456305058632748	0.6307287964841428	0	0	3.1285140562248994	6.02765374262903	MAVS;DHX9	GO:0032647	2
Calcium Ion Import Into Cytosol (GO:1902656)	2/27	0.1456305058632748	0.6307287964841428	0	0	3.1285140562248994	6.02765374262903	CACNA1C;CACNA1F	GO:1902656	2
Cardiac Muscle Cell Contraction (GO:0086003)	2/27	0.1456305058632748	0.6307287964841428	0	0	3.1285140562248994	6.02765374262903	KCNQ1;CACNA1C	GO:0086003	2
Respiratory Chain Complex IV Assembly (GO:0008535)	2/27	0.1456305058632748	0.6307287964841428	0	0	3.1285140562248994	6.02765374262903	FASTKD3;COX17	GO:0008535	2
Wound Healing, Spreading of Cells (GO:0044319)	2/27	0.1456305058632748	0.6307287964841428	0	0	3.1285140562248994	6.02765374262903	DDR1;ITGB1	GO:0044319	2
Negative Regulation of Protein Localization to Plasma Membrane (GO:1903077)	2/27	0.1456305058632748	0.6307287964841428	0	0	3.1285140562248994	6.02765374262903	NUMB;PICALM	GO:1903077	2
Positive Regulation of Lipid Metabolic Process (GO:0045834)	2/27	0.1456305058632748	0.6307287964841428	0	0	3.1285140562248994	6.02765374262903	APOE;PPARD	GO:0045834	2
Neuron Projection Development (GO:0031175)	8/206	0.1458206131121126	0.6307287964841428	0	0	1.585119487558512	3.0519543314262134	PPP1R12A;ALS2;RYK;PTEN;PRDM12;APOE;KIF20B;SH3GL2	GO:0031175	8
Regulation of Cell Adhesion (GO:0030155)	6/142	0.1458579777230091	0.6307287964841428	0	0	1.7293403191236008	3.3291908967374995	PPP1R12A;PLAU;PDE3B;IL18;NRG1;FUT2	GO:0030155	6
Regulation of Microtubule Polymerization (GO:0031113)	3/53	0.1464420215709495	0.6307287964841428	0	0	2.348088531187123	4.510973190388739	PSRC1;NAV3;HAUS3	GO:0031113	3
Positive Regulation of Small GTPase Mediated Signal Transduction (GO:0051057)	3/53	0.1464420215709495	0.6307287964841428	0	0	2.348088531187123	4.510973190388739	ALS2;F11R;PICALM	GO:0051057	3
Inorganic Anion Transmembrane Transport (GO:0098661)	4/82	0.1493905047914139	0.6307287964841428	0	0	2.0080645161290325	3.817715317863961	SLC12A4;KCNK1;CFTR;ANO3	GO:0098661	4
Regulation of Smooth Muscle Cell Proliferation (GO:0048660)	3/54	0.152362740429283	0.6307287964841428	0	0	2.3019292223931824	4.331059462145363	IL18;CTNNB1;APOE	GO:0048660	3
Double-Strand Break Repair (GO:0006302)	7/176	0.1529393663661551	0.6307287964841428	0	0	1.6241223279762833	3.0496368015819506	MORF4L1;MMS22L;HELQ;KDM4D;LRIG3;ERCC5;MPND	GO:0006302	7
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239)	2/28	0.1543695544243755	0.6307287964841428	0	0	3.0080321285140563	5.620224817498794	NRG1;MCL1	GO:2001239	2
Long-Term Synaptic Potentiation (GO:0060291)	2/28	0.1543695544243755	0.6307287964841428	0	0	3.0080321285140563	5.620224817498794	GRIN2A;CAMK2A	GO:0060291	2
Negative Regulation of Protein Transport (GO:0051224)	2/28	0.1543695544243755	0.6307287964841428	0	0	3.0080321285140563	5.620224817498794	APOE;ADTRP	GO:0051224	2
Positive Regulation of Microtubule Polymerization or Depolymerization (GO:0031112)	2/28	0.1543695544243755	0.6307287964841428	0	0	3.0080321285140563	5.620224817498794	PSRC1;NAV3	GO:0031112	2
Regulation of Calcium Ion Transmembrane Transport (GO:1903169)	2/28	0.1543695544243755	0.6307287964841428	0	0	3.0080321285140563	5.620224817498794	NPPA;KCNN4	GO:1903169	2
Protein Glycosylation (GO:0006486)	6/145	0.1561900211974108	0.6307287964841428	0	0	1.691754288876591	3.1410496154452354	ALG1L2;GALNT11;FUT10;MGAT4A;PMM2;FUT2	GO:0006486	6
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	8/210	0.1571243983048542	0.6307287964841428	0	0	1.553408999436529	2.8749211290143477	EDN3;HEPHL1;HTR2B;CLDN16;ATP13A3;FBXL5;HAMP;PICALM	GO:0030003	8
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	10/277	0.1579014501772982	0.6307287964841428	0	0	1.4700756707177254	2.7134424070237504	ITGB1;GALNT11;INTU;PTPMT1;CFAP70;RFX3;KIF24;CIBAR2;SEPTIN7;CILK1	GO:0120031	10
Regulation of Peptide Hormone Secretion (GO:0090276)	3/55	0.1583579771389754	0.6307287964841428	0	0	2.2575452716297786	4.160423703373664	RASL10B;RFX3;GCG	GO:0090276	3
Interferon-Mediated Signaling Pathway (GO:0140888)	3/55	0.1583579771389754	0.6307287964841428	0	0	2.2575452716297786	4.160423703373664	MAVS;IL10RB;IFNA2	GO:0140888	3
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	4/84	0.158808944711903	0.6307287964841428	0	0	1.9576612903225807	3.602201322809428	SEPTIN14;EXOC5;SEPTIN4;SEPTIN7	GO:0061640	4
Monoatomic Cation Homeostasis (GO:0055080)	4/84	0.158808944711903	0.6307287964841428	0	0	1.9576612903225807	3.602201322809428	SLC12A4;CLDN16;HAMP;PICALM	GO:0055080	4
mRNA Splicing, via Spliceosome (GO:0000398)	8/211	0.1600137305616592	0.6307287964841428	0	0	1.5456766390324002	2.8324457195282355	NCBP2L;DHX9;HNRNPUL2;HNRNPF;METTL3;KCNN4;CRNKL1;RBMX	GO:0000398	8
Negative Regulation of Programmed Cell Death (GO:0043069)	13/382	0.1631011809082695	0.6307287964841428	0	0	1.3839668786831605	2.509664126434929	PRDM9;HTR2B;GCG;RPS3A;MTDH;RPS6KB1;CEACAM5;PPIF;CTNNB1;ERCC5;MAGEA4;HTATIP2;MCL1	GO:0043069	13
Regulation of Monoatomic Ion Transmembrane Transport (GO:0034765)	2/29	0.1632062938391527	0.6307287964841428	0	0	2.8964747880410533	5.250556495128762	GRIN2A;KCNJ3	GO:0034765	2
Maintenance of Blood-Brain Barrier (GO:0035633)	2/29	0.1632062938391527	0.6307287964841428	0	0	2.8964747880410533	5.250556495128762	ITGB1;F11R	GO:0035633	2
Negative Regulation of Protein Localization to Membrane (GO:1905476)	2/29	0.1632062938391527	0.6307287964841428	0	0	2.8964747880410533	5.250556495128762	NUMB;PICALM	GO:1905476	2
Negative Regulation of Wound Healing (GO:0061045)	2/29	0.1632062938391527	0.6307287964841428	0	0	2.8964747880410533	5.250556495128762	PTEN;APOE	GO:0061045	2
Organelle Fusion (GO:0048284)	2/29	0.1632062938391527	0.6307287964841428	0	0	2.8964747880410533	5.250556495128762	MFN1;MCL1	GO:0048284	2
Positive Regulation of Protein Import Into Nucleus (GO:0042307)	2/29	0.1632062938391527	0.6307287964841428	0	0	2.8964747880410533	5.250556495128762	MAVS;CHP2	GO:0042307	2
Regulation of Blood Coagulation (GO:0030193)	2/29	0.1632062938391527	0.6307287964841428	0	0	2.8964747880410533	5.250556495128762	PLAU;APOE	GO:0030193	2
Cellular Response to Alcohol (GO:0097306)	3/56	0.164424419508895	0.6307287964841428	0	0	2.214836186932918	3.998453226134092	GRAMD1B;CTNNB1;CFTR	GO:0097306	3
Positive Regulation of DNA Recombination (GO:0045911)	3/56	0.164424419508895	0.6307287964841428	0	0	2.214836186932918	3.998453226134092	MORF4L1;PRDM9;HELQ	GO:0045911	3
Receptor Internalization (GO:0031623)	3/56	0.164424419508895	0.6307287964841428	0	0	2.214836186932918	3.998453226134092	ITGB1;RAB5A;PICALM	GO:0031623	3
Cilium Assembly (GO:0060271)	9/247	0.167551101036512	0.6307287964841428	0	0	1.4834927861164833	2.650210749038896	GALNT11;INTU;PTPMT1;CFAP70;RFX3;KIF24;CIBAR2;SEPTIN7;CILK1	GO:0060271	9
Modulation of Chemical Synaptic Transmission (GO:0050804)	5/117	0.1695147563118544	0.6307287964841428	0	0	1.7485569985569986	3.103365710575664	ITGB1;CAMK2A;KCTD13;GRIK3;PTEN	GO:0050804	5
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	5/117	0.1695147563118544	0.6307287964841428	0	0	1.7485569985569986	3.103365710575664	OTUD5;DDIT3;NPPA;APOE;SHISA6	GO:0090090	5
Positive Regulation of Programmed Cell Death (GO:0043068)	9/248	0.1703069036126266	0.6307287964841428	0	0	1.4772090090243633	2.614886186717415	ITGB1;ING5;FAM162A;CTNNB1;APBB1;SEPTIN4;CCAR1;HTATIP2;MCL1	GO:0043068	9
Regulation of Muscle Contraction (GO:0006937)	2/30	0.1721304073520027	0.6307287964841428	0	0	2.7928858290304075	4.914090735557779	CHRNA3;CACNA1C	GO:0006937	2
Intrinsic Apoptotic Signaling Pathway in Response to Endoplasmic Reticulum Stress (GO:0070059)	2/30	0.1721304073520027	0.6307287964841428	0	0	2.7928858290304075	4.914090735557779	DDIT3;CASP4	GO:0070059	2
Lamellipodium Organization (GO:0097581)	2/30	0.1721304073520027	0.6307287964841428	0	0	2.7928858290304075	4.914090735557779	ITGB1;PHPT1	GO:0097581	2
Positive Regulation of Microtubule Polymerization (GO:0031116)	2/30	0.1721304073520027	0.6307287964841428	0	0	2.7928858290304075	4.914090735557779	PSRC1;NAV3	GO:0031116	2
Protein Insertion Into ER Membrane (GO:0045048)	2/30	0.1721304073520027	0.6307287964841428	0	0	2.7928858290304075	4.914090735557779	EMC2;GET1	GO:0045048	2
Cellular Response to Growth Factor Stimulus (GO:0071363)	6/150	0.1740948761290742	0.6307287964841428	0	0	1.6325910931174088	2.854022059149773	DDX18;SEMA6A;RPS6KB1;CTNNB1;ACVR2A;BMPR1A	GO:0071363	6
Negative Regulation of Cell Migration (GO:0030336)	7/184	0.1787304114151981	0.6307287964841428	0	0	1.550073916182487	2.669036143898894	DDX18;NAV3;PTEN;ADTRP;APOE;NR2F2;BMPR1A	GO:0030336	7
Regulation of Dendritic Spine Morphogenesis (GO:0061001)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	KIF1A;LZTS3	GO:0061001	2
Regulation of Protein Localization to Cell Surface (GO:2000008)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	CTNNB1;PICALM	GO:2000008	2
Regulation of Protein Modification Process (GO:0031399)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	KDM4D;NDUFS4	GO:0031399	2
Homologous Chromosome Pairing at Meiosis (GO:0007129)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	PRDM9;C1ORF146	GO:0007129	2
Leukocyte Cell-Cell Adhesion (GO:0007159)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	ITGB1;F11R	GO:0007159	2
Mesenchymal Cell Migration (GO:0090497)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	SEMA6A;HTR2B	GO:0090497	2
Modulation of Excitatory Postsynaptic Potential (GO:0098815)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	GRIN2A;PTEN	GO:0098815	2
Negative Regulation of Blood Coagulation (GO:0030195)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	PLAU;APOE	GO:0030195	2
Negative Regulation of Insulin Receptor Signaling Pathway (GO:0046627)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	RPS6KB1;PIP4K2A	GO:0046627	2
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	CNOT6L;PATL1	GO:0000288	2
Nucleoside Phosphate Metabolic Process (GO:0006753)	2/31	0.1811320311149376	0.6307287964841428	0	0	2.6964409361584267	4.606947697904939	ACOT12;NUDT15	GO:0006753	2
Proteolysis (GO:0006508)	11/321	0.1824617864832708	0.6307287964841428	0	0	1.392506101985619	2.368951595733134	CTSA;PM20D2;NAPSA;PLAU;FBXO2;CASP4;RNPEP;MMP19;PRSS58;CTSE;PAPPA2	GO:0006508	11
Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)	3/59	0.1830181265455301	0.6307287964841428	0	0	2.0958608795630926	3.5591282351789943	ITGB1;CEACAM5;PVR	GO:0007156	3
Regulation of Protein Localization to Plasma Membrane (GO:1903076)	4/90	0.1882895353171113	0.6307287964841428	0	0	1.820517629407352	3.039853767628286	ITGB1;CAMK2A;NUMB;PICALM	GO:1903076	4
Chloride Transport (GO:0006821)	4/90	0.1882895353171113	0.6307287964841428	0	0	1.820517629407352	3.039853767628286	SLC12A4;KCNK1;CFTR;ANO3	GO:0006821	4
Fatty Acid Catabolic Process (GO:0009062)	3/60	0.1893366520592254	0.6307287964841428	0	0	2.058985491898761	3.426622585019926	ABHD3;ADTRP;PPARD	GO:0009062	3
Positive Regulation of Cell Cycle (GO:0045787)	3/60	0.1893366520592254	0.6307287964841428	0	0	2.058985491898761	3.426622585019926	PSRC1;RPS6KB1;MAGEA4	GO:0045787	3
TOR Signaling (GO:0031929)	2/32	0.1902017379712103	0.6307287964841428	0	0	2.606425702811245	4.325806523545906	RPS6KB1;LAMTOR2	GO:0031929	2
Apoptotic Mitochondrial Changes (GO:0008637)	2/32	0.1902017379712103	0.6307287964841428	0	0	2.606425702811245	4.325806523545906	CAMK2A;MCL1	GO:0008637	2
Regulation of Postsynapse Organization (GO:0099175)	2/32	0.1902017379712103	0.6307287964841428	0	0	2.606425702811245	4.325806523545906	KIF1A;LZTS3	GO:0099175	2
Mitochondrial Membrane Organization (GO:0007006)	2/32	0.1902017379712103	0.6307287964841428	0	0	2.606425702811245	4.325806523545906	PPIF;MICOS10	GO:0007006	2
Negative Regulation of Cellular Response to Insulin Stimulus (GO:1900077)	2/32	0.1902017379712103	0.6307287964841428	0	0	2.606425702811245	4.325806523545906	RPS6KB1;PIP4K2A	GO:1900077	2
Positive Regulation of T Cell Mediated Cytotoxicity (GO:0001916)	2/32	0.1902017379712103	0.6307287964841428	0	0	2.606425702811245	4.325806523545906	RAET1G;PVR	GO:0001916	2
