Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
calcium ion transmembrane transport (GO:0070588)	220	3	2.17	+	1.38	0.481	1.0	GO:0070588
regulation of cytokine production (GO:0001817)	807	11	7.96	+	1.38	0.271	1.0	GO:0001817
regulation of protein localization to nucleus (GO:1900180)	147	2	1.45	+	1.38	0.658	1.0	GO:1900180
regulation of adaptive immune response (GO:0002819)	221	3	2.18	+	1.38	0.483	1.0	GO:0002819
regulation of immune response (GO:0050776)	1033	14	10.19	+	1.37	0.198	1.0	GO:0050776
regulation of calcium ion transmembrane transport (GO:1903169)	148	2	1.46	+	1.37	0.659	1.0	GO:1903169
nucleic acid catabolic process (GO:0141188)	222	3	2.19	+	1.37	0.484	1.0	GO:0141188
cellular response to tumor necrosis factor (GO:0071356)	148	2	1.46	+	1.37	0.659	1.0	GO:0071356
detection of external stimulus (GO:0009581)	148	2	1.46	+	1.37	0.659	1.0	GO:0009581
mitotic cell cycle (GO:0000278)	592	8	5.84	+	1.37	0.392	1.0	GO:0000278
positive regulation of transcription by RNA polymerase II (GO:0045944)	1262	17	12.45	+	1.37	0.184	1.0	GO:0045944
regulation of angiogenesis (GO:0045765)	297	4	2.93	+	1.37	0.543	1.0	GO:0045765
lymphocyte activation involved in immune response (GO:0002285)	149	2	1.47	+	1.36	0.66	1.0	GO:0002285
response to purine-containing compound (GO:0014074)	149	2	1.47	+	1.36	0.66	1.0	GO:0014074
detoxification (GO:0098754)	149	2	1.47	+	1.36	0.66	1.0	GO:0098754
negative regulation of molecular function (GO:0044092)	298	4	2.94	+	1.36	0.544	1.0	GO:0044092
male gonad development (GO:0008584)	149	2	1.47	+	1.36	0.66	1.0	GO:0008584
lymphocyte activation (GO:0046649)	522	7	5.15	+	1.36	0.366	1.0	GO:0046649
regulation of autophagy (GO:0010506)	373	5	3.68	+	1.36	0.423	1.0	GO:0010506
positive regulation of immune system process (GO:0002684)	1045	14	10.31	+	1.36	0.257	1.0	GO:0002684
positive regulation of biosynthetic process (GO:0009891)	2688	36	26.51	+	1.36	0.0586	1.0	GO:0009891
neuron migration (GO:0001764)	150	2	1.48	+	1.35	0.662	1.0	GO:0001764
detection of abiotic stimulus (GO:0009582)	150	2	1.48	+	1.35	0.662	1.0	GO:0009582
development of primary male sexual characteristics (GO:0046546)	150	2	1.48	+	1.35	0.662	1.0	GO:0046546
negative regulation of growth (GO:0045926)	225	3	2.22	+	1.35	0.489	1.0	GO:0045926
response to hormone (GO:0009725)	828	11	8.17	+	1.35	0.281	1.0	GO:0009725
plasma membrane bounded cell projection assembly (GO:0120031)	452	6	4.46	+	1.35	0.462	1.0	GO:0120031
respiratory system development (GO:0060541)	226	3	2.23	+	1.35	0.491	1.0	GO:0060541
response to radiation (GO:0009314)	453	6	4.47	+	1.34	0.463	1.0	GO:0009314
defense response to symbiont (GO:0140546)	908	12	8.96	+	1.34	0.299	1.0	GO:0140546
regulation of locomotion (GO:0040012)	1060	14	10.46	+	1.34	0.261	1.0	GO:0040012
regulation of vasculature development (GO:1901342)	304	4	3.0	+	1.33	0.548	1.0	GO:1901342
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	152	2	1.5	+	1.33	0.664	1.0	GO:0090101
heterochromatin formation (GO:0031507)	152	2	1.5	+	1.33	0.664	1.0	GO:0031507
positive regulation of canonical NF-kappaB signal transduction (GO:0043123)	228	3	2.25	+	1.33	0.494	1.0	GO:0043123
response to wounding (GO:0009611)	457	6	4.51	+	1.33	0.465	1.0	GO:0009611
response to chemical (GO:0042221)	3736	49	36.85	+	1.33	0.0347	1.0	GO:0042221
lipid modification (GO:0030258)	153	2	1.51	+	1.33	0.665	1.0	GO:0030258
response to nutrient (GO:0007584)	153	2	1.51	+	1.33	0.665	1.0	GO:0007584
positive regulation of immune response (GO:0050778)	689	9	6.8	+	1.32	0.33	1.0	GO:0050778
inorganic cation transmembrane transport (GO:0098662)	690	9	6.81	+	1.32	0.33	1.0	GO:0098662
striated muscle cell differentiation (GO:0051146)	230	3	2.27	+	1.32	0.497	1.0	GO:0051146
response to other organism (GO:0051707)	1457	19	14.37	+	1.32	0.214	1.0	GO:0051707
regulation of leukocyte cell-cell adhesion (GO:1903037)	384	5	3.79	+	1.32	0.434	1.0	GO:1903037
response to external biotic stimulus (GO:0043207)	1460	19	14.4	+	1.32	0.214	1.0	GO:0043207
defense response to other organism (GO:0098542)	924	12	9.11	+	1.32	0.305	1.0	GO:0098542
cell cycle checkpoint signaling (GO:0000075)	154	2	1.52	+	1.32	0.666	1.0	GO:0000075
regeneration (GO:0031099)	154	2	1.52	+	1.32	0.666	1.0	GO:0031099
biological process involved in interspecies interaction between organisms (GO:0044419)	1627	21	16.05	+	1.31	0.191	1.0	GO:0044419
cell projection assembly (GO:0030031)	465	6	4.59	+	1.31	0.47	1.0	GO:0030031
axon guidance (GO:0007411)	233	3	2.3	+	1.31	0.502	1.0	GO:0007411
organic acid catabolic process (GO:0016054)	233	3	2.3	+	1.31	0.502	1.0	GO:0016054
carboxylic acid catabolic process (GO:0046395)	233	3	2.3	+	1.31	0.502	1.0	GO:0046395
macromolecule catabolic process (GO:0009057)	1088	14	10.73	+	1.30	0.271	1.0	GO:0009057
positive regulation of innate immune response (GO:0045089)	312	4	3.08	+	1.30	0.555	1.0	GO:0045089
regulation of DNA repair (GO:0006282)	234	3	2.31	+	1.30	0.504	1.0	GO:0006282
neuron projection guidance (GO:0097485)	234	3	2.31	+	1.30	0.504	1.0	GO:0097485
positive regulation of leukocyte mediated immunity (GO:0002705)	156	2	1.54	+	1.30	0.668	1.0	GO:0002705
sensory perception of smell (GO:0007608)	469	6	4.63	+	1.30	0.473	1.0	GO:0007608
cellular response to biotic stimulus (GO:0071216)	235	3	2.32	+	1.29	0.506	1.0	GO:0071216
monoatomic cation transmembrane transport (GO:0098655)	706	9	6.96	+	1.29	0.433	1.0	GO:0098655
response to UV (GO:0009411)	157	2	1.55	+	1.29	0.67	1.0	GO:0009411
blood vessel diameter maintenance (GO:0097746)	157	2	1.55	+	1.29	0.67	1.0	GO:0097746
regulation of protein localization to cell periphery (GO:1904375)	157	2	1.55	+	1.29	0.67	1.0	GO:1904375
regulation of tube diameter (GO:0035296)	157	2	1.55	+	1.29	0.67	1.0	GO:0035296
sensory perception of chemical stimulus (GO:0007606)	550	7	5.43	+	1.29	0.506	1.0	GO:0007606
regulation of tube size (GO:0035150)	158	2	1.56	+	1.28	0.671	1.0	GO:0035150
positive regulation of secretion by cell (GO:1903532)	316	4	3.12	+	1.28	0.558	1.0	GO:1903532
cellular component assembly (GO:0022607)	2531	32	24.97	+	1.28	0.133	1.0	GO:0022607
regulation of T cell activation (GO:0050863)	396	5	3.91	+	1.28	0.6	1.0	GO:0050863
supramolecular fiber organization (GO:0097435)	555	7	5.47	+	1.28	0.508	1.0	GO:0097435
response to biotic stimulus (GO:0009607)	1507	19	14.86	+	1.28	0.276	1.0	GO:0009607
positive regulation of cell migration (GO:0030335)	556	7	5.48	+	1.28	0.508	1.0	GO:0030335
placenta development (GO:0001890)	159	2	1.57	+	1.28	0.672	1.0	GO:0001890
RNA transport (GO:0050658)	159	2	1.57	+	1.28	0.672	1.0	GO:0050658
nucleic acid transport (GO:0050657)	159	2	1.57	+	1.28	0.672	1.0	GO:0050657
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	159	2	1.57	+	1.28	0.672	1.0	GO:0008277
purine-containing compound biosynthetic process (GO:0072522)	239	3	2.36	+	1.27	0.512	1.0	GO:0072522
catabolic process (GO:0009056)	2077	26	20.49	+	1.27	0.197	1.0	GO:0009056
regulation of epithelial cell differentiation (GO:0030856)	160	2	1.58	+	1.27	0.673	1.0	GO:0030856
regulation of mRNA metabolic process (GO:1903311)	320	4	3.16	+	1.27	0.561	1.0	GO:1903311
response to external stimulus (GO:0009605)	2003	25	19.76	+	1.27	0.232	1.0	GO:0009605
programmed cell death (GO:0012501)	1123	14	11.08	+	1.26	0.35	1.0	GO:0012501
positive regulation of macromolecule biosynthetic process (GO:0010557)	2567	32	25.32	+	1.26	0.164	1.0	GO:0010557
response to endoplasmic reticulum stress (GO:0034976)	241	3	2.38	+	1.26	0.516	1.0	GO:0034976
defense response (GO:0006952)	1527	19	15.06	+	1.26	0.281	1.0	GO:0006952
regulation of innate immune response (GO:0045088)	483	6	4.76	+	1.26	0.484	1.0	GO:0045088
establishment of RNA localization (GO:0051236)	161	2	1.59	+	1.26	0.674	1.0	GO:0051236
RNA processing (GO:0006396)	886	11	8.74	+	1.26	0.385	1.0	GO:0006396
cell death (GO:0008219)	1128	14	11.13	+	1.26	0.351	1.0	GO:0008219
regulation of catabolic process (GO:0009894)	1048	13	10.34	+	1.26	0.419	1.0	GO:0009894
detection of chemical stimulus involved in sensory perception (GO:0050907)	485	6	4.78	+	1.25	0.485	1.0	GO:0050907
lipid metabolic process (GO:0006629)	1217	15	12.0	+	1.25	0.367	1.0	GO:0006629
carbohydrate derivative metabolic process (GO:1901135)	894	11	8.82	+	1.25	0.389	1.0	GO:1901135
cilium movement (GO:0003341)	244	3	2.41	+	1.25	0.521	1.0	GO:0003341
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	163	2	1.61	+	1.24	0.677	1.0	GO:2001236
positive regulation of protein secretion (GO:0050714)	163	2	1.61	+	1.24	0.677	1.0	GO:0050714
protein catabolic process (GO:0030163)	815	10	8.04	+	1.24	0.466	1.0	GO:0030163
myeloid cell differentiation (GO:0030099)	326	4	3.22	+	1.24	0.567	1.0	GO:0030099
cellular component biogenesis (GO:0044085)	2774	34	27.36	+	1.24	0.179	1.0	GO:0044085
muscle contraction (GO:0006936)	245	3	2.42	+	1.24	0.523	1.0	GO:0006936
positive regulation of cytosolic calcium ion concentration (GO:0007204)	164	2	1.62	+	1.24	0.678	1.0	GO:0007204
positive regulation of autophagy (GO:0010508)	164	2	1.62	+	1.24	0.678	1.0	GO:0010508
regulation of cell morphogenesis (GO:0022604)	246	3	2.43	+	1.24	0.524	1.0	GO:0022604
regulation of mitotic cell cycle phase transition (GO:1901990)	329	4	3.25	+	1.23	0.57	1.0	GO:1901990
regulation of response to biotic stimulus (GO:0002831)	576	7	5.68	+	1.23	0.518	1.0	GO:0002831
positive regulation of metabolic process (GO:0009893)	3467	42	34.2	+	1.23	0.157	1.0	GO:0009893
response to endogenous stimulus (GO:0009719)	1244	15	12.27	+	1.22	0.376	1.0	GO:0009719
myeloid leukocyte differentiation (GO:0002573)	166	2	1.64	+	1.22	0.681	1.0	GO:0002573
regulation of immune system process (GO:0002682)	1661	20	16.38	+	1.22	0.363	1.0	GO:0002682
positive regulation of cell motility (GO:2000147)	582	7	5.74	+	1.22	0.522	1.0	GO:2000147
RNA biosynthetic process (GO:0032774)	1414	17	13.95	+	1.22	0.401	1.0	GO:0032774
response to light stimulus (GO:0009416)	333	4	3.28	+	1.22	0.574	1.0	GO:0009416
immune effector process (GO:0002252)	500	6	4.93	+	1.22	0.642	1.0	GO:0002252
cellular response to cytokine stimulus (GO:0071345)	751	9	7.41	+	1.21	0.569	1.0	GO:0071345
nucleic acid biosynthetic process (GO:0141187)	1504	18	14.84	+	1.21	0.414	1.0	GO:0141187
microtubule cytoskeleton organization (GO:0000226)	585	7	5.77	+	1.21	0.524	1.0	GO:0000226
forebrain development (GO:0030900)	418	5	4.12	+	1.21	0.612	1.0	GO:0030900
cellular response to chemical stimulus (GO:0070887)	2010	24	19.83	+	1.21	0.34	1.0	GO:0070887
positive regulation of secretion (GO:0051047)	337	4	3.32	+	1.20	0.578	1.0	GO:0051047
mitotic nuclear division (GO:0140014)	169	2	1.67	+	1.20	0.684	1.0	GO:0140014
positive regulation of DNA-templated transcription (GO:0045893)	1691	20	16.68	+	1.20	0.369	1.0	GO:0045893
positive regulation of RNA biosynthetic process (GO:1902680)	1693	20	16.7	+	1.20	0.369	1.0	GO:1902680
nucleocytoplasmic transport (GO:0006913)	254	3	2.51	+	1.20	0.742	1.0	GO:0006913
DNA recombination (GO:0006310)	254	3	2.51	+	1.20	0.742	1.0	GO:0006310
monoatomic cation transport (GO:0006812)	847	10	8.35	+	1.20	0.48	1.0	GO:0006812
nuclear transport (GO:0051169)	255	3	2.52	+	1.19	0.742	1.0	GO:0051169
response to toxic substance (GO:0009636)	255	3	2.52	+	1.19	0.742	1.0	GO:0009636
response to tumor necrosis factor (GO:0034612)	170	2	1.68	+	1.19	0.686	1.0	GO:0034612
response to stress (GO:0006950)	3577	42	35.28	+	1.19	0.226	1.0	GO:0006950
apoptotic signaling pathway (GO:0097190)	341	4	3.36	+	1.19	0.582	1.0	GO:0097190
positive regulation of response to biotic stimulus (GO:0002833)	342	4	3.37	+	1.19	0.583	1.0	GO:0002833
positive regulation of locomotion (GO:0040017)	599	7	5.91	+	1.18	0.671	1.0	GO:0040017
proteolysis involved in protein catabolic process (GO:0051603)	685	8	6.76	+	1.18	0.555	1.0	GO:0051603
nucleobase-containing compound biosynthetic process (GO:0034654)	1802	21	17.77	+	1.18	0.384	1.0	GO:0034654
inflammatory response (GO:0006954)	601	7	5.93	+	1.18	0.671	1.0	GO:0006954
hexose metabolic process (GO:0019318)	172	2	1.7	+	1.18	0.688	1.0	GO:0019318
RNA modification (GO:0009451)	172	2	1.7	+	1.18	0.688	1.0	GO:0009451
male sex differentiation (GO:0046661)	172	2	1.7	+	1.18	0.688	1.0	GO:0046661
membrane fusion (GO:0061025)	172	2	1.7	+	1.18	0.688	1.0	GO:0061025
monoatomic ion transmembrane transport (GO:0034220)	864	10	8.52	+	1.17	0.595	1.0	GO:0034220
positive regulation of RNA metabolic process (GO:0051254)	1816	21	17.91	+	1.17	0.454	1.0	GO:0051254
response to reactive oxygen species (GO:0000302)	173	2	1.71	+	1.17	0.689	1.0	GO:0000302
regulation of endothelial cell migration (GO:0010594)	173	2	1.71	+	1.17	0.689	1.0	GO:0010594
blood circulation (GO:0008015)	433	5	4.27	+	1.17	0.621	1.0	GO:0008015
cellular response to stimulus (GO:0051716)	6499	75	64.11	+	1.17	0.111	1.0	GO:0051716
nucleobase-containing compound metabolic process (GO:0006139)	2773	32	27.35	+	1.17	0.352	1.0	GO:0006139
detection of stimulus (GO:0051606)	694	8	6.85	+	1.17	0.559	1.0	GO:0051606
inorganic ion transmembrane transport (GO:0098660)	782	9	7.71	+	1.17	0.579	1.0	GO:0098660
regulation of cell cycle phase transition (GO:1901987)	435	5	4.29	+	1.17	0.623	1.0	GO:1901987
detection of chemical stimulus (GO:0009593)	522	6	5.15	+	1.17	0.65	1.0	GO:0009593
calcium-mediated signaling (GO:0019722)	174	2	1.72	+	1.17	0.691	1.0	GO:0019722
positive regulation of macromolecule metabolic process (GO:0010604)	3136	36	30.93	+	1.16	0.326	1.0	GO:0010604
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	2006	23	19.79	+	1.16	0.407	1.0	GO:0045935
negative regulation of cell cycle (GO:0045786)	350	4	3.45	+	1.16	0.78	1.0	GO:0045786
response to stimulus (GO:0050896)	8315	95	82.02	+	1.16	0.0721	1.0	GO:0050896
monocarboxylic acid metabolic process (GO:0032787)	526	6	5.19	+	1.16	0.652	1.0	GO:0032787
axon development (GO:0061564)	439	5	4.33	+	1.15	0.625	1.0	GO:0061564
negative regulation of cell population proliferation (GO:0008285)	704	8	6.94	+	1.15	0.695	1.0	GO:0008285
regulation of protein localization to membrane (GO:1905475)	177	2	1.75	+	1.15	0.695	1.0	GO:1905475
negative regulation of Wnt signaling pathway (GO:0030178)	177	2	1.75	+	1.15	0.695	1.0	GO:0030178
signal transduction (GO:0007165)	4957	56	48.9	+	1.15	0.248	1.0	GO:0007165
glycerolipid metabolic process (GO:0046486)	355	4	3.5	+	1.14	0.782	1.0	GO:0046486
regulation of protein transport (GO:0051223)	444	5	4.38	+	1.14	0.629	1.0	GO:0051223
innate immune response (GO:0045087)	800	9	7.89	+	1.14	0.586	1.0	GO:0045087
carboxylic acid metabolic process (GO:0019752)	802	9	7.91	+	1.14	0.587	1.0	GO:0019752
small molecule catabolic process (GO:0044282)	357	4	3.52	+	1.14	0.783	1.0	GO:0044282
regulation of blood circulation (GO:1903522)	268	3	2.64	+	1.13	0.75	1.0	GO:1903522
cell projection organization (GO:0030030)	1252	14	12.35	+	1.13	0.557	1.0	GO:0030030
regulation of cellular localization (GO:0060341)	537	6	5.3	+	1.13	0.658	1.0	GO:0060341
apoptotic process (GO:0006915)	1076	12	10.61	+	1.13	0.633	1.0	GO:0006915
signaling (GO:0023052)	5297	59	52.25	+	1.13	0.294	1.0	GO:0023052
transcription by RNA polymerase II (GO:0006366)	449	5	4.43	+	1.13	0.633	1.0	GO:0006366
immune system development (GO:0002520)	180	2	1.78	+	1.13	0.699	1.0	GO:0002520
regulation of establishment of protein localization (GO:0070201)	540	6	5.33	+	1.13	0.659	1.0	GO:0070201
immune system process (GO:0002376)	2436	27	24.03	+	1.12	0.512	1.0	GO:0002376
vesicle organization (GO:0016050)	361	4	3.56	+	1.12	0.784	1.0	GO:0016050
extracellular matrix organization (GO:0030198)	271	3	2.67	+	1.12	0.752	1.0	GO:0030198
cell communication (GO:0007154)	5343	59	52.7	+	1.12	0.334	1.0	GO:0007154
extracellular structure organization (GO:0043062)	272	3	2.68	+	1.12	0.752	1.0	GO:0043062
external encapsulating structure organization (GO:0045229)	273	3	2.69	+	1.11	0.753	1.0	GO:0045229
regulation of protein localization (GO:0032880)	910	10	8.98	+	1.11	0.73	1.0	GO:0032880
regulation of carbohydrate metabolic process (GO:0006109)	182	2	1.8	+	1.11	0.701	1.0	GO:0006109
positive regulation of MAPK cascade (GO:0043410)	455	5	4.49	+	1.11	0.807	1.0	GO:0043410
neuron projection development (GO:0031175)	729	8	7.19	+	1.11	0.701	1.0	GO:0031175
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	274	3	2.7	+	1.11	0.754	1.0	GO:0090092
ribonucleoprotein complex biogenesis (GO:0022613)	457	5	4.51	+	1.11	0.808	1.0	GO:0022613
single fertilization (GO:0007338)	183	2	1.81	+	1.11	0.703	1.0	GO:0007338
positive regulation of programmed cell death (GO:0043068)	549	6	5.42	+	1.11	0.664	1.0	GO:0043068
oxoacid metabolic process (GO:0043436)	824	9	8.13	+	1.11	0.717	1.0	GO:0043436
regulation of protein secretion (GO:0050708)	275	3	2.71	+	1.11	0.754	1.0	GO:0050708
regulation of localization (GO:0032879)	2019	22	19.92	+	1.10	0.634	1.0	GO:0032879
cell-cell adhesion (GO:0098609)	551	6	5.44	+	1.10	0.665	1.0	GO:0098609
cellular response to metal ion (GO:0071248)	184	2	1.81	+	1.10	0.704	1.0	GO:0071248
sperm motility (GO:0097722)	184	2	1.81	+	1.10	0.704	1.0	GO:0097722
flagellated sperm motility (GO:0030317)	184	2	1.81	+	1.10	0.704	1.0	GO:0030317
plasma membrane bounded cell projection organization (GO:0120036)	1197	13	11.81	+	1.10	0.652	1.0	GO:0120036
small molecule metabolic process (GO:0044281)	1567	17	15.46	+	1.10	0.689	1.0	GO:0044281
immune response (GO:0006955)	1753	19	17.29	+	1.10	0.614	1.0	GO:0006955
negative regulation of defense response (GO:0031348)	277	3	2.73	+	1.10	0.756	1.0	GO:0031348
RNA metabolic process (GO:0016070)	1572	17	15.51	+	1.10	0.689	1.0	GO:0016070
regulation of cell cycle process (GO:0010564)	740	8	7.3	+	1.10	0.705	1.0	GO:0010564
regulation of vesicle-mediated transport (GO:0060627)	555	6	5.47	+	1.10	0.825	1.0	GO:0060627
organic acid metabolic process (GO:0006082)	833	9	8.22	+	1.10	0.719	1.0	GO:0006082
cellular response to stress (GO:0033554)	1670	18	16.47	+	1.09	0.697	1.0	GO:0033554
regulation of DNA-binding transcription factor activity (GO:0051090)	186	2	1.83	+	1.09	0.707	1.0	GO:0051090
negative regulation of gene expression, epigenetic (GO:0045814)	186	2	1.83	+	1.09	0.707	1.0	GO:0045814
metabolic process (GO:0008152)	7644	82	75.4	+	1.09	0.343	1.0	GO:0008152
actin filament organization (GO:0007015)	280	3	2.76	+	1.09	0.758	1.0	GO:0007015
response to alcohol (GO:0097305)	280	3	2.76	+	1.09	0.758	1.0	GO:0097305
response to nitrogen compound (GO:1901698)	1028	11	10.14	+	1.08	0.745	1.0	GO:1901698
response to oxidative stress (GO:0006979)	374	4	3.69	+	1.08	0.789	1.0	GO:0006979
RNA localization (GO:0006403)	187	2	1.84	+	1.08	0.708	1.0	GO:0006403
negative regulation of cell projection organization (GO:0031345)	187	2	1.84	+	1.08	0.708	1.0	GO:0031345
detection of stimulus involved in sensory perception (GO:0050906)	563	6	5.55	+	1.08	0.827	1.0	GO:0050906
cellular response to hormone stimulus (GO:0032870)	564	6	5.56	+	1.08	0.827	1.0	GO:0032870
biological process involved in symbiotic interaction (GO:0044403)	188	2	1.85	+	1.08	0.709	1.0	GO:0044403
response to steroid hormone (GO:0048545)	282	3	2.78	+	1.08	0.759	1.0	GO:0048545
positive regulation of cellular process (GO:0048522)	5828	62	57.49	+	1.08	0.482	1.0	GO:0048522
regulation of pattern recognition receptor signaling pathway (GO:0062207)	188	2	1.85	+	1.08	0.709	1.0	GO:0062207
monoatomic ion transport (GO:0006811)	1037	11	10.23	+	1.08	0.747	1.0	GO:0006811
regulation of ERK1 and ERK2 cascade (GO:0070372)	283	3	2.79	+	1.07	0.76	1.0	GO:0070372
gliogenesis (GO:0042063)	283	3	2.79	+	1.07	0.76	1.0	GO:0042063
cell population proliferation (GO:0008283)	755	8	7.45	+	1.07	0.85	1.0	GO:0008283
regulation of cell division (GO:0051302)	189	2	1.86	+	1.07	0.711	1.0	GO:0051302
DNA metabolic process (GO:0006259)	757	8	7.47	+	1.07	0.85	1.0	GO:0006259
regulation of transferase activity (GO:0051338)	284	3	2.8	+	1.07	0.76	1.0	GO:0051338
positive regulation of transport (GO:0051050)	853	9	8.41	+	1.07	0.725	1.0	GO:0051050
behavior (GO:0007610)	664	7	6.55	+	1.07	0.84	1.0	GO:0007610
positive regulation of biological process (GO:0048518)	6174	65	60.9	+	1.07	0.538	1.0	GO:0048518
epithelial cell proliferation (GO:0050673)	190	2	1.87	+	1.07	0.712	1.0	GO:0050673
regulation of exocytosis (GO:0017157)	190	2	1.87	+	1.07	0.712	1.0	GO:0017157
glycosylation (GO:0070085)	190	2	1.87	+	1.07	0.712	1.0	GO:0070085
metal ion transport (GO:0030001)	665	7	6.56	+	1.07	0.84	1.0	GO:0030001
gene expression (GO:0010467)	2566	27	25.31	+	1.07	0.67	1.0	GO:0010467
multicellular organismal process (GO:0032501)	6486	68	63.98	+	1.06	0.544	1.0	GO:0032501
cellular process (GO:0009987)	15556	163	153.44	+	1.06	0.119	1.0	GO:0009987
primary metabolic process (GO:0044238)	6776	71	66.84	+	1.06	0.548	1.0	GO:0044238
nucleic acid metabolic process (GO:0090304)	2201	23	21.71	+	1.06	0.732	1.0	GO:0090304
axonogenesis (GO:0007409)	383	4	3.78	+	1.06	0.793	1.0	GO:0007409
regulation of molecular function (GO:0065009)	862	9	8.5	+	1.06	0.859	1.0	GO:0065009
biosynthetic process (GO:0009058)	4024	42	39.69	+	1.06	0.657	1.0	GO:0009058
regulation of programmed cell death (GO:0043067)	1534	16	15.13	+	1.06	0.788	1.0	GO:0043067
regulation of defense response (GO:0031347)	863	9	8.51	+	1.06	0.859	1.0	GO:0031347
cellular response to chemical stress (GO:0062197)	288	3	2.84	+	1.06	0.763	1.0	GO:0062197
carboxylic acid biosynthetic process (GO:0046394)	288	3	2.84	+	1.06	0.763	1.0	GO:0046394
regulation of T cell differentiation (GO:0045580)	192	2	1.89	+	1.06	0.715	1.0	GO:0045580
regulation of multicellular organismal process (GO:0051239)	2996	31	29.55	+	1.05	0.764	1.0	GO:0051239
cellular response to endogenous stimulus (GO:0071495)	971	10	9.58	+	1.04	0.867	1.0	GO:0071495
organic acid biosynthetic process (GO:0016053)	292	3	2.88	+	1.04	0.766	1.0	GO:0016053
biological_process (GO:0008150)	17753	182	175.11	+	1.04	0.182	1.0	GO:0008150
regulation of cell cycle (GO:0051726)	1073	11	10.58	+	1.04	0.873	1.0	GO:0051726
DNA-templated transcription (GO:0006351)	586	6	5.78	+	1.04	0.832	1.0	GO:0006351
translation (GO:0006412)	391	4	3.86	+	1.04	0.796	1.0	GO:0006412
small molecule biosynthetic process (GO:0044283)	489	5	4.82	+	1.04	0.817	1.0	GO:0044283
negative regulation of cell differentiation (GO:0045596)	685	7	6.76	+	1.04	0.844	1.0	GO:0045596
cell surface receptor signaling pathway (GO:0007166)	2155	22	21.26	+	1.03	0.818	1.0	GO:0007166
monosaccharide metabolic process (GO:0005996)	196	2	1.93	+	1.03	0.72	1.0	GO:0005996
protein processing (GO:0016485)	196	2	1.93	+	1.03	0.72	1.0	GO:0016485
regulation of macroautophagy (GO:0016241)	196	2	1.93	+	1.03	0.72	1.0	GO:0016241
macromolecule biosynthetic process (GO:0009059)	2945	30	29.05	+	1.03	0.84	1.0	GO:0009059
lymphocyte differentiation (GO:0030098)	295	3	2.91	+	1.03	0.768	1.0	GO:0030098
regulation of apoptotic process (GO:0042981)	1478	15	14.58	+	1.03	0.891	1.0	GO:0042981
response to oxygen-containing compound (GO:1901700)	1577	16	15.56	+	1.03	0.894	1.0	GO:1901700
regulation of mitotic cell cycle (GO:0007346)	493	5	4.86	+	1.03	0.818	1.0	GO:0007346
regulation of response to stimulus (GO:0048583)	4142	42	40.86	+	1.03	0.86	1.0	GO:0048583
cellular response to oxygen-containing compound (GO:1901701)	1086	11	10.71	+	1.03	0.874	1.0	GO:1901701
multi-organism reproductive process (GO:0044703)	198	2	1.95	+	1.02	0.723	1.0	GO:0044703
cellular response to xenobiotic stimulus (GO:0071466)	198	2	1.95	+	1.02	0.723	1.0	GO:0071466
response to lipid (GO:0033993)	891	9	8.79	+	1.02	0.862	1.0	GO:0033993
lipid biosynthetic process (GO:0008610)	596	6	5.88	+	1.02	0.834	1.0	GO:0008610
cilium movement involved in cell motility (GO:0060294)	199	2	1.96	+	1.02	0.724	1.0	GO:0060294
biological regulation (GO:0065007)	12243	123	120.76	+	1.02	0.774	1.0	GO:0065007
microtubule-based process (GO:0007017)	897	9	8.85	+	1.02	0.863	1.0	GO:0007017
nucleoside phosphate biosynthetic process (GO:1901293)	299	3	2.95	+	1.02	0.771	1.0	GO:1901293
positive regulation of cell adhesion (GO:0045785)	499	5	4.92	+	1.02	0.82	1.0	GO:0045785
transmembrane transport (GO:0055085)	1299	13	12.81	+	1.01	0.885	1.0	GO:0055085
muscle system process (GO:0003012)	300	3	2.96	+	1.01	0.772	1.0	GO:0003012
pallium development (GO:0021543)	200	2	1.97	+	1.01	0.726	1.0	GO:0021543
regulation of biosynthetic process (GO:0009889)	5204	52	51.33	+	1.01	0.935	1.0	GO:0009889
regulation of biological process (GO:0050789)	11842	118	116.81	+	1.01	0.887	1.0	GO:0050789
negative regulation of leukocyte activation (GO:0002695)	201	2	1.98	+	1.01	1.0	1.0	GO:0002695
developmental maturation (GO:0021700)	302	3	2.98	+	1.01	1.0	1.0	GO:0021700
cell cycle process (GO:0022402)	906	9	8.94	+	1.01	0.864	1.0	GO:0022402
regulation of metabolic process (GO:0019222)	6255	62	61.7	+	1.00	1.0	1.0	GO:0019222
regulation of signal transduction (GO:0009966)	3130	31	30.87	+	1.00	1.0	1.0	GO:0009966
cilium-dependent cell motility (GO:0060285)	202	2	1.99	+	1.00	1.0	1.0	GO:0060285
cilium or flagellum-dependent cell motility (GO:0001539)	202	2	1.99	+	1.00	1.0	1.0	GO:0001539
alpha-amino acid metabolic process (GO:1901605)	202	2	1.99	+	1.00	1.0	1.0	GO:1901605
