Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
tube morphogenesis (GO:0035239)	700	11	6.94	+	1.59	0.118	1.0	GO:0035239
response to lipid (GO:0033993)	891	14	8.83	+	1.59	0.0818	1.0	GO:0033993
defense response to bacterium (GO:0042742)	319	5	3.16	+	1.58	0.251	1.0	GO:0042742
regulation of leukocyte cell-cell adhesion (GO:1903037)	384	6	3.81	+	1.58	0.286	1.0	GO:1903037
fatty acid biosynthetic process (GO:0006633)	128	2	1.27	+	1.58	0.363	1.0	GO:0006633
protein polyubiquitination (GO:0000209)	257	4	2.55	+	1.57	0.328	1.0	GO:0000209
heart development (GO:0007507)	579	9	5.74	+	1.57	0.194	1.0	GO:0007507
regulation of plasma membrane bounded cell projection organization (GO:0120035)	644	10	6.38	+	1.57	0.152	1.0	GO:0120035
protein localization to membrane (GO:0072657)	322	5	3.19	+	1.57	0.255	1.0	GO:0072657
glial cell development (GO:0021782)	129	2	1.28	+	1.56	0.366	1.0	GO:0021782
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	129	2	1.28	+	1.56	0.366	1.0	GO:0006888
mRNA catabolic process (GO:0006402)	129	2	1.28	+	1.56	0.366	1.0	GO:0006402
nuclear export (GO:0051168)	129	2	1.28	+	1.56	0.366	1.0	GO:0051168
regulation of actin filament polymerization (GO:0030833)	129	2	1.28	+	1.56	0.366	1.0	GO:0030833
endocrine system development (GO:0035270)	129	2	1.28	+	1.56	0.366	1.0	GO:0035270
carbohydrate catabolic process (GO:0016052)	129	2	1.28	+	1.56	0.366	1.0	GO:0016052
response to radiation (GO:0009314)	453	7	4.49	+	1.56	0.223	1.0	GO:0009314
skeletal system development (GO:0001501)	519	8	5.14	+	1.56	0.179	1.0	GO:0001501
regulation of secretion by cell (GO:1903530)	584	9	5.79	+	1.55	0.196	1.0	GO:1903530
meiosis I cell cycle process (GO:0061982)	130	2	1.29	+	1.55	0.37	1.0	GO:0061982
negative regulation of neuron projection development (GO:0010977)	130	2	1.29	+	1.55	0.37	1.0	GO:0010977
cellular response to lipopolysaccharide (GO:0071222)	195	3	1.93	+	1.55	0.447	1.0	GO:0071222
positive regulation of MAPK cascade (GO:0043410)	455	7	4.51	+	1.55	0.225	1.0	GO:0043410
protein localization to plasma membrane (GO:0072659)	195	3	1.93	+	1.55	0.447	1.0	GO:0072659
response to cytokine (GO:0034097)	848	13	8.41	+	1.55	0.109	1.0	GO:0034097
positive regulation of T cell activation (GO:0050870)	261	4	2.59	+	1.55	0.333	1.0	GO:0050870
purine ribonucleoside triphosphate metabolic process (GO:0009205)	196	3	1.94	+	1.54	0.448	1.0	GO:0009205
striated muscle contraction (GO:0006941)	131	2	1.3	+	1.54	0.374	1.0	GO:0006941
cerebral cortex development (GO:0021987)	131	2	1.3	+	1.54	0.374	1.0	GO:0021987
positive regulation of protein transport (GO:0051222)	263	4	2.61	+	1.53	0.336	1.0	GO:0051222
cellular response to xenobiotic stimulus (GO:0071466)	198	3	1.96	+	1.53	0.451	1.0	GO:0071466
cardiac muscle tissue development (GO:0048738)	198	3	1.96	+	1.53	0.451	1.0	GO:0048738
regulation of T cell activation (GO:0050863)	396	6	3.93	+	1.53	0.295	1.0	GO:0050863
lung development (GO:0030324)	198	3	1.96	+	1.53	0.451	1.0	GO:0030324
cell motility (GO:0048870)	1191	18	11.81	+	1.52	0.0693	1.0	GO:0048870
regulation of cell projection organization (GO:0031344)	662	10	6.56	+	1.52	0.162	1.0	GO:0031344
tRNA metabolic process (GO:0006399)	199	3	1.97	+	1.52	0.452	1.0	GO:0006399
regulation of blood pressure (GO:0008217)	199	3	1.97	+	1.52	0.452	1.0	GO:0008217
organophosphate catabolic process (GO:0046434)	199	3	1.97	+	1.52	0.452	1.0	GO:0046434
positive regulation of cell population proliferation (GO:0008284)	931	14	9.23	+	1.52	0.124	1.0	GO:0008284
regulation of chromosome segregation (GO:0051983)	133	2	1.32	+	1.52	0.381	1.0	GO:0051983
regulation of monoatomic cation transmembrane transport (GO:1904062)	266	4	2.64	+	1.52	0.341	1.0	GO:1904062
response to peptide (GO:1901652)	865	13	8.57	+	1.52	0.116	1.0	GO:1901652
positive regulation of locomotion (GO:0040017)	599	9	5.94	+	1.52	0.203	1.0	GO:0040017
response to light stimulus (GO:0009416)	333	5	3.3	+	1.51	0.391	1.0	GO:0009416
meiotic cell cycle process (GO:1903046)	200	3	1.98	+	1.51	0.454	1.0	GO:1903046
cytoskeleton-dependent intracellular transport (GO:0030705)	200	3	1.98	+	1.51	0.454	1.0	GO:0030705
viral process (GO:0016032)	267	4	2.65	+	1.51	0.342	1.0	GO:0016032
synapse assembly (GO:0007416)	134	2	1.33	+	1.51	0.384	1.0	GO:0007416
sensory perception of smell (GO:0007608)	469	7	4.65	+	1.51	0.237	1.0	GO:0007608
regulation of actin filament organization (GO:0110053)	269	4	2.67	+	1.50	0.345	1.0	GO:0110053
endosomal transport (GO:0016197)	269	4	2.67	+	1.50	0.345	1.0	GO:0016197
bone development (GO:0060348)	202	3	2.0	+	1.50	0.456	1.0	GO:0060348
alpha-amino acid metabolic process (GO:1901605)	202	3	2.0	+	1.50	0.456	1.0	GO:1901605
respiratory tube development (GO:0030323)	202	3	2.0	+	1.50	0.456	1.0	GO:0030323
positive regulation of secretion (GO:0051047)	337	5	3.34	+	1.50	0.393	1.0	GO:0051047
positive regulation of cell communication (GO:0010647)	1822	27	18.06	+	1.49	0.0343	1.0	GO:0010647
pattern recognition receptor signaling pathway (GO:0002221)	135	2	1.34	+	1.49	0.388	1.0	GO:0002221
negative regulation of translation (GO:0017148)	135	2	1.34	+	1.49	0.388	1.0	GO:0017148
negative regulation of proteolysis (GO:0045861)	135	2	1.34	+	1.49	0.388	1.0	GO:0045861
purine nucleoside triphosphate metabolic process (GO:0009144)	203	3	2.01	+	1.49	0.458	1.0	GO:0009144
protein modification by small protein conjugation (GO:0032446)	678	10	6.72	+	1.49	0.23	1.0	GO:0032446
positive regulation of lymphocyte activation (GO:0051251)	339	5	3.36	+	1.49	0.395	1.0	GO:0051251
response to peptide hormone (GO:0043434)	407	6	4.03	+	1.49	0.304	1.0	GO:0043434
sodium ion transport (GO:0006814)	204	3	2.02	+	1.48	0.459	1.0	GO:0006814
regulation of smooth muscle cell proliferation (GO:0048660)	136	2	1.35	+	1.48	0.391	1.0	GO:0048660
response to glucocorticoid (GO:0051384)	136	2	1.35	+	1.48	0.391	1.0	GO:0051384
proteolysis (GO:0006508)	1292	19	12.81	+	1.48	0.0803	1.0	GO:0006508
cellular response to cytokine stimulus (GO:0071345)	751	11	7.44	+	1.48	0.185	1.0	GO:0071345
cell surface receptor protein serine/threonine kinase signaling pathway (GO:0007178)	205	3	2.03	+	1.48	0.46	1.0	GO:0007178
regulation of chemotaxis (GO:0050920)	205	3	2.03	+	1.48	0.46	1.0	GO:0050920
positive regulation of intracellular transport (GO:0032388)	137	2	1.36	+	1.47	0.395	1.0	GO:0032388
embryonic skeletal system development (GO:0048706)	137	2	1.36	+	1.47	0.395	1.0	GO:0048706
response to nitrogen compound (GO:1901698)	1028	15	10.19	+	1.47	0.142	1.0	GO:1901698
positive regulation of molecular function (GO:0044093)	480	7	4.76	+	1.47	0.247	1.0	GO:0044093
regulation of phosphorylation (GO:0042325)	412	6	4.08	+	1.47	0.308	1.0	GO:0042325
peptidyl-amino acid modification (GO:0018193)	275	4	2.73	+	1.47	0.354	1.0	GO:0018193
regulation of protein secretion (GO:0050708)	275	4	2.73	+	1.47	0.354	1.0	GO:0050708
negative regulation of T cell activation (GO:0050868)	138	2	1.37	+	1.46	0.398	1.0	GO:0050868
response to glucose (GO:0009749)	138	2	1.37	+	1.46	0.398	1.0	GO:0009749
regulation of hormone secretion (GO:0046883)	276	4	2.74	+	1.46	0.356	1.0	GO:0046883
protein-RNA complex assembly (GO:0022618)	207	3	2.05	+	1.46	0.463	1.0	GO:0022618
detection of chemical stimulus involved in sensory perception (GO:0050907)	485	7	4.81	+	1.46	0.345	1.0	GO:0050907
cellular response to chemical stimulus (GO:0070887)	2010	29	19.92	+	1.46	0.0426	1.0	GO:0070887
regulation of vesicle-mediated transport (GO:0060627)	555	8	5.5	+	1.45	0.272	1.0	GO:0060627
response to other organism (GO:0051707)	1457	21	14.44	+	1.45	0.0747	1.0	GO:0051707
fat cell differentiation (GO:0045444)	139	2	1.38	+	1.45	0.402	1.0	GO:0045444
positive regulation of cell migration (GO:0030335)	556	8	5.51	+	1.45	0.272	1.0	GO:0030335
immune response-regulating signaling pathway (GO:0002764)	417	6	4.13	+	1.45	0.313	1.0	GO:0002764
response to external biotic stimulus (GO:0043207)	1460	21	14.47	+	1.45	0.0753	1.0	GO:0043207
vesicle-mediated transport (GO:0016192)	1321	19	13.09	+	1.45	0.111	1.0	GO:0016192
protein homooligomerization (GO:0051260)	209	3	2.07	+	1.45	0.466	1.0	GO:0051260
positive regulation of lymphocyte differentiation (GO:0045621)	140	2	1.39	+	1.44	0.405	1.0	GO:0045621
kidney epithelium development (GO:0072073)	140	2	1.39	+	1.44	0.405	1.0	GO:0072073
amino acid metabolic process (GO:0006520)	280	4	2.78	+	1.44	0.362	1.0	GO:0006520
regulation of viral process (GO:0050792)	140	2	1.39	+	1.44	0.405	1.0	GO:0050792
positive regulation of signaling (GO:0023056)	1823	26	18.07	+	1.44	0.0617	1.0	GO:0023056
chemotaxis (GO:0006935)	351	5	3.48	+	1.44	0.404	1.0	GO:0006935
T cell activation (GO:0042110)	352	5	3.49	+	1.43	0.405	1.0	GO:0042110
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	282	4	2.8	+	1.43	0.366	1.0	GO:1903039
digestive tract development (GO:0048565)	141	2	1.4	+	1.43	0.409	1.0	GO:0048565
import into cell (GO:0098657)	706	10	7.0	+	1.43	0.242	1.0	GO:0098657
taxis (GO:0042330)	353	5	3.5	+	1.43	0.405	1.0	GO:0042330
negative regulation of immune response (GO:0050777)	212	3	2.1	+	1.43	0.471	1.0	GO:0050777
negative regulation of response to stimulus (GO:0048585)	1768	25	17.53	+	1.43	0.0769	1.0	GO:0048585
biological process involved in interspecies interaction between organisms (GO:0044419)	1627	23	16.13	+	1.43	0.0881	1.0	GO:0044419
regulation of secretion (GO:0051046)	637	9	6.31	+	1.43	0.303	1.0	GO:0051046
negative regulation of cellular component organization (GO:0051129)	709	10	7.03	+	1.42	0.244	1.0	GO:0051129
positive regulation of cell projection organization (GO:0031346)	355	5	3.52	+	1.42	0.407	1.0	GO:0031346
hormone metabolic process (GO:0042445)	213	3	2.11	+	1.42	0.472	1.0	GO:0042445
glycerolipid metabolic process (GO:0046486)	355	5	3.52	+	1.42	0.407	1.0	GO:0046486
branching morphogenesis of an epithelial tube (GO:0048754)	142	2	1.41	+	1.42	0.654	1.0	GO:0048754
leukocyte activation involved in immune response (GO:0002366)	214	3	2.12	+	1.41	0.474	1.0	GO:0002366
regulation of peptide hormone secretion (GO:0090276)	214	3	2.12	+	1.41	0.474	1.0	GO:0090276
cellular response to lipid (GO:0071396)	572	8	5.67	+	1.41	0.283	1.0	GO:0071396
muscle tissue development (GO:0060537)	358	5	3.55	+	1.41	0.41	1.0	GO:0060537
negative regulation of multicellular organismal process (GO:0051241)	1146	16	11.36	+	1.41	0.165	1.0	GO:0051241
regulation of system process (GO:0044057)	573	8	5.68	+	1.41	0.284	1.0	GO:0044057
response to biotic stimulus (GO:0009607)	1507	21	14.94	+	1.41	0.105	1.0	GO:0009607
protein-RNA complex organization (GO:0071826)	216	3	2.14	+	1.40	0.477	1.0	GO:0071826
response to hexose (GO:0009746)	144	2	1.43	+	1.40	0.656	1.0	GO:0009746
regulation of axonogenesis (GO:0050770)	144	2	1.43	+	1.40	0.656	1.0	GO:0050770
cellular response to chemical stress (GO:0062197)	288	4	2.85	+	1.40	0.375	1.0	GO:0062197
tube development (GO:0035295)	936	13	9.28	+	1.40	0.233	1.0	GO:0035295
vesicle organization (GO:0016050)	361	5	3.58	+	1.40	0.413	1.0	GO:0016050
Golgi organization (GO:0007030)	145	2	1.44	+	1.39	0.657	1.0	GO:0007030
generation of neurons (GO:0048699)	1235	17	12.24	+	1.39	0.179	1.0	GO:0048699
cell activation involved in immune response (GO:0002263)	218	3	2.16	+	1.39	0.48	1.0	GO:0002263
regulation of peptide secretion (GO:0002791)	218	3	2.16	+	1.39	0.48	1.0	GO:0002791
positive regulation of cell motility (GO:2000147)	582	8	5.77	+	1.39	0.291	1.0	GO:2000147
neuron projection development (GO:0031175)	729	10	7.23	+	1.38	0.255	1.0	GO:0031175
renal system process (GO:0003014)	146	2	1.45	+	1.38	0.658	1.0	GO:0003014
protein-containing complex disassembly (GO:0032984)	146	2	1.45	+	1.38	0.658	1.0	GO:0032984
purine ribonucleotide biosynthetic process (GO:0009152)	146	2	1.45	+	1.38	0.658	1.0	GO:0009152
regulation of programmed cell death (GO:0043067)	1534	21	15.21	+	1.38	0.138	1.0	GO:0043067
modulation of chemical synaptic transmission (GO:0050804)	512	7	5.08	+	1.38	0.361	1.0	GO:0050804
axon development (GO:0061564)	439	6	4.35	+	1.38	0.457	1.0	GO:0061564
enzyme-linked receptor protein signaling pathway (GO:0007167)	659	9	6.53	+	1.38	0.313	1.0	GO:0007167
regulation of trans-synaptic signaling (GO:0099177)	513	7	5.09	+	1.38	0.361	1.0	GO:0099177
regulation of peptide transport (GO:0090087)	220	3	2.18	+	1.38	0.483	1.0	GO:0090087
regulation of translation (GO:0006417)	367	5	3.64	+	1.37	0.418	1.0	GO:0006417
positive regulation of signal transduction (GO:0009967)	1619	22	16.05	+	1.37	0.117	1.0	GO:0009967
circulatory system development (GO:0072359)	957	13	9.49	+	1.37	0.239	1.0	GO:0072359
regulation of cell migration (GO:0030334)	957	13	9.49	+	1.37	0.239	1.0	GO:0030334
regulation of monoatomic ion transmembrane transport (GO:0034765)	295	4	2.92	+	1.37	0.543	1.0	GO:0034765
regulation of immune response (GO:0050776)	1033	14	10.24	+	1.37	0.255	1.0	GO:0050776
cell surface receptor protein tyrosine kinase signaling pathway (GO:0007169)	443	6	4.39	+	1.37	0.459	1.0	GO:0007169
regulation of apoptotic process (GO:0042981)	1478	20	14.65	+	1.37	0.17	1.0	GO:0042981
regulation of calcium ion transmembrane transport (GO:1903169)	148	2	1.47	+	1.36	0.66	1.0	GO:1903169
positive regulation of apoptotic signaling pathway (GO:2001235)	148	2	1.47	+	1.36	0.66	1.0	GO:2001235
positive regulation of synaptic transmission (GO:0050806)	148	2	1.47	+	1.36	0.66	1.0	GO:0050806
nucleoside triphosphate metabolic process (GO:0009141)	222	3	2.2	+	1.36	0.486	1.0	GO:0009141
Golgi vesicle transport (GO:0048193)	297	4	2.94	+	1.36	0.544	1.0	GO:0048193
cell surface receptor signaling pathway (GO:0007166)	2155	29	21.36	+	1.36	0.0843	1.0	GO:0007166
visual perception (GO:0007601)	223	3	2.21	+	1.36	0.488	1.0	GO:0007601
positive regulation of leukocyte activation (GO:0002696)	372	5	3.69	+	1.36	0.423	1.0	GO:0002696
negative regulation of leukocyte cell-cell adhesion (GO:1903038)	149	2	1.48	+	1.35	0.661	1.0	GO:1903038
lymphocyte activation involved in immune response (GO:0002285)	149	2	1.48	+	1.35	0.661	1.0	GO:0002285
positive regulation of transferase activity (GO:0051347)	149	2	1.48	+	1.35	0.661	1.0	GO:0051347
regulation of actin polymerization or depolymerization (GO:0008064)	149	2	1.48	+	1.35	0.661	1.0	GO:0008064
detection of chemical stimulus (GO:0009593)	522	7	5.17	+	1.35	0.368	1.0	GO:0009593
positive regulation of immune system process (GO:0002684)	1045	14	10.36	+	1.35	0.258	1.0	GO:0002684
glial cell differentiation (GO:0010001)	224	3	2.22	+	1.35	0.489	1.0	GO:0010001
establishment of protein localization to membrane (GO:0090150)	224	3	2.22	+	1.35	0.489	1.0	GO:0090150
G protein-coupled receptor signaling pathway (GO:0007186)	1270	17	12.59	+	1.35	0.188	1.0	GO:0007186
positive regulation of response to stimulus (GO:0048584)	2316	31	22.96	+	1.35	0.0752	1.0	GO:0048584
circulatory system process (GO:0003013)	523	7	5.18	+	1.35	0.369	1.0	GO:0003013
response to oxidative stress (GO:0006979)	374	5	3.71	+	1.35	0.425	1.0	GO:0006979
response to hormone (GO:0009725)	828	11	8.21	+	1.34	0.283	1.0	GO:0009725
regulation of intracellular signal transduction (GO:1902531)	2034	27	20.16	+	1.34	0.124	1.0	GO:1902531
cellular response to oxidative stress (GO:0034599)	226	3	2.24	+	1.34	0.493	1.0	GO:0034599
respiratory system development (GO:0060541)	226	3	2.24	+	1.34	0.493	1.0	GO:0060541
locomotion (GO:0040011)	377	5	3.74	+	1.34	0.429	1.0	GO:0040011
neurogenesis (GO:0022008)	1433	19	14.2	+	1.34	0.211	1.0	GO:0022008
nucleus organization (GO:0006997)	151	2	1.5	+	1.34	0.663	1.0	GO:0006997
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	151	2	1.5	+	1.34	0.663	1.0	GO:2000045
signal transduction in response to DNA damage (GO:0042770)	151	2	1.5	+	1.34	0.663	1.0	GO:0042770
response to monosaccharide (GO:0034284)	151	2	1.5	+	1.34	0.663	1.0	GO:0034284
sensory perception of light stimulus (GO:0050953)	227	3	2.25	+	1.33	0.494	1.0	GO:0050953
regulation of locomotion (GO:0040012)	1060	14	10.51	+	1.33	0.263	1.0	GO:0040012
regulation of biological quality (GO:0065008)	3033	40	30.06	+	1.33	0.0585	1.0	GO:0065008
regulation of protein localization (GO:0032880)	910	12	9.02	+	1.33	0.301	1.0	GO:0032880
regulation of calcium ion transport (GO:0051924)	228	3	2.26	+	1.33	0.496	1.0	GO:0051924
regulation of actin filament length (GO:0030832)	152	2	1.51	+	1.33	0.665	1.0	GO:0030832
negative regulation of cell differentiation (GO:0045596)	685	9	6.79	+	1.33	0.329	1.0	GO:0045596
positive regulation of defense response (GO:0031349)	457	6	4.53	+	1.32	0.467	1.0	GO:0031349
neuron development (GO:0048666)	916	12	9.08	+	1.32	0.304	1.0	GO:0048666
innate immune response-activating signaling pathway (GO:0002758)	153	2	1.52	+	1.32	0.666	1.0	GO:0002758
animal organ morphogenesis (GO:0009887)	995	13	9.86	+	1.32	0.321	1.0	GO:0009887
kidney development (GO:0001822)	307	4	3.04	+	1.31	0.552	1.0	GO:0001822
lipid catabolic process (GO:0016042)	307	4	3.04	+	1.31	0.552	1.0	GO:0016042
signaling (GO:0023052)	5297	69	52.51	+	1.31	0.00986	1.0	GO:0023052
negative regulation of cytokine production (GO:0001818)	308	4	3.05	+	1.31	0.552	1.0	GO:0001818
sodium ion transmembrane transport (GO:0035725)	154	2	1.53	+	1.31	0.667	1.0	GO:0035725
regeneration (GO:0031099)	154	2	1.53	+	1.31	0.667	1.0	GO:0031099
positive regulation of neuron projection development (GO:0010976)	154	2	1.53	+	1.31	0.667	1.0	GO:0010976
regulation of cellular response to stress (GO:0080135)	540	7	5.35	+	1.31	0.503	1.0	GO:0080135
cell communication (GO:0007154)	5343	69	52.96	+	1.30	0.0126	1.0	GO:0007154
signal transduction (GO:0007165)	4957	64	49.14	+	1.30	0.0169	1.0	GO:0007165
cell morphogenesis involved in neuron differentiation (GO:0048667)	465	6	4.61	+	1.30	0.472	1.0	GO:0048667
digestive system development (GO:0055123)	155	2	1.54	+	1.30	0.668	1.0	GO:0055123
regulation of protein modification process (GO:0031399)	621	8	6.16	+	1.30	0.408	1.0	GO:0031399
ribosome biogenesis (GO:0042254)	311	4	3.08	+	1.30	0.555	1.0	GO:0042254
regulation of cell communication (GO:0010646)	3583	46	35.52	+	1.30	0.0628	1.0	GO:0010646
positive regulation of innate immune response (GO:0045089)	312	4	3.09	+	1.29	0.556	1.0	GO:0045089
regulation of cell motility (GO:2000145)	1016	13	10.07	+	1.29	0.328	1.0	GO:2000145
growth (GO:0040007)	469	6	4.65	+	1.29	0.475	1.0	GO:0040007
developmental growth (GO:0048589)	469	6	4.65	+	1.29	0.475	1.0	GO:0048589
positive regulation of cell activation (GO:0050867)	391	5	3.88	+	1.29	0.444	1.0	GO:0050867
response to corticosteroid (GO:0031960)	157	2	1.56	+	1.29	0.67	1.0	GO:0031960
embryonic organ development (GO:0048568)	471	6	4.67	+	1.29	0.476	1.0	GO:0048568
sensory perception of chemical stimulus (GO:0007606)	550	7	5.45	+	1.28	0.507	1.0	GO:0007606
nuclear chromosome segregation (GO:0098813)	236	3	2.34	+	1.28	0.509	1.0	GO:0098813
negative regulation of cell motility (GO:2000146)	315	4	3.12	+	1.28	0.558	1.0	GO:2000146
positive regulation of protein metabolic process (GO:0051247)	788	10	7.81	+	1.28	0.362	1.0	GO:0051247
protein modification by small protein conjugation or removal (GO:0070647)	789	10	7.82	+	1.28	0.362	1.0	GO:0070647
regulation of developmental growth (GO:0048638)	316	4	3.13	+	1.28	0.559	1.0	GO:0048638
olefinic compound metabolic process (GO:0120254)	158	2	1.57	+	1.28	0.672	1.0	GO:0120254
ear development (GO:0043583)	237	3	2.35	+	1.28	0.511	1.0	GO:0043583
renal system development (GO:0072001)	318	4	3.15	+	1.27	0.561	1.0	GO:0072001
macromolecule modification (GO:0043412)	1830	23	18.14	+	1.27	0.217	1.0	GO:0043412
regulation of actin filament-based process (GO:0032970)	398	5	3.95	+	1.27	0.602	1.0	GO:0032970
purine-containing compound biosynthetic process (GO:0072522)	239	3	2.37	+	1.27	0.514	1.0	GO:0072522
regulation of epithelial cell differentiation (GO:0030856)	160	2	1.59	+	1.26	0.674	1.0	GO:0030856
regulation of cell adhesion (GO:0030155)	802	10	7.95	+	1.26	0.463	1.0	GO:0030155
regulation of transport (GO:0051049)	1605	20	15.91	+	1.26	0.292	1.0	GO:0051049
negative regulation of cellular process (GO:0048523)	5145	64	51.0	+	1.25	0.0418	1.0	GO:0048523
detection of stimulus involved in sensory perception (GO:0050906)	563	7	5.58	+	1.25	0.513	1.0	GO:0050906
antigen receptor-mediated signaling pathway (GO:0050851)	161	2	1.6	+	1.25	0.675	1.0	GO:0050851
protein metabolic process (GO:0019538)	3308	41	32.79	+	1.25	0.125	1.0	GO:0019538
regulation of localization (GO:0032879)	2019	25	20.01	+	1.25	0.236	1.0	GO:0032879
ribonucleotide biosynthetic process (GO:0009260)	162	2	1.61	+	1.25	0.677	1.0	GO:0009260
response to chemical (GO:0042221)	3736	46	37.03	+	1.24	0.12	1.0	GO:0042221
muscle organ development (GO:0007517)	325	4	3.22	+	1.24	0.568	1.0	GO:0007517
intracellular signal transduction (GO:0035556)	1788	22	17.72	+	1.24	0.262	1.0	GO:0035556
regulation of hormone levels (GO:0010817)	569	7	5.64	+	1.24	0.516	1.0	GO:0010817
regulation of signaling (GO:0023051)	3579	44	35.48	+	1.24	0.115	1.0	GO:0023051
small molecule biosynthetic process (GO:0044283)	489	6	4.85	+	1.24	0.49	1.0	GO:0044283
nuclear division (GO:0000280)	326	4	3.23	+	1.24	0.569	1.0	GO:0000280
myeloid cell differentiation (GO:0030099)	326	4	3.23	+	1.24	0.569	1.0	GO:0030099
phagocytosis (GO:0006909)	164	2	1.63	+	1.23	0.679	1.0	GO:0006909
positive regulation of cytosolic calcium ion concentration (GO:0007204)	164	2	1.63	+	1.23	0.679	1.0	GO:0007204
positive regulation of autophagy (GO:0010508)	164	2	1.63	+	1.23	0.679	1.0	GO:0010508
regulation of muscle system process (GO:0090257)	246	3	2.44	+	1.23	0.738	1.0	GO:0090257
cell junction organization (GO:0034330)	574	7	5.69	+	1.23	0.519	1.0	GO:0034330
protein modification process (GO:0036211)	1641	20	16.27	+	1.23	0.361	1.0	GO:0036211
connective tissue development (GO:0061448)	247	3	2.45	+	1.23	0.739	1.0	GO:0061448
regulation of transmembrane transport (GO:0034762)	412	5	4.08	+	1.22	0.609	1.0	GO:0034762
tissue development (GO:0009888)	1814	22	17.98	+	1.22	0.32	1.0	GO:0009888
positive regulation of angiogenesis (GO:0045766)	165	2	1.64	+	1.22	0.68	1.0	GO:0045766
synaptic signaling (GO:0099536)	495	6	4.91	+	1.22	0.641	1.0	GO:0099536
fatty acid metabolic process (GO:0006631)	331	4	3.28	+	1.22	0.574	1.0	GO:0006631
negative regulation of biological process (GO:0048519)	5381	65	53.34	+	1.22	0.0656	1.0	GO:0048519
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	166	2	1.65	+	1.22	0.682	1.0	GO:0007189
response to oxygen-containing compound (GO:1901700)	1577	19	15.63	+	1.22	0.354	1.0	GO:1901700
regulation of cell population proliferation (GO:0042127)	1660	20	16.45	+	1.22	0.364	1.0	GO:0042127
skeletal muscle organ development (GO:0060538)	166	2	1.65	+	1.22	0.682	1.0	GO:0060538
regulation of immune system process (GO:0002682)	1661	20	16.46	+	1.21	0.364	1.0	GO:0002682
positive regulation of response to external stimulus (GO:0032103)	582	7	5.77	+	1.21	0.524	1.0	GO:0032103
positive regulation of cell adhesion (GO:0045785)	499	6	4.95	+	1.21	0.642	1.0	GO:0045785
negative regulation of locomotion (GO:0040013)	333	4	3.3	+	1.21	0.576	1.0	GO:0040013
cellular response to stimulus (GO:0051716)	6499	78	64.42	+	1.21	0.0412	1.0	GO:0051716
exocytosis (GO:0006887)	250	3	2.48	+	1.21	0.74	1.0	GO:0006887
response to external stimulus (GO:0009605)	2003	24	19.85	+	1.21	0.341	1.0	GO:0009605
embryo development (GO:0009790)	1087	13	10.77	+	1.21	0.433	1.0	GO:0009790
positive regulation of establishment of protein localization (GO:1904951)	335	4	3.32	+	1.20	0.578	1.0	GO:1904951
post-translational protein modification (GO:0043687)	840	10	8.33	+	1.20	0.479	1.0	GO:0043687
defense response to other organism (GO:0098542)	924	11	9.16	+	1.20	0.495	1.0	GO:0098542
antimicrobial humoral response (GO:0019730)	168	2	1.67	+	1.20	0.684	1.0	GO:0019730
positive regulation of cell-cell adhesion (GO:0022409)	336	4	3.33	+	1.20	0.579	1.0	GO:0022409
ribose phosphate biosynthetic process (GO:0046390)	168	2	1.67	+	1.20	0.684	1.0	GO:0046390
regulation of cell-cell adhesion (GO:0022407)	506	6	5.02	+	1.20	0.645	1.0	GO:0022407
positive regulation of vasculature development (GO:1904018)	169	2	1.68	+	1.19	0.685	1.0	GO:1904018
sensory perception (GO:0007600)	1014	12	10.05	+	1.19	0.513	1.0	GO:0007600
regulation of signal transduction (GO:0009966)	3130	37	31.03	+	1.19	0.24	1.0	GO:0009966
chromosome organization (GO:0051276)	423	5	4.19	+	1.19	0.616	1.0	GO:0051276
response to xenobiotic stimulus (GO:0009410)	423	5	4.19	+	1.19	0.616	1.0	GO:0009410
neuron projection morphogenesis (GO:0048812)	508	6	5.04	+	1.19	0.646	1.0	GO:0048812
monoatomic cation transport (GO:0006812)	847	10	8.4	+	1.19	0.592	1.0	GO:0006812
chromosome segregation (GO:0007059)	339	4	3.36	+	1.19	0.582	1.0	GO:0007059
negative regulation of organelle organization (GO:0010639)	339	4	3.36	+	1.19	0.582	1.0	GO:0010639
striated muscle tissue development (GO:0014706)	339	4	3.36	+	1.19	0.582	1.0	GO:0014706
receptor-mediated endocytosis (GO:0006898)	170	2	1.69	+	1.19	0.687	1.0	GO:0006898
vesicle-mediated transport in synapse (GO:0099003)	170	2	1.69	+	1.19	0.687	1.0	GO:0099003
regulation of monoatomic ion transport (GO:0043269)	425	5	4.21	+	1.19	0.617	1.0	GO:0043269
post-transcriptional regulation of gene expression (GO:0010608)	510	6	5.06	+	1.19	0.646	1.0	GO:0010608
immune response-activating signaling pathway (GO:0002757)	341	4	3.38	+	1.18	0.584	1.0	GO:0002757
nervous system development (GO:0007399)	2307	27	22.87	+	1.18	0.371	1.0	GO:0007399
plasma membrane bounded cell projection morphogenesis (GO:0120039)	513	6	5.09	+	1.18	0.648	1.0	GO:0120039
